,name,direction
0,GBPUSD,S
1,USDCAD,S
2,AUDUSD,S
3,GBPCHF,S
4,AUDCHF,S
5,NZDCHF,S
6,GBPCAD,S
7,EURJPY,S
8,EURCAD,S
9,CADJPY,B
10,AUDCAD,S
11,NZDCAD,S
