names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,"['AUDCHF', 'EURCHF', 'USDCHF', 'CADCHF']",80.0,0.62,S
GBPUSD,30,"['AUDNZD', 'EURNZD', 'NZDCHF', 'USDJPY']",100.0,0.37176190476190485,S
EURUSD,10,"['AUDNZD', 'GBPAUD']",80.0,0.8,S
USDJPY,20,"['USDCHF', 'CADCHF', 'NZDCAD', 'USDCAD']",100.0,0.8133333333333335,S
NZDUSD,10,"['USDCHF', 'CADCHF', 'EURNZD', 'AUDNZD']",80.0,0.5,S
GBPCHF,10,"['NZDCHF', 'AUDNZD']",100.0,0.98,S
EURCHF,10,['AUDNZD'],80.0,0.9579999999999999,S
CHFJPY,50,"['NZDUSD', 'EURCHF', 'EURAUD', 'USDCHF', 'AUDUSD', 'GBPUSD']",80.0,0.33324186924186916,S
CADCHF,20,"['AUDCHF', 'EURCHF', 'USDCHF', 'CADCHF', 'EURAUD', 'AUDUSD']",100.0,0.69,S
AUDCHF,50,"['EURCHF', 'AUDNZD']",100.0,0.2543568169129146,S
NZDCHF,10,['AUDNZD'],80.0,0.968,S
EURGBP,50,['EURGBP'],80.0,-0.27684351102754795,B
GBPJPY,50,"['AUDNZD', 'USDJPY', 'USDCHF', 'CADCHF', 'EURCHF', 'GBPUSD', 'NZDUSD', 'USDCAD']",80.0,0.86,S
GBPCAD,10,"['AUDUSD', 'AUDCHF', 'USDJPY', 'EURCHF']",100.0,-0.42,B
GBPAUD,20,"['EURNZD', 'USDJPY', 'CADJPY', 'NZDCHF']",100.0,-0.19835714285714282,B
EURJPY,10,['AUDNZD'],80.0,0.924,S
EURCAD,10,['EURUSD'],80.0,0.35,S
EURNZD,20,['CADJPY'],80.0,-0.5580484515484517,B
CADJPY,50,"['AUDNZD', 'USDCAD', 'GBPCAD', 'EURCHF']",80.0,-0.027793650793650794,B
AUDCAD,10,"['AUDCHF', 'AUDUSD', 'USDCHF', 'CADCHF']",80.0,0.48,S
NZDCAD,20,"['AUDCHF', 'USDCHF', 'GBPAUD', 'CADCHF']",100.0,0.551452380952381,S
AUDNZD,10,"['USDJPY', 'NZDUSD', 'NZDCAD']",100.0,0.044333333333333315,S
