date,USDCHF,USDJPY,USDCAD,GBPCHF,EURCHF,AUDCHF,EURGBP,GBPCAD,EURJPY,EURNZD,NZDJPY,empty,sum
2021.05.17,-71.99999999999429,-67.00000000000728,-88.99999999998354,0.0,-91.99999999998099,0.0,-30.000000000007798,-241.00000000000233,-76.99999999999818,0.0,-75.00000000000284,,-742.9999999999773
2021.05.17,-52.99999999999194,-64.00000000000716,-75.99999999998718,62.000000000006494,-99.99999999998899,69.9999999999923,66.99999999999484,-211.00000000000563,-72.00000000000273,50.0000000000167,0.0,,-326.9999999999733
2021.05.17,-63.99999999999739,-17.000000000010118,-63.99999999999739,96.99999999999153,-130.99999999999224,130.99999999999224,66.99999999999484,-198.00000000000927,-240.0000000000091,167.00000000000603,207.9999999999984,,-44.00000000003246
2021.05.17,-73.99999999999629,100.99999999999909,-149.9999999999835,156.00000000000057,-139.9999999999846,202.9999999999976,148.99999999999915,-290.00000000001245,-251.00000000000477,344.00000000001097,297.9999999999876,,346.0000000000134
2021.05.17,-71.99999999999429,118.99999999999977,-150.99999999999002,156.99999999998494,-148.99999999999915,200.99999999999562,148.99999999999915,-287.000000000015,-270.9999999999866,348.00000000001495,308.9999999999975,,353.0000000000069
2021.05.17,-56.0000000000005,110.99999999999,-98.99999999998244,151.9999999999966,-137.9999999999937,180.99999999999784,147.99999999999258,-276.00000000000955,-316.0000000000025,365.0000000000153,306.99999999998795,,378.99999999999153
2021.05.17,-125.99999999999278,149.0000000000009,-194.99999999998963,139.9999999999846,-136.99999999998712,95.99999999999609,151.00000000000114,-262.00000000000665,-318.9999999999884,435.0000000000076,224.99999999999432,,157.00000000002007
2021.05.17,-128.99999999999022,155.9999999999917,-202.9999999999976,143.99999999998857,-106.99999999999044,69.9999999999923,118.99999999999133,-252.0000000000078,-240.0000000000091,489.0000000000061,189.99999999999773,,236.99999999997254
2021.05.17,-145.9999999999906,76.99999999999818,-218.99999999999142,110.99999999999443,-98.99999999998244,46.00000000000159,139.99999999999568,-253.99999999999866,-167.0000000000016,487.99999999999955,118.99999999999977,,96.00000000002444
2021.05.17,-117.99999999999588,64.99999999999773,-254.999999999983,95.999999999985,-92.99999999998754,41.9999999999976,127.99999999999478,-303.0000000000088,-97.99999999998477,522.0000000000002,46.999999999997044,,33.00000000001239
2021.05.17,-139.00000000000023,61.99999999999761,-315.99999999998295,92.99999999998754,-81.9999999999821,0.999999999995449,145.9999999999906,-307.00000000001285,-66.0000000000025,477.0000000000163,12.999999999991019,,-118.0000000000021
2021.05.17,-183.99999999999528,74.99999999998863,-322.00000000000006,103.99999999999298,-127.99999999999478,29.999999999996696,139.00000000000023,-341.00000000001353,-76.99999999999818,595.9999999999966,48.99999999999238,,-59.00000000003433
2021.05.17,-151.9999999999966,12.999999999991019,-255.99999999998957,133.99999999998968,-123.99999999999079,41.9999999999976,128.99999999999022,-352.000000000019,-45.99999999999227,709.0000000000041,-13.00000000000523,,83.9999999999792
2021.05.17,-117.99999999999588,42.00000000000159,-283.99999999999534,126.99999999998823,-84.99999999997954,0.0,119.99999999999788,-365.0000000000153,-54.000000000002046,822.9999999999959,-42.00000000000159,,163.99999999999386
2021.05.17,-146.99999999999713,74.99999999998863,-283.99999999999534,129.99999999998568,-89.99999999999008,-6.0000000000060005,105.99999999999498,-375.0000000000142,-79.00000000000773,801.0000000000073,-55.00000000000682,,75.99999999995919
2021.05.17,-152.99999999999204,100.99999999999909,-241.99999999998667,154.99999999999403,-88.99999999998354,-11.00000000000545,112.000000000001,-295.0000000000008,-81.99999999999363,824.0000000000025,-22.00000000000557,,298.0000000000289
2021.05.17,-162.99999999999093,94.99999999999886,-218.99999999999142,136.00000000000279,-87.99999999999919,20.999999999993246,105.99999999999498,-226.99999999999943,-68.9999999999884,730.0000000000084,-2.0000000000095497,,320.0000000000193
2021.05.17,-165.9999999999995,57.00000000000216,-219.99999999999798,126.0000000000039,-83.9999999999952,12.000000000000899,101.99999999999099,-245.0000000000063,-25.999999999982037,741.9999999999982,-37.00000000000614,,261.000000000009
