date,USDCHF,USDJPY,USDCAD,GBPCHF,EURCHF,AUDCHF,EURGBP,GBPCAD,EURJPY,EURNZD,NZDJPY,empty,sum
2021.05.17,-24.999999999997247,-3.0000000000001137,-51.99999999998539,153.9999999999875,-42.999999999993044,126.99999999999933,95.00000000000064,-202.00000000001327,-46.999999999997044,334.9999999999964,238.9999999999901,,577.9999999999878
2021.05.17,-30.999999999992145,-6.000000000000227,-54.99999999998284,100.99999999999554,-38.99999999998904,158.0000000000026,66.99999999999484,-175.99999999999838,-22.999999999996135,191.00000000000784,207.9999999999984,,395.0000000000405
2021.05.17,-54.999999999993946,106.99999999999932,-36.999999999998145,185.99999999999727,-129.99999999998568,222.99999999999542,156.00000000000057,-180.0000000000024,-222.0000000000084,365.0000000000153,323.99999999999807,,737.0000000000173
2021.05.17,-69.9999999999923,149.99999999999147,-144.99999999999514,177.00000000000495,-129.99999999998568,207.00000000000162,163.99999999999747,-285.00000000000193,-246.99999999998568,415.0000000000098,327.99999999998875,,564.0000000000333
2021.05.17,-41.9999999999976,125.0,-81.9999999999821,180.99999999998673,-125.99999999998168,219.00000000000253,156.99999999999602,-250.00000000001688,-251.99999999998113,391.000000000008,340.999999999994,,662.000000000028
2021.05.17,-42.999999999993044,164.00000000000148,-87.99999999999919,173.00000000000094,-132.99999999998312,192.99999999999872,171.99999999999437,-248.00000000000378,-308.9999999999975,483.99999999999557,328.9999999999935,,694.000000000008
2021.05.17,-124.99999999999733,213.99999999999864,-185.99999999999727,157.99999999999147,-106.99999999999044,109.99999999999899,156.99999999999602,-213.00000000001873,-210.9999999999843,572.0000000000169,227.99999999999443,,597.0000000000084
2021.05.17,-128.99999999999022,177.99999999999727,-166.99999999998383,167.9999999999904,-95.00000000000064,95.00000000000064,143.9999999999997,-195.00000000001182,-150.99999999998204,524.9999999999977,216.99999999999875,,590.0000000000159
2021.05.17,-95.00000000000064,89.9999999999892,-190.00000000000128,136.99999999998712,-80.99999999999774,91.99999999999208,154.99999999999403,-243.99999999999977,-76.99999999999818,567.0000000000064,151.9999999999868,,505.999999999958
2021.05.17,-105.99999999999498,86.99999999998909,-249.99999999999466,113.99999999999189,-53.999999999998494,46.00000000000159,146.99999999999713,-284.00000000001756,-26.999999999986812,683.9999999999957,64.99999999999773,,421.99999999998056
2021.05.17,-139.00000000000023,119.99999999999034,-315.99999999998295,112.000000000001,-68.99999999998573,30.999999999992145,162.99999999999093,-307.00000000001285,-36.000000000001364,651.0000000000016,85.99999999999852,,295.99999999999136
2021.05.17,-142.99999999999312,80.99999999998886,-190.00000000000128,188.9999999999947,-121.99999999999989,91.99999999999208,153.99999999999858,-230.00000000001907,-45.99999999999227,736.0000000000033,52.99999999999727,,573.9999999999692
2021.05.17,-103.99999999999298,51.9999999999925,-247.99999999998158,157.99999999999147,-82.99999999998863,53.999999999998494,141.99999999999767,-341.99999999999784,-25.000000000005684,827.0,-3.0000000000001137,,428.0000000000133
2021.05.17,-110.99999999999443,87.99999999999386,-275.9999999999874,139.00000000000023,-53.999999999998494,2.000000000002,132.99999999999423,-338.0000000000161,-19.000000000005457,887.9999999999999,-36.000000000001364,,415.999999999987
2021.05.17,-145.9999999999906,122.99999999999045,-234.00000000000088,171.99999999999437,-68.00000000000139,-2.000000000002,114.99999999999844,-265.0000000000041,-30.000000000001137,873.0000000000126,-20.000000000010232,,517.9999999999856
2021.05.17,-143.9999999999997,135.99999999999568,-215.99999999999397,160.99999999998892,-72.99999999998974,29.999999999996696,130.99999999999224,-228.00000000000597,-51.9999999999925,852.0000000000083,1.9999999999953388,,598.9999999999953
