date,GBPCHF,EURCHF,empty,sum
2019.08.05,-1002.9999999999983,-449.0000000000105,,-1452.0000000000089
2019.08.05,-1157.000000000008,-383.0,,-1540.000000000008
2019.08.05,-955.0000000000169,-440.00000000001813,,-1395.000000000035
2019.08.05,-999.0000000000166,-456.00000000001194,,-1455.0000000000286
2019.08.05,-1045.000000000007,-329.00000000000153,,-1374.0000000000086
2019.08.05,-1089.0000000000066,-299.00000000000483,,-1388.0000000000114
2019.08.05,-965.0000000000158,-213.00000000001873,,-1178.0000000000346
2019.08.05,-1005.0000000000115,-209.00000000001472,,-1214.0000000000261
2019.08.05,-1007.0000000000024,-218.00000000000708,,-1225.0000000000095
2019.08.05,-1017.0000000000013,-243.00000000001543,,-1260.0000000000166
2019.08.05,-955.0000000000169,-227.00000000002163,,-1182.0000000000387
2019.08.05,-992.9999999999994,-264.0000000000198,,-1257.000000000019
2019.08.05,-1029.9999999999975,-258.0000000000027,,-1288.0000000000002
2019.08.06,-1130.0000000000089,-321.0000000000157,,-1451.0000000000246
2019.08.06,-1107.0000000000136,-303.0000000000088,,-1410.0000000000225
2019.08.06,-1241.0000000000032,-304.00000000001535,,-1545.0000000000186
2019.08.06,-1182.0000000000164,-242.00000000000887,,-1424.0000000000252
2019.08.06,-1138.0000000000168,-213.00000000001873,,-1351.0000000000355
2019.08.06,-1211.0000000000066,-177.00000000000495,,-1388.0000000000116
2019.08.06,-1206.0000000000182,-153.00000000000313,,-1359.0000000000214
2019.08.06,-1168.0000000000134,-152.0000000000188,,-1320.0000000000323
2019.08.06,-1145.0000000000182,-95.00000000000064,,-1240.0000000000189
2019.08.06,-1106.000000000007,-115.00000000002063,,-1221.0000000000277
2019.08.06,-1063.0000000000139,-120.00000000000898,,-1183.0000000000227
2019.08.06,-1043.0000000000161,-100.0000000000112,,-1143.0000000000273
2019.08.06,-905.0000000000002,-76.0000000000094,,-981.0000000000097
2019.08.06,-853.9999999999992,-103.00000000000864,,-957.0000000000078
2019.08.06,-795.9999999999967,-125.00000000001954,,-921.0000000000163
2019.08.06,-750.0000000000063,-110.00000000001009,,-860.0000000000164
2019.08.06,-724.9999999999978,-117.00000000001154,,-842.0000000000093
2019.08.06,-761.0000000000117,-71.00000000002105,,-832.0000000000327
2019.08.06,-760.0000000000051,-71.00000000002105,,-831.0000000000261
2019.08.06,-655.0000000000056,-50.0000000000167,,-705.0000000000223
2019.08.06,-731.000000000015,-88.0000000000214,,-819.0000000000364
2019.08.06,-548.0000000000151,-60.000000000015596,,-608.0000000000307
2019.08.06,-556.0000000000009,-100.0000000000112,,-656.000000000012
2019.08.06,-536.0000000000032,-129.00000000000134,,-665.0000000000045
2019.08.06,-506.0000000000064,-175.00000000001404,,-681.0000000000205
2019.08.06,-472.00000000000574,-161.00000000001114,,-633.0000000000168
2019.08.06,-317.0000000000117,-179.00000000001802,,-496.00000000002973
2019.08.06,-408.00000000000836,-136.00000000000279,,-544.0000000000111
2019.08.06,-511.000000000017,-125.00000000001954,,-636.0000000000365
2019.08.06,-450.00000000001705,-125.00000000001954,,-575.0000000000366
2019.08.06,-373.00000000000114,-136.00000000000279,,-509.0000000000039
2019.08.06,-360.0000000000048,-118.00000000001809,,-478.00000000002285
2019.08.06,-390.0000000000015,-90.00000000001229,,-480.00000000001376
2019.08.06,-202.00000000001327,1.999999999990898,,-200.00000000002237
2019.08.06,19.999999999997797,86.99999999999264,,106.99999999999044
2019.08.06,-200.00000000000017,49.99999999999449,,-150.00000000000568
2019.08.06,-433.0000000000167,128.99999999997914,,-304.0000000000376
2019.08.06,-495.000000000001,119.99999999998678,,-375.0000000000142
2019.08.06,-512.0000000000014,169.99999999998127,,-342.0000000000201
2019.08.06,-574.0000000000078,66.99999999999484,,-507.000000000013
2019.08.06,-585.9999999999976,47.99999999998139,,-538.0000000000163
2019.08.06,-548.0000000000151,89.99999999999008,,-458.000000000025
2019.08.06,-589.0000000000173,96.99999999999153,,-492.00000000002575
2019.08.06,-483.0000000000112,146.99999999998602,,-336.0000000000252
2019.08.06,-470.00000000001484,141.99999999999767,,-328.00000000001717
2019.08.06,-401.00000000000693,90.99999999999665,,-310.0000000000103
2019.08.06,-456.00000000001194,86.99999999999264,,-369.0000000000193
2019.08.06,-442.00000000000904,70.99999999999883,,-371.00000000001023
2019.08.07,-500.00000000001154,42.999999999993044,,-457.0000000000185
2019.08.07,-467.0000000000174,37.99999999998249,,-429.0000000000349
2019.08.07,-512.0000000000014,2.999999999997449,,-509.0000000000039
2019.08.07,-541.9999999999981,-9.000000000014552,,-551.0000000000126
2019.08.07,-503.000000000009,18.999999999991246,,-484.00000000001774
2019.08.07,-504.0000000000156,66.99999999999484,,-437.00000000002075
2019.08.07,-429.00000000001273,66.99999999999484,,-362.0000000000179
2019.08.07,-429.00000000001273,25.999999999992696,,-403.00000000002
2019.08.07,-411.0000000000058,83.9999999999952,,-327.0000000000106
2019.08.07,-477.0000000000163,7.999999999985796,,-469.0000000000305
2019.08.07,-574.0000000000078,-6.000000000017103,,-580.0000000000249
2019.08.07,-646.0000000000132,-2.0000000000131024,,-648.0000000000263
2019.08.07,-696.0000000000077,-8.000000000008,,-704.0000000000157
2019.08.07,-602.999999999998,95.999999999985,,-507.00000000001296
2019.08.07,-556.0000000000009,147.99999999999258,,-408.0000000000083
2019.08.07,-523.0000000000068,131.99999999999878,,-391.0000000000081
2019.08.07,-452.00000000000796,136.99999999998712,,-315.0000000000208
2019.08.07,-450.00000000001705,150.99999999999002,,-299.00000000002706
2019.08.07,-591.0000000000082,93.99999999999409,,-497.0000000000141
2019.08.07,-646.0000000000132,17.000000000000348,,-629.0000000000128
2019.08.07,-578.0000000000118,0.9999999999843467,,-577.0000000000275
2019.08.07,-354.0000000000099,12.999999999996348,,-341.00000000001353
2019.08.07,-388.0000000000106,142.99999999998204,,-245.00000000002854
2019.08.07,-443.99999999999994,148.99999999999915,,-295.0000000000008
2019.08.07,-440.00000000001813,161.99999999999548,,-278.0000000000226
2019.08.07,-431.0000000000036,179.99999999998016,,-251.00000000002342
2019.08.07,-345.0000000000175,215.99999999999397,,-129.00000000002353
2019.08.07,-408.00000000000836,216.99999999997831,,-191.00000000003004
2019.08.07,-479.0000000000072,98.99999999998244,,-380.0000000000248
2019.08.07,-690.0000000000128,9.999999999998899,,-680.000000000014
2019.08.07,-1027.0000000000002,-113.00000000000753,,-1140.0000000000077
2019.08.07,-951.9999999999973,-56.000000000011596,,-1008.0000000000089
2019.08.07,-1113.0000000000084,-153.00000000000313,,-1266.0000000000116
2019.08.07,-1163.000000000003,-172.0000000000166,,-1335.0000000000196
2019.08.07,-1048.0000000000045,-118.00000000001809,,-1166.0000000000227
2019.08.07,-919.0000000000032,-113.00000000000753,,-1032.0000000000107
2019.08.07,-1049.0000000000111,-165.00000000001512,,-1214.0000000000264
2019.08.07,-1195.0000000000127,-230.00000000001907,,-1425.0000000000318
2019.08.07,-1297.999999999999,-331.0000000000146,,-1629.0000000000136
2019.08.07,-1276.0000000000105,-319.0000000000026,,-1595.0000000000132
2019.08.07,-1112.0000000000018,-182.99999999999983,,-1295.0000000000016
2019.08.07,-1100.000000000012,-148.00000000001478,,-1248.0000000000268
2019.08.07,-961.9999999999961,-114.0000000000141,,-1076.0000000000102
2019.08.07,-998.00000000001,-125.00000000001954,,-1123.0000000000296
2019.08.07,-978.0000000000122,-113.00000000000753,,-1091.0000000000198
2019.08.07,-947.000000000009,-92.00000000000318,,-1039.0000000000123
2019.08.07,-838.0000000000055,-43.00000000001525,,-881.0000000000207
2019.08.07,-805.0000000000113,-48.000000000003595,,-853.0000000000149
2019.08.08,-867.0000000000177,-88.0000000000214,,-955.0000000000391
2019.08.08,-861.0000000000007,-79.00000000000685,,-940.0000000000075
2019.08.08,-853.0000000000149,-87.00000000001484,,-940.0000000000298
2019.08.08,-833.000000000017,-43.00000000001525,,-876.0000000000323
2019.08.08,-824.0000000000025,-51.000000000001044,,-875.0000000000035
2019.08.08,-835.000000000008,-43.00000000001525,,-878.0000000000232
2019.08.08,-839.0000000000119,-39.00000000001125,,-878.0000000000232
2019.08.08,-821.000000000005,-25.00000000000835,,-846.0000000000133
2019.08.08,-792.9999999999993,-1.0000000000065512,,-794.0000000000059
2019.08.08,-741.9999999999982,-45.000000000006146,,-787.0000000000043
2019.08.08,-636.0000000000143,15.999999999993797,,-620.0000000000206
2019.08.08,-572.0000000000169,32.999999999994145,,-539.0000000000227
2019.08.08,-512.0000000000014,28.999999999990145,,-483.0000000000112
2019.08.08,-524.9999999999977,69.9999999999923,,-455.00000000000546
2019.08.08,-553.0000000000035,80.99999999999774,,-472.0000000000058
2019.08.08,-575.9999999999987,68.99999999998573,,-507.000000000013
2019.08.08,-582.0000000000158,54.99999999998284,,-527.000000000033
2019.08.08,-601.000000000007,54.99999999998284,,-546.0000000000242
2019.08.08,-619.9999999999983,6.999999999979245,,-613.0000000000191
2019.08.08,-634.0000000000013,-11.00000000000545,,-645.0000000000067
2019.08.08,-634.0000000000013,11.999999999989797,,-622.0000000000115
2019.08.08,-572.0000000000169,9.999999999998899,,-562.0000000000181
2019.08.08,-726.0000000000044,49.99999999999449,,-676.0000000000099
2019.08.08,-720.0000000000095,24.999999999986144,,-695.0000000000234
2019.08.08,-658.0000000000031,17.999999999984695,,-640.0000000000184
2019.08.08,-606.0000000000176,63.99999999999739,,-542.0000000000202
2019.08.08,-662.000000000007,46.999999999997044,,-615.00000000001
2019.08.08,-604.0000000000045,40.99999999997994,,-563.0000000000246
2019.08.08,-784.0000000000069,-72.0000000000054,,-856.0000000000123
2019.08.08,-768.9999999999975,-102.00000000000209,,-870.9999999999995
2019.08.08,-717.000000000012,-85.00000000000173,,-802.0000000000138
2019.08.08,-1017.0000000000013,-39.00000000001125,,-1056.0000000000125
2019.08.08,-998.00000000001,101.99999999997988,,-896.0000000000301
2019.08.08,-829.9999999999974,126.99999999998823,,-703.0000000000091
2019.08.08,-733.0000000000059,165.9999999999995,,-567.0000000000064
2019.08.08,-745.0000000000178,178.99999999999582,,-566.000000000022
2019.08.08,-736.0000000000033,146.99999999998602,,-589.0000000000173
2019.08.08,-866.0000000000113,-10.000000000021103,,-876.0000000000324
2019.08.08,-869.0000000000086,20.999999999982144,,-848.0000000000265
2019.08.08,-750.0000000000063,67.9999999999792,,-682.0000000000271
2019.08.08,-761.0000000000117,38.99999999998904,,-722.0000000000226
2019.08.08,-785.0000000000134,-21.00000000000435,,-806.0000000000177
2019.08.08,-842.0000000000094,-187.00000000000384,,-1029.0000000000132
2019.08.08,-880.9999999999984,-207.00000000000162,,-1088.0
2019.08.08,-910.0000000000108,-218.00000000000708,,-1128.000000000018
2019.08.08,-895.0000000000014,-252.0000000000078,,-1147.000000000009
2019.08.08,-895.0000000000014,-251.00000000000122,,-1146.0000000000025
2019.08.08,-972.0000000000173,-284.00000000001756,,-1256.0000000000348
2019.08.09,-1201.0000000000077,-320.00000000000915,,-1521.0000000000168
2019.08.09,-1005.0000000000115,-306.00000000000625,,-1311.0000000000177
2019.08.09,-1008.0000000000089,-320.00000000000915,,-1328.000000000018
2019.08.09,-975.9999999999991,-315.0000000000208,,-1291.00000000002
2019.08.09,-984.000000000007,-322.00000000000006,,-1306.000000000007
2019.08.09,-978.0000000000122,-318.00000000001825,,-1296.0000000000305
2019.08.09,-914.0000000000148,-304.9999999999997,,-1219.0000000000146
2019.08.09,-950.0000000000064,-270.00000000001467,,-1220.000000000021
2019.08.09,-968.0000000000133,-259.0000000000092,,-1227.0000000000225
2019.08.09,-984.000000000007,-254.00000000002086,,-1238.000000000028
2019.08.09,-1001.0000000000074,-243.00000000001543,,-1244.0000000000227
2019.08.09,-998.00000000001,-248.00000000000378,,-1246.0000000000139
2019.08.09,-1027.0000000000002,-260.0000000000158,,-1287.000000000016
2019.08.09,-1004.0000000000049,-260.0000000000158,,-1264.0000000000207
2019.08.09,-1053.000000000015,-256.00000000001177,,-1309.0000000000268
2019.08.09,-1029.9999999999975,-259.0000000000092,,-1289.0000000000068
2019.08.09,-1006.000000000018,-226.00000000001506,,-1232.000000000033
2019.08.09,-961.9999999999961,-233.00000000001654,,-1195.0000000000127
2019.08.09,-1009.9999999999998,-290.00000000001245,,-1300.0000000000123
2019.08.09,-1008.0000000000089,-291.00000000001904,,-1299.000000000028
2019.08.09,-1038.0000000000057,-265.0000000000041,,-1303.0000000000098
2019.08.09,-1060.0000000000164,-254.00000000002086,,-1314.0000000000373
2019.08.09,-1122.0000000000007,-223.00000000001762,,-1345.0000000000182
2019.08.09,-1348.000000000016,-230.00000000001907,,-1578.000000000035
2019.08.09,-1361.0000000000123,-317.0000000000117,,-1678.000000000024
2019.08.09,-1453.9999999999998,-291.00000000001904,,-1745.0000000000189
2019.08.09,-1598.0000000000105,-281.0000000000201,,-1879.0000000000305
2019.08.09,-1595.0000000000132,-290.00000000001245,,-1885.0000000000257
2019.08.09,-1839.9999999999973,-304.00000000001535,,-2144.0000000000127
2019.08.09,-1907.0000000000143,-342.00000000002007,,-2249.0000000000346
2019.08.09,-1848.0000000000052,-317.0000000000117,,-2165.000000000017
2019.08.09,-1922.0000000000016,-371.00000000001023,,-2293.000000000012
2019.08.09,-1877.0000000000175,-383.0,,-2260.0000000000173
2019.08.09,-1785.0000000000143,-368.00000000001273,,-2153.0000000000273
2019.08.09,-1741.0000000000148,-352.000000000019,,-2093.0000000000337
2019.08.09,-1768.000000000014,-351.0000000000124,,-2119.0000000000264
2019.08.09,-1734.9999999999977,-264.0000000000198,,-1999.0000000000175
2019.08.09,-1890.9999999999982,-310.0000000000103,,-2201.0000000000086
2019.08.09,-1937.000000000011,-322.00000000000006,,-2259.000000000011
2019.08.09,-2028.0000000000075,-318.00000000001825,,-2346.000000000026
2019.08.09,-1842.0000000000102,-266.0000000000107,,-2108.000000000021
2019.08.09,-1812.0000000000136,-250.00000000001688,,-2062.0000000000305
2019.08.09,-1976.0,-318.00000000001825,,-2294.000000000018
2019.08.09,-2056.9999999999977,-350.00000000000585,,-2407.0000000000036
2019.08.09,-2062.000000000008,-321.0000000000157,,-2383.0000000000236
2019.08.09,-2238.000000000007,-312.00000000000114,,-2550.000000000008
2019.08.09,-2205.999999999997,-315.0000000000208,,-2521.0000000000177
2019.08.09,-2261.000000000002,-346.0000000000019,,-2607.0000000000036
