,name,direction
0,USDCHF,S
1,AUDUSD,B
2,EURCHF,S
3,CHFJPY,B
4,AUDCHF,B
5,EURGBP,B
6,GBPJPY,S
7,GBPAUD,S
8,EURJPY,B
9,AUDJPY,B
10,NZDJPY,B
11,NZDCAD,B
12,AUDNZD,B
