date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,CHFJPY,CADCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURAUD,EURNZD,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2018.06.28,-934.0000000000015,-1317.999999999997,1059.00000000001,-429.9999999999926,-679.9999999999917,-985.999999999998,-1180.9999999999986,114.99999999999844,-407.0000000000107,365.99999999999966,548.9999999999995,-129.9999999999968,-878.9999999999907,-883.0000000000116,-718.0000000000186,774.000000000008,1651.0000000000025,764.00000000001,-1021.0000000000008,-831.000000000004,-1112.9999999999973,-567.0000000000064,,-6799.999999999987
2018.06.28,-919.9999999999986,-1299.0000000000057,1007.0000000000024,-363.9999999999901,-635.9999999999922,-974.9999999999925,-1220.9999999999943,112.99999999998533,-455.0000000000125,376.99999999999403,602.999999999998,-156.00000000000057,-943.9999999999884,-907.0000000000133,-722.0000000000005,821.000000000005,1831.0000000000048,799.0000000000066,-1112.9999999999995,-846.9999999999977,-1193.999999999995,-649.999999999995,,-6851.999999999982
2018.06.28,-874.9999999999925,-1363.0000000000032,1025.9999999999936,-219.99999999999886,-651.0000000000016,-963.9999999999982,-1271.9999999999955,236.99999999999832,-550.0000000000114,340.9999999999913,682.0000000000048,-185.00000000000182,-1204.999999999984,-982.0000000000161,-612.0000000000125,771.0000000000106,1934.0000000000134,895.0000000000102,-1265.9999999999911,-824.0000000000025,-1255.9999999999905,-744.0000000000114,,-7082.999999999989
2018.06.28,-851.0000000000017,-1367.000000000007,984.000000000007,-182.00000000000216,-634.9999999999856,-953.9999999999993,-1290.9999999999977,270.99999999999903,-563.0000000000024,328.9999999999904,718.0000000000075,-217.99999999999596,-1259.999999999991,-1008.0000000000089,-576.0000000000209,802.9999999999982,2042.0000000000105,909.9999999999966,-1313.0000000000023,-821.000000000005,-1289.9999999999911,-792.9999999999993,,-7065.000000000001
2018.06.28,-875.999999999999,-1340.9999999999923,981.0000000000097,-280.00000000000114,-591.9999999999925,-844.9999999999958,-1283.9999999999964,214.99999999998744,-493.0000000000092,372.99999999999,692.9999999999992,-207.00000000000162,-1105.9999999999945,-1032.0000000000107,-344.00000000001097,574.0000000000078,2032.999999999996,719.0000000000083,-1238.99999999999,-709.9999999999995,-1310.9999999999955,-943.000000000005,,-7014.999999999996
2018.06.28,-885.999999999998,-1378.9999999999968,992.9999999999994,-275.99999999999625,-673.9999999999968,-895.9999999999968,-1383.000000000001,238.99999999998923,-507.000000000005,334.00000000000097,787.0000000000043,-221.99999999999997,-1152.9999999999916,-973.0000000000016,-411.0000000000058,663.0000000000135,2265.000000000006,775.0000000000057,-1352.0000000000039,-714.0000000000035,-1389.9999999999911,-1025.9999999999936,,-7185.999999999962
2018.06.28,-880.9999999999984,-1331.9999999999998,967.9999999999911,-253.0000000000001,-635.9999999999922,-862.9999999999916,-1339.9999999999968,198.99999999999363,-524.0000000000009,352.9999999999922,745.0000000000068,-209.9999999999991,-1128.9999999999907,-958.9999999999987,-401.00000000000693,631.0000000000038,2185.999999999999,759.0000000000003,-1317.9999999999977,-701.0000000000072,-1355.9999999999905,-1002.9999999999983,,-7064.999999999982
2018.06.28,-847.9999999999932,-1306.000000000007,926.999999999989,-299.99999999999716,-642.9999999999936,-785.9999999999978,-1273.0000000000018,214.99999999998744,-435.0000000000023,322.00000000000006,704.0000000000047,-226.99999999999943,-1038.9999999999873,-914.9999999999991,-248.00000000000378,520.0000000000093,2080.9999999999995,639.00000000001,-1213.9999999999986,-592.0000000000036,-1261.9999999999964,-1008.9999999999932,,-6688.9999999999745
2018.06.28,-868.9999999999975,-1317.999999999997,943.000000000005,-301.9999999999925,-668.9999999999862,-801.9999999999916,-1310.9999999999955,194.99999999998963,-462.0000000000033,324.9999999999975,724.9999999999978,-217.99999999999596,-1048.0000000000018,-892.0000000000039,-276.00000000000955,537.9999999999941,2156.0000000000023,656.0000000000059,-1256.0000000000002,-595.0000000000011,-1297.999999999999,-1049.0000000000111,,-6826.999999999994
2018.06.28,-900.0000000000008,-1357.0000000000082,956.0000000000013,-354.99999999998977,-651.0000000000016,-822.9999999999959,-1310.9999999999955,197.99999999998707,-442.0000000000073,356.9999999999962,706.0000000000066,-236.00000000000287,-1021.9999999999914,-966.0000000000002,-271.0000000000212,564.000000000009,2133.0000000000073,640.0000000000006,-1218.999999999994,-634.0000000000013,-1305.9999999999961,-1017.0000000000013,,-6955.999999999998
