date,USDCHF,EURUSD,USDJPY,USDCAD,AUDUSD,GBPCHF,CHFJPY,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURJPY,EURNZD,CADJPY,AUDJPY,NZDJPY,NZDCAD,empty,sum
2016.12.19,-109.00000000000354,-15.999999999993797,-19.99999999999602,-102.99999999998644,-87.00000000000374,-104.00000000001519,-19.99999999999602,-173.9999999999964,-0.999999999995449,-93.99999999999409,-194.0000000000053,-180.00000000000682,-69.9999999999923,-7.999999999995566,-117.00000000000443,-58.000000000006935,-117.99999999999588,,-1472.9999999999877
2016.12.19,-110.99999999999443,34.000000000000696,12.000000000000455,-75.99999999998718,-56.99999999999594,-139.00000000000023,114.99999999999488,-209.00000000000364,88.99999999999464,-25.000000000005684,-150.00000000000568,-168.99999999999693,45.000000000006146,-44.999999999987494,-4.0000000000048885,-49.000000000006594,-65.99999999999939,,-804.9999999999912
2016.12.19,-104.99999999999955,84.0000000000174,66.0000000000025,-43.999999999999595,-17.000000000000348,-202.9999999999976,108.00000000000409,-168.99999999999693,73.00000000000084,-67.00000000000728,-249.00000000001032,-134.00000000000034,121.99999999999989,8.000000000009777,-39.00000000000148,0.0,-68.99999999999685,,-634.9999999999758
2016.12.19,-93.99999999999409,85.00000000000173,106.00000000000875,-87.99999999999919,72.0000000000054,-222.00000000001108,138.9999999999958,-148.99999999999915,63.00000000000195,-37.00000000000614,-277.00000000001614,-72.00000000000273,143.00000000000423,24.00000000000091,-76.00000000000762,51.9999999999925,-82.99999999999974,,-414.00000000002467
2016.12.19,-110.00000000001009,48.000000000003595,101.0000000000133,-139.9999999999846,48.000000000003595,-195.00000000001182,167.0000000000016,-153.00000000000313,63.00000000000195,-8.000000000009777,-341.00000000001353,-58.000000000006935,148.99999999999915,88.00000000000807,-17.000000000010118,51.9999999999925,-14.000000000002899,,-320.0000000000291
2016.12.19,-14.000000000002899,175.00000000001404,233.0000000000041,-76.99999999999375,85.99999999999719,-148.00000000001478,200.00000000000284,-219.00000000000253,132.99999999999423,111.99999999999477,-345.0000000000175,-55.00000000000682,73.99999999999629,149.0000000000009,36.99999999999193,39.00000000000148,85.00000000000173,,464.99999999996123
2016.12.19,-11.00000000000545,172.0000000000166,281.0000000000059,-41.99999999998649,109.00000000000354,-90.99999999999665,248.00000000000466,-278.00000000000045,153.00000000000313,224.99999999999432,-218.00000000000708,12.999999999991019,-70.99999999999883,160.0000000000108,-62.00000000001182,6.000000000000227,95.00000000000064,,689.0000000000241
2016.12.19,45.99999999999049,209.00000000001472,358.0000000000041,53.00000000001415,224.9999999999974,-50.0000000000167,248.99999999999523,-256.0000000000007,158.99999999999804,271.99999999999136,-167.00000000000603,19.99999999999602,-76.99999999999375,160.0000000000108,-48.00000000000182,0.0,141.99999999999767,,1294.9999999999914
2016.12.19,59.000000000009045,209.00000000001472,368.0000000000092,41.000000000002146,178.00000000000037,-49.00000000001015,219.99999999999886,-234.00000000000088,161.99999999999548,252.00000000000955,-214.00000000000307,3.9999999999906777,-56.99999999999594,155.00000000000114,-10.000000000005116,28.999999999996362,138.00000000000477,,1251.000000000017
2016.12.19,21.999999999988695,177.00000000000495,276.00000000001046,-49.99999999999449,134.0000000000008,-11.00000000000545,201.00000000000762,-263.99999999999756,180.0000000000024,271.000000000015,-133.00000000000534,3.9999999999906777,-109.00000000000354,158.00000000000125,-23.000000000010346,-30.000000000001137,182.00000000000438,,985.0000000000084
2016.12.19,1.0000000000065512,147.00000000000824,287.00000000000614,-70.99999999999883,105.99999999999498,48.99999999998794,242.00000000000443,-286.99999999999284,209.00000000000364,350.9999999999991,-135.00000000001845,40.99999999999682,-154.99999999999403,196.00000000001216,24.999999999991473,-58.000000000006935,226.99999999999943,,1174.9999999999998
2016.12.19,2.999999999997449,167.00000000000603,289.0000000000015,-69.9999999999923,128.00000000000588,28.999999999990145,245.00000000000455,-285.00000000000193,214.00000000000307,352.00000000000387,-133.00000000000534,33.999999999991815,-146.99999999998602,200.00000000000284,45.99999999999227,-52.99999999999727,205.99999999999508,,1225.0000000000114
2016.12.19,25.00000000000835,180.0000000000024,373.00000000000466,-69.9999999999923,117.99999999999588,42.999999999993044,292.0000000000016,-241.00000000000233,219.99999999999798,426.9999999999925,-149.00000000002134,81.99999999999363,-58.000000000002494,261.0000000000099,60.99999999999284,73.99999999999807,180.99999999999784,,1818.99999999997
2016.12.19,21.00000000000435,180.0000000000024,523.0000000000103,-102.99999999998644,90.0000000000012,124.99999999999733,445.0000000000074,-188.9999999999947,270.99999999999903,742.999999999995,-106.00000000000608,263.9999999999958,45.000000000006146,394.00000000000546,260.9999999999957,203.00000000000296,197.00000000000273,,3364.000000000038
2016.12.19,48.000000000003595,200.00000000000017,596.0000000000036,-78.00000000000028,90.99999999999665,86.99999999999264,481.9999999999993,-186.99999999999272,248.00000000000378,711.9999999999891,-149.00000000002134,301.00000000000193,68.00000000000139,425.00000000001137,314.9999999999977,253.0000000000001,173.9999999999964,,3585.9999999999827
2016.12.19,49.99999999999449,195.00000000001182,605.000000000004,-82.00000000000429,58.000000000002494,79.99999999999119,498.00000000000466,-153.00000000000313,236.00000000000287,716.0000000000082,-194.0000000000053,317.99999999999784,117.99999999999588,458.0000000000126,310.99999999999284,296.0000000000065,122.99999999999534,,3633.0000000000077
2016.12.19,66.00000000001049,200.00000000000017,523.0000000000103,-106.00000000000608,70.99999999999883,49.99999999999449,403.99999999999636,-168.99999999999693,210.99999999999451,605.9999999999945,-242.00000000000887,212.0000000000033,43.00000000001525,404.0000000000106,301.9999999999925,248.00000000000466,126.99999999999933,,2950.000000000014
2016.12.19,76.0000000000094,200.00000000000017,611.0000000000042,-83.9999999999952,119.00000000000244,7.0000000000014495,468.0000000000035,-170.00000000000347,193.99999999999417,629.9999999999955,-302.0000000000023,284.9999999999966,38.0000000000047,466.0000000000082,304.00000000000205,253.0000000000001,175.00000000000293,,3270.0000000000236
2016.12.19,55.99999999998939,226.00000000001506,691.0000000000025,-92.99999999998754,80.99999999999774,34.000000000000696,539.0000000000015,-180.0000000000024,226.99999999999943,760.9999999999957,-268.0000000000016,331.99999999999363,109.00000000000354,526.0000000000105,354.99999999998977,326.9999999999982,146.00000000000168,,3869.0000000000073
2016.12.19,75.00000000000284,247.00000000001944,543.0000000000064,-134.99999999999625,95.99999999999609,61.99999999998429,408.00000000000125,-153.00000000000313,241.99999999999778,597.0000000000084,-284.00000000001756,185.99999999999284,148.00000000001478,429.00000000000205,226.99999999998965,234.99999999999943,165.9999999999995,,3088.9999999999977
2016.12.19,22.999999999995246,185.00000000001293,558.0000000000069,-144.99999999999514,65.99999999999939,25.999999999992696,399.0000000000009,-148.99999999999915,200.00000000000017,544.9999999999875,-309.0000000000037,182.00000000000216,141.00000000001333,418.00000000000637,251.99999999999534,234.99999999999943,168.00000000000148,,2795.0000000000164
2016.12.19,11.999999999989797,198.00000000000927,455.0000000000125,-180.0000000000024,109.00000000000354,-25.00000000000835,365.99999999999966,-166.99999999999494,192.00000000000327,442.0000000000073,-396.00000000001853,78.99999999999352,138.0000000000159,390.00000000000057,158.00000000000125,194.00000000000261,172.00000000000549,,2137.0000000000205
