date,GBPUSD,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,AUDCHF,EURAUD,CADJPY,NZDJPY,AUDCAD,empty,sum
2018.08.13,141.99999999999767,2.0000000000131024,65.00000000000395,34.99999999999615,90.99999999999665,-263.00000000000523,108.00000000000809,108.00000000001918,-124.00000000000944,57.00000000000216,107.00000000000153,,328.0000000000238
2018.08.13,173.00000000000094,-73.99999999999629,89.00000000000574,112.99999999999643,204.00000000000418,-230.00000000000398,84.0000000000063,-22.999999999995246,-148.00000000001035,117.00000000000443,66.99999999999484,,372.00000000000705
2018.08.13,279.00000000000705,-99.99999999998899,109.00000000000354,159.9999999999935,283.99999999999534,-302.0000000000067,145.00000000000622,-113.99999999999189,-217.00000000001296,200.9999999999934,74.99999999999174,,519.9999999999903
2018.08.13,259.9999999999936,-166.99999999998383,163.00000000000205,216.99999999998943,304.00000000001535,-365.0000000000091,192.00000000000327,-41.99999999998649,-292.0000000000016,292.99999999999216,100.99999999999554,,664.0000000000105
2018.08.13,323.0000000000066,-197.99999999998707,234.00000000000088,266.999999999995,432.9999999999945,-353.00000000000864,296.0000000000074,12.000000000012001,-351.0000000000133,379.0000000000049,166.99999999999494,,1209.0000000000073
2018.08.13,188.9999999999947,-119.00000000000244,129.00000000000134,191.99999999999218,400.00000000000034,-279.0000000000106,239.0000000000003,-68.99999999998573,-292.0000000000016,286.9999999999919,90.0000000000012,,766.9999999999818
2018.08.13,126.99999999998823,-65.99999999998829,46.00000000000159,107.99999999999699,421.0000000000047,-288.0000000000109,190.00000000000128,-204.99999999998852,-309.0000000000117,239.00000000000432,15.999999999993797,,278.9999999999914
2018.08.13,70.99999999999883,-32.999999999994145,-28.999999999990145,166.99999999999494,243.99999999999977,-125.0,86.0000000000083,-181.9999999999933,-126.00000000000477,164.99999999999204,-56.0000000000005,,182.00000000001103
2018.08.13,58.000000000002494,-54.99999999998284,-14.999999999998348,199.9999999999891,229.00000000001253,-21.000000000000796,96.00000000000719,-127.99999999999478,-62.00000000001182,132.000000000005,-53.00000000000304,,381.00000000002467
2018.08.13,87.99999999999919,-38.99999999998904,-36.999999999998145,207.99999999999707,148.00000000001478,87.99999999999386,21.00000000000435,-192.99999999999872,94.99999999999886,18.000000000000682,-70.99999999999883,,326.000000000024
2018.08.13,137.9999999999937,-27.999999999983594,4.000000000004,224.9999999999974,133.00000000000534,-30.000000000001137,24.000000000001798,-158.99999999999804,52.99999999999727,75.9999999999934,-12.000000000000899,,424.0000000000092
2018.08.13,97.9999999999981,49.00000000001015,-61.999999999995396,185.99999999999727,68.00000000000139,39.99999999999204,-53.999999999998494,-251.00000000000122,172.9999999999876,-31.999999999996476,-41.000000000002146,,173.99999999999278
2018.08.13,157.00000000000713,-28.999999999990145,-26.999999999999247,174.99999999999181,103.00000000000864,7.999999999995566,-20.999999999993246,-213.99999999998087,95.99999999998943,-18.000000000000682,-51.000000000001044,,179.00000000002734
2018.08.13,178.99999999999582,-56.99999999999594,36.0000000000027,173.9999999999964,136.00000000000279,12.000000000000455,55.000000000005045,-99.99999999998899,68.9999999999884,-15.000000000000568,8.999999999992347,,497.99999999999847
2018.08.13,137.9999999999937,-19.999999999997797,-44.99999999999504,113.99999999999189,96.00000000000719,75.9999999999934,6.0000000000060005,-143.99999999998857,106.99999999999932,-91.00000000000819,-67.00000000000594,,169.99999999999594
2018.08.13,109.00000000000354,43.999999999999595,-95.99999999999609,59.99999999999339,-31.999999999987594,50.99999999998772,-86.99999999999264,-173.00000000000094,172.9999999999876,-173.00000000000182,-92.00000000000318,,-216.0000000000104
2018.08.13,204.00000000000418,-52.99999999999194,26.999999999999247,152.99999999999204,131.00000000001444,-94.0000000000083,23.00000000000635,-160.99999999998892,18.999999999991246,10.99999999999568,2.000000000002,,262.00000000001603
2018.08.13,168.99999999999693,-112.99999999998533,43.00000000000415,123.99999999999079,182.0000000000155,-29.000000000010573,63.00000000000195,-142.99999999998204,3.9999999999906777,-40.00000000000625,-19.999999999997797,,240.00000000001802
2018.08.13,148.99999999999915,-66.99999999999484,93.00000000000975,147.99999999999258,381.0000000000091,-19.000000000005457,170.99999999999892,-183.99999999998417,-27.000000000001023,36.99999999999193,75.9999999999983,,758.0000000000141
2018.08.13,29.999999999996696,-102.00000000000209,38.0000000000047,148.99999999999915,348.9999999999993,65.99999999998829,135.00000000000733,-222.99999999999542,-8.000000000009777,3.0000000000001137,-19.00000000000235,,417.99999999998596
2018.08.13,17.000000000000348,-58.000000000002494,33.000000000005244,159.9999999999935,286.00000000000847,116.99999999999022,151.00000000000114,-90.99999999999665,31.999999999996476,4.0000000000048885,3.999999999992898,,654.9999999999941
2018.08.13,-17.000000000000348,-54.99999999998284,-13.999999999991797,136.99999999999824,256.00000000001177,219.99999999999886,135.00000000000733,-98.99999999998244,81.99999999999363,-64.00000000000716,-53.00000000000304,,528.0000000000421
2018.08.13,242.00000000000887,0.0,11.00000000000545,159.9999999999935,307.00000000001285,72.99999999999329,129.00000000000134,-176.99999999998272,37.9999999999967,30.000000000001137,19.999999999997797,,833.0000000000283
