date,USDCHF,GBPUSD,EURUSD,USDJPY,AUDUSD,GBPCHF,AUDCHF,EURGBP,GBPJPY,EURJPY,CADJPY,AUDCAD,empty,sum
2019.07.29,148.99999999999915,-54.99999999998284,-19.999999999997797,45.000000000001705,-12.999999999996348,104.00000000001519,-41.9999999999976,20.0000000000089,-76.99999999999818,82.99999999999841,76.00000000000762,-9.00000000000345,,261.00000000005474
2019.07.29,58.99999999999794,-42.999999999993044,-21.00000000000435,58.000000000006935,-48.99999999999905,53.999999999998494,-49.99999999999449,-1.999999999990898,-112.99999999999955,108.00000000000409,85.99999999999852,-90.99999999999665,,-3.999999999972033
2019.07.29,82.99999999999974,-53.999999999998494,-55.000000000005045,39.00000000000148,-53.999999999998494,110.00000000001009,-82.99999999999974,-21.999999999999797,-98.99999999998954,121.99999999999989,97.99999999999898,-87.99999999999919,,-2.9999999999801474
2019.07.29,70.99999999999883,-52.99999999999194,-65.00000000000395,25.99999999999625,-60.99999999999994,95.00000000000064,-83.9999999999952,-29.999999999996696,-85.99999999998431,119.99999999999034,76.00000000000762,-112.000000000001,,-102.99999999997937
2019.07.29,80.00000000000229,-30.999999999981043,-58.000000000002494,4.0000000000048885,-48.99999999999905,84.0000000000174,-78.00000000000028,-44.99999999999504,-30.000000000001137,87.99999999999386,55.999999999997385,-100.99999999999554,,-79.99999999995876
2019.07.29,89.00000000000574,-3.999999999981796,-41.000000000002146,16.999999999995907,-7.9999999999968985,69.00000000000794,-46.999999999997044,-48.99999999999905,-18.000000000000682,85.99999999999852,57.00000000000216,-58.000000000002494,,93.00000000003016
2019.07.29,30.000000000007798,-34.99999999998504,-99.00000000000463,-85.99999999999852,-53.00000000000304,24.000000000001798,-46.999999999997044,-74.99999999999174,76.99999999999818,33.00000000000125,4.0000000000048885,-87.00000000000374,,-313.9999999999699
2019.07.29,-7.9999999999968985,-41.99999999998649,-110.99999999999443,-156.99999999999648,-41.9999999999976,-12.999999999996348,-7.9999999999968985,-79.99999999999119,155.00000000000114,-31.00000000000591,-42.999999999992156,-65.99999999999939,,-445.99999999995265
2019.07.29,-57.99999999999139,-43.999999999999595,-130.99999999999224,-156.0000000000059,-93.99999999999409,-73.99999999999629,-26.999999999999247,-93.99999999999409,154.00000000002478,-10.99999999999568,-6.999999999990791,-92.99999999999864,,-634.9999999999332
2019.07.29,-44.99999999999504,-40.99999999997994,-106.99999999999044,-144.00000000000546,-102.00000000000209,-63.99999999999739,-43.999999999999595,-78.00000000000028,145.00000000001023,-22.999999999996135,-3.9999999999906777,-112.000000000001,,-618.9999999999478
2019.07.29,-17.999999999995797,35.00000000000725,-78.00000000000028,-146.0000000000008,-51.99999999999649,-102.00000000000209,-12.000000000000899,-109.99999999999899,225.9999999999991,-55.999999999997385,-33.999999999991815,-77.00000000000485,,-423.99999999998306
2019.07.29,4.999999999999449,46.0000000000127,-65.99999999998829,-102.00000000000387,-29.999999999996696,-85.00000000000173,-5.999999999994898,-106.99999999999044,186.00000000000705,-21.000000000000796,-18.000000000000682,-66.99999999999484,,-264.99999999995305
2019.07.29,36.0000000000027,49.00000000001015,-45.99999999999049,-72.99999999999329,2.999999999997449,-49.99999999999449,4.000000000004,-95.99999999999609,153.00000000002,-10.000000000005116,5.000000000009663,-24.999999999997247,,-49.99999999993278
2019.07.29,43.00000000000415,104.99999999999955,-35.00000000000725,-69.00000000000261,-7.9999999999968985,-96.99999999999153,-12.000000000000899,-125.99999999999278,210.00000000000796,-16.999999999995907,6.000000000000227,-39.999999999995595,,-39.99999999997161
2019.07.29,75.00000000000284,86.0000000000083,-25.999999999992696,-52.99999999999727,-29.999999999996696,-41.000000000002146,-53.00000000000304,-107.99999999999699,170.00000000001592,-10.000000000005116,15.000000000000568,-73.99999999999629,,-48.99999999996261
2019.07.29,72.0000000000054,86.0000000000083,-14.000000000002899,-40.00000000000625,-7.0000000000014495,-41.99999999998649,-31.000000000003247,-95.99999999999609,151.00000000001046,-7.000000000005002,-0.999999999990564,-71.99999999999429,,-0.9999999999621281
2019.07.29,70.99999999999883,83.00000000001084,-22.999999999995246,-40.00000000000625,-19.00000000000235,-37.99999999998249,-39.999999999995595,-100.00000000000009,147.00000000001978,0.999999999990564,-12.999999999991019,-99.00000000000463,,-69.99999999995767
2019.07.29,62.000000000006494,96.00000000000719,-19.999999999997797,-4.0000000000048885,-22.999999999995246,-64.99999999998174,-39.00000000000014,-106.99999999999044,118.00000000002342,36.99999999999193,1.0000000000047748,-119.00000000000244,,-62.999999999938865
