date,USDCAD,EURGBP,GBPCAD,GBPAUD,EURJPY,AUDJPY,empty,sum
2021.09.14,259.0000000000092,-151.9999999999966,-191.99999999999218,883.0000000000116,274.0000000000009,51.00000000000193,,1123.000000000035
2021.09.14,196.0000000000184,-168.00000000000148,-225.00000000000853,850.0000000000174,227.00000000000387,-5.000000000009663,,875.00000000002
2021.09.14,209.9999999999991,-124.99999999999733,-144.0000000000108,1069.0000000000089,233.0000000000041,-55.999999999997385,,1187.0000000000064
2021.09.14,179.00000000001802,-129.00000000000134,79.00000000000685,1109.0000000000043,263.9999999999816,-5.000000000009663,,1496.9999999999995
2021.09.14,241.00000000000233,-109.99999999999899,69.9999999999923,1018.0000000000077,292.0000000000016,57.00000000000216,,1568.0000000000073
2021.09.14,262.00000000000665,-29.999999999996696,150.99999999999002,1109.0000000000043,326.9999999999982,78.00000000000296,,1897.0000000000055
2021.09.14,311.0000000000168,-36.0000000000027,78.00000000000028,1109.0000000000043,325.9999999999934,81.00000000000307,,1869.000000000015
2021.09.14,304.9999999999997,-43.00000000000415,42.0000000000087,1178.0000000000123,302.99999999999727,40.99999999999682,,1826.0000000000107
2021.09.14,219.00000000001364,-19.999999999997797,42.0000000000087,1248.0000000000045,207.9999999999984,-34.99999999999659,,1662.000000000031
2021.09.14,246.99999999999721,-14.999999999998348,93.99999999999409,1358.999999999999,221.99999999998,-15.000000000000568,,1891.9999999999714
2021.09.14,263.00000000001324,70.99999999999883,82.00000000000429,1399.0000000000168,230.99999999999454,9.000000000000341,,2055.000000000028
2021.09.14,221.00000000000452,0.999999999995449,24.000000000001798,1356.0000000000016,231.99999999999932,12.000000000000455,,1846.0000000000032
2021.09.14,158.0000000000137,-37.99999999999359,11.00000000000545,1319.0000000000034,275.99999999998204,-45.000000000001705,,1681.000000000009
2021.09.14,153.00000000000313,-51.99999999999649,-68.00000000000139,1219.9999999999989,274.0000000000009,-28.999999999996362,,1498.0000000000086
2021.09.14,328.00000000001717,-34.99999999999615,-148.99999999999915,973.0000000000016,253.99999999999068,61.99999999999761,,1433.0000000000118
2021.09.14,674.000000000019,29.999999999996696,-49.99999999999449,1117.0000000000125,256.0000000000002,131.9999999999908,,2159.0000000000246
2021.09.14,263.99999999999756,-14.999999999998348,-1.999999999990898,1123.0000000000073,122.99999999999045,-87.0000000000033,,1406.0000000000027
2021.09.14,94.00000000001629,-51.000000000001044,211.00000000000563,1317.999999999997,-76.99999999999818,-316.0000000000025,,1179.0000000000173
2021.09.14,-45.99999999999049,-154.99999999999403,171.00000000001003,1288.0000000000002,-153.99999999999636,-403.0000000000058,,701.0000000000235
2021.09.14,-10.999999999983245,-188.9999999999947,164.00000000000858,1134.999999999997,-145.00000000001023,-349.00000000000375,,605.0000000000138
2021.09.14,82.00000000000429,-190.99999999999673,25.00000000000835,1089.0000000000066,-138.00000000000523,-323.99999999999807,,543.0000000000192
2021.09.14,153.00000000000313,-173.00000000000094,42.0000000000087,1131.0000000000152,-91.00000000000819,-287.00000000000614,,775.0000000000118
2021.09.14,87.00000000001484,-151.9999999999966,45.000000000006146,1149.0,-137.00000000000045,-343.0000000000035,,649.0000000000203
2021.09.14,66.00000000001049,-202.9999999999976,-42.999999999993044,1129.0000000000023,-225.9999999999991,-417.0000000000016,,306.0000000000214
2021.09.14,92.00000000000318,-227.99999999999488,-45.000000000006146,1009.0000000000155,-231.00000000002296,-415.9999999999968,,180.99999999999784
2021.09.14,26.999999999999247,-258.0000000000027,-75.00000000000284,1036.999999999999,-233.0000000000041,-445.0000000000074,,52.999999999981355
2021.09.14,-65.99999999998829,-270.99999999999903,-114.99999999999844,1090.9999999999975,-331.0000000000173,-531.0000000000059,,-223.00000000001148
2021.09.14,-148.99999999999915,-285.9999999999974,-93.00000000000975,1019.0000000000143,-360.00000000001364,-533.0000000000013,,-402.0000000000068
2021.09.14,-180.99999999998673,-297.00000000000284,-95.00000000000064,966.0000000000002,-375.0,-540.0000000000063,,-521.9999999999962
2021.09.14,-103.99999999999298,-297.00000000000284,-110.00000000001009,905.0000000000002,-304.00000000000205,-454.9999999999983,,-365.000000000006
2021.09.14,-129.99999999998568,-297.00000000000284,-117.99999999999588,863.0000000000138,-283.00000000001546,-433.00000000000693,,-397.99999999999307
2021.09.15,-126.99999999998823,-268.0000000000016,-96.99999999999153,797.0000000000033,-382.000000000005,-520.0000000000102,,-596.9999999999933
2021.09.15,-119.00000000000244,-268.0000000000016,-114.99999999999844,818.0000000000076,-312.0000000000118,-441.0000000000025,,-437.0000000000092
2021.09.15,-132.99999999998312,-273.9999999999965,-93.99999999999409,826.0000000000156,-293.00000000000637,-433.9999999999975,,-401.999999999962
2021.09.15,-136.99999999998712,-270.99999999999903,-83.9999999999952,877.0000000000166,-260.9999999999957,-402.000000000001,,-277.99999999996146
2021.09.15,-152.99999999998093,-273.9999999999965,-68.00000000000139,955.0000000000169,-271.000000000015,-445.0000000000074,,-255.9999999999842
2021.09.15,-133.99999999998968,-270.0000000000036,-58.000000000002494,995.9999999999969,-271.000000000015,-441.0000000000025,,-178.00000000001637
2021.09.15,-144.99999999999514,-261.0000000000001,-76.0000000000094,985.0000000000136,-334.0000000000032,-472.999999999999,,-303.9999999999931
2021.09.15,-192.99999999999872,-317.9999999999961,-32.999999999994145,1005.0000000000115,-391.00000000001955,-596.0000000000036,,-526.0000000000006
2021.09.15,-193.99999999998306,-322.00000000000006,-69.9999999999923,1022.0000000000118,-412.00000000000614,-588.9999999999986,,-564.9999999999684
2021.09.15,-177.99999999998929,-331.999999999999,-72.99999999998974,1083.0000000000118,-376.0000000000048,-656.0000000000059,,-531.9999999999769
2021.09.15,-279.99999999999136,-383.99999999999545,-137.9999999999937,985.999999999998,-400.0000000000057,-700.0000000000028,,-915.999999999991
2021.09.15,-184.99999999999073,-361.9999999999957,-182.99999999999983,873.0000000000126,-340.0000000000034,-533.0000000000013,,-729.9999999999782
2021.09.15,-160.99999999998892,-351.99999999999676,-137.9999999999937,852.0000000000083,-324.0000000000123,-512.0000000000005,,-634.9999999999837
2021.09.15,-108.99999999998133,-331.999999999999,-139.00000000000023,826.0000000000156,-348.0000000000132,-502.00000000000955,,-603.9999999999877
2021.09.15,-83.9999999999952,-309.99999999999915,-207.00000000000162,761.0000000000117,-344.0000000000225,-465.0000000000034,,-649.0000000000101
2021.09.15,-42.999999999993044,-290.00000000000136,-184.00000000000637,771.0000000000106,-359.00000000000887,-442.0000000000073,,-547.0000000000064
2021.09.15,-171.99999999999437,-307.0000000000017,-194.0000000000053,791.0000000000084,-414.0000000000157,-624.0000000000094,,-920.0000000000181
2021.09.15,-140.99999999999113,-280.9999999999979,-112.000000000001,928.0000000000177,-412.00000000000614,-554.000000000002,,-571.9999999999804
2021.09.15,-183.99999999998417,-263.99999999999756,14.000000000002899,982.0000000000161,-479.0000000000134,-647.9999999999961,,-578.9999999999723
2021.09.15,-221.99999999998886,-231.99999999999886,109.00000000000354,1155.000000000017,-520.0000000000102,-682.0000000000022,,-391.99999999997954
2021.09.15,-156.00000000000057,-192.00000000000327,133.00000000000534,1078.0000000000011,-460.00000000000796,-558.0000000000069,,-155.00000000001228
2021.09.15,-137.9999999999937,-261.99999999999557,129.00000000000134,1128.000000000018,-431.0000000000116,-629.0000000000049,,-202.99999999998647
2021.09.15,-58.99999999998684,-248.00000000000378,69.9999999999923,1069.0000000000089,-445.0000000000216,-590.0000000000034,,-203.00000000001444
2021.09.15,-14.000000000002899,-265.99999999999955,38.0000000000047,1063.0000000000139,-475.00000000002274,-609.0000000000089,,-263.00000000001546
2021.09.15,29.00000000001235,-321.0000000000046,-119.00000000000244,856.9999999999967,-543.0000000000064,-618.0000000000092,,-715.0000000000136
2021.09.15,43.999999999999595,-334.9999999999964,-127.00000000001043,902.0000000000028,-493.9999999999998,-609.0000000000089,,-619.0000000000131
2021.09.15,26.999999999999247,-326.9999999999995,-121.99999999999989,844.0000000000003,-492.00000000001864,-575.0000000000028,,-645.0000000000213
2021.09.15,9.999999999998899,-351.0000000000013,-58.000000000002494,907.9999999999977,-532.0000000000107,-662.9999999999967,,-686.0000000000146
2021.09.15,-70.99999999999883,-407.99999999999727,-66.99999999999484,997.0000000000034,-551.0000000000161,-734.9999999999994,,-835.0000000000032
2021.09.15,-150.99999999999002,-343.9999999999999,19.999999999997797,1093.0000000000107,-644.0000000000055,-804.000000000002,,-829.9999999999889
2021.09.15,-142.99999999998204,-361.9999999999957,86.99999999999264,1180.0000000000032,-679.000000000002,-883.0000000000098,,-799.9999999999937
2021.09.15,-65.99999999998829,-358.9999999999982,-93.99999999999409,1129.0000000000023,-647.0000000000198,-841.9999999999987,,-878.9999999999968
2021.09.15,-59.99999999999339,-263.0000000000021,-131.99999999999878,1061.000000000001,-605.0000000000182,-715.0000000000034,,-714.000000000015
2021.09.15,-39.999999999995595,-273.9999999999965,-215.99999999999397,1095.0000000000016,-681.0000000000116,-796.999999999997,,-912.9999999999931
2021.09.15,208.00000000000819,-193.99999999999417,-289.9999999999903,1094.0000000000173,-671.0000000000207,-694.0000000000026,,-546.9999999999823
2021.09.15,226.99999999999943,-273.9999999999965,-456.9999999999963,1039.000000000012,-683.0000000000211,-725.9999999999991,,-874.0000000000016
2021.09.15,266.0000000000107,-243.99999999999977,-374.999999999992,1117.0000000000125,-594.9999999999989,-677.0000000000067,,-507.9999999999742
2021.09.15,175.99999999999838,-193.99999999999417,-374.0000000000077,1207.0000000000025,-536.0000000000014,-614.0000000000043,,-335.0000000000066
2021.09.15,191.00000000000784,-180.99999999999784,-299.00000000000483,1200.0000000000011,-567.0000000000073,-638.0000000000052,,-294.00000000000614
2021.09.15,240.00000000001796,-161.00000000000003,-402.9999999999978,1149.0,-622.0000000000141,-615.9999999999997,,-412.99999999999363
2021.09.15,293.0000000000099,-173.00000000000094,-432.0000000000102,1100.9999999999964,-621.0000000000093,-603.0000000000086,,-435.00000000002285
2021.09.15,347.0000000000084,-158.0000000000026,-500.00000000001154,1045.000000000007,-594.0000000000225,-570.0000000000074,,-430.00000000002854
2021.09.15,373.00000000000114,-148.0000000000037,-441.0000000000025,1111.0000000000175,-544.0000000000111,-540.0000000000063,,-189.0000000000049
2021.09.15,380.00000000000256,-151.9999999999966,-520.9999999999936,1072.0000000000064,-570.999999999998,-582.0000000000078,,-373.99999999998715
2021.09.15,362.00000000001785,-161.00000000000003,-455.99999999998977,1130.0000000000089,-572.0000000000027,-579.9999999999983,,-276.9999999999641
2021.09.15,446.0000000000131,-139.00000000000023,-493.0000000000101,1113.0000000000084,-537.0000000000061,-536.0000000000014,,-145.99999999999636
2021.09.15,458.00000000000284,-146.99999999999713,-527.0000000000108,1097.999999999999,-549.0000000000066,-543.0000000000064,,-210.00000000001899
2021.09.15,517.0000000000119,-141.99999999999767,-625.0000000000089,1032.0000000000107,-540.0000000000205,-528.0000000000058,,-286.0000000000101
2021.09.16,506.0000000000064,-137.9999999999937,-656.9999999999965,846.0000000000134,-592.000000000013,-576.9999999999982,,-611.9999999999815
2021.09.16,536.0000000000032,-134.0000000000008,-615.9999999999943,943.000000000005,-563.0000000000166,-558.9999999999975,,-393.000000000001
2021.09.16,552.0000000000191,-143.00000000000423,-585.9999999999976,1012.9999999999973,-555.0000000000068,-554.000000000002,,-272.9999999999943
2021.09.16,575.0000000000144,-129.9999999999968,-519.0000000000028,955.0000000000169,-528.00000000002,-520.0000000000102,,-166.99999999999852
2021.09.16,537.0000000000097,-131.99999999999878,-479.99999999999153,968.0000000000133,-544.0000000000111,-495.00000000000455,,-145.99999999998295
2021.09.16,544.0000000000111,-139.00000000000023,-547.999999999993,980.0000000000031,-537.0000000000061,-500.0,,-199.9999999999851
2021.09.16,539.0000000000006,-146.00000000000168,-598.999999999994,958.9999999999987,-481.00000000002296,-471.00000000000364,,-199.00000000002296
2021.09.16,556.0000000000009,-139.99999999999568,-537.9999999999941,917.9999999999966,-480.0000000000182,-423.0000000000018,,-107.00000000001228
2021.09.16,514.9999999999987,-168.99999999999693,-530.0000000000082,836.0000000000146,-527.0000000000152,-460.00000000000796,,-335.000000000015
2021.09.16,445.0000000000065,-160.00000000000458,-513.0000000000078,787.0000000000043,-632.000000000005,-561.9999999999976,,-635.0000000000042
2021.09.16,402.0000000000135,-175.99999999999838,-417.0000000000007,1036.0000000000148,-665.9999999999968,-676.0000000000019,,-496.99999999996953
2021.09.16,409.0000000000149,-182.00000000000438,-483.99999999999557,1133.0000000000061,-611.0000000000184,-644.0000000000055,,-379.00000000000273
2021.09.16,457.00000000001853,-183.99999999999528,-486.00000000000864,1151.0000000000132,-611.0000000000184,-645.0000000000102,,-318.0000000000009
2021.09.16,392.9999999999989,-173.00000000000094,-472.9999999999901,1172.0000000000175,-653.00000000002,-700.0000000000028,,-433.9999999999975
2021.09.16,391.000000000008,-165.9999999999995,-478.0000000000006,1163.000000000003,-665.0000000000205,-671.999999999997,,-427.0000000000066
2021.09.16,416.00000000001637,-161.99999999999548,-493.99999999999443,1163.000000000003,-676.0000000000161,-674.9999999999972,,-427.99999999998386
2021.09.16,436.00000000001415,-153.99999999999858,-513.9999999999923,1202.000000000014,-736.0000000000184,-713.9999999999986,,-479.99999999997965
2021.09.16,356.00000000000074,-158.99999999999804,-503.000000000009,1243.0000000000164,-822.0000000000027,-804.000000000002,,-688.9999999999947
2021.09.16,341.00000000001353,-180.99999999999784,-568.9999999999973,1182.0000000000164,-825.000000000017,-814.9999999999977,,-866.99999999998
2021.09.16,309.0000000000037,-176.99999999999383,-584.9999999999911,1163.000000000003,-805.0000000000068,-772.0000000000056,,-866.9999999999907
2021.09.16,307.00000000001285,-139.00000000000023,-693.9999999999947,1189.0000000000177,-841.0000000000082,-768.0000000000007,,-945.9999999999732
2021.09.16,362.00000000001785,-53.00000000000304,-592.9999999999991,1222.000000000012,-945.0000000000216,-784.000000000006,,-790.9999999999999
2021.09.16,327.00000000001063,-44.99999999999504,-642.0000000000092,1219.9999999999989,-1016.0000000000196,-762.0000000000005,,-918.0000000000148
2021.09.16,287.000000000015,-48.000000000003595,-631.0000000000038,1223.0000000000184,-972.0000000000084,-768.0000000000007,,-908.999999999983
2021.09.16,338.0000000000161,-21.00000000000435,-744.0000000000114,1114.000000000015,-996.0000000000093,-713.9999999999986,,-1022.9999999999926
2021.09.16,341.99999999999784,4.000000000004,-703.0000000000092,1175.000000000015,-1013.0000000000052,-728.0000000000086,,-923.0000000000063
2021.09.16,341.00000000001353,14.000000000002899,-699.0000000000052,1180.0000000000032,-1022.9999999999961,-719.0000000000083,,-905.9999999999901
2021.09.16,343.00000000000443,63.99999999999739,-666.000000000011,1245.0000000000073,-1135.0000000000193,-752.0000000000095,,-901.0000000000308
2021.09.16,445.0000000000065,72.0000000000054,-679.0000000000074,1227.0000000000002,-1070.0000000000216,-689.0000000000072,,-694.0000000000242
2021.09.16,459.0000000000094,85.99999999999719,-602.999999999998,1285.0000000000027,-1001.0000000000048,-656.9999999999965,,-430.9999999999899
2021.09.16,297.9999999999983,114.00000000000298,-506.9999999999908,1341.0000000000143,-1117.999999999995,-716.9999999999987,,-588.999999999969
2021.09.16,317.0000000000117,48.99999999999905,-797.0000000000033,1183.0000000000007,-1069.0000000000168,-695.999999999998,,-1013.0000000000066
2021.09.16,236.99999999999832,-51.99999999999649,-880.9999999999984,1060.0000000000164,-825.000000000017,-608.0000000000041,,-1069.0000000000014
2021.09.16,56.000000000011596,-134.99999999999625,-953.0000000000039,1145.0000000000182,-837.0000000000175,-772.9999999999961,,-1496.999999999984
2021.09.16,-75.99999999998718,-190.99999999999673,-783.0000000000003,1246.0000000000139,-870.0000000000045,-903.9999999999964,,-1577.9999999999714
2021.09.16,-195.9999999999962,-258.0000000000027,-655.0000000000056,1317.999999999997,-789.0000000000157,-963.9999999999986,,-1544.0000000000218
2021.09.16,-184.99999999999073,-231.0000000000034,-628.0000000000064,1351.0000000000132,-822.0000000000027,-948.9999999999981,,-1463.9999999999882
2021.09.16,-95.999999999985,-148.99999999999915,-534.9999999999966,1475.000000000004,-812.0000000000118,-846.0000000000036,,-962.999999999992
2021.09.16,-53.999999999998494,-144.99999999999514,-523.9999999999911,1471.0,-753.0000000000143,-808.0000000000069,,-813.000000000006
2021.09.16,-89.99999999999008,-117.00000000000044,-445.99999999999085,1433.0000000000175,-713.0000000000223,-764.00000000001,,-696.9999999999961
2021.09.16,-96.99999999999153,-129.00000000000134,-486.00000000000864,1415.0000000000107,-772.0000000000198,-787.0000000000061,,-856.0000000000167
2021.09.16,-102.99999999998644,-112.000000000001,-476.9999999999941,1388.0000000000114,-790.9999999999968,-802.9999999999973,,-897.9999999999643
2021.09.16,-44.99999999998394,-53.00000000000304,-506.9999999999908,1370.0000000000045,-786.0000000000014,-737.000000000009,,-757.9999999999835
2021.09.16,-7.0000000000014495,-54.999999999993946,-540.0000000000072,1344.0000000000118,-802.9999999999973,-722.0000000000084,,-782.9999999999964
2021.09.16,-53.999999999998494,-97.00000000000264,-533.99999999999,1353.000000000004,-802.9999999999973,-706.0000000000031,,-840.9999999999874
2021.09.16,-54.99999999998284,-112.99999999999643,-411.99999999999017,1426.0000000000161,-683.0000000000211,-719.9999999999989,,-556.9999999999733
2021.09.16,-17.999999999984695,-109.99999999999899,-428.9999999999905,1388.0000000000114,-656.0000000000059,-694.0000000000026,,-518.9999999999714
2021.09.16,-51.000000000001044,-112.000000000001,-405.9999999999952,1381.00000000001,-622.0000000000141,-742.0000000000044,,-552.0000000000058
2021.09.17,-35.999999999991594,-76.99999999999375,-617.0000000000009,1079.0000000000077,-707.000000000022,-831.0000000000031,,-1189.0000000000036
2021.09.17,-21.999999999988695,-99.00000000000463,-522.0000000000002,1267.0000000000182,-671.0000000000207,-725.0000000000085,,-772.0000000000045
2021.09.17,-34.99999999998504,-97.00000000000264,-443.99999999999994,1311.0000000000177,-647.9999999999961,-727.0000000000039,,-639.9999999999699
2021.09.17,-37.99999999998249,-82.00000000000429,-361.9999999999957,1406.0000000000184,-653.00000000002,-683.0000000000069,,-411.999999999991
2021.09.17,-12.999999999996348,-49.99999999999449,-361.0000000000113,1429.999999999998,-652.0000000000152,-677.0000000000067,,-323.00000000002615
2021.09.17,-42.999999999993044,-56.0000000000005,-320.9999999999935,1483.000000000012,-686.000000000007,-740.9999999999997,,-363.9999999999817
2021.09.17,-66.99999999999484,-82.99999999999974,-375.9999999999986,1489.000000000007,-725.0000000000227,-759.0000000000003,,-521.0000000000092
2021.09.17,-102.00000000000209,-102.00000000000209,-398.9999999999938,1470.0000000000157,-645.0000000000102,-722.999999999999,,-500.9999999999915
2021.09.17,-92.99999999998754,-95.00000000000064,-436.9999999999985,1465.0000000000052,-637.0000000000005,-704.9999999999983,,-501.9999999999802
2021.09.17,-102.99999999998644,-97.9999999999981,-397.0000000000029,1505.0000000000007,-591.0000000000082,-710.000000000008,,-394.00000000000296
2021.09.17,-95.00000000000064,-102.00000000000209,-451.0000000000014,1544.9999999999964,-516.9999999999959,-697.0000000000027,,-317.00000000000637
