date,AUDUSD,NZDUSD,CADCHF,NZDCHF,EURGBP,GBPJPY,EURJPY,EURCAD,EURNZD,AUDJPY,NZDJPY,AUDCAD,empty,sum
2021.10.18,-86.0000000000083,-55.000000000005045,-217.0000000000005,-159.9999999999935,-48.99999999999905,-189.99999999999773,-224.00000000001796,-229.99999999999687,-119.99999999998678,-182.00000000000216,-117.999999999995,-134.0000000000008,,-1765.000000000004
2021.10.18,-23.00000000000635,-99.00000000000463,-229.00000000000142,-129.9999999999968,-63.99999999999739,-74.00000000001228,-129.0000000000191,-268.0000000000016,-222.99999999999542,-115.99999999999966,-147.99999999999613,-222.99999999999542,,-1726.0000000000261
2021.10.18,37.99999999999359,104.99999999999955,-32.999999999994145,60.00000000000449,-72.0000000000054,18.000000000000682,-62.00000000001182,-222.99999999999542,104.99999999999955,19.99999999999602,90.00000000000341,-246.99999999999721,,-201.00000000000674
2021.10.18,93.99999999999409,198.99999999999363,-2.000000000002,187.00000000000384,-46.999999999997044,230.99999999999454,61.9999999999834,-133.99999999998968,287.9999999999994,150.99999999999625,268.0000000000007,-251.99999999999667,,1044.9999999999804
2021.10.18,74.99999999999174,193.99999999999417,-2.000000000002,187.00000000000384,-36.999999999998145,224.99999999999432,31.999999999982265,-171.00000000001003,255.00000000000523,128.99999999999068,256.0000000000002,-271.9999999999945,,870.9999999999577
2021.10.18,108.99999999999244,132.99999999999423,-20.999999999993246,158.99999999999804,-18.0000000000069,259.9999999999909,50.99999999998772,-200.00000000000017,163.00000000000205,180.99999999999739,204.9999999999983,-309.99999999999915,,711.9999999999616
2021.10.18,-25.00000000000835,65.00000000000395,-17.000000000000348,121.00000000000443,-26.000000000003798,75.9999999999934,-94.99999999999886,-232.00000000000998,66.00000000001049,-31.00000000000591,66.99999999999307,-268.0000000000016,,-299.0000000000235
2021.10.18,-40.00000000000669,66.99999999999484,-22.999999999995246,128.00000000000588,-36.999999999998145,-19.000000000005457,-183.00000000002115,-231.0000000000034,73.00000000001194,-57.00000000000216,64.99999999999773,-203.99999999999307,,-461.00000000001495
2021.10.18,-51.000000000001044,34.000000000000696,-24.000000000001798,99.00000000000463,-92.99999999999864,-360.00000000001364,-368.9999999999998,-197.00000000000273,31.000000000003247,-197.00000000000273,-94.99999999999886,-171.99999999999437,,-1394.000000000005
2021.10.18,-46.00000000000159,-34.99999999999615,-12.000000000000899,39.00000000000014,-119.99999999999788,-320.99999999999795,-298.0000000000018,-182.99999999999983,-118.99999999998023,-165.99999999999682,-144.99999999999602,-175.99999999999838,,-1581.9999999999675
2021.10.18,-21.999999999999797,0.0,2.999999999997449,67.00000000000594,-119.00000000000244,-412.00000000000614,-362.99999999999955,-184.00000000000637,-60.99999999999994,-171.99999999999704,-146.0000000000008,-200.00000000000017,,-1609.0000000000089
2021.10.18,0.0,76.99999999999375,4.000000000004,139.00000000000023,-119.00000000000244,-322.00000000000273,-276.00000000001046,-175.99999999999838,100.0000000000112,-91.99999999999875,-28.000000000005798,-217.0000000000005,,-910.0000000000098
2021.10.18,-98.0000000000092,-11.00000000000545,-7.0000000000014495,106.00000000000608,-126.99999999999933,-203.00000000000296,-212.0000000000175,-231.0000000000034,-1.999999999990898,-97.99999999999898,19.99999999999602,-170.00000000000347,,-1033.0000000000305
2021.10.18,-140.0000000000068,-11.00000000000545,-2.000000000002,107.00000000000153,-104.99999999999955,-73.0000000000075,-96.00000000000364,-212.99999999999653,12.000000000012001,-61.99999999999761,28.999999999996362,-141.00000000000225,,-695.0000000000115
2021.10.18,-124.00000000000189,-28.000000000005798,-12.999999999996348,94.00000000000519,-84.0000000000063,-27.000000000015234,-111.00000000001842,-222.99999999999542,0.0,-75.00000000000284,22.00000000000557,-151.9999999999966,,-721.0000000000281
2021.10.18,-136.00000000000279,-56.0000000000005,-19.00000000000235,95.00000000000064,-75.00000000000284,-76.99999999999818,-145.00000000001023,-235.99999999999176,-34.000000000000696,-118.99999999999977,-3.0000000000001137,-146.00000000000168,,-951.0000000000102
2021.10.18,-130.0000000000079,-65.99999999999939,-26.999999999999247,69.00000000000794,-90.99999999999665,-111.00000000001842,-189.99999999999773,-221.99999999998886,-63.99999999999739,-114.00000000000432,-54.000000000002046,-166.99999999999494,,-1166.9999999999989
2021.10.18,-134.0000000000008,-65.00000000000395,-21.999999999999797,87.99999999999919,-107.99999999999699,-145.00000000001023,-168.00000000000637,-262.00000000000665,-45.99999999999049,-108.00000000000409,-34.000000000006025,-195.9999999999962,,-1200.0000000000223
2021.10.18,-189.00000000000583,-95.99999999999609,-29.999999999996696,65.99999999999939,-119.00000000000244,-278.99999999999636,-257.000000000005,-275.000000000003,-121.99999999999989,-225.00000000000853,-120.00000000000455,-185.00000000000182,,-1831.000000000021
2021.10.18,-214.00000000000307,-128.00000000000588,-24.000000000001798,85.00000000000173,-75.00000000000284,-228.00000000000864,-294.00000000001114,-295.0000000000008,-149.9999999999835,-219.99999999999886,-111.99999999999477,-153.99999999999858,,-1809.0000000000082
2021.10.18,-185.00000000000182,-85.99999999999719,-2.000000000002,109.99999999999899,-65.99999999999939,-68.00000000001205,-213.99999999999864,-285.00000000000193,-121.99999999999989,-186.00000000000705,-66.0000000000025,-163.00000000000205,,-1333.0000000000255
2021.10.18,-145.00000000000622,-65.99999999999939,1.0000000000065512,108.00000000000809,-80.00000000000229,-54.000000000002046,-150.00000000000568,-343.99999999998875,-160.99999999998892,-138.9999999999958,-54.000000000002046,-173.00000000000094,,-1256.9999999999775
2021.10.18,-204.00000000000418,-134.99999999999625,43.00000000000415,89.00000000000574,-158.0000000000026,-54.000000000002046,-80.0000000000125,-339.0000000000004,-308.9999999999815,-131.00000000000023,-63.00000000000239,-148.99999999999915,,-1489.9999999999914
2021.10.18,-243.99999999999977,-163.99999999999747,40.00000000000669,62.000000000006494,-170.99999999999892,-211.00000000001273,-153.99999999999636,-354.9999999999942,-389.99999999997925,-222.99999999999898,-129.99999999999545,-73.99999999999629,,-2013.9999999999563
