date,USDCHF,GBPUSD,EURUSD,AUDUSD,GBPCHF,EURCHF,NZDCHF,GBPJPY,GBPCAD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,NZDCAD,empty,sum
2019.07.22,-121.99999999999989,-78.00000000000028,0.0,-41.9999999999976,-182.99999999999983,-72.0000000000054,-24.999999999997247,-132.000000000005,0.0,-3.0000000000001137,-7.0000000000014495,-25.00000000000835,-14.000000000002899,-21.99999999999136,-17.000000000000348,,-742.0000000000097
2019.07.22,-121.99999999999989,116.99999999998934,22.0000000000109,-41.000000000002146,42.999999999993044,-68.00000000000139,-31.999999999998696,85.99999999998431,301.0000000000179,-21.99999999999136,18.0000000000069,-48.000000000003595,-14.000000000002899,-42.00000000000159,-72.0000000000054,,125.99999999999545
2019.07.22,-109.00000000000354,139.9999999999846,12.000000000012001,-58.000000000002494,99.99999999998899,-72.0000000000054,-51.99999999999649,116.99999999999022,325.0000000000197,-25.99999999999625,-9.999999999998899,-45.000000000006146,72.99999999998974,-90.00000000000341,-13.00000000000745,,291.99999999996515
2019.07.22,-74.00000000000739,140.99999999999113,22.999999999995246,-14.000000000002899,139.9999999999846,-49.99999999999449,22.999999999995246,185.99999999997863,334.00000000001205,47.000000000011255,-2.999999999997449,48.000000000003595,178.99999999999582,-114.99999999999488,46.00000000000159,,910.999999999972
2019.07.22,-70.0000000000034,136.99999999998712,2.999999999997449,-23.00000000000635,153.9999999999875,-24.000000000001798,0.999999999995449,206.99999999999363,341.00000000001353,59.00000000001171,-2.999999999997449,10.999999999983245,205.00000000001074,-106.99999999999932,57.99999999999139,,948.9999999999634
2019.07.22,-15.00000000000945,170.99999999998784,8.000000000008,-24.000000000001798,257.99999999998045,18.0000000000069,-21.00000000000435,259.9999999999909,404.0000000000044,74.00000000001228,-2.999999999997449,25.999999999992696,167.9999999999904,-120.99999999999511,43.999999999999595,,1246.9999999999654
2019.07.22,-25.00000000000835,188.9999999999947,24.000000000001798,-53.00000000000304,282.9999999999888,38.99999999998904,-83.9999999999952,191.0000000000025,417.0000000000007,5.000000000009663,-1.0000000000065512,-25.00000000000835,62.000000000006494,-125.0,-52.000000000007596,,844.9999999999645
2019.07.22,2.999999999997449,120.99999999999334,-34.99999999998504,-43.999999999999595,301.99999999998005,45.000000000006146,-70.0000000000034,288.99999999998727,463.0000000000134,80.0000000000125,43.999999999999595,-23.00000000001745,75.00000000000284,-155.9999999999917,-59.000000000009045,,1034.999999999986
2019.07.22,52.99999999999194,100.99999999999554,-65.00000000000395,-39.00000000000014,288.99999999998374,38.99999999998904,-134.0000000000008,372.99999999999045,430.00000000001927,172.00000000001125,28.000000000005798,-84.0000000000174,11.999999999989797,-198.99999999999807,-55.000000000005045,,920.9999999999517
2019.07.22,50.99999999998994,99.99999999998899,-51.99999999998539,-26.999999999999247,299.99999999998914,68.00000000000139,-129.9999999999968,417.99999999997794,403.00000000002,209.00000000000318,8.000000000008,-45.000000000006146,-11.999999999989797,-234.99999999999943,-74.00000000000739,,981.9999999999944
2019.07.22,33.9999999999896,132.99999999998312,-7.999999999985796,-29.999999999996696,288.99999999998374,68.00000000000139,-127.99999999999478,417.99999999997794,414.00000000000324,219.0000000000083,22.999999999995246,-33.00000000001635,-31.000000000003247,-209.99999999999375,-96.00000000000719,,1061.9999999999445
2019.07.22,5.999999999994898,139.00000000000023,2.999999999997449,-2.000000000002,261.0000000000001,53.999999999998494,-141.99999999999767,397.99999999999613,433.0000000000167,217.00000000001296,59.000000000009045,66.99999999999484,-62.99999999999084,-182.00000000000216,-136.00000000000279,,1112.0000000000255
2019.07.22,25.999999999992696,120.99999999999334,11.00000000000545,10.999999999994348,265.99999999998846,72.0000000000054,-188.9999999999947,399.99999999997726,403.00000000002,234.00000000000887,68.00000000000139,102.99999999998644,-121.99999999999989,-197.00000000000273,-164.00000000000858,,1042.9999999999677
2019.07.22,41.9999999999976,140.99999999999113,32.0000000000098,-19.999999999997797,303.9999999999932,116.99999999998934,-234.99999999999633,403.99999999999636,425.0000000000087,243.0000000000092,82.00000000000429,65.00000000000395,-225.00000000000853,-188.99999999999295,-221.00000000000452,,965.0000000000034
2019.07.22,64.99999999999284,119.99999999998678,22.999999999995246,-12.999999999996348,311.99999999997897,126.99999999998823,-263.0000000000021,399.99999999997726,389.0000000000171,253.0000000000001,69.9999999999923,55.99999999998939,-262.999999999991,-189.99999999999773,-239.0000000000003,,846.9999999999305
2019.07.22,50.99999999998994,102.00000000000209,15.00000000000945,-4.999999999999449,293.99999999999426,113.99999999999189,-243.00000000000432,401.9999999999868,388.0000000000106,262.00000000000045,73.00000000001194,66.99999999999484,-226.99999999999943,-191.99999999999307,-220.00000000000907,,880.9999999999868
2019.07.22,60.99999999999994,104.99999999999955,2.999999999997449,2.000000000002,301.99999999998005,113.00000000000753,-222.99999999999542,406.99999999998226,388.0000000000106,252.00000000000955,52.99999999999194,70.99999999999883,-194.0000000000053,-221.9999999999942,-192.99999999999872,,924.9999999999862
2019.07.22,52.99999999999194,103.99999999999298,19.00000000001345,2.000000000002,297.9999999999983,104.99999999999955,-221.00000000000452,423.0000000000018,388.0000000000106,287.00000000000614,42.999999999993044,70.99999999999883,-175.99999999999838,-221.9999999999942,-185.00000000000182,,989.0000000000095
2019.07.22,14.999999999998348,34.99999999998504,-19.999999999997797,39.999999999995595,191.99999999999218,46.999999999997044,-200.00000000000017,349.9999999999943,337.0000000000095,255.00000000000966,46.999999999997044,165.9999999999995,-146.00000000000168,-234.99999999999943,-178.00000000000037,,704.9999999999789
2019.07.22,-45.000000000006146,31.000000000003247,-21.999999999988695,58.000000000002494,221.99999999998886,48.99999999998794,-151.9999999999966,332.9999999999984,327.00000000001063,234.00000000000887,56.000000000011596,187.00000000000384,-43.999999999999595,-191.99999999999307,-124.00000000000189,,918.0000000000299
2019.07.22,-64.0000000000085,-113.00000000000753,15.999999999993797,21.999999999999797,-8.000000000008,11.999999999989797,-127.99999999999478,85.99999999998431,-5.999999999994898,187.00000000001182,-17.000000000000348,153.00000000000313,-82.00000000000429,-212.99999999999386,-116.00000000000499,,-271.0000000000345
2019.07.22,-97.00000000000264,-143.00000000000423,-9.999999999998899,22.999999999995246,-136.00000000000279,-32.0000000000098,-122.99999999999534,18.999999999977035,-112.99999999998533,139.00000000001,-90.99999999999665,159.99999999998238,-120.99999999999334,-198.99999999999807,-89.00000000000574,,-813.0000000000282
2019.07.22,-93.00000000000975,-101.00000000001774,11.00000000000545,-19.00000000000235,-111.00000000001664,-41.000000000002146,-139.00000000000023,0.9999999999763531,-126.99999999998823,139.00000000001,-124.99999999999733,75.99999999998718,-194.0000000000053,-217.9999999999893,-91.00000000000774,,-1032.0000000000578
2019.07.22,-116.00000000000499,-259.0000000000092,22.0000000000109,-53.999999999998494,-287.000000000015,-78.00000000000028,-160.00000000000458,-142.00000000002433,-327.99999999999494,125.0,-147.99999999999258,-34.000000000000696,-314.99999999999864,-220.99999999998943,-140.0000000000068,,-2135.000000000029
2019.07.22,-114.00000000000298,-277.00000000001614,-11.999999999989797,-9.00000000000345,-296.0000000000074,-100.0000000000112,-121.99999999999989,-129.0000000000191,-329.99999999998585,128.0000000000001,-126.0000000000039,52.99999999999194,-228.99999999999034,-225.9999999999991,-104.00000000000409,,-1893.0000000000414
2019.07.22,-91.00000000000774,-270.00000000001467,9.999999999998899,0.999999999995449,-272.00000000000557,-56.99999999999594,-139.00000000000023,-148.00000000002456,-289.9999999999903,130.00000000000966,-96.99999999999153,93.99999999999409,-201.99999999999108,-198.99999999999807,-126.99999999999933,,-1657.0000000000211
2019.07.22,-168.00000000000148,-245.0000000000063,22.0000000000109,-68.00000000000139,-313.00000000000773,-100.99999999999554,-134.0000000000008,-73.0000000000075,-247.99999999998158,173.00000000000182,-66.99999999999484,-9.000000000014552,-235.00000000000742,-216.99999999999875,-167.00000000000603,,-1850.0000000000114
2019.07.22,-176.0000000000095,-232.00000000000998,53.00000000001415,-106.00000000000608,-313.00000000000773,-96.99999999999153,-139.99999999999568,-72.00000000000273,-193.99999999998306,203.00000000000296,-12.999999999996348,-104.99999999999955,-302.0000000000023,-213.99999999999864,-231.0000000000034,,-1938.9999999999895
2019.07.22,-173.00000000000094,-297.0000000000139,-0.9999999999843467,-133.00000000000534,-347.0000000000084,-126.0000000000039,-153.00000000000313,-105.00000000001819,-164.99999999999292,176.00000000000193,22.0000000000109,-156.00000000000057,-351.99999999999676,-170.99999999999227,-309.0000000000037,,-2290.0000000000114
2019.07.22,-108.00000000000809,-340.00000000000693,-70.99999999999883,-82.00000000000429,-333.0000000000055,-117.00000000001154,-175.00000000000293,-103.00000000000864,-141.99999999999767,145.00000000001023,31.000000000003247,-233.00000000001654,-442.9999999999934,-161.00000000000136,-331.0000000000035,,-2463.0000000000464
2019.07.22,-170.00000000000347,-344.00000000001097,-69.9999999999923,-134.99999999999625,-331.0000000000146,-147.99999999999258,-175.99999999999838,-97.00000000000841,-79.99999999999119,137.00000000000045,69.9999999999923,-236.99999999999832,-434.000000000001,-140.99999999999113,-392.00000000000347,,-2548.000000000009
2019.07.22,-226.00000000000398,-195.00000000001182,14.000000000002899,-155.00000000000514,-375.0000000000142,-209.9999999999991,-163.00000000000205,22.999999999996135,160.00000000000458,210.00000000000796,190.00000000000128,-273.0000000000121,-455.0000000000054,-82.99999999999841,-469.0000000000083,,-2007.0000000000477
2019.07.22,-241.00000000000233,-206.00000000001728,15.00000000000945,-126.99999999999933,-324.0000000000132,-205.00000000001074,-143.00000000000423,16.999999999995907,307.00000000001285,187.00000000001182,364.00000000000875,-192.99999999999872,-428.9999999999905,9.000000000000341,-548.0000000000041,,-1517.0000000000014
2019.07.22,-215.00000000000963,-97.9999999999981,46.999999999997044,-114.00000000000298,-245.0000000000063,-151.00000000001222,-153.00000000000313,56.99999999998795,392.00000000001455,177.0000000000067,356.00000000000074,-110.00000000001009,-370.00000000000364,6.000000000000227,-519.0000000000028,,-940.0000000000418
2019.07.22,-179.00000000000693,-187.00000000000384,-8.999999999992347,-58.000000000002494,-262.00000000000665,-165.9999999999995,-83.9999999999952,77.99999999997453,514.9999999999987,194.00000000000261,503.99999999999335,-1.0000000000065512,-165.9999999999995,64.99999999999773,-470.00000000000375,,-226.00000000004985
