date,EURUSD,EURCHF,EURNZD,CADJPY,NZDCAD,AUDNZD,empty,sum
2018.01.29,60.99999999999994,59.000000000009045,-15.00000000000945,31.999999999996476,109.00000000000354,-79.00000000000685,,166.9999999999927
2018.01.29,104.99999999999955,-18.0000000000069,110.99999999999443,-55.00000000000682,182.99999999999983,-32.0000000000098,,293.9999999999703
2018.01.29,49.00000000001015,-86.0000000000083,201.99999999999108,30.9999999999917,242.00000000000887,20.999999999982144,,458.99999999997567
2018.01.29,-52.99999999999194,-95.00000000000064,259.9999999999936,17.99999999998647,287.0000000000039,38.99999999998904,,455.9999999999804
2018.01.29,-61.99999999998429,-129.00000000000134,80.99999999999774,-1.0000000000047748,197.00000000000273,-49.00000000001015,,36.99999999999993
2018.01.29,46.0000000000127,-96.99999999999153,79.99999999999119,9.999999999990905,168.00000000000148,-124.00000000001299,,82.99999999999176
2018.01.29,256.00000000001177,-171.99999999999437,-161.00000000001114,8.99999999998613,48.000000000003595,-226.99999999999943,,-247.00000000000347
2018.01.29,292.00000000000335,-154.99999999999403,-92.00000000000318,-17.000000000010118,76.0000000000094,-129.00000000000134,,-24.99999999999592
2018.01.29,354.0000000000099,-235.00000000000742,7.0000000000014495,34.99999999999659,114.00000000000298,-43.999999999999595,,231.00000000000392
2018.01.29,261.0000000000001,-228.00000000000597,8.999999999992347,17.99999999998647,124.00000000000189,-60.99999999999994,,122.9999999999749
2018.01.29,217.0000000000005,-234.00000000000088,-104.99999999999955,0.0,85.00000000000173,-76.0000000000094,,-113.00000000000757
2018.01.29,107.00000000001265,-222.00000000001108,-174.00000000000747,-42.00000000000159,86.0000000000083,-31.000000000003247,,-276.00000000000244
2018.01.29,87.00000000001484,-252.99999999999213,-131.00000000001444,-22.00000000000557,113.00000000000753,-72.0000000000054,,-277.9999999999951
2018.01.29,128.000000000017,-242.00000000000887,-43.999999999999595,-16.000000000005343,140.0000000000068,-46.0000000000127,,-80.00000000000273
2018.01.29,178.00000000001148,-225.99999999999287,-100.99999999999554,-7.000000000005002,108.00000000000809,-70.0000000000145,,-117.99999999998833
2018.01.29,121.99999999999989,-259.0000000000092,-272.00000000000557,-5.000000000009663,58.000000000002494,-82.00000000000429,,-438.0000000000264
