date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,AUDCHF,EURGBP,GBPJPY,GBPCAD,EURJPY,AUDJPY,AUDCAD,NZDCAD,empty,sum
2019.08.26,63.00000000000195,2.999999999997449,-31.999999999987594,-89.99999999999008,7.0000000000014495,29.000000000001247,63.000000000013046,-18.999999999991246,60.99999999999994,-58.000000000002494,8.000000000009777,128.000000000017,-85.99999999999852,-19.000000000005457,95.99999999999609,87.99999999999919,,242.0000000000618
2019.08.26,-0.999999999995449,59.000000000009045,-14.999999999987246,-18.0000000000069,4.999999999999449,24.000000000001798,35.00000000000725,-70.99999999999883,-2.000000000002,-58.99999999999794,-150.00000000000568,90.00000000001229,-233.99999999999466,-128.0000000000001,17.000000000000348,25.999999999992696,,-421.999999999966
2019.08.26,-65.99999999999939,7.0000000000014495,99.00000000000463,-136.00000000000279,-370.00000000000364,-353.99999999999875,-79.99999999999119,-32.999999999994145,-414.9999999999987,-180.99999999999784,-397.99999999999613,182.0000000000155,-309.99999999998806,-637.0000000000005,-399.0000000000049,-412.9999999999967,,-3503.999999999951
2019.08.26,-9.00000000000345,18.999999999991246,43.999999999999595,-243.99999999999977,-387.99999999999943,-307.99999999999716,-2.999999999997449,-24.000000000001798,-385.99999999999744,-135.99999999999167,-92.99999999998931,333.0000000000055,-102.99999999999443,-498.9999999999952,-344.99999999999534,-275.000000000003,,-2416.999999999969
2019.08.26,4.000000000004,0.0,-19.999999999997797,-211.99999999998997,-292.00000000000335,-224.9999999999974,-13.999999999980695,-68.99999999998573,-288.9999999999948,-100.99999999999554,-79.00000000000773,263.99999999999756,-138.9999999999958,-376.99999999999534,-243.00000000000432,-175.99999999999838,,-1967.9999999999454
2019.08.26,43.999999999999595,-70.99999999999883,-61.99999999998429,-235.99999999999176,-292.00000000000335,-204.00000000000418,-28.999999999990145,-69.9999999999923,-263.99999999999756,-119.99999999999788,-205.99999999998886,199.00000000001583,-231.99999999999932,-408.9999999999918,-229.99999999999687,-141.00000000000225,,-2322.999999999924
2019.08.26,224.9999999999974,4.000000000004,-109.00000000000354,-147.99999999999258,-102.99999999999754,-39.00000000000014,272.00000000000557,87.00000000001484,43.00000000000415,-24.000000000001798,221.00000000000364,194.0000000000053,36.000000000001364,-21.000000000000796,-34.99999999999615,24.999999999997247,,628.000000000041
2019.08.26,200.99999999999562,-7.0000000000014495,-65.00000000000395,-144.99999999999514,-163.00000000000205,-12.000000000000899,234.00000000000088,104.00000000001519,-31.000000000003247,-70.99999999999883,203.00000000000296,175.99999999999838,76.00000000000762,-87.0000000000033,-119.99999999999788,58.000000000002494,,351.00000000001637
2019.08.26,275.99999999999847,8.000000000008,-78.99999999998464,-148.99999999999915,-34.000000000000696,82.99999999999974,333.0000000000055,168.0000000000126,143.9999999999997,-46.00000000000159,366.9999999999902,198.00000000000927,191.0000000000025,129.0000000000049,56.99999999999594,185.99999999999727,,1832.0000000000382
2019.08.26,265.0000000000041,-5.000000000010552,-51.99999999998539,-62.000000000006494,-13.00000000000745,46.00000000000159,323.0000000000066,187.00000000000384,158.99999999999804,-78.00000000000028,356.9999999999993,75.00000000000284,226.0000000000133,156.0000000000059,26.999999999999247,80.00000000000229,,1691.000000000027
