date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,AUDCHF,EURGBP,GBPJPY,GBPCAD,EURJPY,AUDJPY,AUDCAD,NZDCAD,empty,sum
2019.08.26,0.0,-14.000000000002899,-92.00000000000318,-114.99999999999844,-1.0000000000065512,0.0,-32.999999999994145,-59.99999999999339,0.0,-109.99999999999899,-78.00000000000296,-31.999999999987594,-114.99999999999488,-52.99999999999727,0.0,0.0,,-702.9999999999803
2019.08.26,-7.9999999999968985,-8.999999999992347,-51.99999999998539,-113.00000000000753,3.999999999992898,9.999999999998899,27.00000000002145,-79.99999999999119,-10.999999999994348,-81.9999999999932,-207.9999999999984,56.000000000011596,-276.9999999999868,-159.9999999999966,11.00000000000545,24.000000000001798,,-867.9999999999106
2019.08.26,-107.99999999999699,-18.999999999991246,-24.000000000001798,-173.00000000000094,-424.00000000000216,-389.000000000006,-141.99999999999767,-87.99999999999919,-481.9999999999935,-198.99999999999363,-567.0000000000073,80.00000000001339,-503.9999999999907,-766.0000000000053,-473.99999999999665,-431.0000000000036,,-4709.999999999974
2019.08.26,-83.9999999999952,-28.999999999990145,17.000000000000348,-272.99999999998994,-462.0000000000068,-390.0000000000015,-129.99999999998568,-87.99999999999919,-504.9999999999999,-212.99999999999653,-449.0000000000123,128.000000000017,-342.9999999999893,-718.0000000000035,-471.99999999999466,-446.00000000000193,,-4456.999999999949
2019.08.26,-9.999999999998899,-62.000000000006494,-38.0000000000047,-268.0000000000016,-397.99999999999835,-307.99999999999716,-26.999999999999247,-80.99999999999774,-390.99999999999693,-161.00000000000003,-129.99999999999545,200.00000000000017,-203.99999999999352,-503.0000000000001,-395.99999999999636,-290.00000000000136,,-3066.9999999999877
2019.08.26,-19.999999999997797,-79.00000000000685,-75.99999999998718,-270.99999999999903,-331.0000000000035,-228.00000000000597,-34.99999999998504,-93.99999999999409,-322.00000000000006,-134.0000000000008,-213.99999999999864,161.00000000001114,-245.9999999999951,-450.9999999999934,-287.0000000000039,-184.00000000000637,,-2810.999999999967
2019.08.26,43.00000000000415,-78.00000000000028,-119.99999999998678,-241.99999999998667,-294.00000000000534,-207.99999999999707,-28.999999999990145,-78.00000000000028,-264.999999999993,-120.99999999999334,-205.99999999998886,179.00000000001802,-231.99999999999932,-408.9999999999918,-231.99999999999886,-141.00000000000225,,-2432.9999999999122
2019.08.26,153.00000000000313,-43.999999999999595,-136.99999999998712,-204.99999999998852,-163.99999999999747,-60.99999999999994,155.00000000001623,46.999999999997044,-44.99999999999504,-97.9999999999981,20.000000000010232,148.99999999999915,-67.99999999999784,-158.99999999999181,-119.99999999999788,0.0,,-576.9999999999276
2019.08.26,202.0000000000022,-83.00000000001084,-112.000000000001,-148.99999999999915,-161.00000000000003,-12.999999999996348,196.0000000000184,96.00000000000719,-29.999999999996696,-117.99999999999588,197.00000000000273,-0.9999999999843467,76.00000000000762,-81.99999999999363,-114.00000000000298,37.99999999999359,,-57.99999999994925
2019.08.26,236.99999999999832,-8.999999999992347,-90.99999999999665,-171.99999999999437,-104.99999999999955,21.999999999999797,303.0000000000088,148.00000000001478,57.00000000000705,-80.99999999999774,307.9999999999927,68.00000000000139,144.00000000000546,22.00000000000557,-48.000000000003595,73.99999999999629,,877.0000000000458
2019.08.26,241.99999999999778,-62.99999999999084,-70.99999999999883,-89.99999999999008,-82.99999999999974,0.0,258.0000000000027,181.00000000000892,87.00000000000374,-117.00000000000044,287.00000000000614,6.000000000017103,203.00000000000296,72.00000000000273,-60.99999999999994,22.999999999995246,,874.0000000000573
2019.08.26,243.00000000000432,-38.0000000000047,-175.99999999999838,-79.99999999999119,-53.999999999998494,24.000000000001798,283.000000000011,185.99999999999727,111.00000000000554,-102.99999999999754,329.00000000000773,2.0000000000131024,223.0000000000132,114.00000000000432,-29.999999999996696,48.99999999999905,,1083.0000000000703
2019.08.26,275.99999999999847,-25.999999999992696,-119.99999999998678,-58.000000000002494,25.999999999992696,22.999999999995246,354.0000000000099,181.00000000000892,229.99999999999687,-44.99999999999504,572.0000000000027,25.00000000000835,343.0000000000035,302.0000000000067,63.00000000000195,24.000000000001798,,2170.00000000005
2019.08.26,324.00000000000205,24.000000000001798,-112.99999999998533,-55.99999999998939,24.000000000001798,7.0000000000014495,430.00000000001927,211.00000000000563,238.0000000000049,-31.999999999998696,628.0000000000143,69.00000000000794,385.0000000000051,323.0000000000075,53.00000000000304,9.999999999998899,,2525.0000000001005
2019.08.26,239.0000000000003,-39.999999999995595,-85.99999999998609,-68.00000000000139,-34.000000000000696,-29.999999999996696,274.00000000001864,156.00000000000057,133.00000000000534,-102.99999999999754,370.00000000000455,-29.999999999996696,261.0000000000099,153.0000000000058,-12.000000000000899,-28.000000000005798,,1155.0000000000637
2019.08.26,243.00000000000432,-22.999999999995246,-68.99999999998573,-69.9999999999923,-41.9999999999976,-53.00000000000304,286.00000000000847,162.00000000001768,119.00000000000244,-92.99999999999864,362.99999999999955,24.000000000001798,235.00000000001364,141.00000000000534,-22.999999999995246,-48.000000000003595,,1152.000000000082
2019.08.26,236.00000000000287,-38.0000000000047,-83.9999999999952,-143.00000000000423,-94.00000000000519,-85.99999999999719,276.00000000000955,164.00000000000858,65.99999999999939,-97.9999999999981,290.9999999999968,26.999999999999247,173.00000000000182,37.00000000000614,-48.000000000003595,-56.0000000000005,,623.0000000000157
2019.08.26,224.000000000002,-31.000000000003247,-90.99999999999665,-140.99999999999113,-72.0000000000054,-50.0000000000056,259.0000000000092,126.0000000000039,96.00000000000719,-90.0000000000012,318.9999999999884,106.00000000000608,166.00000000001103,76.00000000000762,-7.0000000000014495,-6.0000000000060005,,884.0000000000248
2019.08.26,194.0000000000053,-38.0000000000047,-61.99999999998429,-204.00000000000418,-35.00000000000725,-38.0000000000047,217.0000000000005,131.00000000001444,107.99999999999699,-120.99999999999334,325.9999999999934,56.000000000011596,216.00000000000819,132.99999999999557,24.000000000001798,-9.00000000000345,,898.000000000026
2019.08.26,156.00000000000057,-31.000000000003247,-207.00000000000162,-224.000000000002,9.999999999998899,-61.999999999995396,187.00000000000384,123.00000000000644,124.00000000000189,-149.99999999999457,247.99999999999045,135.00000000001845,190.00000000001194,152.00000000000102,116.00000000000499,20.999999999993246,,788.000000000035
2019.08.26,263.99999999999756,-80.99999999999774,-268.9999999999859,-157.00000000000713,104.99999999999955,-78.99999999999574,347.0000000000084,73.00000000001194,294.00000000000534,-15.999999999993797,667.0000000000016,21.00000000000435,349.00000000000375,463.0000000000081,207.00000000000162,-35.00000000000725,,2153.000000000055
2019.08.26,363.99999999999767,-235.99999999999176,-334.9999999999964,-163.00000000000205,126.99999999999933,-122.99999999999534,311.0000000000168,119.00000000000244,373.00000000000114,0.0,570.999999999998,-167.9999999999904,376.0000000000048,501.99999999999534,253.0000000000032,-106.00000000000608,,1865.0000000000366
2019.08.26,387.000000000004,-283.000000000011,-374.999999999992,-170.99999999998784,105.99999999999498,-177.00000000000495,327.00000000001063,65.00000000000395,370.9999999999991,-30.999999999992145,701.9999999999982,-351.99999999999676,437.0000000000118,594.9999999999989,224.000000000002,-180.0000000000024,,1645.0000000000364
2019.08.26,512.0000000000014,-340.00000000000693,-391.9999999999924,-31.999999999987594,188.9999999999947,-107.00000000000153,331.0000000000146,155.00000000001623,523.0000000000068,-88.99999999999464,766.9999999999959,-485.0000000000021,525.0000000000057,762.0000000000005,256.0000000000007,-153.00000000000313,,2422.0000000000477
2019.08.26,595.0000000000011,-317.9999999999961,-368.9999999999971,-69.00000000000794,209.9999999999991,-95.99999999999609,451.0000000000014,277.00000000001614,614.0000000000034,-100.00000000000009,733.0000000000041,-377.9999999999894,563.0000000000024,789.0000000000015,287.0000000000039,-126.0000000000039,,3063.0000000000423
2019.08.26,592.0000000000036,-350.9999999999902,-400.9999999999847,-150.00000000000568,217.0000000000005,-75.9999999999983,397.0000000000029,294.0000000000165,606.0000000000065,-107.00000000000153,528.9999999999964,-485.99999999998647,419.00000000001114,691.0000000000025,346.0000000000019,-116.00000000000499,,2404.0000000000696
2019.08.26,607.0000000000019,-341.99999999999784,-360.0000000000048,-157.00000000000713,227.99999999999488,-70.0000000000034,435.0000000000076,297.0000000000139,631.9999999999992,-103.99999999999298,635.9999999999957,-322.9999999999844,473.0000000000132,750.0,400.00000000000034,-28.000000000005798,,3074.0000000000305
2019.08.26,622.0000000000003,-287.9999999999994,-348.9999999999993,-235.00000000000742,253.99999999999866,-61.999999999995396,521.0000000000159,334.00000000001205,668.0000000000019,-90.99999999999665,766.9999999999959,-196.99999999998053,575.0000000000028,814.0000000000072,441.0000000000025,-11.00000000000545,,3763.0000000000528
2019.08.26,692.0000000000038,-330.0000000000081,-364.9999999999931,-215.99999999999397,298.9999999999937,-17.999999999995797,577.0000000000052,423.0000000000178,772.000000000006,-103.99999999999298,751.0000000000048,-290.9999999999968,578.000000000003,876.9999999999953,461.0000000000003,19.999999999997797,,4126.000000000047
2019.08.26,733.0000000000059,-348.9999999999993,-402.9999999999978,-116.00000000000499,293.99999999999426,-31.000000000003247,623.000000000018,434.000000000001,777.0000000000055,-83.9999999999952,786.0000000000014,-340.9999999999913,591.0000000000082,900.0000000000057,439.0000000000005,0.999999999995449,,4254.000000000045
2019.08.26,624.9999999999977,-365.99999999999966,-388.9999999999949,-144.99999999999514,254.99999999999412,-100.00000000000009,461.0000000000003,313.00000000000773,672.0000000000059,-97.00000000000264,745.0000000000045,-371.99999999999454,581.0000000000031,855.000000000004,414.00000000000324,-84.0000000000063,,3368.0000000000273
2019.08.26,680.0000000000028,-390.0000000000015,-434.9999999999854,-147.00000000000824,251.99999999999667,-100.99999999999554,477.0000000000163,312.00000000000114,665.0000000000044,-120.99999999999334,770.9999999999866,-445.99999999999085,605.000000000004,878.0000000000001,394.00000000000546,-89.00000000000574,,3305.000000000037
