date,EURJPY,AUDJPY,AUDNZD,empty,sum
2016.06.13,-275.99999999999625,-359.99999999999943,266.999999999995,,-369.0000000000007
2016.06.13,-250.99999999999056,-349.9999999999943,259.9999999999936,,-340.9999999999913
2016.06.13,-234.99999999999943,-347.999999999999,204.99999999998852,,-378.0000000000099
2016.06.13,-238.9999999999901,-362.99999999999955,195.9999999999962,,-405.99999999999346
2016.06.13,-257.99999999999557,-365.99999999999966,27.999999999983594,,-596.0000000000116
2016.06.14,-310.0000000000023,-388.9999999999958,-26.999999999999247,,-725.9999999999973
2016.06.14,-357.9999999999899,-462.99999999999386,62.99999999999084,,-757.999999999993
2016.06.14,-368.9999999999998,-438.0000000000024,51.99999999998539,,-755.0000000000168
2016.06.14,-510.9999999999957,-548.9999999999924,104.99999999999955,,-954.9999999999886
2016.06.14,-435.99999999999284,-537.9999999999967,193.99999999998306,,-780.0000000000065
2016.06.14,-417.0000000000016,-531.9999999999965,198.99999999999363,,-750.0000000000044
2016.06.14,-360.99999999999,-512.0000000000005,122.99999999998423,,-750.0000000000063
2016.06.14,-436.9999999999976,-444.0000000000026,198.99999999999363,,-682.0000000000066
2016.06.14,-470.9999999999894,-468.9999999999941,259.9999999999936,,-679.99999999999
2016.06.14,-424.99999999999716,-436.9999999999976,342.9999999999822,,-519.0000000000125
2016.06.14,-418.99999999999693,-484.99999999999943,371.99999999999454,,-532.0000000000018
2016.06.14,-462.99999999999386,-557.0000000000022,478.999999999985,,-541.000000000011
2016.06.14,-448.99999999999807,-563.0000000000024,462.9999999999912,,-549.0000000000093
2016.06.14,-451.9999999999982,-554.000000000002,478.0000000000006,,-527.9999999999995
2016.06.14,-463.99999999999864,-528.9999999999964,509.00000000000387,,-483.99999999999113
2016.06.14,-530.0000000000011,-462.0000000000033,531.9999999999991,,-460.00000000000534
2016.06.14,-682.9999999999927,-524.9999999999915,636.9999999999986,,-570.9999999999854
2016.06.14,-664.999999999992,-472.999999999999,587.9999999999885,,-550.0000000000024
2016.06.14,-871.9999999999999,-567.9999999999978,493.99999999999443,,-946.0000000000033
2016.06.14,-1113.99999999999,-631.9999999999908,323.99999999999096,,-1421.99999999999
2016.06.14,-1237.9999999999995,-906.9999999999965,282.9999999999888,,-1862.000000000007
2016.06.14,-1113.99999999999,-899.0000000000009,133.99999999998968,,-1879.0000000000011
2016.06.14,-1179.9999999999927,-1021.9999999999914,73.99999999999629,,-2127.9999999999877
2016.06.14,-1473.9999999999895,-1271.000000000001,53.999999999998494,,-2690.999999999992
2016.06.14,-1622.9999999999905,-1275.9999999999964,76.99999999999375,,-2821.999999999993
2016.06.14,-1600.999999999999,-1262.0000000000005,72.99999999998974,,-2790.00000000001
2016.06.14,-1472.999999999999,-1185.0000000000023,197.99999999998707,,-2460.000000000014
2016.06.14,-1420.9999999999923,-1173.9999999999923,200.00000000000017,,-2394.9999999999845
2016.06.14,-1301.0000000000018,-1097.999999999999,201.99999999999108,,-2197.00000000001
2016.06.14,-1317.9999999999977,-1027.9999999999916,281.99999999998226,,-2064.000000000007
2016.06.14,-1245.999999999995,-974.9999999999943,270.99999999999903,,-1949.99999999999
2016.06.14,-1275.9999999999964,-947.0000000000027,299.99999999998914,,-1923.00000000001
2016.06.14,-1259.999999999991,-807.9999999999927,302.0000000000023,,-1765.9999999999814
2016.06.14,-1381.999999999991,-737.9999999999995,340.9999999999913,,-1778.999999999999
2016.06.14,-1501.9999999999955,-840.999999999994,370.00000000000364,,-1972.999999999986
2016.06.14,-1488.99999999999,-875.9999999999906,350.9999999999902,,-2013.9999999999902
2016.06.14,-1471.999999999994,-932.9999999999927,456.9999999999963,,-1947.9999999999905
2016.06.14,-1367.999999999995,-813.0000000000024,523.9999999999911,,-1657.0000000000061
2016.06.14,-1358.9999999999945,-799.9999999999972,526.9999999999886,,-1632.0000000000032
2016.06.14,-1344.9999999999989,-786.9999999999919,554.9999999999944,,-1576.9999999999964
2016.06.14,-1352.9999999999945,-807.9999999999927,574.9999999999922,,-1585.999999999995
2016.06.14,-1347.999999999999,-772.9999999999961,578.9999999999961,,-1541.9999999999993
2016.06.14,-1287.9999999999968,-774.9999999999915,553.0000000000035,,-1509.9999999999845
2016.06.14,-1438.0000000000023,-861.9999999999948,458.00000000000284,,-1841.9999999999945
2016.06.14,-1418.9999999999968,-865.9999999999997,428.9999999999905,,-1856.000000000006
2016.06.14,-1313.0000000000023,-777.000000000001,481.99999999998244,,-1608.0000000000207
2016.06.14,-1235.99999999999,-728.9999999999992,495.99999999998533,,-1469.0000000000036
2016.06.14,-1272.9999999999961,-741.9999999999902,570.9999999999882,,-1443.9999999999982
2016.06.15,-1378.0,-966.9999999999987,373.00000000000114,,-1971.9999999999975
2016.06.15,-1375.9999999999905,-974.9999999999943,522.0000000000002,,-1828.9999999999843
2016.06.15,-1321.9999999999886,-897.9999999999961,636.9999999999986,,-1582.999999999986
2016.06.15,-1298.0000000000018,-869.9999999999903,624.0000000000023,,-1543.99999999999
2016.06.15,-1295.9999999999923,-864.9999999999949,610.9999999999837,,-1550.0000000000036
2016.06.15,-1307.9999999999927,-887.0000000000005,617.9999999999852,,-1577.000000000008
2016.06.15,-1301.9999999999925,-861.9999999999948,658.0000000000031,,-1505.999999999984
2016.06.15,-1360.99999999999,-1042.0000000000016,663.999999999998,,-1738.9999999999939
2016.06.15,-1390.0000000000005,-979.9999999999898,607.0000000000019,,-1762.9999999999882
2016.06.15,-1420.0000000000018,-976.9999999999897,539.0000000000006,,-1857.999999999991
2016.06.15,-1244.9999999999905,-765.0000000000006,652.9999999999925,,-1356.9999999999984
2016.06.15,-1173.0000000000018,-619.9999999999903,644.0000000000001,,-1148.9999999999923
2016.06.15,-1138.999999999996,-576.9999999999982,443.99999999999994,,-1271.999999999994
2016.06.15,-1170.9999999999923,-578.000000000003,445.99999999999085,,-1303.0000000000043
2016.06.15,-1161.9999999999918,-590.999999999994,363.9999999999866,,-1388.9999999999993
2016.06.15,-1215.999999999994,-634.9999999999909,336.00000000000296,,-1514.999999999982
2016.06.15,-1236.9999999999948,-592.9999999999893,395.99999999999636,,-1433.9999999999877
2016.06.15,-1194.0000000000027,-591.9999999999987,363.9999999999866,,-1422.0000000000148
2016.06.15,-1201.9999999999982,-554.9999999999926,326.9999999999884,,-1430.0000000000025
2016.06.15,-968.9999999999941,-417.0000000000016,414.00000000000324,,-971.9999999999925
2016.06.15,-961.9999999999891,-438.99999999999295,414.00000000000324,,-986.9999999999789
2016.06.15,-986.9999999999948,-423.9999999999924,418.9999999999916,,-991.9999999999957
2016.06.15,-988.9999999999901,-436.9999999999976,422.9999999999956,,-1002.999999999992
2016.06.15,-894.999999999996,-246.9999999999999,523.9999999999911,,-618.0000000000048
2016.06.15,-908.0000000000013,-250.0,592.9999999999991,,-565.0000000000023
2016.06.15,-845.9999999999894,-221.9999999999942,585.9999999999976,,-481.999999999986
2016.06.15,-902.9999999999916,-135.99999999999568,527.9999999999951,,-510.99999999999216
2016.06.15,-905.9999999999917,-183.9999999999975,515.9999999999832,,-574.0000000000059
2016.06.15,-861.9999999999948,-230.99999999999454,536.9999999999875,,-556.0000000000018
2016.06.15,-902.9999999999916,-289.99999999999204,541.9999999999981,,-650.9999999999856
2016.06.15,-941.0000000000025,-293.99999999999693,509.99999999998823,,-725.0000000000114
2016.06.15,-1004.9999999999955,-363.9999999999901,526.0000000000042,,-842.9999999999812
2016.06.15,-1132.9999999999955,-405.9999999999917,563.0000000000024,,-975.9999999999849
2016.06.15,-1290.9999999999968,-412.9999999999967,658.0000000000031,,-1045.9999999999905
2016.06.15,-1140.0000000000005,-387.00000000000045,662.9999999999914,,-864.0000000000095
2016.06.15,-1277.9999999999916,-375.0,724.9999999999978,,-927.9999999999937
2016.06.15,-1268.0000000000007,-359.99999999999943,784.9999999999912,,-843.0000000000088
2016.06.15,-1156.9999999999964,-406.9999999999965,729.0000000000018,,-834.9999999999909
2016.06.15,-1185.9999999999927,-528.9999999999964,709.0000000000041,,-1005.999999999985
2016.06.15,-1152.000000000001,-453.00000000000296,719.000000000003,,-886.0000000000009
2016.06.15,-1122.0,-453.9999999999935,695.9999999999856,,-880.0000000000081
2016.06.15,-1210.9999999999986,-473.99999999998954,736.9999999999877,,-948.0000000000005
2016.06.15,-1221.999999999994,-453.9999999999935,636.9999999999986,,-1038.999999999989
2016.06.15,-975.9999999999991,-372.99999999999045,635.9999999999922,,-712.9999999999974
2016.06.15,-827.9999999999887,-269.999999999996,689.9999999999907,,-407.9999999999941
2016.06.15,-926.0000000000019,-390.99999999999113,651.9999999999859,,-665.0000000000073
2016.06.15,-879.9999999999955,-346.9999999999942,673.9999999999968,,-552.9999999999927
2016.06.15,-796.999999999997,-292.99999999999216,707.9999999999975,,-381.9999999999916
2016.06.16,-882.9999999999956,-323.99999999999807,655.9999999999899,,-551.0000000000038
2016.06.16,-819.9999999999932,-366.9999999999902,600.9999999999849,,-585.9999999999985
2016.06.16,-966.9999999999987,-450.00000000000284,602.999999999998,,-814.0000000000036
2016.06.16,-959.9999999999937,-444.9999999999932,-2.0000000000131024,,-1407.0
2016.06.16,-967.9999999999893,-365.99999999999966,141.99999999999767,,-1191.9999999999914
2016.06.16,-960.9999999999985,-358.99999999999466,158.99999999999804,,-1160.9999999999952
2016.06.16,-1064.9999999999977,-472.999999999999,197.99999999998707,,-1340.0000000000098
2016.06.16,-1159.9999999999966,-466.99999999999875,136.00000000000279,,-1490.9999999999927
2016.06.16,-1138.999999999996,-456.99999999999363,149.9999999999835,,-1446.0000000000061
2016.06.16,-1189.9999999999977,-652.000000000001,42.999999999993044,,-1799.0000000000057
2016.06.16,-1268.9999999999914,-852.9999999999944,19.999999999997797,,-2101.999999999988
2016.06.16,-2299.9999999999973,-1524.9999999999914,-104.99999999999955,,-3929.999999999988
2016.06.16,-2229.99999999999,-1390.0000000000005,-107.00000000001265,,-3727.000000000003
2016.06.16,-2284.9999999999964,-1456.0000000000032,-137.00000000000932,,-3878.000000000009
2016.06.16,-2301.9999999999927,-1497.9999999999905,-133.00000000000534,,-3932.9999999999886
2016.06.16,-2670.9999999999923,-1819.0000000000027,-177.00000000000495,,-4666.999999999999
2016.06.16,-2799.9999999999973,-1932.0000000000023,-242.00000000000887,,-4974.000000000009
2016.06.16,-2682.9999999999927,-1816.0000000000025,-209.9999999999991,,-4708.9999999999945
2016.06.16,-2869.0,-2012.999999999991,-270.99999999999903,,-5152.99999999999
2016.06.16,-3191.999999999993,-2649.000000000001,-353.0000000000033,,-6193.999999999998
2016.06.16,-3230.9999999999945,-2697.0000000000027,-221.00000000000452,,-6149.000000000002
2016.06.16,-3031.9999999999964,-2432.0000000000023,-178.00000000001148,,-5642.00000000001
2016.06.16,-3125.9999999999905,-2466.9999999999986,-134.00000000001188,,-5727.000000000001
2016.06.16,-2980.9999999999945,-2225.999999999999,-112.000000000001,,-5318.9999999999945
2016.06.16,-2948.999999999998,-2226.9999999999895,-83.00000000001084,,-5258.999999999998
2016.06.16,-2839.999999999989,-2006.999999999991,-60.99999999999994,,-4907.99999999998
2016.06.16,-3432.0000000000023,-2212.000000000003,-107.99999999999699,,-5752.000000000003
2016.06.16,-3370.999999999995,-2155.000000000001,-153.00000000000313,,-5678.999999999999
2016.06.16,-3619.0,-2221.999999999994,-131.99999999999878,,-5972.999999999994
2016.06.16,-3579.999999999998,-2216.9999999999986,-60.99999999999994,,-5857.999999999996
2016.06.16,-3619.0,-2164.999999999992,-95.00000000000064,,-5878.999999999993
2016.06.16,-3789.0000000000014,-2384.0000000000005,-192.99999999999872,,-6366.000000000001
2016.06.16,-4098.999999999989,-2573.999999999998,-218.00000000000708,,-6890.9999999999945
2016.06.16,-4321.999999999988,-2902.000000000001,-294.0000000000165,,-7518.0000000000055
2016.06.16,-4577.999999999989,-3119.9999999999905,-251.00000000000122,,-7948.999999999981
2016.06.16,-4637.999999999991,-3198.999999999998,-36.999999999998145,,-7873.999999999987
2016.06.16,-4320.999999999998,-2882.9999999999955,0.9999999999843467,,-7203.000000000009
2016.06.16,-4101.99999999999,-2747.0,-66.00000000001049,,-6915.000000000001
2016.06.16,-4061.9999999999977,-2738.99999999999,-351.0000000000124,,-7152.0
2016.06.16,-3504.9999999999955,-2271.9999999999914,-389.0000000000171,,-6166.000000000005
2016.06.16,-3188.9999999999927,-2073.999999999998,-267.0000000000172,,-5530.000000000008
2016.06.16,-3229.99999999999,-2155.000000000001,-146.00000000000168,,-5530.999999999993
2016.06.16,-3213.9999999999986,-2107.99999999999,-70.0000000000145,,-5392.000000000004
2016.06.16,-3012.999999999991,-1969.9999999999989,-19.999999999997797,,-5002.999999999988
2016.06.16,-3074.9999999999886,-2019.999999999996,44.99999999998394,,-5050.000000000001
2016.06.16,-2995.999999999995,-1988.99999999999,29.999999999996696,,-4954.999999999989
2016.06.16,-2966.9999999999986,-1950.0000000000027,28.999999999990145,,-4888.000000000012
2016.06.16,-3186.9999999999977,-2058.9999999999973,-93.00000000000975,,-5339.000000000005
2016.06.17,-3147.9999999999964,-2060.9999999999927,-138.0000000000159,,-5347.000000000005
2016.06.17,-3122.9999999999905,-2030.0000000000011,-127.00000000001043,,-5280.000000000002
2016.06.17,-3003.999999999991,-1959.0000000000032,-148.99999999999915,,-5111.999999999994
2016.06.17,-2936.9999999999977,-1908.9999999999918,-131.99999999999878,,-4977.999999999988
2016.06.17,-2936.9999999999977,-1902.000000000001,-136.00000000000279,,-4975.000000000001
2016.06.17,-2783.999999999992,-1777.9999999999916,-58.000000000002494,,-4619.999999999986
2016.06.17,-2363.99999999999,-1515.0000000000005,-31.000000000003247,,-3909.9999999999936
2016.06.17,-2372.9999999999905,-1543.9999999999968,-33.00000000001635,,-3950.0000000000036
2016.06.17,-2418.999999999997,-1491.9999999999902,51.000000000001044,,-3859.9999999999864
2016.06.17,-2518.000000000001,-1612.9999999999995,59.99999999999339,,-4071.000000000007
2016.06.17,-2467.999999999989,-1588.9999999999986,207.99999999998596,,-3849.000000000002
2016.06.17,-2444.0000000000027,-1527.9999999999916,265.99999999998846,,-3706.000000000006
2016.06.17,-2474.9999999999945,-1557.9999999999927,256.99999999999613,,-3775.999999999991
2016.06.17,-2667.000000000002,-1715.999999999994,256.99999999999613,,-4126.0
2016.06.17,-2932.9999999999927,-1975.999999999999,177.99999999998929,,-4731.000000000003
2016.06.17,-2920.000000000002,-1960.9999999999986,136.00000000000279,,-4744.999999999997
2016.06.17,-2908.0000000000014,-1896.000000000001,192.99999999999872,,-4611.000000000003
2016.06.17,-2799.9999999999973,-1732.99999999999,263.99999999999756,,-4268.99999999999
2016.06.17,-2984.9999999999995,-1936.9999999999977,117.99999999999588,,-4804.000000000002
2016.06.17,-3018.9999999999914,-1917.9999999999923,148.99999999999915,,-4787.9999999999845
2016.06.17,-3240.9999999999995,-1924.9999999999973,132.99999999998312,,-5033.000000000014
2016.06.17,-2939.9999999999977,-1801.9999999999925,165.9999999999995,,-4575.999999999991
2016.06.17,-3030.999999999992,-1884.999999999991,150.99999999999002,,-4764.999999999993
2016.06.17,-2887.0000000000005,-1783.9999999999918,185.99999999999727,,-4484.999999999995
2016.06.17,-2979.99999999999,-1859.9999999999995,123.99999999999079,,-4715.999999999998
2016.06.17,-2905.999999999992,-1853.999999999999,180.0000000000024,,-4579.999999999988
2016.06.17,-2882.9999999999955,-1865.9999999999995,190.99999999998562,,-4558.000000000009
2016.06.17,-2838.9999999999986,-1831.9999999999936,208.99999999999253,,-4462.0
2016.06.17,-2878.999999999991,-1801.9999999999925,231.0000000000034,,-4449.99999999998
2016.06.17,-2826.999999999998,-1822.0000000000027,229.99999999999687,,-4419.000000000004
2016.06.17,-2843.999999999994,-1819.9999999999932,134.99999999999625,,-4528.999999999991
2016.06.17,-2881.999999999991,-1813.0000000000023,89.99999999999008,,-4605.000000000003
2016.06.17,-2857.99999999999,-1807.0000000000023,21.00000000000435,,-4643.999999999988
2016.06.17,-2748.9999999999955,-1787.9999999999968,71.99999999998319,,-4465.000000000009
2016.06.17,-2677.9999999999973,-1745.999999999995,147.99999999999258,,-4276.0
2016.06.17,-2884.999999999991,-1796.999999999997,102.99999999998644,,-4579.000000000002
2016.06.17,-2950.9999999999936,-1926.9999999999925,53.999999999998494,,-4823.999999999988
2016.06.17,-3012.0000000000005,-1983.9999999999945,80.99999999999774,,-4914.999999999996
2016.06.17,-2869.0,-1848.9999999999895,60.99999999999994,,-4656.999999999989
2016.06.17,-2737.9999999999995,-1822.9999999999932,60.99999999999994,,-4499.999999999993
2016.06.17,-2718.999999999994,-1857.99999999999,85.99999999998609,,-4490.999999999997
2016.06.17,-2649.000000000001,-1790.9999999999968,97.9999999999981,,-4342.0
2016.06.17,-2662.999999999997,-1786.9999999999918,95.00000000000064,,-4354.999999999988
2016.06.17,-2688.0000000000023,-1750.0,73.99999999999629,,-4364.0000000000055
2016.06.17,-2688.9999999999927,-1733.9999999999945,65.99999999998829,,-4356.999999999999
2016.06.17,-2628.999999999991,-1715.0000000000034,95.999999999985,,-4248.000000000009
2016.06.17,-2734.9999999999995,-1834.9999999999936,99.99999999998899,,-4470.000000000004
2016.06.17,-2804.000000000002,-2015.9999999999911,11.999999999989797,,-4808.000000000003
