date,USDCHF,GBPUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,CADJPY,AUDJPY,NZDJPY,NZDCAD,AUDNZD,empty,sum
2021.03.15,-19.999999999997797,-2.999999999997449,0.0,-66.00000000001049,-78.00000000000028,-11.00000000000545,-17.000000000000348,-18.999999999991246,-90.0000000000012,-110.99999999999443,-89.00000000000574,-36.0000000000027,-0.9999999999763531,-11.00000000000545,-251.99999999998556,-1.999999999981128,-113.00000000000753,-231.0000000000034,-7.999999999995566,-39.99999999999204,-51.00000000000193,-112.99999999999643,-42.999999999993044,,-1404.9999999999457
2021.03.15,4.999999999999449,15.999999999993797,48.00000000000182,-76.0000000000094,-77.00000000000485,-7.9999999999968985,123.99999999999079,-8.000000000008,-67.00000000000594,-65.00000000000395,-95.00000000000064,-21.00000000000435,140.00000000001478,100.99999999999554,-261.9999999999845,58.9999999999975,-94.00000000001629,-207.00000000000162,36.000000000001364,-37.9999999999967,3.9999999999906777,-0.999999999995449,-19.999999999997797,,-506.00000000004064
2021.03.15,31.999999999998696,35.999999999991594,78.99999999999352,-45.000000000006146,-39.999999999995595,14.999999999998348,185.99999999999727,25.00000000000835,60.99999999999994,-4.999999999999449,34.000000000000696,-14.999999999998348,184.00000000002592,75.99999999998718,-210.99999999998343,125.0,-53.999999999998494,-134.99999999999625,90.99999999999397,24.00000000000091,40.99999999999682,1.0000000000065512,5.000000000010552,,510.00000000003257
2021.03.15,65.99999999999939,55.000000000005045,105.99999999999454,-36.0000000000138,24.999999999997247,78.00000000000028,232.00000000000998,58.000000000002494,83.9999999999952,84.0000000000063,112.000000000001,-12.000000000000899,248.00000000001887,70.99999999999883,-100.99999999999554,147.00000000001978,-49.00000000001015,-10.999999999983245,120.00000000000455,126.00000000000477,137.99999999999102,63.00000000000195,26.0000000000149,,1630.000000000063
2021.03.15,-11.00000000000545,126.99999999998823,28.999999999996362,36.999999999998145,58.99999999999794,122.99999999999534,242.00000000000887,35.999999999991594,97.00000000000264,72.0000000000054,129.00000000000134,16.0000000000049,266.00000000001955,81.9999999999821,-118.99999999998023,131.00000000000023,-16.000000000016,-3.999999999981796,135.99999999999568,103.9999999999992,168.99999999999693,70.99999999999883,-21.999999999988695,,1754.0000000000111
2021.03.15,-17.999999999995797,133.00000000000534,-9.000000000000341,9.999999999998899,58.99999999999794,149.99999999999457,225.99999999999287,17.000000000000348,68.00000000000139,65.99999999999939,132.99999999999423,21.999999999999797,236.00000000001842,72.99999999998974,-96.99999999999153,94.99999999999886,-22.999999999995246,28.000000000005798,99.00000000000375,114.00000000000432,155.00000000000114,77.00000000000485,-103.99999999999298,,1510.0000000000355
2021.03.15,-109.99999999999899,126.99999999998823,-67.00000000000728,24.999999999986144,53.999999999998494,200.99999999999562,212.99999999999653,8.999999999992347,71.99999999999429,60.99999999999994,179.99999999999127,17.000000000000348,258.0000000000098,78.00000000000028,-93.99999999999409,132.000000000005,-5.000000000010552,9.000000000014552,128.0000000000001,115.99999999999966,230.99999999999454,182.00000000000438,-221.99999999998886,,1594.9999999999714
2021.03.15,-114.00000000000298,178.99999999999582,-85.00000000000796,83.9999999999952,14.000000000002899,309.99999999999915,218.00000000000708,11.999999999989797,68.99999999999685,4.000000000004,261.99999999999557,0.999999999995449,223.0000000000132,93.99999999999409,-265.99999999998846,124.00000000002365,-33.00000000001635,-159.99999999998238,108.00000000000409,46.999999999997044,295.99999999999227,269.00000000000813,-323.99999999999096,,1332.0000000000252
2021.03.15,-36.999999999998145,46.999999999997044,33.999999999991815,5.999999999994898,-97.00000000000264,234.00000000000088,238.0000000000049,55.99999999998939,97.00000000000264,-14.999999999998348,263.99999999999756,-11.00000000000545,299.0000000000066,41.99999999998649,-335.9999999999808,191.0000000000025,-26.0000000000149,-239.99999999999577,170.0000000000017,37.00000000000614,338.99999999999864,236.00000000000287,-358.9999999999982,,1168.99999999999
2021.03.15,46.999999999997044,41.000000000002146,118.99999999999977,-34.000000000000696,-109.00000000000354,236.00000000000287,218.00000000000708,36.999999999998145,68.99999999999685,-48.000000000003595,246.00000000000176,-7.9999999999968985,253.00000000001432,49.99999999999449,-393.99999999998323,131.00000000000023,-36.999999999998145,-265.99999999998846,140.00000000000057,-12.999999999991019,316.99999999999307,248.00000000000378,-378.999999999996,,864.0000000000504
