date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,CADCHF,AUDCHF,NZDCHF,GBPCAD,GBPAUD,EURJPY,EURAUD,EURNZD,CADJPY,AUDNZD,empty,sum
2018.12.10,-7.9999999999968985,89.00000000000574,32.999999999994145,-46.00000000000648,-87.99999999999919,43.999999999999595,-80.99999999999774,61.999999999995396,-52.99999999999194,4.999999999988347,123.99999999999523,-100.0000000000112,256.99999999999613,67.00000000000728,251.00000000000122,,555.9999999999797
2018.12.10,7.9999999999968985,90.00000000001229,79.99999999999119,-58.000000000006935,-101.99999999997988,14.999999999998348,-6.0000000000060005,156.99999999999602,-53.999999999998494,157.00000000000713,173.99999999997817,115.99999999998278,524.9999999999977,60.000000000002274,292.9999999999877,,1454.9999999999593
2018.12.10,53.999999999998494,186.0000000000195,146.00000000000168,125.0,-19.999999999997797,35.999999999991594,-4.000000000004,190.99999999999673,-96.00000000000719,205.99999999999508,33.999999999991815,138.99999999997803,668.9999999999862,-7.999999999995566,369.99999999998147,,2027.9999999999363
2018.12.10,31.000000000003247,152.0000000000188,100.0000000000112,56.99999999998795,-96.99999999999153,9.999999999998899,75.00000000000284,276.9999999999939,-151.00000000001222,401.99999999999125,61.9999999999834,290.9999999999968,858.9999999999875,-9.999999999990905,390.9999999999858,,2448.999999999967
2018.12.10,27.999999999994696,177.00000000000495,120.99999999999334,72.99999999999329,-3.999999999981796,65.99999999999939,4.000000000004,226.00000000000398,-65.00000000000395,258.0000000000027,68.9999999999884,161.99999999999548,781.9999999999939,43.99999999999693,419.9999999999982,,2360.999999999983
2018.12.10,42.999999999993044,245.0000000000063,191.00000000000784,113.99999999999011,42.0000000000087,79.99999999999119,-112.000000000001,87.00000000000374,-100.0000000000112,48.000000000003595,102.99999999998022,-12.000000000012001,511.99999999997914,42.00000000000159,375.9999999999986,,1658.9999999999397
2018.12.10,185.00000000000182,364.00000000000875,439.99999999999596,199.99999999998863,199.00000000001583,60.99999999999994,-167.00000000000603,-17.000000000000348,-59.99999999999339,-175.99999999999838,280.9999999999775,-20.000000000020002,385.99999999999744,73.99999999999807,298.9999999999826,,2048.9999999999486
2018.12.10,237.99999999999378,449.0000000000105,472.9999999999901,279.9999999999869,189.00000000001694,13.999999999991797,-158.99999999999804,-24.999999999997247,-181.00000000000892,-130.99999999999224,225.9999999999991,-40.0000000000178,322.9999999999844,8.000000000009777,272.99999999998994,,1936.9999999999593
2018.12.10,254.99999999999412,466.00000000001086,451.0000000000014,278.99999999999636,178.00000000001148,-3.0000000000085514,-95.00000000000064,-21.999999999999797,-218.00000000000708,14.999999999987246,204.99999999998408,45.99999999999049,272.99999999998994,1.0000000000047748,184.99999999999073,,2015.9999999999452
2018.12.10,261.99999999999557,469.0000000000083,459.99999999999375,259.00000000000034,221.00000000000452,15.999999999993797,-129.9999999999968,4.999999999999449,-171.00000000001003,-82.00000000000429,235.99999999999,-37.00000000002035,328.9999999999793,43.99999999999693,275.9999999999874,,2156.999999999918
2018.12.10,254.99999999999412,467.0000000000174,439.99999999999596,234.99999999999943,196.0000000000184,5.999999999994898,-138.00000000000477,-26.000000000003798,-197.00000000000273,-86.0000000000083,241.99999999999022,-66.00000000001049,238.99999999998923,48.00000000000182,236.99999999999832,,1851.9999999999698
2018.12.10,232.99999999999432,455.0000000000054,418.0000000000073,213.99999999999864,214.00000000000307,34.000000000000696,-168.99999999999693,-89.00000000000574,-161.00000000001114,-144.0000000000108,242.999999999995,-132.00000000002098,100.99999999999554,73.99999999999807,190.00000000000128,,1480.9999999999536
2018.12.10,210.99999999999451,396.00000000001853,373.00000000000114,147.99999999999613,141.00000000001333,8.999999999992347,-121.00000000000443,-12.999999999996348,-175.99999999999838,-63.99999999999739,265.99999999999113,-52.000000000007596,246.99999999999721,76.99999999999818,235.99999999999176,,1677.9999999999907
2018.12.10,170.99999999999892,408.00000000000836,384.00000000000654,128.99999999999068,190.00000000000128,67.9999999999903,-209.9999999999991,-87.99999999999919,-127.99999999999478,-198.00000000000927,299.99999999998295,-168.0000000000126,154.99999999999403,123.00000000000466,252.99999999999213,,1388.9999999999548
2018.12.10,219.99999999999798,450.00000000001705,424.00000000000216,118.99999999999977,168.0000000000126,17.000000000000348,-156.00000000000057,-85.00000000000173,-209.9999999999991,-97.9999999999981,355.99999999999454,-71.00000000002105,139.00000000000023,115.99999999999966,180.99999999998673,,1569.9999999999905
2018.12.10,248.99999999999923,482.00000000000466,459.0000000000094,103.9999999999992,204.00000000000418,17.000000000000348,-148.0000000000037,-78.00000000000028,-208.99999999999253,-80.99999999999774,413.99999999998727,-51.000000000001044,151.9999999999966,149.0000000000009,173.99999999998528,,1836.9999999999916
2018.12.10,227.99999999999488,442.00000000000904,475.0000000000032,147.99999999999613,230.00000000001907,44.99999999999504,-199.00000000000472,-146.00000000000168,-119.00000000000244,-222.00000000001108,381.9999999999766,-106.00000000000608,50.99999999997884,134.00000000000034,146.99999999998602,,1489.9999999999327
2018.12.10,153.00000000000313,275.000000000003,390.0000000000015,95.99999999998943,143.00000000000423,52.99999999999194,-148.99999999999915,-133.00000000000534,-11.00000000000545,-201.00000000000674,343.9999999999941,5.999999999994898,79.99999999999119,115.0000000000091,89.99999999999008,,1250.9999999999561
2018.12.10,168.99999999999693,280.0000000000136,415.99999999999415,-2.0000000000095497,126.0000000000039,34.000000000000696,-143.9999999999997,-65.00000000000395,-34.000000000000696,-212.00000000001216,487.99999999999955,22.999999999995246,256.99999999999613,180.00000000000682,188.9999999999947,,1704.9999999999757
2018.12.10,142.99999999999312,196.0000000000184,365.99999999999966,-62.00000000001182,96.00000000000719,34.99999999999615,-209.9999999999991,-72.0000000000054,38.0000000000047,-439.0000000000116,495.9999999999809,-148.00000000001478,210.99999999998343,206.00000000000307,273.9999999999965,,1129.9999999999404
2018.12.10,142.99999999999312,206.00000000001728,316.0000000000052,-49.000000000006594,28.000000000005798,-2.000000000002,-195.00000000000074,-56.99999999999594,-63.99999999999739,-390.0000000000015,427.99999999999727,-184.00000000000637,179.99999999998016,153.0000000000058,278.00000000000045,,790.9999999999945
