date,USDJPY,EURGBP,GBPJPY,GBPCAD,GBPAUD,CADJPY,AUDJPY,NZDJPY,empty,sum
2015.05.04,36.000000000001364,45.000000000006146,96.00000000000364,-52.000000000007596,-66.00000000001049,22.00000000000557,-13.00000000000523,27.000000000001023,,94.99999999999443
2015.05.04,13.00000000000523,39.00000000000014,88.99999999999864,-24.000000000001798,-89.00000000000574,28.000000000005798,-45.000000000001705,7.999999999995566,,18.999999999996135
2015.05.04,84.99999999999375,-51.000000000001044,-143.00000000000068,246.00000000001288,204.99999999998852,43.00000000000637,-12.000000000000455,106.99999999999932,,479.99999999999864
2015.05.04,36.000000000001364,-60.99999999999994,-91.00000000000819,242.99999999999324,231.99999999998778,54.000000000002046,12.000000000000455,3.0000000000001137,,427.99999999997686
2015.05.04,57.999999999992724,-35.999999999991594,-30.000000000001137,224.000000000002,182.99999999999983,75.00000000000284,16.999999999995907,22.999999999996135,,513.9999999999967
2015.05.04,93.99999999999409,-42.999999999993044,8.000000000009777,217.0000000000005,302.0000000000023,91.99999999999875,96.9999999999942,108.99999999999466,,876.0000000000013
2015.05.04,114.00000000000432,-59.99999999999339,151.00000000001046,263.00000000001324,340.9999999999913,192.00000000000728,183.9999999999975,253.0000000000001,,1438.000000000031
2015.05.04,72.00000000000273,-20.999999999993246,43.99999999998272,265.0000000000041,619.9999999999983,134.00000000000034,263.9999999999958,245.00000000000455,,1622.9999999999955
2015.05.04,109.99999999999943,-26.999999999999247,-18.000000000000682,365.99999999999966,324.9999999999975,156.99999999999648,99.00000000000375,123.99999999999523,,1135.999999999992
2015.05.04,106.99999999999932,-0.999999999995449,7.000000000005002,407.0000000000018,553.0000000000035,188.0000000000024,215.0000000000034,141.00000000000534,,1617.000000000025
2015.05.04,134.00000000000034,-48.99999999999905,117.999999999995,428.00000000000614,380.9999999999869,257.000000000005,185.00000000000227,134.00000000000034,,1587.9999999999973
2015.05.04,182.00000000000216,-45.99999999999049,99.99999999999432,463.0000000000134,435.9999999999919,263.00000000000523,198.99999999999807,194.00000000000261,,1791.0000000000173
2015.05.04,218.9999999999941,-61.999999999995396,97.99999999998477,493.99999999999443,334.9999999999964,278.99999999999636,150.00000000000568,188.99999999999295,,1701.9999999999693
2015.05.04,179.00000000000205,-65.99999999999939,60.000000000002274,449.0000000000105,261.0000000000001,231.99999999999932,94.99999999999886,144.99999999999602,,1355.00000000001
2015.05.04,182.00000000000216,-61.999999999995396,73.0000000000075,449.0000000000105,374.999999999992,218.00000000000352,150.99999999999625,164.00000000000148,,1550.0000000000182
2015.05.04,152.00000000000102,-4.999999999999449,109.00000000000887,337.0000000000095,426.9999999999996,171.00000000000648,188.99999999999295,118.99999999999977,,1499.0000000000186
2015.05.04,162.9999999999967,-0.999999999995449,147.99999999999613,303.0000000000088,375.9999999999986,168.99999999999693,185.00000000000227,54.000000000002046,,1397.0000000000061
2015.05.04,206.99999999999363,54.00000000000959,164.99999999999204,268.0000000000016,184.00000000000637,167.0000000000016,99.00000000000375,7.000000000005002,,1151.0000000000136
2015.05.04,200.00000000000284,48.000000000003595,91.00000000000819,195.9999999999962,191.99999999999218,85.99999999999852,64.99999999999773,22.999999999996135,,900.9999999999953
2015.05.04,162.00000000000614,9.999999999998899,302.99999999999727,93.00000000000975,92.00000000000318,153.99999999999636,144.00000000000546,49.99999999999716,,1008.0000000000142
2015.05.04,87.0000000000033,-114.99999999999844,262.00000000000045,-100.99999999999554,-120.99999999999334,28.999999999996362,22.00000000000557,54.99999999999261,,118.00000000001098
2015.05.04,99.00000000000375,-206.99999999999054,198.0000000000075,52.99999999999194,258.0000000000027,67.99999999999784,161.00000000000136,126.99999999999534,,757.0000000000099
2015.05.04,123.00000000000466,-280.9999999999979,144.00000000000546,48.000000000003595,22.999999999995246,45.000000000001705,27.000000000001023,-40.99999999999682,,88.00000000001697
2015.05.04,123.00000000000466,-334.9999999999964,74.99999999998863,-75.00000000000284,184.99999999999073,-61.99999999999761,66.99999999999307,-46.00000000000648,,-68.00000000002626
2015.05.04,63.99999999999295,-280.9999999999979,159.9999999999966,-445.99999999999085,85.00000000000173,-213.99999999999864,60.99999999999284,-49.000000000006594,,-620.0000000000099
2015.05.04,55.999999999997385,-269.9999999999925,362.99999999999955,-628.0000000000064,-229.99999999999687,-203.00000000000296,16.000000000005343,-96.00000000000364,,-992.0000000000001
2015.05.04,12.000000000000455,-204.99999999999963,451.9999999999982,-716.9999999999899,-263.99999999999756,-200.00000000000284,40.99999999999682,-19.99999999999602,,-900.9999999999905
2015.05.04,16.999999999995907,-161.00000000000003,460.9999999999843,-933.000000000006,-319.0000000000026,-316.0000000000025,19.99999999999602,-15.000000000000568,,-1246.0000000000355
