date,USDJPY,EURGBP,GBPJPY,GBPCAD,GBPAUD,CADJPY,AUDJPY,NZDJPY,empty,sum
2015.05.04,0.0,-17.999999999995797,-18.000000000000682,-109.99999999998789,-225.00000000000853,-18.999999999991246,-109.99999999999943,-79.9999999999983,,-579.9999999999818
2015.05.04,10.000000000005116,4.999999999999449,-18.000000000000682,-65.00000000000395,-198.99999999999363,4.0000000000048885,-81.99999999999363,-42.00000000000159,,-386.999999999984
2015.05.04,-4.0000000000048885,-51.99999999999649,-159.9999999999966,11.00000000000545,-66.99999999999484,13.999999999995794,-72.00000000000273,-7.999999999995566,,-337.9999999999898
2015.05.04,12.000000000000455,-68.99999999999685,-252.00000000000955,127.00000000001043,-127.99999999999478,-33.999999999991815,-164.00000000000148,-120.00000000000455,,-627.9999999999882
2015.05.04,34.99999999999659,-74.99999999999174,-162.00000000000614,157.00000000000713,137.9999999999937,24.00000000000091,-16.999999999995907,-37.00000000000614,,62.99999999999838
2015.05.04,34.000000000006025,-46.999999999997044,-55.00000000000682,126.0000000000039,55.99999999998939,46.00000000000648,-28.999999999996362,10.99999999999568,,142.00000000000125
2015.05.04,67.99999999999784,-61.999999999995396,3.9999999999906777,168.99999999999693,293.99999999999426,82.99999999999841,96.9999999999942,82.99999999999841,,735.9999999999753
2015.05.04,66.99999999999307,-62.99999999999084,-44.00000000001114,235.00000000000742,326.9999999999884,114.00000000000432,162.9999999999967,186.9999999999976,,985.9999999999856
2015.05.04,72.00000000000273,-48.99999999999905,-72.00000000000273,245.0000000000063,324.9999999999975,123.00000000000466,84.00000000000318,97.99999999999898,,826.0000000000116
2015.05.04,75.00000000000284,-45.99999999999049,-75.9999999999934,354.0000000000099,103.00000000000864,138.9999999999958,6.000000000000227,43.99999999999693,,599.0000000000304
2015.05.04,84.99999999999375,-48.99999999999905,-20.000000000010232,394.00000000000546,347.0000000000084,174.0000000000066,168.99999999999693,79.9999999999983,,1180.0
2015.05.04,126.99999999999534,-60.99999999999994,63.99999999999295,421.0000000000047,282.0000000000045,243.99999999999977,135.00000000000512,115.99999999999966,,1328.0000000000018
2015.05.04,182.00000000000216,-66.99999999999484,79.00000000000773,408.00000000000836,327.99999999999494,240.99999999999966,150.00000000000568,176.9999999999925,,1498.0000000000164
2015.05.04,155.00000000000114,-86.99999999999264,30.000000000001137,429.00000000001273,259.9999999999936,216.00000000000819,88.99999999999864,132.99999999999557,,1225.0000000000182
2015.05.04,152.00000000000102,-78.99999999999574,38.99999999998727,425.99999999999307,238.0000000000049,192.99999999999784,75.9999999999934,129.99999999999545,,1174.9999999999773
2015.05.04,140.00000000000057,-63.99999999999739,27.999999999991587,326.0000000000041,326.0000000000041,150.00000000000568,137.00000000000045,99.00000000000375,,1142.0000000000127
2015.05.04,140.00000000000057,-9.999999999998899,96.00000000000364,289.0000000000059,312.00000000000114,149.0000000000009,153.99999999999636,52.99999999999727,,1183.0000000000068
2015.05.04,138.9999999999958,-5.999999999994898,38.99999999998727,226.99999999999943,157.00000000000713,94.99999999999886,60.000000000002274,-31.00000000000591,,679.99999999999
2015.05.04,176.00000000000193,17.000000000000348,-69.00000000001683,151.00000000001222,136.00000000000279,55.999999999997385,-12.000000000000455,-52.00000000000671,,402.9999999999907
2015.05.04,155.00000000000114,-21.999999999999797,91.00000000000819,-60.99999999999994,73.99999999999629,76.99999999999818,58.9999999999975,18.000000000000682,,391.0000000000022
2015.05.04,31.999999999996476,-114.99999999999844,168.99999999998272,-121.99999999999989,-198.99999999999363,13.00000000000523,-28.999999999996362,-55.999999999997385,,-307.00000000000125
2015.05.04,67.99999999999784,-210.99999999999451,32.99999999998704,-168.99999999999693,-160.00000000000458,-10.99999999999568,-4.0000000000048885,0.0,,-454.0000000000117
2015.05.04,88.99999999999864,-356.00000000000074,43.99999999998272,-58.99999999998684,22.999999999995246,7.000000000005002,18.000000000000682,-88.99999999999864,,-323.000000000004
2015.05.04,94.99999999999886,-346.9999999999973,61.00000000000705,-126.99999999998823,-46.0000000000127,-69.99999999999318,9.000000000000341,-52.99999999999727,,-477.99999999998244
2015.05.04,48.99999999999238,-342.9999999999933,2.0000000000095497,-458.9999999999872,-36.999999999998145,-228.9999999999992,-24.00000000000091,-128.0000000000001,,-1168.9999999999768
2015.05.04,34.99999999999659,-320.9999999999935,108.00000000000409,-662.9999999999914,-246.99999999999721,-286.9999999999919,-9.000000000000341,-103.9999999999992,,-1487.9999999999727
2015.05.04,12.000000000000455,-286.99999999999284,326.9999999999982,-811.0000000000061,-363.0000000000022,-238.9999999999901,-34.99999999999659,-128.0000000000001,,-1523.9999999999895
2015.05.04,-15.000000000000568,-236.99999999999832,248.99999999999523,-948.9999999999999,-340.9999999999913,-316.0000000000025,-21.000000000000796,-52.00000000000671,,-1682.000000000005
2015.05.04,-15.000000000000568,-219.99999999999798,236.99999999999477,-1018.9999999999922,-331.999999999999,-450.9999999999934,-10.99999999999568,-67.99999999999784,,-1878.9999999999818
2015.05.04,-37.9999999999967,-204.99999999999963,318.9999999999884,-1034.0000000000016,-509.00000000000387,-391.9999999999959,-58.000000000006935,-61.00000000000705,,-1978.0000000000234
