date,USDCHF,GBPUSD,EURUSD,USDJPY,GBPCHF,EURCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,CADJPY,AUDCAD,empty,sum
2019.05.20,-73.99999999999629,-17.999999999984695,-35.999999999991594,-39.99999999999204,-34.99999999998504,0.0,-24.000000000001798,-78.00000000000028,-121.99999999999989,-86.99999999998909,-14.999999999987246,-283.99999999999534,0.0,-89.00000000000574,-30.000000000001137,0.0,,-931.9999999999302
2019.05.20,-58.99999999998684,-38.99999999998904,-61.99999999998429,-58.9999999999975,-42.999999999993044,49.99999999999449,1.999999999990898,-21.00000000000435,-141.99999999999767,-125.0,-52.99999999999194,-347.9999999999928,-23.000000000010346,-121.99999999999989,-52.00000000000671,62.000000000006494,,-1033.9999999999625
2019.05.20,-72.99999999998974,-51.000000000001044,-58.99999999998684,-90.00000000000341,-76.99999999999375,49.99999999999449,13.999999999991797,-3.0000000000085514,-200.00000000000017,-189.99999999999773,52.000000000007596,-235.99999999999176,-44.00000000001114,-218.99999999999142,-103.9999999999992,38.0000000000047,,-1191.9999999999761
2019.05.20,-49.99999999999449,-31.999999999987594,-61.99999999998429,-73.99999999999807,-44.99999999998394,43.999999999999595,40.99999999999105,-53.999999999998494,-189.00000000000583,-152.9999999999916,84.0000000000174,-235.99999999999176,-50.00000000001137,-228.00000000000597,-99.00000000000375,31.000000000003247,,-1071.9999999999459
2019.05.20,-54.99999999998284,-38.99999999998904,-39.999999999995595,-78.00000000000296,-39.999999999995595,47.99999999998139,45.99999999999049,-43.00000000000415,-173.00000000000094,-167.0000000000016,77.00000000001594,-188.9999999999947,-57.00000000000216,-195.9999999999962,-100.00000000000853,55.000000000005045,,-950.9999999999815
2019.05.20,-83.9999999999952,-34.99999999998504,-46.999999999997044,-1.9999999999953388,-24.000000000001798,58.99999999998684,-33.000000000005244,-7.0000000000014495,-172.00000000000549,-68.00000000001205,40.0000000000178,-334.00000000001205,24.00000000000091,-160.99999999998892,-29.000000000010573,4.999999999999449,,-868.0000000000052
2019.05.20,-102.99999999998644,-32.999999999994145,-50.99999999997884,49.000000000006594,-2.999999999997449,65.99999999998829,-58.000000000002494,17.999999999995797,-168.99999999999693,32.99999999998704,-40.99999999997994,-336.00000000000296,87.99999999999386,-129.99999999998568,43.99999999999693,14.000000000002899,,-611.9999999999534
2019.05.20,-124.99999999999733,19.999999999997797,-43.999999999999595,43.00000000000637,85.00000000000173,95.999999999985,-145.00000000000622,81.9999999999932,-128.00000000000588,96.00000000000364,0.0,-434.000000000001,69.99999999999318,-49.99999999999449,78.99999999999352,-34.99999999999615,,-390.00000000002626
2019.05.20,-115.99999999998278,68.00000000000139,-71.99999999998319,111.0000000000042,146.00000000000168,129.99999999998568,-189.00000000000583,137.9999999999937,-117.00000000000044,188.99999999999295,-17.000000000000348,-536.0000000000032,168.99999999999693,-22.999999999995246,155.9999999999917,-70.99999999999883,,-34.00000000000159
2019.05.20,-131.99999999999878,70.0000000000145,-67.9999999999792,94.99999999999886,158.0000000000137,129.00000000000134,-188.00000000001037,130.99999999999224,-104.99999999999955,181.99999999998795,-43.999999999999595,-544.0000000000111,131.9999999999908,16.000000000016,149.99999999999147,-71.99999999999429,,-89.99999999998607
2019.05.20,-126.0000000000039,52.000000000007596,-20.999999999982144,69.00000000000261,133.00000000000534,100.99999999999554,-148.0000000000037,123.99999999999079,-99.00000000000463,139.99999999998636,-52.99999999999194,-438.00000000000506,93.99999999999409,26.999999999999247,120.99999999999511,-17.000000000000348,,-41.000000000015014
2019.05.20,-140.99999999999113,51.000000000001044,-3.999999999981796,93.00000000000352,145.00000000001734,98.99999999998244,-192.00000000000327,129.9999999999968,-82.99999999999974,147.99999999999613,-63.99999999999739,-547.0000000000086,91.99999999999875,97.9999999999981,155.00000000000114,-46.999999999997044,,-66.99999999998371
2019.05.20,-151.9999999999966,7.0000000000014495,15.00000000000945,75.00000000000284,126.0000000000039,68.99999999998573,-191.00000000000784,136.99999999999824,-82.99999999999974,76.99999999999818,-106.99999999999044,-604.0000000000045,15.000000000000568,96.00000000000719,125.0,-60.99999999999994,,-455.99999999999153
2019.05.20,-154.99999999999403,1.0000000000065512,43.999999999999595,96.9999999999942,121.00000000001555,75.00000000000284,-215.00000000000963,159.9999999999935,-82.99999999999974,106.99999999999932,-109.99999999998789,-622.9999999999958,42.999999999992156,140.0000000000068,153.99999999999636,-69.9999999999923,,-313.9999999999725
2019.05.20,-180.99999999998673,16.000000000016,52.000000000007596,96.9999999999942,150.00000000000568,82.99999999998863,-249.00000000001032,158.99999999999804,-73.00000000000084,114.00000000000432,-105.99999999998388,-644.0000000000001,42.00000000000159,163.00000000000205,155.9999999999917,-86.99999999999264,,-307.99999999996464
2019.05.20,-184.99999999999073,41.000000000002146,48.000000000003595,102.99999999999443,200.00000000000017,95.999999999985,-267.00000000000614,173.9999999999964,-55.000000000005045,155.00000000000114,-96.99999999999153,-692.0000000000038,45.99999999999227,167.00000000000603,170.0000000000017,-108.99999999999244,,-205.00000000000676
2019.05.20,-190.00000000000128,26.999999999999247,65.00000000000395,64.00000000000716,179.00000000001802,66.99999999999484,-278.00000000000045,174.99999999999181,-50.0000000000056,91.99999999998454,-125.99999999998168,-717.9999999999964,-25.000000000005684,188.9999999999947,134.9999999999909,-98.99999999999353,,-492.99999999999943
2019.05.20,-174.99999999999181,33.00000000001635,73.00000000001194,25.99999999999625,182.99999999999983,65.99999999998829,-265.0000000000041,178.00000000000037,-36.0000000000027,64.99999999999773,-91.99999999998099,-676.0000000000099,-58.9999999999975,174.00000000000747,100.99999999999909,-102.99999999999754,,-506.9999999999672
2019.05.20,-192.99999999999872,-11.999999999989797,46.0000000000127,7.999999999995566,118.00000000001809,35.999999999991594,-269.00000000000813,178.00000000000037,-87.00000000000374,-22.999999999996135,-151.9999999999966,-764.9999999999934,-85.99999999999852,148.00000000001478,98.99999999998954,-121.99999999999989,,-1075.9999999999623
2019.05.20,-182.99999999999983,-41.000000000002146,41.000000000002146,1.9999999999953388,103.00000000000864,36.999999999998145,-307.0000000000017,178.99999999999582,-92.99999999999864,-54.000000000002046,-232.99999999999432,-917.9999999999966,-84.00000000000318,192.99999999999872,96.9999999999942,-151.00000000000114,,-1412.0000000000066
2019.05.20,-134.99999999999625,-34.99999999998504,12.000000000012001,-13.999999999995794,16.000000000016,0.9999999999843467,-287.0000000000039,161.00000000000003,-124.99999999999733,-13.00000000000523,-222.99999999999542,-960.0000000000053,-44.00000000001114,127.99999999999478,108.99999999999466,-204.99999999999963,,-1613.9999999999932
2019.05.20,-65.99999999998829,42.0000000000087,-29.999999999996696,-54.000000000002046,45.000000000006146,-26.0000000000149,-290.00000000000136,146.99999999999713,-85.99999999999719,10.99999999999568,-145.99999999997948,-956.0000000000013,-55.999999999997385,119.00000000000244,78.99999999999352,-206.99999999999054,,-1473.9999999999654
2019.05.20,-39.999999999995595,180.0000000000024,-58.99999999998684,1.9999999999953388,154.0000000000097,-8.000000000008,-291.0000000000079,151.9999999999966,-26.000000000003798,200.9999999999934,26.0000000000149,-778.000000000012,34.99999999999659,80.00000000001339,117.999999999995,-235.99999999999176,,-489.9999999999887
2019.05.20,-32.999999999994145,136.00000000000279,-32.999999999994145,-108.99999999999466,-37.99999999998249,-182.99999999999983,-280.00000000000244,5.999999999994898,-9.999999999998899,2.0000000000095497,70.0000000000145,-744.9999999999957,-178.00000000001148,-9.999999999998899,-61.99999999999761,-264.999999999993,,-1731.9999999999416
2019.05.20,43.999999999999595,150.00000000000568,3.0000000000196536,-97.99999999999898,-37.99999999998249,-190.00000000000128,-119.00000000000244,14.999999999998348,-4.999999999999449,20.999999999986585,186.0000000000195,-513.9999999999923,-161.00000000000136,4.000000000004,-48.00000000000182,-189.99999999999017,,-939.9999999999368
2019.05.20,56.000000000011596,192.00000000001438,-47.99999999998139,-88.99999999999864,-17.999999999984695,-144.0000000000108,-123.00000000000644,36.999999999998145,-17.000000000000348,80.99999999998886,189.00000000001694,-531.9999999999991,-84.00000000000318,-31.999999999987594,-24.00000000000091,-200.99999999999562,,-756.9999999999388
2019.05.20,56.99999999999594,97.00000000001374,3.0000000000196536,-188.99999999999295,-69.9999999999923,-164.00000000000858,-121.99999999999989,12.000000000000899,-29.999999999996696,-152.9999999999916,140.0000000000068,-564.000000000009,-272.00000000000557,-7.0000000000014495,-132.000000000005,-181.9999999999933,,-1575.999999999959
2019.05.20,24.000000000001798,97.00000000001374,32.0000000000098,-209.99999999999375,-52.99999999999194,-157.00000000000713,-68.00000000000139,7.9999999999968985,-23.00000000000635,-179.00000000000205,73.00000000001194,-456.00000000001194,-296.0000000000065,2.999999999997449,-100.00000000000853,-131.99999999999878,,-1436.9999999999966
2019.05.20,29.999999999996696,56.99999999999594,6.000000000017103,-265.00000000000057,-66.99999999999484,-152.0000000000188,-64.0000000000085,18.999999999991246,-41.000000000002146,-260.9999999999957,31.000000000003247,-510.99999999999477,-338.99999999999864,48.000000000003595,-134.00000000000034,-93.99999999999409,,-1737.0000000000005
2019.05.20,70.0000000000145,102.00000000000209,-23.999999999979593,-237.99999999999955,-74.99999999998064,-140.0000000000068,-51.000000000001044,27.999999999994696,-75.9999999999983,-197.00000000000273,42.0000000000087,-503.99999999999335,-272.00000000000557,-28.999999999990145,-149.0000000000009,-121.99999999999989,,-1634.9999999999386
2019.05.20,104.99999999999955,114.0000000000141,-68.99999999998573,-296.99999999999704,-159.99999999998238,-162.00000000001768,-34.000000000000696,-9.999999999998899,-92.00000000000318,-268.0000000000007,-64.99999999998174,-490.0000000000126,-314.00000000000716,5.000000000010552,-146.0000000000008,-74.99999999999174,,-1957.9999999999563
2019.05.20,119.00000000000244,56.000000000011596,-60.99999999999994,-263.9999999999958,-168.99999999999693,-157.00000000000713,1.999999999990898,-17.000000000000348,-118.00000000000699,-227.00000000000387,-62.99999999999084,-398.9999999999938,-266.00000000000534,-21.00000000000435,-121.00000000000932,-21.999999999999797,,-1728.0000000000093
2019.05.20,84.0000000000174,-31.999999999987594,-60.99999999999994,-237.99999999999955,-304.9999999999997,-158.99999999999804,9.999999999998899,-17.000000000000348,-195.00000000000074,-325.9999999999934,-142.99999999998204,-561.9999999999958,-257.000000000005,-44.99999999998394,-114.00000000000432,-30.999999999992145,,-2390.999999999927
2019.05.20,104.99999999999955,-78.99999999998464,-86.99999999999264,-292.99999999999216,-370.999999999988,-165.9999999999995,9.999999999998899,-30.000000000007798,-233.00000000000543,-486.99999999999477,-264.9999999999819,-619.9999999999983,-260.0000000000051,-66.99999999999484,-149.0000000000009,-23.999999999990695,,-3015.9999999999386
2019.05.20,114.0000000000141,-59.99999999999339,-82.99999999998863,-204.9999999999983,-287.9999999999994,-147.00000000000824,-33.000000000005244,-8.000000000008,-202.9999999999976,-332.9999999999984,-307.99999999999716,-632.9999999999947,-178.00000000001148,39.00000000001125,-41.00000000001103,-7.9999999999968985,,-2374.9999999999827
2019.05.20,126.0000000000039,39.999999999995595,-78.00000000000028,-170.99999999999227,-229.99999999999687,-160.00000000000458,-73.00000000000084,-31.000000000003247,-141.00000000000225,-161.00000000000136,-163.9999999999864,-642.9999999999936,-127.00000000000955,-38.99999999998904,-55.00000000000682,-123.99999999999079,,-2030.9999999999786
2019.05.20,110.00000000001009,0.0,-115.99999999998278,-176.00000000000193,-266.999999999995,-163.00000000000205,-4.000000000004,-35.00000000000725,-217.0000000000005,-235.00000000001364,-128.99999999997914,-578.0000000000118,-123.00000000000466,-116.00000000000499,-72.00000000000273,-46.999999999997044,,-2167.9999999999973
2019.05.20,147.00000000000824,-147.99999999999258,-143.99999999998857,-170.99999999999227,-453.99999999999886,-152.0000000000188,39.00000000000014,-53.00000000000304,-304.00000000000426,-390.99999999999113,-308.9999999999815,-724.9999999999978,-79.9999999999983,-158.99999999999804,-63.00000000000239,-45.99999999999049,,-3012.9999999999495
2019.05.20,116.00000000000499,-130.99999999999224,-96.99999999999153,-158.00000000000125,-434.000000000001,-143.00000000000423,25.999999999992696,-48.99999999999905,-292.00000000000335,-372.0000000000141,-315.99999999998295,-702.0000000000026,-67.99999999999784,-41.99999999998649,-30.000000000001137,4.000000000004,,-2687.999999999976
2019.05.20,165.00000000001512,-80.99999999999774,-95.999999999985,-144.00000000000546,-391.9999999999924,-158.99999999999804,46.999999999997044,-65.00000000000395,-253.0000000000032,-300.9999999999877,-289.9999999999903,-639.0000000000118,-70.00000000000739,-11.00000000000545,-11.00000000000989,14.000000000002899,,-2285.9999999999836
