date,ignore,open,high,low,close,volume
2019.05.20,00:00,1.71104,1.7125,1.71089,1.71144,257
2019.05.20,00:30,1.7125,1.71251,1.71051,1.71209,655
2019.05.20,01:00,1.71209,1.71307,1.71156,1.71185,734
2019.05.20,01:30,1.71188,1.71251,1.71188,1.71227,338
2019.05.20,02:00,1.71227,1.71235,1.71181,1.71191,832
2019.05.20,02:30,1.71191,1.71207,1.71144,1.71167,864
2019.05.20,03:00,1.71165,1.71175,1.71063,1.71158,1565
2019.05.20,03:30,1.71158,1.71166,1.71104,1.71137,1457
2019.05.20,04:00,1.71139,1.7114,1.71087,1.71104,1672
2019.05.20,04:30,1.71103,1.7114,1.7106,1.71103,1701
2019.05.20,05:00,1.71103,1.71131,1.71051,1.71057,1490
2019.05.20,05:30,1.71058,1.7108,1.7104,1.71075,1836
2019.05.20,06:00,1.71076,1.71106,1.70997,1.71003,1409
2019.05.20,06:30,1.71001,1.71035,1.70994,1.71017,696
2019.05.20,07:00,1.71017,1.7106,1.70998,1.7105,662
2019.05.20,07:30,1.7105,1.71063,1.71007,1.71009,876
2019.05.20,08:00,1.71009,1.7104,1.70978,1.71031,994
2019.05.20,08:30,1.71031,1.71084,1.71012,1.7106,1153
2019.05.20,09:00,1.71059,1.71091,1.70952,1.71004,2543
2019.05.20,09:30,1.71003,1.71004,1.70871,1.70926,3230
2019.05.20,10:00,1.70925,1.70995,1.70881,1.70968,4024
2019.05.20,10:30,1.70969,1.71242,1.70958,1.71209,4313
2019.05.20,11:00,1.71208,1.71301,1.7113,1.71175,3643
2019.05.20,11:30,1.71174,1.71367,1.71174,1.71331,4240
2019.05.20,12:00,1.71329,1.71394,1.7129,1.71351,3666
2019.05.20,12:30,1.71352,1.71397,1.71293,1.71325,3352
2019.05.20,13:00,1.71324,1.71339,1.71244,1.71267,3709
2019.05.20,13:30,1.71268,1.71324,1.71177,1.71207,2384
2019.05.20,14:00,1.71207,1.71246,1.71135,1.71225,1952
2019.05.20,14:30,1.71225,1.71306,1.71146,1.71159,2083
2019.05.20,15:00,1.71159,1.71213,1.71039,1.7104,3898
2019.05.20,15:30,1.71042,1.71231,1.71041,1.71095,4085
2019.05.20,16:00,1.71094,1.71163,1.70961,1.7097,4659
2019.05.20,16:30,1.70969,1.71002,1.70839,1.70934,5258
2019.05.20,17:00,1.70934,1.70972,1.70796,1.70965,4966
2019.05.20,17:30,1.70964,1.71198,1.7094,1.70997,3688
2019.05.20,18:00,1.70997,1.71109,1.70975,1.71056,5163
2019.05.20,18:30,1.71055,1.71086,1.70795,1.7081,3138
2019.05.20,19:00,1.7081,1.70882,1.70788,1.70843,2225
2019.05.20,19:30,1.70842,1.70887,1.70814,1.7087,1614
2019.05.20,20:00,1.70869,1.70946,1.70818,1.70908,1543
2019.05.20,20:30,1.70909,1.7099,1.70892,1.70969,1136
2019.05.20,21:00,1.70969,1.7097,1.70884,1.70947,1585
2019.05.20,21:30,1.70947,1.70969,1.70918,1.70929,1284
2019.05.20,22:00,1.70923,1.70927,1.70867,1.70898,1571
2019.05.20,22:30,1.70899,1.7092,1.70865,1.7089,1470
2019.05.20,23:00,1.7089,1.70894,1.70844,1.70885,521
2019.05.20,23:30,1.70884,1.70906,1.70767,1.70768,542
2019.05.21,00:00,1.70768,1.70871,1.70763,1.70821,1862
2019.05.21,00:30,1.70821,1.70917,1.70804,1.70839,1869
2019.05.21,01:00,1.70832,1.70878,1.70821,1.70833,292
2019.05.21,01:30,1.70834,1.70893,1.70834,1.70889,189
2019.05.21,02:00,1.7088,1.70912,1.70854,1.70871,981
2019.05.21,02:30,1.70871,1.70909,1.70829,1.70884,1397
2019.05.21,03:00,1.70884,1.70888,1.70826,1.7086,1032
2019.05.21,03:30,1.7086,1.70879,1.70824,1.70855,1319
2019.05.21,04:00,1.70857,1.70883,1.70822,1.70846,1136
2019.05.21,04:30,1.70846,1.70872,1.70778,1.70824,2013
2019.05.21,05:00,1.70824,1.70874,1.70812,1.70862,1129
2019.05.21,05:30,1.70863,1.70865,1.70826,1.7085,1532
2019.05.21,06:00,1.70849,1.70901,1.70841,1.70889,2673
2019.05.21,06:30,1.70889,1.70893,1.70855,1.70873,1265
2019.05.21,07:00,1.70873,1.709,1.70833,1.70876,1118
2019.05.21,07:30,1.70877,1.70877,1.70823,1.70838,721
2019.05.21,08:00,1.70839,1.70851,1.70791,1.70826,1113
2019.05.21,08:30,1.70828,1.70847,1.70804,1.70816,1132
2019.05.21,09:00,1.70815,1.70842,1.70696,1.70711,1796
2019.05.21,09:30,1.70711,1.70723,1.70561,1.70568,3406
2019.05.21,10:00,1.70567,1.70599,1.70389,1.70453,4499
2019.05.21,10:30,1.70454,1.70528,1.70365,1.70452,4637
2019.05.21,11:00,1.70454,1.70492,1.70336,1.70395,3455
2019.05.21,11:30,1.70394,1.70491,1.70355,1.70457,3667
2019.05.21,12:00,1.70459,1.70516,1.70414,1.70485,3544
2019.05.21,12:30,1.70484,1.7049,1.70373,1.70405,2333
2019.05.21,13:00,1.70405,1.70489,1.70348,1.70405,3257
2019.05.21,13:30,1.70405,1.70416,1.70256,1.70272,3327
2019.05.21,14:00,1.70272,1.70305,1.70161,1.70249,3478
2019.05.21,14:30,1.7025,1.70375,1.70204,1.70342,3449
2019.05.21,15:00,1.70343,1.7086,1.70332,1.70764,7939
2019.05.21,15:30,1.70764,1.70854,1.70598,1.70642,5122
2019.05.21,16:00,1.70642,1.70752,1.70577,1.70628,4417
2019.05.21,16:30,1.70627,1.70862,1.7049,1.7083,5739
2019.05.21,17:00,1.7083,1.70845,1.70591,1.706,6649
2019.05.21,17:30,1.70601,1.71808,1.70597,1.71464,8309
2019.05.21,18:00,1.71464,1.71555,1.71124,1.71231,12286
2019.05.21,18:30,1.71231,1.71318,1.71099,1.71111,4793
2019.05.21,19:00,1.71109,1.71116,1.70786,1.70885,2751
2019.05.21,19:30,1.70895,1.70895,1.70781,1.70786,2318
2019.05.21,20:00,1.70786,1.70862,1.70727,1.70797,1585
2019.05.21,20:30,1.70796,1.70833,1.70583,1.70604,1531
2019.05.21,21:00,1.70606,1.70613,1.70339,1.70344,2589
2019.05.21,21:30,1.70345,1.70396,1.7024,1.7024,2071
2019.05.21,22:00,1.7024,1.70318,1.7024,1.70268,1522
2019.05.21,22:30,1.70268,1.70305,1.70201,1.70221,1536
2019.05.21,23:00,1.70222,1.70279,1.70196,1.70228,1000
2019.05.21,23:30,1.70229,1.70301,1.70211,1.70275,949
2019.05.22,00:00,1.7025,1.70324,1.70209,1.70308,169
2019.05.22,00:30,1.70308,1.70353,1.70247,1.70308,985
2019.05.22,01:00,1.70309,1.70309,1.7025,1.7028,1915
2019.05.22,01:30,1.7028,1.70312,1.70226,1.70227,987
2019.05.22,02:00,1.70228,1.70321,1.7022,1.70307,1080
2019.05.22,02:30,1.70309,1.70338,1.70261,1.70307,729
2019.05.22,03:00,1.70307,1.7041,1.70271,1.70378,1388
2019.05.22,03:30,1.70377,1.70486,1.70357,1.70471,1049
2019.05.22,04:00,1.70471,1.70497,1.70348,1.70366,1018
2019.05.22,04:30,1.70364,1.70379,1.70324,1.70377,1349
2019.05.22,05:00,1.70376,1.70449,1.70358,1.70431,1145
2019.05.22,05:30,1.70432,1.70474,1.70378,1.70397,1215
2019.05.22,06:00,1.70398,1.7041,1.70368,1.70385,1796
2019.05.22,06:30,1.70385,1.70445,1.70383,1.70437,1347
2019.05.22,07:00,1.70437,1.70441,1.70395,1.70403,786
2019.05.22,07:30,1.70402,1.70484,1.70397,1.70448,1150
2019.05.22,08:00,1.70448,1.70474,1.70423,1.7045,856
2019.05.22,08:30,1.70451,1.70484,1.70373,1.70377,1383
2019.05.22,09:00,1.70377,1.70442,1.7023,1.70252,2263
2019.05.22,09:30,1.70252,1.70259,1.69921,1.69946,4216
2019.05.22,10:00,1.69946,1.69983,1.6972,1.69779,5656
2019.05.22,10:30,1.69779,1.69842,1.69723,1.69786,3395
2019.05.22,11:00,1.69786,1.69908,1.69705,1.69855,3945
2019.05.22,11:30,1.69855,1.699,1.69627,1.69632,3961
2019.05.22,12:00,1.69632,1.69694,1.69617,1.6964,3203
2019.05.22,12:30,1.6964,1.69729,1.69596,1.6966,3087
2019.05.22,13:00,1.6966,1.69685,1.69591,1.69672,3060
2019.05.22,13:30,1.69671,1.69681,1.69482,1.69502,2543
2019.05.22,14:00,1.69501,1.69552,1.69252,1.69302,3306
2019.05.22,14:30,1.69302,1.69469,1.693,1.69443,2760
2019.05.22,15:00,1.69443,1.69594,1.69311,1.69546,4791
2019.05.22,15:30,1.69544,1.69544,1.69135,1.69179,5720
2019.05.22,16:00,1.6918,1.69446,1.69118,1.6934,4839
2019.05.22,16:30,1.69341,1.69399,1.69017,1.69131,6735
2019.05.22,17:00,1.6913,1.69374,1.69105,1.69356,5800
2019.05.22,17:30,1.69355,1.69721,1.69355,1.69667,6682
2019.05.22,18:00,1.69663,1.69946,1.69662,1.69666,5725
2019.05.22,18:30,1.69665,1.70226,1.696,1.70018,5697
2019.05.22,19:00,1.70018,1.70072,1.69892,1.69981,3283
2019.05.22,19:30,1.69982,1.70199,1.69979,1.70184,2112
2019.05.22,20:00,1.70183,1.70295,1.70151,1.7027,2170
2019.05.22,20:30,1.7027,1.70432,1.70249,1.70291,2399
2019.05.22,21:00,1.70291,1.70338,1.70146,1.70245,3106
2019.05.22,21:30,1.70246,1.70251,1.70042,1.701,2364
2019.05.22,22:00,1.70103,1.70111,1.69984,1.70021,1863
2019.05.22,22:30,1.70021,1.70059,1.69962,1.70012,1723
2019.05.22,23:00,1.70014,1.70064,1.69982,1.70064,624
2019.05.22,23:30,1.70065,1.70116,1.69979,1.70065,856
2019.05.23,00:00,1.70111,1.70145,1.69918,1.70074,1753
2019.05.23,00:30,1.70074,1.70109,1.69983,1.7009,1497
2019.05.23,01:00,1.70091,1.70162,1.70071,1.70142,375
2019.05.23,01:30,1.70142,1.70142,1.70071,1.70097,426
2019.05.23,02:00,1.70097,1.70122,1.70074,1.70107,446
2019.05.23,02:30,1.70107,1.70153,1.70078,1.70153,685
2019.05.23,03:00,1.70152,1.70153,1.70074,1.70084,1105
2019.05.23,03:30,1.70084,1.70102,1.70043,1.7009,636
2019.05.23,04:00,1.7009,1.70143,1.70075,1.70103,1231
2019.05.23,04:30,1.70103,1.70135,1.70076,1.70101,1169
2019.05.23,05:00,1.70101,1.70133,1.70019,1.70063,1067
2019.05.23,05:30,1.70063,1.70092,1.70003,1.7001,1912
2019.05.23,06:00,1.7001,1.70073,1.70004,1.7002,1757
2019.05.23,06:30,1.70018,1.70043,1.70007,1.7001,1289
2019.05.23,07:00,1.7001,1.7004,1.70003,1.70004,1012
2019.05.23,07:30,1.70004,1.70019,1.69991,1.70012,688
2019.05.23,08:00,1.70011,1.70012,1.69861,1.69931,1345
2019.05.23,08:30,1.6993,1.69994,1.69901,1.69988,817
2019.05.23,09:00,1.69988,1.70077,1.69933,1.70002,1830
2019.05.23,09:30,1.70003,1.7001,1.69695,1.69718,4988
2019.05.23,10:00,1.69722,1.69738,1.6961,1.69686,4977
2019.05.23,10:30,1.69686,1.69723,1.69608,1.69666,4873
2019.05.23,11:00,1.69666,1.69767,1.69615,1.69762,4010
2019.05.23,11:30,1.69762,1.69947,1.69725,1.69911,4596
2019.05.23,12:00,1.69911,1.70208,1.69891,1.70173,4205
2019.05.23,12:30,1.70173,1.7028,1.70106,1.70177,4205
2019.05.23,13:00,1.70177,1.70344,1.70171,1.70244,3807
2019.05.23,13:30,1.70243,1.70406,1.70191,1.70285,3853
2019.05.23,14:00,1.70282,1.70319,1.70206,1.70214,2555
2019.05.23,14:30,1.70214,1.70252,1.7014,1.70144,2712
2019.05.23,15:00,1.70143,1.70306,1.70086,1.70242,4357
2019.05.23,15:30,1.70243,1.70404,1.70188,1.70387,4223
2019.05.23,16:00,1.70388,1.70521,1.70203,1.70273,6459
2019.05.23,16:30,1.70271,1.70763,1.70271,1.70617,8034
2019.05.23,17:00,1.7062,1.70762,1.70533,1.70547,8474
2019.05.23,17:30,1.70547,1.70692,1.70458,1.70591,8599
2019.05.23,18:00,1.70589,1.70807,1.70565,1.7058,7149
2019.05.23,18:30,1.70587,1.7067,1.70418,1.70602,4399
2019.05.23,19:00,1.70601,1.70748,1.70474,1.70735,3436
2019.05.23,19:30,1.70734,1.70794,1.70696,1.70786,3150
2019.05.23,20:00,1.70786,1.70848,1.70697,1.70746,3277
