date,USDCAD,AUDUSD,NZDUSD,CHFJPY,AUDCHF,NZDCHF,GBPJPY,EURJPY,EURNZD,CADJPY,AUDJPY,NZDJPY,empty,sum
2021.04.12,-157.99999999999147,0.0,-7.0000000000014495,-216.99999999999875,-138.00000000000477,-65.99999999999939,-68.00000000001205,-9.999999999990905,-739.0000000000008,0.0,0.0,0.0,,-1402.9999999999995
2021.04.12,-89.00000000000574,-4.999999999999449,31.999999999998696,-181.0000000000116,-90.0000000000012,-60.00000000000449,-36.000000000001364,68.00000000001205,-800.0000000000007,219.99999999999886,164.00000000000148,120.00000000000455,,-657.0000000000088
2021.04.12,-83.9999999999952,53.00000000000304,90.0000000000012,1.9999999999953388,-74.00000000000739,-17.999999999995797,74.00000000001228,169.00000000001114,-801.9999999999916,343.0000000000035,206.99999999999363,219.99999999999886,,180.000000000029
2021.04.12,-56.000000000011596,71.99999999999429,98.99999999999353,43.99999999999693,39.00000000000014,76.99999999999375,187.00000000001182,224.99999999999432,-800.0000000000007,376.0000000000048,246.9999999999999,257.000000000005,,766.9999999999822
2021.04.12,-65.00000000000395,85.00000000000173,127.99999999999478,85.99999999999852,42.999999999993044,90.99999999999665,252.00000000000955,281.0000000000059,-730.9999999999927,409.000000000006,289.99999999999204,316.0000000000025,,1185.000000000004
2021.04.12,-65.00000000000395,102.00000000000209,151.9999999999966,24.00000000000091,87.99999999999919,143.9999999999997,228.999999999985,224.00000000001796,-641.999999999987,390.00000000000057,292.0000000000016,329.00000000000773,,1267.0000000000205
2021.04.12,-114.99999999999844,17.999999999995797,79.99999999999119,6.999999999990791,-13.00000000000745,61.999999999995396,137.00000000000045,186.00000000000705,-846.9999999999977,317.99999999999784,158.00000000000125,207.9999999999984,,198.99999999997453
2021.04.12,-80.99999999999774,34.99999999999615,85.99999999999719,22.999999999996135,-3.0000000000085514,61.999999999995396,151.00000000001046,194.00000000001683,-842.9999999999937,328.00000000000296,174.99999999999716,213.99999999999864,,341.00000000001086
2021.04.12,-185.99999999999727,-62.000000000006494,8.999999999992347,-11.00000000000989,-37.00000000000925,41.9999999999976,159.9999999999966,171.0000000000207,-905.0000000000002,307.00000000000216,111.99999999999477,170.0000000000017,,-230.00000000001728
2021.04.12,-241.00000000000233,-118.00000000000699,-43.999999999999595,-166.00000000001103,-104.00000000000409,-17.999999999995797,-183.9999999999975,-66.0000000000025,-970.0000000000042,138.9999999999958,-70.00000000000739,2.0000000000095497,,-1840.000000000026
2021.04.12,-279.00000000000705,-165.00000000000404,-70.99999999999883,-246.9999999999999,-148.0000000000037,-43.999999999999595,-366.9999999999902,-144.9999999999818,-1045.9999999999914,57.999999999992724,-177.99999999999727,-78.99999999999352,,-2710.9999999999745
