date,USDCAD,AUDUSD,NZDUSD,CHFJPY,AUDCHF,NZDCHF,GBPJPY,EURJPY,EURNZD,CADJPY,AUDJPY,NZDJPY,empty,sum
2021.04.12,-32.0000000000098,95.00000000000064,73.00000000000084,-115.0000000000091,54.999999999993946,7.0000000000014495,-15.00000000001478,129.0000000000191,-702.0000000000026,240.99999999999966,197.00000000000273,139.00000000001,,71.99999999999204
2021.04.12,1.0000000000065512,63.99999999999739,88.99999999999464,-1.0000000000047748,-45.000000000006146,-2.999999999997449,99.99999999999432,201.99999999999818,-707.9999999999975,355.000000000004,210.99999999999852,233.0000000000041,,497.9999999999918
2021.04.12,-31.000000000003247,82.99999999999974,119.99999999999788,63.00000000000239,46.999999999997044,97.00000000000264,216.00000000000819,254.99999999999545,-747.9999999999931,396.0000000000008,262.999999999991,284.000000000006,,1045.000000000005
2021.04.12,-52.99999999999194,104.99999999999955,147.99999999999258,104.99999999998977,69.9999999999923,126.99999999999933,276.9999999999868,290.9999999999968,-665.0000000000044,424.99999999999716,319.0000000000026,344.99999999999886,,1493.9999999999593
2021.04.12,-26.999999999999247,129.00000000000134,183.99999999999528,95.99999999998943,88.99999999999464,156.00000000000057,280.00000000000114,287.00000000000614,-608.9999999999928,427.99999999999727,331.99999999999363,373.00000000000466,,1717.9999999999918
2021.04.12,-59.000000000009045,102.00000000000209,154.99999999999403,24.00000000000091,97.9999999999981,158.0000000000026,245.00000000000455,224.00000000001796,-614.0000000000034,397.00000000000557,292.99999999999216,334.0000000000032,,1357.0000000000086
2021.04.12,-79.99999999999119,39.999999999995595,90.0000000000012,22.999999999996135,3.999999999992898,68.99999999999685,151.00000000001046,199.00000000001228,-836.9999999999989,328.00000000000296,176.00000000000193,215.0000000000034,,378.00000000002365
2021.04.12,-65.00000000000395,51.99999999999649,95.99999999999609,57.00000000000216,57.99999999999139,117.99999999999588,316.0000000000025,293.00000000000637,-773.0000000000015,423.9999999999924,266.9999999999959,298.0000000000018,,1140.9999999999754
2021.04.12,-173.00000000000094,-50.0000000000056,21.999999999999797,0.0,-25.00000000000835,56.99999999999594,167.0000000000016,183.00000000002115,-879.9999999999919,319.0000000000026,128.0000000000001,190.00000000001194,,-61.99999999997374
2021.04.12,-205.00000000001074,-87.99999999999919,-18.0000000000069,-136.0000000000099,-65.99999999999939,9.00000000000345,-137.00000000000045,-4.9999999999954525,-941.9999999999984,185.99999999999284,-16.000000000005343,49.000000000006594,,-1369.000000000023
2021.04.12,-245.0000000000063,-143.9999999999997,-26.999999999999247,-189.00000000000716,-119.00000000000244,2.000000000002,-224.99999999999432,-75.9999999999934,-942.9999999999827,123.00000000000466,-114.00000000000432,3.0000000000001137,,-1953.9999999999827
2021.04.12,-256.99999999999613,-73.00000000000084,32.999999999994145,-204.00000000000773,-53.00000000000304,58.99999999999794,-241.99999999999022,-69.99999999999318,-825.9999999999934,102.00000000000387,-46.999999999997044,62.00000000001182,,-1515.9999999999739
2021.04.12,-273.0000000000121,-51.000000000001044,85.00000000000173,-228.9999999999992,-30.000000000007798,105.99999999999498,-262.00000000000045,-78.00000000000296,-731.9999999999993,73.99999999999807,-42.00000000000159,100.99999999999909,,-1331.0000000000307
2021.04.12,-269.00000000000813,-23.00000000000635,134.0000000000008,-198.0000000000075,-1.0000000000065512,158.0000000000026,-195.99999999999795,-27.999999999991587,-619.9999999999983,102.99999999999443,15.999999999991132,181.0000000000116,,-743.0000000000158
2021.04.12,-283.99999999999534,-41.000000000002146,85.99999999999719,-168.00000000000637,-3.0000000000085514,117.99999999999588,-108.00000000000409,0.0,-716.9999999999899,125.0,27.999999999991587,155.00000000000114,,-809.0000000000205
2021.04.12,-343.00000000000443,-77.00000000000485,81.9999999999932,-258.0000000000098,-19.00000000000235,136.99999999999824,-296.99999999999704,-80.99999999998886,-678.9999999999852,48.99999999999238,-45.000000000001705,120.00000000000455,,-1411.000000000006
2021.04.12,-368.9999999999971,-129.9999999999968,20.999999999993246,-271.0000000000008,-59.000000000009045,95.99999999999609,-368.9999999999998,-96.99999999997999,-790.0000000000018,34.99999999999659,-100.00000000000853,61.00000000000705,,-1972.0000000000007
2021.04.12,-360.0000000000048,-74.00000000000739,80.99999999999774,-269.00000000000546,-12.000000000000899,144.99999999999514,-186.00000000000705,-55.999999999983174,-706.999999999991,37.9999999999967,-40.99999999999682,121.99999999999989,,-1319.0000000000068
2021.04.12,-327.00000000001063,-24.999999999997247,91.99999999999208,-143.00000000000068,5.999999999994898,131.99999999999878,62.99999999998818,-10.99999999999568,-629.9999999999973,114.00000000000432,66.99999999999307,184.0000000000117,,-478.00000000001853
2021.04.12,-351.0000000000124,-7.0000000000014495,113.99999999999189,-162.00000000000614,14.999999999998348,143.9999999999997,74.00000000001228,-57.999999999992724,-558.9999999999984,76.99999999999818,63.99999999999295,189.00000000000716,,-460.0000000000107
2021.04.12,-368.00000000001273,-28.000000000005798,56.0000000000005,-296.0000000000065,56.0000000000005,141.99999999999767,112.99999999999955,-217.9999999999893,-550.9999999999903,37.00000000000614,13.999999999995794,102.00000000000387,,-941.0000000000007
2021.04.12,-357.00000000000733,20.999999999993246,93.99999999999409,-246.9999999999999,13.999999999991797,93.99999999999409,102.00000000000387,-334.99999999997954,-446.9999999999974,-25.99999999999625,1.9999999999953388,76.00000000000762,,-1009.0000000000001
2021.04.12,-364.9999999999931,7.9999999999968985,58.99999999999794,-256.0000000000002,-13.00000000000745,53.00000000000304,168.00000000000637,-324.99999999998863,-583.0000000000002,-57.00000000000216,-37.9999999999967,18.000000000000682,,-1330.9999999999839
2021.04.12,-309.0000000000037,51.99999999999649,100.99999999999554,-204.00000000000773,25.999999999992696,87.99999999999919,262.00000000000045,-203.9999999999793,-570.9999999999882,21.000000000000796,48.00000000000182,97.00000000000841,,-592.9999999999835
2021.04.12,-197.00000000000273,175.00000000000293,201.99999999999108,-185.00000000000227,57.99999999999139,104.99999999999955,207.9999999999984,-132.000000000005,-600.9999999999849,3.0000000000001137,93.00000000000352,126.00000000000477,,-145.00000000000313
2021.04.12,-197.00000000000273,187.9999999999993,208.99999999999253,-195.0000000000074,47.9999999999925,92.00000000000318,-3.0000000000143245,-168.99999999998272,-604.0000000000045,-25.000000000005684,76.99999999999818,108.00000000000409,,-471.0000000000276
2021.04.12,-161.99999999999548,176.99999999999383,185.99999999999727,-174.0000000000066,30.999999999992145,63.99999999999739,161.00000000000136,-145.99999999998658,-669.9999999999928,7.000000000005002,72.99999999999329,87.0000000000033,,-365.99999999999795
2021.04.12,-73.00000000001194,168.00000000000148,239.99999999999577,-81.00000000000307,0.0,90.0000000000012,342.00000000001296,-37.00000000000614,-614.9999999999877,108.99999999999466,99.99999999999432,178.00000000001148,,421.00000000000296
