names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
EURUSD,15,"['AUDCAD', 'AUDJPY', 'GBPJPY', 'NZDCAD']",80.0,-0.6514285714285714,B
USDCAD,15,"['GBPJPY', 'GBPCHF']",100.0,-0.3896666666666666,B
AUDUSD,10,['AUDJPY'],80.0,-1.0,B
GBPCHF,20,['CHFJPY'],100.0,-0.3691141946289005,B
EURCHF,10,['AUDCAD'],100.0,-0.5493809523809525,B
CHFJPY,15,"['USDJPY', 'CADCHF', 'CADJPY', 'EURCAD', 'EURUSD']",80.0,0.52,S
CADCHF,10,"['EURCHF', 'EURNZD']",80.0,0.9316666666666668,S
NZDCHF,10,"['EURUSD', 'AUDUSD']",100.0,0.92,S
GBPJPY,15,['GBPUSD'],80.0,-0.4608780663780665,B
GBPCAD,15,"['NZDCHF', 'EURGBP', 'EURNZD', 'CADJPY', 'EURCAD']",80.0,0.62,S
GBPAUD,15,"['EURUSD', 'USDCAD']",80.0,-0.2927965367965367,B
EURNZD,10,['EURUSD'],80.0,-1.0,B
CADJPY,50,"['USDCAD', 'AUDUSD']",80.0,-0.027092339224019116,B
AUDJPY,50,"['CADJPY', 'NZDCAD', 'GBPCHF', 'EURGBP', 'EURCAD']",100.0,0.596331168831169,S
NZDJPY,30,"['EURJPY', 'GBPAUD', 'EURCHF']",80.0,-0.05266666666666666,B
AUDNZD,10,['AUDUSD'],80.0,0.2296666666666666,S
