date,GBPUSD,EURUSD,USDJPY,USDCAD,NZDUSD,EURCHF,AUDCHF,NZDJPY,AUDCAD,empty,sum
2015.07.20,-120.99999999999334,-34.000000000000696,-115.0000000000091,-14.000000000002899,-21.999999999999797,-65.99999999998829,-21.999999999999797,-36.99999999999193,-66.99999999999484,,-497.9999999999806
2015.07.20,-96.00000000000719,-52.000000000007596,-103.9999999999992,-62.99999999999084,2.000000000002,-72.0000000000054,-36.0000000000027,31.00000000000591,-88.99999999999464,,-478.99999999999966
2015.07.20,-35.00000000000725,-32.0000000000098,-103.00000000000864,-73.99999999999629,9.999999999998899,-72.0000000000054,-24.000000000001798,34.000000000006025,-34.99999999999615,,-331.00000000002046
2015.07.20,-14.999999999987246,21.999999999988695,-73.99999999999807,-55.000000000005045,60.99999999999994,-53.999999999998494,-19.00000000000235,115.0000000000091,-21.999999999999797,,-40.999999999993264
2015.07.20,36.0000000000138,-19.999999999997797,-97.00000000000841,-92.00000000000318,31.000000000003247,-52.99999999999194,-59.000000000009045,84.00000000000318,-68.99999999999685,,-238.999999999987
2015.07.20,-24.999999999986144,-59.000000000009045,-130.00000000000966,-122.99999999998423,-39.00000000000014,-45.99999999999049,-11.00000000000545,6.000000000000227,-70.99999999999883,,-497.99999999998374
2015.07.20,2.0000000000131024,-60.000000000015596,-118.99999999999977,-160.99999999998892,-56.0000000000005,-55.99999999998939,-43.999999999999595,-7.999999999995566,-49.99999999999449,,-551.9999999999708
2015.07.20,46.999999999997044,-46.0000000000127,-96.00000000000364,-141.99999999999767,-39.00000000000014,-53.999999999998494,-24.000000000001798,1.0000000000047748,-33.9999999999896,,-387.0000000000022
2015.07.20,-35.00000000000725,-77.00000000001594,-125.0,-144.99999999999514,46.999999999997044,-55.000000000005045,-17.000000000000348,99.00000000000375,-30.999999999992145,,-339.00000000001506
2015.07.20,-123.99999999999079,-116.00000000000499,-128.0000000000001,-217.0000000000005,-43.00000000000415,-52.99999999999194,-124.00000000000189,5.000000000009663,-227.99999999999488,,-1027.9999999999795
