date,AUDUSD,EURCHF,CADCHF,EURAUD,AUDCAD,NZDCAD,empty,sum
2020.04.27,-5.999999999994898,-15.999999999993797,-153.99999999999858,-148.99999999999915,0.0,-102.99999999999754,,-427.99999999998397
2020.04.27,-5.999999999994898,-7.0000000000014495,36.999999999998145,-49.00000000001015,4.999999999999449,128.00000000000588,,107.99999999999699
2020.04.27,56.99999999999594,25.999999999992696,80.00000000000229,37.99999999998249,129.9999999999968,168.00000000000148,,498.9999999999717
2020.04.27,16.0000000000049,76.99999999999375,102.00000000000209,-24.000000000001798,184.99999999999073,272.00000000000557,,627.9999999999952
2020.04.27,68.99999999999685,83.9999999999952,102.99999999999754,108.99999999998133,253.99999999999866,299.00000000000483,,917.9999999999743
2020.04.27,136.00000000000279,82.00000000000429,95.99999999999609,256.99999999999613,334.9999999999964,384.00000000000654,,1290.0000000000023
2020.04.27,119.99999999999788,85.00000000000173,112.99999999999643,227.99999999998377,327.99999999999494,363.0000000000022,,1236.999999999977
2020.04.27,155.00000000000514,96.99999999999153,151.00000000000114,397.99999999998727,365.99999999999966,380.00000000000256,,1546.9999999999873
2020.04.27,294.00000000000534,103.00000000000864,168.99999999999693,634.9999999999856,470.9999999999992,431.99999999999903,,2103.9999999999945
2020.04.27,453.99999999999886,114.99999999999844,193.99999999999417,973.999999999986,605.9999999999955,495.9999999999964,,2838.999999999969
2020.04.27,512.9999999999968,150.00000000000568,302.0000000000023,1123.9999999999916,573.9999999999967,446.00000000000193,,3108.999999999995
2020.04.27,467.0000000000063,160.99999999998892,309.99999999999915,1074.9999999999816,572.9999999999902,409.0000000000038,,2994.99999999997
2020.04.27,475.99999999999864,157.00000000000713,296.9999999999917,1082.9999999999895,574.9999999999922,397.99999999999835,,2985.9999999999773
2020.04.27,514.9999999999987,167.9999999999904,278.9999999999959,1040.999999999981,609.9999999999994,461.0000000000003,,3073.999999999966
2020.04.27,534.0000000000011,184.00000000000637,266.999999999995,1091.9999999999818,629.9999999999973,470.00000000000375,,3176.9999999999854
2020.04.27,553.999999999999,185.99999999999727,273.9999999999965,1124.9999999999982,683.9999999999957,507.9999999999973,,3330.9999999999836
2020.04.27,675.0000000000034,187.99999999998818,239.0000000000003,1281.9999999999832,786.9999999999933,626.0000000000043,,3796.9999999999727
2020.04.27,766.0,174.99999999999181,208.99999999999253,1471.0,892.9999999999993,738.0000000000053,,4251.999999999989
2020.04.27,733.0000000000059,192.99999999999872,202.9999999999976,1299.99999999999,875.999999999999,721.000000000005,,4025.9999999999964
2020.04.27,763.9999999999981,262.999999999991,215.99999999999397,1349.0000000000002,913.9999999999926,773.0000000000015,,4278.999999999978
2020.04.27,748.0000000000042,242.00000000000887,291.99999999999227,1464.999999999983,793.9999999999947,619.0000000000028,,4159.999999999985
2020.04.27,700.999999999996,194.99999999998963,339.0000000000004,1417.999999999986,748.9999999999997,562.0000000000069,,3963.999999999978
2020.04.27,634.9999999999967,190.00000000000128,291.99999999999227,1188.9999999999957,661.0000000000005,492.0000000000035,,3458.99999999999
2020.04.27,656.000000000001,177.00000000000495,285.00000000000193,1245.9999999999916,688.9999999999952,512.9999999999968,,3565.9999999999914
2020.04.27,716.0000000000056,201.00000000000674,310.9999999999946,1346.0000000000027,735.9999999999923,541.9999999999981,,3852.0
2020.04.27,756.0000000000011,246.99999999999721,318.99999999999153,1413.999999999982,820.999999999994,602.0000000000025,,4158.999999999968
2020.04.27,744.0000000000002,252.0000000000078,268.0000000000016,1299.99999999999,851.9999999999972,646.0000000000022,,4061.999999999999
2020.04.27,785.9999999999978,269.00000000000813,312.00000000000114,1396.9999999999816,851.9999999999972,675.0000000000034,,4290.999999999989
2020.04.27,692.9999999999992,354.9999999999942,385.99999999999744,1351.9999999999977,785.9999999999978,587.0000000000042,,4158.999999999991
2020.04.27,661.9999999999959,354.9999999999942,286.99999999999284,1278.0000000000014,784.9999999999912,590.999999999997,,3957.9999999999727
2020.04.27,726.9999999999999,330.9999999999924,285.9999999999974,1253.9999999999995,802.9999999999982,602.999999999998,,4003.9999999999854
2020.04.27,726.9999999999999,339.0000000000004,312.00000000000114,1322.9999999999852,844.9999999999958,607.9999999999974,,4153.99999999998
2020.04.27,777.0000000000055,408.9999999999927,352.9999999999922,1428.9999999999914,927.9999999999955,680.9999999999983,,4576.999999999975
2020.04.27,772.000000000006,459.0000000000094,371.99999999999454,1500.9999999999968,986.9999999999934,614.0000000000034,,4705.000000000004
2020.04.27,683.0000000000002,512.0000000000014,392.9999999999989,1396.9999999999816,800.0000000000007,478.9999999999961,,4263.999999999979
