date,USDCHF,EURUSD,USDJPY,AUDUSD,NZDUSD,GBPCHF,EURCHF,AUDCHF,GBPCAD,EURCAD,EURNZD,CADJPY,AUDJPY,empty,sum
2021.07.05,187.00000000000384,-21.999999999988695,-195.0000000000074,-18.0000000000069,-30.000000000007798,229.99999999999687,-158.99999999999804,270.99999999999903,761.0000000000117,547.0000000000086,-504.9999999999999,-184.0000000000117,182.00000000000216,,1065.0000000000018
2021.07.05,174.00000000000747,-46.999999999997044,-197.00000000000273,-67.00000000000594,-57.00000000000705,218.00000000000708,-139.00000000000023,223.00000000000654,790.0000000000018,550.000000000006,-568.9999999999973,-168.00000000000637,126.00000000000477,,837.000000000017
2021.07.05,204.99999999999963,-56.99999999999594,-198.99999999999807,-74.00000000000739,-67.00000000000594,269.00000000000813,-167.00000000000603,238.0000000000049,805.9999999999956,536.0000000000032,-533.99999999999,-174.0000000000066,126.00000000000477,,908.0000000000064
2021.07.05,156.00000000000057,-12.999999999996348,-144.00000000000546,6.999999999990347,15.999999999993797,358.9999999999982,-205.99999999999508,289.0000000000059,914.0000000000148,540.0000000000072,-493.0000000000101,-178.00000000001148,153.0000000000058,,1399.9999999999986
2021.07.05,204.00000000000418,-53.999999999998494,-114.00000000000432,-10.000000000010001,-3.0000000000085514,416.00000000001637,-245.0000000000063,324.9999999999975,1008.0000000000089,598.0000000000097,-424.00000000000216,-79.9999999999983,129.0000000000049,,1750.0000000000136
2021.07.05,143.00000000000423,-39.999999999995595,-93.00000000000352,21.999999999999797,18.999999999991246,391.000000000008,-246.99999999999721,309.0000000000037,1034.0000000000016,629.9999999999973,-578.0000000000118,-47.000000000011255,138.00000000000523,,1680.9999999999916
2021.07.05,148.0000000000037,102.00000000000209,33.999999999991815,99.99999999998899,50.99999999998994,418.0000000000073,-226.99999999999943,343.9999999999999,1039.9999999999966,626.9999999999998,-507.9999999999973,-28.000000000005798,118.99999999999977,,2219.9999999999773
2021.07.05,146.99999999999713,75.00000000000284,21.000000000000796,108.99999999999244,14.999999999998348,456.00000000001194,-246.99999999999721,365.99999999999966,1046.999999999998,615.9999999999943,-595.9999999999966,-26.00000000001046,149.0000000000009,,2131.999999999992
2021.07.05,95.00000000000064,119.00000000000244,31.999999999996476,125.99999999999278,30.999999999992145,368.00000000001273,-234.00000000000088,333.0000000000055,1127.9999999999957,707.9999999999975,-598.0000000000097,0.0,156.99999999999648,,2264.999999999982
2021.07.05,41.000000000002146,173.00000000000094,79.9999999999983,138.99999999998914,37.99999999999359,356.00000000000074,-194.99999999998963,317.9999999999961,1148.0000000000157,774.9999999999924,-614.0000000000034,33.999999999991815,147.00000000000557,,2439.9999999999927
2021.07.05,87.00000000000374,114.99999999999844,88.99999999999864,87.99999999999919,-33.000000000005244,375.0000000000142,-201.99999999999108,314.99999999999864,1184.0000000000073,797.0000000000033,-705.0000000000001,87.99999999999386,76.99999999999818,,2275.000000000019
2021.07.05,52.000000000007596,141.99999999999767,99.99999999999432,101.99999999999099,-20.0000000000089,351.99999999999676,-198.99999999999363,297.00000000000284,1181.999999999994,827.0,-723.9999999999914,81.99999999999363,88.99999999999864,,2281.9999999999827
2021.07.05,46.00000000000159,148.99999999999915,120.99999999999511,145.9999999999906,37.99999999999359,367.0000000000062,-177.99999999998929,307.99999999999716,1273.000000000013,839.0000000000119,-601.9999999999915,89.9999999999892,123.00000000000466,,2720.0000000000214
2021.07.05,102.00000000000209,107.99999999999699,63.00000000000239,118.99999999999133,-6.0000000000060005,421.0000000000047,-198.00000000000927,336.00000000000296,1316.0000000000061,848.0000000000043,-649.999999999995,115.99999999999966,112.99999999999955,,2687.9999999999995
2021.07.05,131.99999999999878,26.0000000000149,15.000000000000568,92.99999999999864,-14.000000000002899,445.0000000000065,-188.9999999999947,334.9999999999964,1347.0000000000093,784.0000000000069,-649.0000000000107,90.99999999999397,114.00000000000432,,2530.000000000022
2021.07.05,117.00000000000044,43.999999999999595,9.000000000000341,70.99999999999883,-18.0000000000069,374.0000000000077,-150.99999999999002,294.00000000000534,1344.9999999999961,785.9999999999978,-584.9999999999911,95.99999999998943,121.99999999999989,,2504.0000000000077
2021.07.05,152.00000000000767,26.999999999999247,-30.000000000001137,55.99999999998939,-30.000000000007798,394.00000000000546,-202.9999999999976,302.0000000000023,1170.0000000000043,734.9999999999968,-583.0000000000002,30.9999999999917,106.99999999999932,,2127.999999999989
2021.07.05,185.00000000000182,29.999999999996696,-27.000000000001023,62.99999999999084,-38.0000000000047,436.9999999999985,-212.99999999999653,329.999999999997,1168.9999999999977,731.9999999999993,-587.0000000000042,27.999999999991587,132.99999999999557,,2241.9999999999627
2021.07.05,207.99999999999707,-20.999999999982144,-33.00000000000125,0.999999999995449,-60.99999999999994,450.00000000001705,-224.000000000002,333.0000000000055,1290.9999999999977,798.9999999999942,-571.9999999999948,76.99999999999818,84.00000000000318,,2332.0000000000286
2021.07.05,189.00000000000583,-4.999999999988347,-27.000000000001023,44.99999999999504,-37.00000000000925,405.9999999999952,-212.99999999999653,334.00000000000097,1158.9999999999989,717.000000000012,-556.0000000000009,48.99999999999238,123.00000000000466,,2184.0000000000086
2021.07.05,157.00000000000713,36.999999999998145,-1.0000000000047748,114.99999999999844,5.999999999994898,392.00000000001455,-219.99999999999798,375.9999999999986,1075.0000000000036,614.0000000000034,-503.000000000009,-46.00000000000648,174.0000000000066,,2176.0000000000073
2021.07.05,189.00000000000583,51.000000000001044,10.99999999999568,117.99999999999588,6.999999999990347,514.0000000000144,-236.99999999999832,399.0000000000049,1000.0000000000009,527.0000000000108,-512.0000000000014,-87.0000000000033,173.00000000000182,,2153.000000000019
2021.07.05,175.99999999999838,67.00000000001705,22.999999999996135,132.99999999999423,37.99999999999359,496.00000000000756,-238.99999999998923,394.00000000000546,923.0000000000072,466.9999999999952,-492.0000000000035,-127.00000000000955,183.00000000000693,,2042.000000000019
2021.07.05,173.00000000000094,83.00000000001084,30.9999999999917,139.99999999999568,27.999999999994696,480.99999999999807,-232.99999999999432,392.9999999999989,974.0000000000082,512.0000000000014,-533.99999999999,-112.00000000000898,189.00000000000716,,2125.000000000014
2021.07.05,151.00000000000114,86.0000000000083,18.000000000000682,111.99999999998988,-38.0000000000047,446.9999999999974,-235.99999999999176,345.0000000000064,846.0000000000134,486.00000000000864,-581.0000000000093,-124.00000000000944,147.99999999999613,,1660.0000000000066
2021.07.05,175.00000000000293,85.00000000000173,39.00000000000148,107.99999999999699,-17.000000000000348,453.0000000000145,-236.99999999999832,350.00000000000585,893.9999999999948,513.9999999999923,-546.000000000002,-97.00000000000841,137.00000000000045,,1858.0000000000018
2021.07.05,192.99999999999872,89.00000000000574,30.9999999999917,111.99999999998988,-35.00000000000725,466.9999999999952,-249.00000000001032,355.0000000000053,974.0000000000082,558.9999999999984,-527.0000000000108,-73.0000000000075,147.99999999999613,,2043.9999999999532
2021.07.05,182.00000000000438,89.00000000000574,28.999999999996362,105.99999999999498,-13.00000000000745,448.000000000004,-245.99999999999068,356.00000000000074,1015.9999999999947,563.0000000000024,-567.0000000000064,-65.00000000001194,140.00000000000057,,2037.9999999999873
2021.07.05,163.99999999999747,82.00000000000429,-19.99999999999602,124.99999999999733,-15.00000000000945,385.00000000001313,-255.00000000000523,365.0000000000042,924.9999999999981,571.0000000000103,-670.9999999999993,-84.00000000000318,162.00000000000614,,1734.0000000000177
2021.07.05,177.00000000000495,72.0000000000054,-24.00000000000091,131.99999999999878,-10.000000000010001,392.00000000001455,-263.99999999999756,373.99999999999653,941.0000000000141,526.0000000000042,-513.9999999999923,-103.00000000000864,210.99999999999852,,1910.0000000000277
2021.07.05,182.99999999999983,53.999999999998494,-31.999999999996476,116.99999999998934,-34.000000000000696,397.0000000000029,-262.00000000000665,360.0000000000048,893.9999999999948,509.00000000000387,-500.00000000001154,-94.99999999999886,188.0000000000024,,1778.9999999999818
2021.07.05,197.00000000000273,23.00000000001745,-45.000000000001705,89.99999999999008,-31.000000000003247,368.9999999999971,-232.99999999999432,324.00000000000205,916.0000000000057,503.000000000009,-512.0000000000014,-59.00000000001171,165.99999999999682,,1708.0000000000086
2021.07.06,114.00000000000298,12.000000000012001,-30.000000000001137,74.99999999999174,-57.00000000000705,239.00000000001143,-212.99999999999653,282.0000000000045,724.9999999999978,459.99999999999375,-333.0000000000055,-61.00000000000705,94.99999999999886,,1307.999999999996
2021.07.06,114.99999999999844,24.000000000001798,-25.000000000005684,99.99999999998899,-52.000000000007596,380.00000000000256,-224.000000000002,282.0000000000045,705.0000000000001,445.99999999999085,-441.0000000000025,-65.00000000001194,165.99999999999682,,1410.9999999999545
2021.07.06,158.99999999999804,42.0000000000087,-22.00000000000557,112.99999999999643,10.999999999994348,412.00000000001234,-226.99999999999943,334.00000000000097,939.0000000000009,452.99999999999227,-461.0000000000003,-114.00000000000432,179.00000000000205,,1817.9999999999966
2021.07.06,175.00000000000293,22.0000000000109,12.999999999991019,254.99999999999412,370.9999999999991,512.0000000000014,-190.00000000000128,504.00000000000443,1012.9999999999973,466.00000000001086,340.9999999999913,-100.00000000000853,320.0000000000074,,3702.000000000001
2021.07.06,189.00000000000583,53.00000000001415,-10.99999999999568,236.99999999999832,324.9999999999975,541.9999999999981,-214.00000000000307,501.000000000007,1097.999999999999,557.9999999999918,249.99999999999466,-74.00000000001228,307.00000000000216,,3760.9999999999973
2021.07.06,204.99999999999963,36.999999999998145,-7.000000000005002,217.99999999999596,314.99999999999864,546.000000000002,-232.00000000000998,497.000000000003,1112.0000000000018,578.0000000000118,226.99999999999943,-66.0000000000025,287.00000000000614,,3717.0
2021.07.06,178.00000000000037,26.0000000000149,15.000000000000568,202.9999999999976,298.9999999999937,530.0000000000082,-209.9999999999991,480.0000000000027,1144.0000000000116,585.9999999999976,208.99999999999253,-20.000000000010232,233.0000000000041,,3673.000000000015
2021.07.06,169.00000000000804,28.000000000005798,66.99999999999307,222.99999999999542,337.99999999999386,540.0000000000072,-195.9999999999962,494.00000000000557,1171.000000000011,565.9999999999999,310.0000000000103,-1.0000000000047748,250.0,,3959.000000000029
2021.07.06,195.00000000000074,7.0000000000014495,66.99999999999307,238.99999999998923,333.9999999999899,571.0000000000103,-188.00000000001037,499.000000000005,1185.9999999999982,547.0000000000086,304.9999999999997,4.9999999999954525,230.00000000000398,,3996.999999999985
2021.07.06,187.00000000000384,16.000000000016,111.99999999999477,217.99999999999596,313.99999999999204,595.9999999999966,-211.99999999998997,492.999999999999,1208.000000000009,499.000000000005,273.9999999999965,-31.00000000000591,212.0000000000033,,3886.000000000016
2021.07.06,146.00000000000168,82.00000000000429,88.99999999999864,331.999999999999,483.99999999999557,668.0000000000019,-211.00000000000563,563.9999999999978,1239.9999999999966,496.99999999999187,571.9999999999948,-46.00000000000648,323.99999999999807,,4740.999999999968
2021.07.06,96.00000000000719,82.00000000000429,84.99999999999375,350.9999999999902,511.9999999999902,636.0000000000143,-222.99999999999542,570.9999999999993,1263.000000000014,526.0000000000042,636.9999999999986,-68.00000000001205,376.99999999999534,,4845.000000000004
2021.07.06,58.99999999999794,129.00000000000134,81.99999999999363,396.9999999999918,556.9999999999964,595.9999999999966,-147.99999999999258,546.000000000002,1268.0000000000025,522.0000000000002,669.9999999999928,-91.00000000000819,433.9999999999975,,5020.999999999972
2021.07.06,58.99999999999794,154.0000000000097,73.99999999999807,465.9999999999998,624.9999999999977,632.0000000000103,-148.99999999999915,595.9999999999966,1286.9999999999936,512.0000000000014,797.0000000000033,-115.99999999999966,498.9999999999952,,5436.000000000005
2021.07.06,78.00000000000028,141.99999999999767,90.99999999999397,434.9999999999965,580.9999999999982,645.0000000000067,-171.99999999999437,599.0000000000051,1299.0000000000057,550.000000000006,710.999999999995,-78.00000000000296,466.99999999999875,,5348.000000000007
2021.07.06,85.99999999999719,126.0000000000039,81.99999999999363,263.99999999999756,511.9999999999902,628.0000000000064,-180.0000000000024,451.9999999999969,1288.0000000000002,574.0000000000078,602.999999999998,-72.00000000000273,284.000000000006,,4646.999999999993
2021.07.06,53.00000000000304,165.00000000001512,102.00000000000387,425.99999999999307,645.999999999991,616.0000000000165,-175.99999999999838,584.0000000000067,1286.0000000000093,573.0000000000013,795.9999999999967,-82.00000000000784,444.0000000000026,,5433.000000000032
2021.07.06,43.999999999999595,198.00000000000927,117.00000000000443,480.99999999999807,601.9999999999915,633.0000000000168,-204.00000000000418,621.0000000000049,1309.0000000000045,595.9999999999966,692.0000000000038,-91.00000000000819,492.00000000000443,,5490.000000000022
2021.07.06,-63.00000000000195,226.99999999999943,115.99999999999966,563.9999999999978,655.9999999999899,561.0000000000115,-209.9999999999991,677.0000000000053,1154.0000000000105,536.0000000000032,781.0000000000094,-200.00000000000284,593.0000000000035,,5392.000000000026
2021.07.06,-12.999999999996348,301.0000000000179,66.0000000000025,667.9999999999908,721.9999999999893,584.0000000000067,-249.99999999999466,753.0000000000036,1127.0000000000114,517.9999999999962,824.0000000000025,-243.99999999999977,710.9999999999985,,5767.000000000028
2021.07.06,24.999999999997247,243.00000000001543,30.000000000001137,644.9999999999956,715.9999999999944,595.0000000000122,-259.9999999999936,761.0000000000006,1144.999999999996,571.0000000000103,855.0000000000058,-210.00000000000796,727.9999999999944,,5844.000000000021
2021.07.06,51.000000000001044,129.00000000000134,57.00000000000216,594.99999999999,659.999999999994,551.0000000000126,-249.00000000001032,744.0000000000002,1141.9999999999986,536.0000000000032,838.9999999999898,-195.0000000000074,599.9999999999943,,5459.99999999997
2021.07.06,113.00000000000753,-116.99999999998934,137.99999999999102,529.9999999999972,576.9999999999942,558.0000000000141,-209.9999999999991,785.9999999999978,1127.9999999999957,448.000000000004,916.99999999999,-19.000000000005457,533.0000000000013,,5381.999999999999
2021.07.06,277.000000000005,-148.99999999999915,85.99999999999852,527.9999999999951,574.9999999999922,641.0000000000027,-192.99999999999872,841.0000000000028,1181.999999999994,405.9999999999952,1048.9999999999889,48.99999999999238,539.0000000000015,,5830.999999999972
2021.07.06,295.0000000000008,-210.99999999998343,132.99999999999557,548.9999999999995,571.9999999999948,662.000000000007,-215.99999999999397,912.9999999999972,1174.0000000000084,388.0000000000106,1093.999999999995,80.99999999998886,534.000000000006,,5968.000000000028
2021.07.06,360.0000000000048,-262.999999999991,96.00000000000364,497.99999999999847,549.9999999999949,636.0000000000143,-194.99999999998963,914.9999999999991,1180.0000000000032,439.99999999999596,1192.9999999999995,167.0000000000016,525.9999999999962,,6103.000000000031
2021.07.06,282.0000000000045,-201.99999999999108,140.99999999999113,594.99999999999,605.9999999999955,588.0000000000107,-174.00000000000747,912.9999999999972,1190.0000000000023,443.99999999999994,1219.9999999999989,140.00000000000057,596.0000000000036,,6338.999999999996
2021.07.06,246.00000000000176,-184.99999999999073,173.00000000000182,566.9999999999953,636.9999999999986,527.0000000000108,-137.00000000000932,860.0000000000052,1235.0000000000084,497.99999999999847,1272.0000000000064,214.9999999999892,495.9999999999951,,6404.000000000011
2021.07.06,257.0000000000072,-190.00000000000128,219.99999999999886,560.9999999999893,634.9999999999967,585.9999999999976,-99.00000000000463,848.9999999999998,1271.0,439.99999999999596,1303.0000000000098,215.99999999999397,498.9999999999952,,6547.999999999979
2021.07.06,253.0000000000032,-204.99999999998852,257.000000000005,541.9999999999981,644.0000000000001,625.0000000000089,-109.00000000000354,856.9999999999967,1309.0000000000045,489.99999999999045,1350.0000000000068,246.9999999999999,444.0000000000026,,6704.000000000025
2021.07.06,268.0000000000016,-210.99999999998343,236.99999999999477,504.9999999999999,640.9999999999916,680.0000000000139,-123.00000000000644,839.0000000000009,1446.0000000000139,564.9999999999933,1340.000000000008,338.99999999999864,408.00000000000125,,6934.000000000028
2021.07.06,234.00000000000088,-241.99999999998667,206.00000000000307,466.9999999999952,601.9999999999915,767.0000000000066,-134.99999999999625,829.9999999999974,1590.0000000000025,547.0000000000086,1317.999999999997,321.9999999999885,414.0000000000015,,6920.000000000011
2021.07.06,326.0000000000041,-349.99999999998363,143.00000000000068,347.9999999999928,496.99999999999187,648.0000000000041,-130.99999999999224,736.0000000000033,1581.9999999999945,689.0000000000063,1161.9999999999964,375.99999999999056,301.00000000000193,,6327.000000000011
2021.07.06,304.00000000000426,-325.99999999998187,150.99999999999625,248.99999999999923,404.99999999999983,526.0000000000042,-96.00000000000719,609.000000000004,1648.000000000005,763.0000000000026,926.0000000000045,424.99999999999716,192.99999999999784,,5777.000000000026
2021.07.06,273.000000000001,-331.999999999999,215.99999999999397,-76.0000000000094,10.999999999994348,338.0000000000161,-133.00000000000534,363.99999999999767,1817.000000000002,1015.0000000000103,42.0000000000087,607.9999999999899,-275.0000000000057,,3867.9999999999945
2021.07.06,341.0000000000024,-369.99999999998147,289.99999999999204,-269.00000000000813,-314.0000000000032,329.00000000000153,-144.0000000000108,217.0000000000005,2157.000000000009,1480.999999999999,-696.0000000000077,956.9999999999936,-460.9999999999985,,3517.999999999988
2021.07.06,358.9999999999982,-418.9999999999916,316.0000000000025,-302.0000000000023,-250.00000000000577,209.00000000001472,-110.99999999999443,197.00000000000273,2340.0000000000086,1778.9999999999973,-479.99999999999153,1241.9999999999902,-522.9999999999961,,4357.000000000033
2021.07.06,348.00000000000387,-442.9999999999934,259.00000000000034,-229.00000000000142,-134.0000000000008,229.99999999999687,-80.99999999999774,229.00000000000142,2100.000000000013,1488.0000000000005,-331.999999999999,1072.9999999999932,-420.0000000000017,,4088.0000000000146
2021.07.06,433.0000000000056,-508.9999999999817,265.99999999999113,-326.0000000000041,-192.00000000000327,207.00000000000162,-66.00000000001049,187.9999999999993,2056.000000000013,1496.9999999999927,-253.99999999999866,1082.9999999999984,-536.0000000000014,,3847.0000000000023
2021.07.06,452.00000000000796,-502.00000000000244,301.9999999999925,-364.00000000000875,-228.00000000000597,197.00000000000273,-75.00000000000284,158.0000000000026,2141.000000000015,1635.999999999993,-353.0000000000033,1211.999999999989,-590.999999999994,,3984.999999999986
2021.07.06,456.00000000000085,-443.99999999999994,257.99999999999557,-329.00000000000153,-183.00000000001094,235.00000000000742,-96.99999999999153,192.00000000000327,2090.000000000014,1547.9999999999939,-283.99999999999534,1091.9999999999986,-539.0000000000015,,3995.000000000013
2021.07.06,424.9999999999976,-417.0000000000007,262.00000000000045,-299.00000000000483,-107.00000000000153,287.9999999999994,-102.00000000000209,199.00000000000472,1980.000000000004,1407.0000000000027,-141.99999999999767,984.9999999999994,-472.999999999999,,4006.0000000000027
2021.07.06,416.00000000000523,-357.99999999999164,275.99999999999625,-268.0000000000016,-99.00000000000463,316.0000000000052,-95.00000000000064,204.00000000000418,1993.0000000000002,1436.9999999999993,-191.99999999999218,997.9999999999905,-453.00000000000296,,4175.000000000007
2021.07.06,397.99999999999835,-348.9999999999993,301.9999999999925,-226.00000000000398,-75.00000000000284,348.9999999999993,-150.00000000000568,231.0000000000034,2097.0000000000155,1486.9999999999939,-154.0000000000097,1025.9999999999964,-421.99999999999704,,4513.999999999981
2021.07.06,450.00000000000597,-365.99999999999966,277.9999999999916,-215.00000000000963,-91.00000000000774,389.0000000000171,-147.99999999999258,275.000000000003,2151.000000000014,1547.9999999999939,-168.99999999999693,1058.9999999999975,-426.00000000000193,,4735.000000000014
2021.07.06,404.99999999999983,-360.9999999999891,278.99999999999636,-237.00000000000944,-96.00000000000719,347.0000000000084,-131.99999999999878,221.99999999999997,2093.999999999996,1500.9999999999968,-219.99999999999798,1036.0000000000014,-444.9999999999932,,4393.000000000004
2021.07.06,450.00000000000597,-376.9999999999829,289.99999999999204,-249.00000000001032,-93.00000000000975,392.00000000001455,-146.00000000000168,243.99999999999977,2117.9999999999977,1489.000000000007,-195.9999999999962,1039.999999999992,-448.99999999999807,,4513.00000000001
2021.07.06,414.00000000000324,-361.9999999999957,310.99999999999284,-251.00000000000122,-117.00000000000044,331.0000000000146,-137.00000000000932,231.0000000000034,2035.000000000009,1479.9999999999925,-228.00000000000597,1030.0000000000011,-465.999999999994,,4271.000000000011
2021.07.07,326.0000000000041,-409.99999999999926,316.99999999999307,-353.0000000000033,-139.00000000000023,79.00000000000685,-123.99999999999079,112.99999999999643,1855.0000000000066,1367.9999999999914,-178.99999999999582,1081.9999999999936,-530.0000000000011,,3405.000000000001
2021.07.07,380.999999999998,-377.9999999999894,316.0000000000025,-265.0000000000041,-125.00000000000844,279.00000000000705,-102.00000000000209,102.00000000000209,1998.000000000011,1432.0000000000111,-157.00000000000713,1064.9999999999977,-496.9999999999999,,4049.000000000018
2021.07.07,416.00000000000523,-375.9999999999986,284.9999999999966,-258.0000000000027,-117.00000000000044,297.9999999999983,-117.99999999999588,204.00000000000418,2025.9999999999945,1465.0000000000052,-184.00000000000637,1051.9999999999925,-462.0000000000033,,4230.999999999989
2021.07.07,453.99999999999886,-397.0000000000029,283.00000000000125,-283.000000000011,-149.00000000001023,392.00000000001455,-114.99999999999844,218.00000000000708,2127.9999999999964,1485.000000000003,-262.00000000000665,1050.9999999999877,-474.9999999999943,,4329.9999999999845
2021.07.07,450.00000000000597,-383.0,286.00000000000136,-248.00000000000378,-117.00000000000044,397.0000000000029,-127.00000000001043,240.00000000000688,2122.000000000002,1462.999999999992,-197.00000000000273,1039.0000000000014,-448.99999999999807,,4475.999999999996
2021.07.07,463.0000000000023,-368.9999999999971,295.99999999999227,-237.00000000000944,-62.000000000006494,432.0000000000102,-147.99999999999258,258.9999999999981,2117.9999999999977,1483.9999999999964,-86.99999999999264,1045.0000000000018,-477.99999999999443,,4716.0000000000055
2021.07.07,446.9999999999974,-421.99999999998903,337.0000000000033,-344.00000000001097,-163.00000000000205,358.00000000001387,-137.00000000000932,175.99999999999838,2147.00000000001,1486.9999999999939,-256.00000000001177,1086.999999999989,-647.9999999999961,,4068.9999999999864
2021.07.07,439.0000000000005,-405.9999999999952,412.9999999999967,-269.00000000000813,-96.00000000000719,351.0000000000124,-102.00000000000209,216.0000000000051,2146.0000000000036,1510.0000000000114,-106.00000000000608,1176.9999999999925,-628.0000000000001,,4645.000000000003
2021.07.07,435.0000000000076,-400.00000000000034,462.99999999999386,-302.0000000000023,-125.00000000000844,354.0000000000099,-114.99999999999844,209.00000000000364,2224.0000000000036,1547.9999999999939,-192.99999999999872,1222.999999999999,-659.9999999999966,,4661.000000000006
2021.07.07,406.00000000000637,-397.99999999998727,469.99999999999886,-283.000000000011,-73.00000000000084,358.9999999999982,-82.00000000000429,192.00000000000327,2238.000000000007,1550.0000000000068,-72.0000000000054,1227.9999999999945,-631.0000000000002,,4904.0000000000055
2021.07.07,390.0000000000015,-358.9999999999982,483.0000000000041,-295.0000000000008,-96.00000000000719,307.00000000001285,-68.00000000000139,153.00000000000313,2259.000000000011,1619.9999999999993,-175.99999999999838,1271.9999999999914,-655.0000000000011,,4835.000000000017
2021.07.07,395.0000000000009,-383.99999999998437,384.9999999999909,-338.00000000000495,-158.0000000000026,266.999999999995,-63.99999999999739,112.000000000001,2228.0000000000077,1618.0000000000084,-313.00000000000773,1206.9999999999936,-643.0000000000007,,4311.999999999999
2021.07.07,397.99999999999835,-387.99999999998835,373.9999999999952,-329.00000000000153,-160.00000000000458,272.00000000000557,-52.99999999999194,126.0000000000039,2166.0000000000014,1581.9999999999945,-306.00000000000625,1156.9999999999964,-612.9999999999995,,4226.000000000004
2021.07.07,377.0000000000051,-356.00000000000074,325.00000000000284,-271.0000000000101,-74.00000000000739,282.0000000000045,-65.00000000000395,168.00000000000148,2176.0,1588.999999999996,-139.00000000000023,1117.999999999995,-507.99999999999557,,4621.999999999986
