date,USDCHF,USDJPY,USDCAD,AUDUSD,CADCHF,EURJPY,AUDJPY,empty,sum
2020.11.09,153.00000000000313,-45.000000000001705,55.99999999998939,-4.000000000004,128.00000000000588,-58.000000000006935,39.00000000000148,,268.99999999998727
2020.11.09,184.00000000000637,-31.00000000000591,53.999999999998494,-17.000000000000348,192.99999999999872,12.999999999991019,-18.000000000000682,,377.99999999998766
2020.11.09,134.0000000000008,-60.000000000002274,-141.00000000001333,-139.00000000000023,263.99999999999756,21.99999999999136,-112.99999999999955,,-33.000000000025665
2020.11.09,168.00000000000148,-40.00000000000625,-151.00000000001222,-112.000000000001,297.00000000000284,25.99999999999625,-96.00000000000364,,91.99999999997746
2020.11.09,207.00000000000162,-8.000000000009777,-136.00000000000279,-24.000000000001798,319.99999999999807,24.999999999991473,-28.999999999996362,,354.99999999998045
2020.11.09,228.00000000000597,41.99999999998738,-123.00000000000644,45.99999999999049,331.999999999999,57.999999999992724,4.0000000000048885,,586.999999999974
2020.11.09,202.0000000000022,15.999999999991132,-252.0000000000078,-82.00000000000429,379.0000000000071,78.99999999999352,-108.00000000000409,,233.99999999997777
2020.11.09,218.00000000000708,32.99999999998704,-233.00000000001654,-89.00000000000574,380.00000000000256,67.99999999999784,-126.99999999999534,,249.99999999997692
2020.11.09,204.99999999999963,36.99999999999193,-228.00000000000597,-79.00000000000685,367.0000000000062,102.99999999999443,-118.99999999999977,,285.9999999999796
2020.11.09,206.00000000000617,97.99999999999898,-266.0000000000107,-98.0000000000092,389.000000000006,167.99999999999216,-180.99999999999739,,315.999999999986
2020.11.09,218.00000000000708,96.9999999999942,-256.00000000001177,-120.00000000000898,394.00000000000546,155.00000000000114,-204.9999999999983,,282.9999999999888
2020.11.09,189.00000000000583,67.99999999999784,-303.0000000000088,-139.00000000000023,397.0000000000029,146.0000000000008,-206.00000000000307,,151.99999999999523
2020.11.09,178.00000000000037,98.99999999998954,-303.0000000000088,-215.00000000000963,387.000000000004,192.99999999999784,-305.9999999999974,,32.9999999999759
2020.11.09,200.00000000000017,167.99999999999216,-258.0000000000027,-161.00000000000003,380.00000000000256,216.99999999999875,-298.0000000000018,,247.9999999999891
2020.11.09,163.99999999999747,182.99999999999272,-289.0000000000059,-221.99999999999997,368.9999999999971,307.9999999999927,-376.99999999999534,,135.99999999997885
2020.11.09,214.00000000000307,242.999999999995,-276.00000000000955,-219.00000000000253,400.00000000000034,241.99999999999022,-415.00000000000625,,188.99999999997033
2020.11.09,156.00000000000057,229.99999999998977,-241.00000000000233,-178.00000000000037,336.9999999999984,339.9999999999892,-362.99999999999955,,280.99999999997567
2020.11.09,124.99999999999733,215.99999999999397,-228.00000000000597,-159.00000000000912,306.00000000000625,330.99999999998886,-334.99999999999375,,255.9999999999776
2020.11.09,133.00000000000534,198.99999999999807,-270.00000000001467,-137.00000000000932,336.00000000000296,284.9999999999966,-299.0000000000066,,246.99999999997237
2020.11.09,141.00000000000225,203.99999999999352,-267.0000000000172,-114.00000000000298,340.00000000000693,274.0000000000009,-278.0000000000058,,299.9999999999776
2020.11.09,136.99999999999824,199.99999999998863,-243.00000000001543,-121.99999999999989,324.9999999999975,220.99999999998943,-284.9999999999966,,232.99999999996191
2020.11.09,256.0000000000007,260.9999999999957,-160.00000000000458,-16.0000000000049,370.9999999999991,168.99999999999693,-216.99999999999875,,663.9999999999842
2020.11.09,162.0000000000066,309.99999999998806,-212.00000000001216,-88.00000000001029,326.0000000000041,338.99999999999864,-326.9999999999982,,509.9999999999768
2020.11.09,265.99999999999955,428.99999999998784,-121.99999999999989,60.99999999999994,358.9999999999982,391.9999999999959,-260.0000000000051,,1124.9999999999764
2020.11.09,268.0000000000016,368.9999999999998,-182.99999999999983,-28.000000000005798,392.00000000000347,314.9999999999977,-308.9999999999975,,823.9999999999993
2020.11.09,208.00000000000819,382.99999999999557,-251.00000000000122,-56.0000000000005,382.00000000000455,399.0000000000009,-349.00000000000375,,716.0000000000038
2020.11.09,309.99999999999915,442.99999999999784,-168.99999999999693,3.999999999992898,418.0000000000073,330.99999999998886,-331.00000000000307,,1005.999999999986
2020.11.09,360.0000000000048,908.9999999999918,-453.99999999999886,-449.0000000000105,606.0000000000065,1094.9999999999989,-1141.0000000000055,,925.9999999999873
2020.11.09,435.0000000000076,1074.9999999999886,-623.000000000018,-348.00000000000387,755.0000000000057,1312.9999999999882,-1156.000000000006,,1450.9999999999623
2020.11.09,702.0000000000026,1667.9999999999923,-736.0000000000033,-611.000000000006,1024.0000000000027,2073.999999999998,-1864.0000000000043,,2256.9999999999827
2020.11.09,916.0000000000057,1634.0000000000005,-849.0000000000109,-418.0000000000073,1248.0000000000045,1920.9999999999923,-1638.999999999996,,2812.9999999999895
2020.11.09,956.0000000000013,1567.9999999999977,-975.9999999999991,-509.00000000000387,1348.0000000000048,1943.9999999999884,-1683.9999999999975,,2646.999999999992
2020.11.09,817.000000000001,1538.9999999999873,-985.0000000000136,-609.000000000004,1245.0000000000073,2162.999999999997,-1769.0000000000055,,2400.999999999969
2020.11.09,1085.9999999999982,2036.9999999999918,-794.0000000000058,-238.0000000000049,1350.0000000000068,2182.9999999999927,-1742.999999999995,,3880.999999999983
2020.11.09,1327.0000000000005,1992.999999999995,-768.9999999999975,-316.0000000000052,1522.9999999999966,2072.999999999993,-1793.0000000000064,,4037.9999999999773
2020.11.09,1338.000000000006,2087.9999999999936,-741.0000000000139,-220.00000000000907,1516.0000000000061,1879.9999999999955,-1763.0000000000052,,4097.999999999973
2020.11.09,1478.0000000000016,2259.999999999991,-635.0000000000077,-74.00000000000739,1568.0000000000027,1944.9999999999932,-1734.9999999999995,,4806.999999999973
2020.11.09,1528.000000000007,2285.9999999999873,-574.0000000000078,34.99999999999615,1575.000000000004,1920.9999999999923,-1637.0000000000005,,5133.99999999998
2020.11.09,1450.0000000000068,2122.9999999999905,-770.000000000004,-170.00000000000347,1617.0000000000018,1824.9999999999886,-1733.9999999999945,,4340.999999999985
2020.11.09,1440.000000000008,2160.9999999999873,-662.000000000007,-118.00000000000699,1553.0000000000043,1863.99999999999,-1706.9999999999936,,4530.999999999982
2020.11.09,1511.0000000000068,2192.9999999999977,-509.00000000000387,1.999999999990898,1522.9999999999966,1805.9999999999973,-1603.999999999999,,4921.999999999986
2020.11.09,1514.9999999999998,2187.999999999988,-485.0000000000021,4.999999999999449,1514.0000000000043,1875.0,-1597.999999999999,,5013.999999999991
2020.11.09,1449.0000000000002,2082.999999999998,-497.99999999999847,-89.00000000000574,1471.0,1851.9999999999895,-1622.0,,4645.999999999984
2020.11.09,1475.000000000004,2138.999999999996,-540.0000000000072,-156.00000000000057,1512.0000000000023,1982.99999999999,-1730.9999999999945,,4681.99999999999
2020.11.09,1546.9999999999984,2094.999999999999,-439.0000000000116,-185.00000000000182,1512.9999999999977,1899.000000000001,-1728.999999999999,,4700.999999999984
2020.11.09,1609.0000000000048,2065.999999999988,-250.00000000001688,-65.00000000000395,1463.0000000000032,1684.9999999999882,-1581.9999999999936,,4925.999999999969
2020.11.09,1668.0000000000027,2077.9999999999886,-226.00000000001506,-45.000000000006146,1490.0000000000025,1697.9999999999932,-1567.9999999999977,,5094.999999999967
2020.11.09,1463.0000000000032,2059.999999999988,-312.00000000000114,-60.99999999999994,1392.0000000000043,1686.9999999999977,-1573.9999999999982,,4654.9999999999945
2020.11.10,1501.000000000008,2029.9999999999868,-365.0000000000153,15.999999999993797,1422.9999999999966,1653.9999999999964,-1474.9999999999943,,4783.999999999971
2020.11.10,1575.000000000004,1952.9999999999886,-344.00000000001097,45.99999999999049,1461.9999999999966,1611.9999999999948,-1388.999999999996,,4914.999999999967
2020.11.10,1517.999999999997,1928.9999999999877,-356.00000000000074,-75.00000000000284,1445.0000000000073,1612.9999999999995,-1495.0000000000045,,4578.999999999983
2020.11.10,1510.0000000000002,1840.999999999994,-304.9999999999997,-43.999999999999595,1411.0000000000066,1546.999999999997,-1394.999999999996,,4565.000000000004
2020.11.10,1595.9999999999975,1848.9999999999895,-194.0000000000053,51.99999999999649,1417.999999999997,1385.9999999999957,-1302.0000000000068,,4804.999999999964
