date,USDCHF,USDJPY,USDCAD,AUDUSD,CADCHF,EURJPY,AUDJPY,empty,sum
2020.11.11,1873.999999999998,2083.999999999989,-90.00000000001229,-300.0000000000003,1556.0000000000018,1470.9999999999895,-1872.0,,4722.999999999965
2020.11.11,1923.000000000008,2072.999999999993,-85.00000000000173,-280.00000000000244,1580.0000000000036,1489.999999999995,-1834.9999999999936,,4866.000000000001
2020.11.11,1931.000000000005,2074.9999999999886,-75.00000000000284,-241.00000000000233,1600.0000000000014,1400.9999999999964,-1793.0000000000064,,4897.99999999998
2020.11.11,1973.999999999998,2109.9999999999995,-69.00000000000794,-239.0000000000003,1616.0000000000064,1372.0,-1828.9999999999936,,4935.000000000002
2020.11.11,2031.000000000005,2110.99999999999,-68.00000000000139,-189.00000000000583,1617.9999999999973,1280.0000000000011,-1759.0000000000005,,5023.999999999985
2020.11.11,1949.0000000000007,2142.9999999999864,53.999999999998494,-47.00000000000814,1477.0000000000061,1251.9999999999955,-1629.9999999999955,,5197.999999999984
2020.11.11,1931.000000000005,2175.9999999999877,200.00000000000017,10.999999999994348,1395.9999999999973,1259.0000000000005,-1606.9999999999993,,5365.999999999986
2020.11.11,1892.0000000000048,2078.9999999999936,190.99999999998562,-39.00000000000014,1389.0000000000068,1250.0,-1611.9999999999948,,5149.999999999996
2020.11.11,1889.0000000000073,2100.999999999999,146.00000000000168,-62.000000000006494,1397.0000000000039,1200.9999999999934,-1685.9999999999927,,4986.000000000006
2020.11.11,1980.9999999999993,2153.9999999999964,149.9999999999835,-51.000000000001044,1500.0000000000014,1219.9999999999989,-1662.9999999999968,,5290.999999999982
2020.11.11,2049.000000000001,2185.9999999999927,167.9999999999904,-52.000000000007596,1539.9999999999968,1149.9999999999914,-1674.0000000000066,,5366.999999999957
2020.11.11,2005.0000000000011,2223.9999999999895,58.000000000002494,28.999999999990145,1516.0000000000061,1213.9999999999986,-1650.0000000000057,,5395.999999999984
2020.11.11,1997.0000000000043,2279.999999999987,61.99999999998429,12.999999999996348,1492.9999999999998,1327.9999999999886,-1665.0000000000064,,5507.999999999954
2020.11.11,2000.9999999999973,2266.999999999996,229.99999999999687,69.9999999999923,1477.0000000000061,1399.000000000001,-1625.0,,5818.99999999999
2020.11.11,2017.000000000002,2242.999999999995,166.99999999998383,67.9999999999903,1505.0000000000007,1381.0000000000002,-1596.0000000000036,,5784.999999999968
2020.11.11,2007.0000000000032,2240.9999999999995,126.99999999998823,25.999999999992696,1517.999999999997,1402.9999999999916,-1623.9999999999952,,5697.999999999977
2020.11.11,1956.0000000000023,2236.9999999999945,170.00000000000347,-12.000000000000899,1480.0000000000036,1425.9999999999877,-1673.0000000000018,,5583.999999999989
2020.11.11,1943.000000000006,2212.9999999999936,160.99999999998892,-28.000000000005798,1471.0,1457.9999999999984,-1668.0000000000064,,5549.999999999975
2020.11.11,1929.9999999999984,2194.999999999993,182.99999999999983,-56.0000000000005,1441.9999999999989,1450.9999999999934,-1682.9999999999927,,5461.999999999991
2020.11.11,1953.0000000000048,2185.9999999999927,193.99999999998306,-60.00000000000449,1422.9999999999966,1397.9999999999961,-1697.0000000000027,,5396.999999999965
2020.11.11,1950.0000000000073,2145.9999999999864,271.99999999998334,-41.000000000002146,1392.9999999999998,1342.9999999999893,-1641.0000000000055,,5421.999999999959
2020.11.11,1934.9999999999977,2092.999999999989,280.9999999999979,-31.000000000003247,1390.9999999999977,1309.9999999999882,-1602.0000000000039,,5376.999999999963
2020.11.11,1915.0,2106.999999999999,269.9999999999925,-51.000000000001044,1392.0000000000043,1328.9999999999936,-1606.9999999999993,,5354.99999999999
2020.11.11,1911.000000000007,2100.999999999999,234.00000000000088,-88.00000000001029,1402.0000000000032,1388.999999999996,-1652.000000000001,,5296.999999999995
2020.11.11,1909.0000000000052,2108.9999999999945,232.99999999999432,-73.00000000000084,1373.9999999999975,1378.9999999999907,-1628.0,,5302.999999999982
2020.11.12,1871.0000000000005,2081.9999999999936,170.00000000000347,-50.0000000000056,1328.000000000007,1323.9999999999982,-1620.999999999995,,5104.000000000002
2020.11.12,1885.9999999999989,2089.999999999989,193.99999999998306,-38.0000000000047,1360.0000000000057,1327.9999999999886,-1608.000000000004,,5211.999999999956
2020.11.12,1885.0000000000034,2081.9999999999936,217.0000000000005,-48.000000000003595,1380.9999999999989,1348.9999999999895,-1605.000000000004,,5260.99999999998
2020.11.12,1905.0000000000011,2099.9999999999945,192.99999999999872,-93.00000000000975,1428.000000000007,1363.99999999999,-1650.0000000000057,,5246.999999999976
2020.11.12,1899.0000000000061,2097.999999999999,207.99999999998596,-92.00000000000318,1405.0000000000007,1373.9999999999952,-1668.9999999999968,,5222.999999999989
2020.11.12,1880.9999999999993,2069.999999999993,262.999999999991,-108.00000000000809,1375.9999999999995,1331.9999999999936,-1688.999999999993,,5124.999999999975
2020.11.12,1823.000000000008,1940.9999999999882,177.99999999998929,-190.00000000000128,1353.000000000004,1207.9999999999984,-1653.9999999999964,,4658.99999999999
2020.11.12,1824.9999999999989,1908.9999999999918,201.99999999999108,-151.00000000000114,1333.0000000000064,1185.9999999999927,-1605.000000000004,,4698.999999999976
2020.11.12,1836.0000000000043,1937.9999999999882,262.999999999991,-127.00000000001043,1324.9999999999984,1216.9999999999986,-1569.0000000000027,,4882.999999999968
2020.11.12,1802.0000000000036,1989.999999999995,270.99999999999903,-100.00000000000009,1319.0000000000034,1262.0000000000005,-1584.9999999999936,,4959.000000000008
2020.11.12,1839.0000000000018,1965.999999999994,275.000000000003,-112.000000000001,1329.0000000000025,1227.9999999999945,-1579.9999999999982,,4944.999999999997
2020.11.12,1823.000000000008,1956.9999999999936,295.0000000000008,-71.00000000000995,1292.0000000000043,1159.9999999999966,-1555.9999999999973,,4899.999999999996
2020.11.12,1823.000000000008,1968.999999999994,324.9999999999975,-23.00000000000635,1287.0000000000048,1162.9999999999968,-1480.000000000004,,5063.999999999991
2020.11.12,1836.0000000000043,1935.9999999999927,360.9999999999891,6.999999999990347,1287.0000000000048,1094.9999999999989,-1447.0000000000027,,5074.999999999977
2020.11.12,1841.999999999999,1888.999999999996,358.9999999999982,-11.00000000000545,1288.0000000000002,1048.9999999999923,-1435.0000000000023,,4980.999999999978
2020.11.12,1846.9999999999986,1922.9999999999877,356.9999999999851,-38.0000000000047,1294.0000000000064,1102.9999999999945,-1469.9999999999989,,5015.999999999969
2020.11.12,1848.0000000000052,1852.9999999999945,383.99999999998437,19.999999999997797,1244.0000000000007,939.9999999999977,-1393.0000000000007,,4895.999999999981
2020.11.12,1884.000000000008,1881.999999999991,542.9999999999824,121.99999999999989,1211.0000000000066,914.999999999992,-1269.0000000000055,,5287.9999999999745
2020.11.12,1902.0000000000036,1931.999999999988,529.999999999986,96.99999999999153,1227.0000000000002,1024.9999999999914,-1349.0000000000036,,5363.999999999958
2020.11.12,1851.9999999999982,1926.9999999999925,515.9999999999832,96.99999999999153,1185.9999999999982,1104.9999999999898,-1335.9999999999986,,5346.999999999956
2020.11.12,1755.0000000000066,1975.999999999999,509.99999999998823,128.99999999999022,1134.0000000000016,1143.0000000000007,-1320.999999999998,,5325.999999999988
2020.11.12,1744.0000000000011,2012.999999999991,438.9999999999894,91.99999999999208,1146.999999999998,1373.9999999999952,-1397.9999999999961,,5410.99999999997
2020.11.12,1685.9999999999986,2036.9999999999918,490.999999999997,123.99999999999079,1112.9999999999973,1362.9999999999995,-1388.999999999996,,5424.999999999978
2020.11.12,1580.999999999999,1923.9999999999923,273.9999999999965,-2.000000000002,1080.9999999999986,1481.9999999999993,-1552.0000000000068,,4787.999999999976
2020.11.12,1563.9999999999986,2003.0,234.00000000000088,-72.0000000000054,1129.9999999999977,1622.0,-1557.9999999999927,,4922.999999999999
2020.11.12,1597.0000000000039,1993.9999999999998,222.99999999999542,-60.00000000000449,1170.9999999999998,1618.9999999999998,-1543.9999999999968,,4999.999999999998
2020.11.12,1609.0000000000048,1966.9999999999986,194.99999999998963,-37.00000000000925,1202.000000000003,1605.9999999999945,-1492.0000000000045,,5049.999999999977
2020.11.12,1634.000000000002,1963.9999999999986,218.99999999999142,0.999999999995449,1211.0000000000066,1571.9999999999886,-1447.9999999999932,,5152.999999999991
2020.11.12,1677.0000000000064,1988.99999999999,303.9999999999932,89.99999999999008,1124.0000000000027,1530.9999999999918,-1399.000000000001,,5315.999999999973
2020.11.12,1710.0000000000005,1987.9999999999995,412.9999999999967,128.99999999999022,1134.999999999997,1412.9999999999968,-1334.9999999999936,,5452.999999999986
2020.11.12,1807.000000000003,2021.9999999999914,541.9999999999981,168.99999999999693,1151.9999999999975,1450.9999999999934,-1313.999999999993,,5828.999999999988
2020.11.12,1666.000000000001,1878.9999999999907,473.99999999999665,41.9999999999976,1089.0000000000066,1433.9999999999975,-1376.0000000000048,,5207.999999999985
2020.11.12,1633.0000000000066,1858.9999999999945,478.0000000000006,17.000000000000348,895.9999999999968,1232.99999999999,-1376.0000000000048,,4739.999999999984
