date,USDCAD,CADCHF,AUDCHF,GBPJPY,GBPCAD,EURJPY,EURAUD,NZDJPY,empty,sum
2019.01.21,0.0,-121.99999999999989,-24.999999999997247,-111.99999999999477,-243.99999999999977,-159.00000000000603,-121.99999999999989,0.0,,-783.9999999999976
2019.01.21,4.000000000004,-95.99999999999609,-16.0000000000049,-125.0,-242.00000000000887,-173.00000000000182,-226.99999999999943,45.99999999999227,,-829.0000000000149
2019.01.21,17.000000000000348,-90.0000000000012,19.00000000000235,-126.00000000000477,-136.00000000000279,-153.0000000000058,-256.99999999999613,67.99999999999784,,-658.0000000000101
2019.01.21,99.00000000000463,-75.00000000000284,41.000000000002146,8.000000000009777,-180.0000000000024,-162.00000000000614,-221.00000000000452,51.9999999999925,,-438.0000000000068
2019.01.21,94.00000000001629,-87.00000000000374,25.999999999992696,131.00000000000023,-207.00000000000162,-147.00000000000557,-336.00000000000296,121.99999999999989,,-404.0000000000048
2019.01.21,15.00000000000945,-131.00000000000333,36.999999999998145,48.00000000000182,-212.00000000001216,-165.00000000000625,-329.00000000000153,164.99999999999204,,-572.0000000000218
2019.01.21,43.999999999999595,-109.00000000000354,-75.9999999999983,181.0000000000116,-208.99999999999253,-108.00000000000409,-561.9999999999958,218.9999999999941,,-619.999999999989
2019.01.21,32.0000000000098,-114.00000000000298,-57.00000000000705,199.00000000001228,-160.00000000000458,-73.0000000000075,-526.0000000000042,301.9999999999925,,-397.0000000000117
2019.01.21,-85.00000000000173,-167.00000000000603,-38.0000000000047,134.9999999999909,-256.99999999999613,-149.0000000000009,-490.999999999997,194.00000000000261,,-858.0000000000131
2019.01.21,-37.99999999998249,-141.99999999999767,90.99999999999665,1.0000000000047748,-234.00000000000088,-242.00000000000443,-303.0000000000088,161.99999999999193,,-705.000000000001
2019.01.21,9.000000000014552,-114.00000000000298,65.99999999999939,26.00000000001046,-180.0000000000024,-219.0000000000083,-285.00000000000193,161.99999999999193,,-534.9999999999992
2019.01.21,39.00000000001125,-90.0000000000012,63.99999999999739,135.99999999999568,-171.99999999999437,-159.00000000000603,-285.00000000000193,271.99999999999136,,-195.00000000000784
2019.01.21,46.999999999997044,-95.00000000000064,36.999999999998145,104.00000000001342,-160.00000000000458,-125.0,-314.99999999999864,331.99999999999363,,-175.0000000000016
2019.01.21,23.00000000001745,-117.99999999999588,59.99999999999339,111.99999999999477,-144.0000000000108,-114.00000000000432,-293.0000000000099,381.0000000000002,,-93.00000000001506
2019.01.21,-5.999999999994898,-153.00000000000313,102.99999999999754,117.999999999995,-151.00000000001222,-115.99999999999966,-249.99999999999466,370.9999999999951,,-84.00000000001688
2019.01.21,0.0,-148.0000000000037,114.99999999999844,110.00000000001364,-112.000000000001,-97.00000000000841,-236.99999999999832,362.99999999999955,,-5.999999999999773
2019.01.21,-0.9999999999843467,-139.00000000000023,119.00000000000244,111.99999999999477,-85.00000000000173,-91.00000000000819,-232.99999999999432,305.9999999999974,,-11.999999999994202
2019.01.21,12.000000000012001,-124.00000000000189,156.00000000000057,92.00000000001296,-99.00000000000463,-106.99999999999932,-164.99999999999292,256.9999999999908,,22.000000000017565
2019.01.21,46.0000000000127,-111.00000000000554,109.99999999999899,80.99999999998886,-35.00000000000725,-207.00000000000784,-293.0000000000099,254.99999999999545,,-154.0000000000345
2019.01.21,63.000000000013046,-89.00000000000574,95.00000000000064,112.99999999999955,-36.0000000000138,-180.99999999999739,-327.99999999999494,198.99999999999807,,-164.00000000000057
2019.01.21,103.00000000000864,-75.00000000000284,92.99999999999864,92.99999999998931,-56.99999999999594,-218.00000000000352,-340.00000000000693,189.99999999999773,,-211.0000000000149
2019.01.21,172.0000000000166,-48.99999999999905,58.000000000002494,179.00000000000205,-168.99999999999693,-195.0000000000074,-347.0000000000084,215.0000000000034,,-135.99999999998727
2019.01.21,229.00000000001253,-60.99999999999994,32.999999999994145,265.99999999999113,-195.00000000001182,-121.99999999999989,-503.000000000009,298.0000000000018,,-55.00000000002103
2019.01.21,265.0000000000041,-163.99999999999747,60.99999999999994,272.99999999999613,-283.000000000011,-141.00000000000534,-496.99999999999187,262.00000000000045,,-224.00000000000506
2019.01.21,243.99999999999977,-151.9999999999966,119.00000000000244,230.99999999999454,-241.00000000000233,-156.0000000000059,-475.0000000000032,278.99999999999636,,-151.0000000000149
2019.01.21,219.99999999999798,-131.99999999999878,115.99999999999389,171.99999999999704,-14.000000000002899,-192.00000000000728,-496.00000000000756,268.99999999999125,,-57.00000000003638
2019.01.21,268.0000000000016,-131.00000000000333,147.99999999999258,106.99999999999932,24.999999999986144,-117.999999999995,-439.0000000000116,281.9999999999965,,141.99999999996618
