date,USDCHF,GBPUSD,EURUSD,USDJPY,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2021.01.25,-100.00000000000009,241.99999999998667,68.00000000000139,-7.000000000005002,-170.99999999999892,-307.0000000000017,-397.0000000000029,-121.99999999999989,-221.9999999999942,-170.99999999999892,-241.99999999999778,-353.0000000000033,-8.000000000008,254.99999999999545,-295.99999999998516,-11.00000000000545,72.99999999999329,82.00000000000429,-174.99999999999181,-409.99999999999926,-309.0000000000117,-234.00000000000088,-368.9999999999971,127.99999999999478,,-3056.0000000000264
2021.01.25,-98.99999999999353,212.99999999999653,45.000000000006146,-16.000000000005343,-168.00000000000148,-308.00000000000824,-378.999999999996,-107.99999999999699,-215.0000000000034,-170.00000000000347,-241.99999999999778,-354.0000000000099,-7.0000000000014495,221.00000000000364,-265.99999999998846,14.999999999987246,40.99999999999682,53.999999999998494,-200.00000000000017,-442.9999999999934,-303.0000000000115,-228.00000000000597,-368.9999999999971,136.00000000000279,,-3150.0000000000223
2021.01.25,-74.99999999999174,254.999999999983,82.00000000000429,-36.000000000001364,-245.0000000000063,-343.9999999999999,-377.0000000000051,-106.99999999999044,-221.00000000000364,-182.99999999999983,-287.9999999999994,-370.9999999999991,-5.000000000010552,228.00000000000864,-234.00000000000088,140.99999999999113,51.00000000000193,31.000000000003247,-306.00000000000625,-482.999999999989,-327.0000000000124,-279.00000000000705,-376.99999999999403,85.00000000000173,,-3385.000000000023
2021.01.25,-106.99999999999044,239.99999999999577,57.00000000001815,-9.000000000000341,-213.00000000000762,-303.0000000000088,-405.9999999999952,-119.00000000000244,-215.0000000000034,-187.00000000000384,-285.00000000000193,-355.0000000000053,-15.00000000000945,253.99999999999068,-261.9999999999845,87.99999999999919,57.999999999992724,35.999999999991594,-276.9999999999939,-419.9999999999982,-305.0000000000068,-268.0000000000016,-345.99999999999073,69.00000000000794,,-3290.0000000000086
2021.01.25,-89.99999999999008,318.9999999999804,84.0000000000174,-59.00000000001171,-255.00000000000523,-358.0000000000028,-449.9999999999948,-120.99999999999334,-182.00000000000216,-209.9999999999991,-307.0000000000017,-389.000000000006,-47.00000000000814,264.00000000001,-271.99999999998334,85.00000000000173,27.000000000001023,-5.000000000010552,-329.00000000000153,-506.9999999999908,-326.0000000000076,-268.0000000000016,-367.99999999999056,87.99999999999919,,-3675.9999999999914
2021.01.25,-72.99999999998974,354.9999999999942,103.00000000000864,-58.000000000006935,-274.00000000000756,-374.0000000000077,-466.00000000001086,-120.99999999999334,-200.00000000000284,-214.99999999999852,-312.9999999999966,-395.0000000000009,-53.00000000000304,302.99999999999727,-272.99999999998994,80.99999999999774,48.00000000000182,-19.999999999997797,-340.9999999999913,-517.9999999999962,-342.00000000001296,-267.00000000000614,-364.9999999999931,87.99999999999919,,-3690.000000000007
2021.01.25,-88.99999999999464,356.00000000000074,93.00000000000975,-64.00000000000716,-253.99999999999866,-367.0000000000062,-489.0000000000061,-126.99999999998823,-174.0000000000066,-239.99999999999577,-307.99999999999716,-400.00000000000034,-62.000000000006494,296.99999999999704,-251.00000000000122,32.999999999994145,30.000000000001137,-56.99999999999594,-314.99999999999864,-514.9999999999987,-331.00000000000307,-228.00000000000597,-342.9999999999933,100.0000000000112,,-3704.99999999999
2021.01.25,-121.99999999999989,356.9999999999851,66.00000000001049,-77.00000000001239,-214.00000000000307,-342.000000000009,-530.9999999999926,-146.00000000000168,-117.00000000000443,-236.00000000000287,-295.99999999999625,-403.0000000000089,-80.00000000000229,277.00000000001523,-316.99999999998954,-59.000000000009045,-13.999999999995794,-24.000000000001798,-265.99999999998846,-502.9999999999868,-298.0000000000018,-219.00000000000253,-351.99999999999676,126.0000000000039,,-3789.9999999999923
2021.01.25,-104.99999999999955,325.99999999998187,57.00000000001815,-61.00000000000705,-213.00000000000762,-354.0000000000099,-483.99999999999557,-119.99999999998678,-156.0000000000059,-251.99999999999667,-285.9999999999974,-398.00000000000944,-67.00000000000594,270.00000000001023,-212.99999999999653,-22.0000000000109,-3.0000000000001137,-100.99999999999554,-276.9999999999939,-533.99999999999,-320.0000000000074,-180.0000000000024,-326.9999999999995,137.00000000000932,,-3682.999999999998
2021.01.25,-81.9999999999932,395.99999999999636,93.00000000000975,-67.00000000000728,-228.00000000000597,-383.0,-516.0000000000053,-122.99999999998423,-177.0000000000067,-234.00000000000088,-280.00000000000244,-408.00000000000836,-90.0000000000012,336.9999999999891,-307.99999999999716,-82.00000000000429,28.999999999996362,-53.999999999998494,-262.00000000000665,-550.9999999999903,-343.0000000000035,-199.00000000000472,-362.99999999999113,160.00000000000458,,-3735.0000000000164
2021.01.25,-148.99999999999915,287.9999999999994,64.0000000000196,-46.00000000000648,-167.00000000000603,-351.0000000000013,-510.00000000001046,-180.0000000000024,-115.99999999999966,-241.00000000000233,-277.000000000005,-426.00000000000415,-40.00000000000669,251.00000000000477,-276.9999999999939,-78.00000000000028,21.000000000000796,9.999999999998899,-175.99999999999838,-517.9999999999962,-327.0000000000124,-183.00000000001094,-381.99999999999346,195.00000000001182,,-3615.0000000000136
2021.01.25,-150.99999999999002,212.99999999999653,28.000000000005798,-35.0000000000108,-165.00000000000404,-347.0000000000084,-446.9999999999974,-146.99999999998602,-125.0,-221.00000000000452,-273.000000000001,-426.00000000000415,-18.0000000000069,192.00000000000728,-228.99999999999034,8.999999999992347,-4.9999999999954525,2.999999999997449,-214.99999999998744,-558.9999999999984,-332.00000000000784,-205.00000000001074,-400.9999999999958,201.00000000000674,,-3654.999999999993
2021.01.25,-251.99999999999667,0.9999999999843467,-144.99999999999514,18.000000000000682,-91.00000000000774,-306.00000000000625,-391.9999999999924,-119.00000000000244,-51.00000000000193,-260.00000000000466,-287.0000000000039,-460.00000000000483,-6.0000000000060005,39.00000000001569,-63.99999999999739,114.99999999999844,-118.99999999999977,-123.99999999999079,-283.99999999999534,-700.999999999996,-326.0000000000076,-169.00000000000804,-403.99999999999324,236.99999999999832,,-4150.000000000013
2021.01.25,-290.9999999999968,-62.000000000006494,-226.99999999999943,22.999999999996135,-69.00000000000794,-308.00000000000824,-398.9999999999938,-95.00000000000064,-4.0000000000048885,-271.9999999999945,-300.0000000000003,-491.0000000000081,-26.000000000003798,-13.00000000000523,-37.99999999998249,142.99999999998204,-195.99999999999795,-181.9999999999933,-347.9999999999928,-815.9999999999945,-330.0000000000125,-173.00000000000094,-431.99999999999903,266.999999999995,,-4639.000000000031
2021.01.25,-304.9999999999997,-21.00000000000435,-204.99999999998852,70.99999999999795,-106.00000000000608,-329.00000000000153,-445.99999999999085,-131.99999999999878,-42.00000000000159,-319.0000000000026,-344.99999999999534,-521.0000000000048,-32.0000000000098,86.00000000001273,8.000000000008,184.99999999999073,-114.00000000000432,-235.00000000000742,-395.99999999999636,-837.9999999999832,-388.00000000000523,-170.00000000000347,-412.00000000000125,246.99999999999721,,-4758.999999999998
2021.01.25,-221.99999999999997,160.99999999998892,-130.99999999999224,30.9999999999917,-181.00000000000892,-387.000000000004,-499.000000000005,-95.999999999985,-102.99999999999443,-293.99999999999426,-346.9999999999973,-511.0000000000059,-100.00000000000009,223.99999999998954,-131.99999999999878,117.99999999999588,-90.00000000000341,-224.000000000002,-452.99999999999227,-872.9999999999905,-418.00000000000637,-208.00000000000819,-435.9999999999919,234.00000000000088,,-4937.000000000014
2021.01.25,-194.99999999998963,95.00000000000064,-119.99999999998678,53.999999999987836,-139.00000000000023,-346.0000000000019,-401.00000000000693,-72.0000000000054,-168.00000000000637,-280.9999999999979,-288.9999999999948,-456.00000000000085,-49.00000000001015,187.00000000001182,-24.000000000001798,113.99999999999189,-48.00000000000182,-231.0000000000034,-356.00000000000074,-756.0000000000011,-393.0000000000007,-146.00000000000168,-370.9999999999991,226.00000000001506,,-4165.000000000004
2021.01.25,-210.99999999999451,105.99999999998388,-134.99999999999625,41.99999999998738,-131.00000000000333,-375.0000000000031,-432.0000000000102,-76.99999999999375,-135.99999999999568,-253.99999999999866,-290.9999999999968,-487.0000000000041,-68.00000000000139,182.00000000001637,-129.00000000000134,81.9999999999821,-76.99999999999818,-168.99999999999693,-358.9999999999982,-837.9999999999832,-411.00000000000136,-186.00000000000838,-453.99999999999886,280.0000000000136,,-4528.000000000001
2021.01.25,-226.99999999999943,-35.00000000000725,-167.9999999999904,45.99999999999227,-90.0000000000012,-376.00000000000966,-323.99999999999096,-66.99999999999484,-117.999999999995,-214.00000000000307,-266.999999999995,-503.000000000009,2.999999999997449,39.00000000001569,-79.99999999999119,163.00000000000205,-105.99999999999454,-93.00000000000975,-314.99999999999864,-895.0000000000014,-417.0000000000016,-206.00000000000617,-525.9999999999932,337.0000000000095,,-4438.999999999976
2021.01.25,-239.99999999999577,28.999999999990145,-169.99999999998127,-7.000000000005002,-82.00000000000429,-336.00000000000296,-401.99999999999125,-80.99999999999774,-42.00000000000159,-175.99999999999838,-270.99999999999903,-476.0000000000098,-41.000000000002146,36.000000000001364,-285.00000000000193,60.99999999999994,-171.99999999999704,11.999999999989797,-303.9999999999932,-802.9999999999982,-338.0000000000081,-267.00000000000614,-537.9999999999941,290.9999999999968,,-4602.000000000011
2021.01.25,-213.99999999999199,123.99999999999079,-192.99999999999872,-61.00000000000705,-159.00000000000912,-393.00000000001,-449.0000000000105,-28.999999999990145,-13.00000000000523,-204.00000000000418,-317.9999999999961,-506.0000000000064,-121.00000000000443,55.00000000000682,-281.99999999998226,119.00000000000244,-263.00000000000523,-127.00000000001043,-485.99999999998647,-956.9999999999857,-356.00000000000875,-295.0000000000008,-544.0,269.00000000000813,,-5403.000000000006
2021.01.25,-292.9999999999988,34.000000000000696,-232.99999999999432,-3.0000000000001137,-125.00000000000844,-337.0000000000095,-479.0000000000072,-90.99999999999665,28.000000000005798,-251.99999999999667,-353.0000000000033,-515.0000000000099,-90.0000000000012,43.00000000000637,-208.99999999999253,157.99999999999147,-237.99999999999955,-141.99999999999767,-475.99999999998755,-891.9999999999817,-339.00000000001285,-278.00000000000045,-497.99999999999847,231.0000000000034,,-5348.999999999989
2021.01.25,-334.9999999999964,3.999999999981796,-263.99999999999756,21.000000000000796,-107.00000000000153,-326.0000000000041,-512.0000000000014,-113.99999999999189,54.000000000002046,-278.9999999999959,-370.00000000000364,-538.0000000000051,-94.00000000000519,45.99999999999227,-191.99999999999218,154.99999999999403,-236.99999999999477,-165.9999999999995,-476.9999999999941,-905.9999999999845,-345.0000000000131,-261.0000000000001,-488.999999999995,238.0000000000049,,-5493.999999999999
2021.01.25,-464.9999999999932,-211.00000000000563,-495.000000000001,128.99999999999068,47.9999999999925,-223.00000000000654,-496.00000000000756,-63.99999999999739,99.99999999999432,-280.00000000000244,-326.9999999999995,-535.0000000000077,-124.00000000000189,-26.00000000001046,-163.00000000000205,70.99999999999883,-344.99999999999886,-239.00000000001143,-453.99999999999886,-981.999999999994,-314.00000000000716,-204.00000000000418,-486.999999999993,303.0000000000088,,-5783.000000000057
2021.01.25,-456.9999999999963,-221.00000000000452,-496.99999999999187,78.99999999999352,23.999999999990695,-206.00000000000617,-482.00000000000466,-52.99999999999194,149.0000000000009,-295.0000000000008,-339.0000000000004,-518.0000000000074,-119.00000000000244,-110.99999999999,-102.99999999998644,134.99999999999625,-411.00000000000136,-286.99999999999284,-502.00000000000244,-948.9999999999999,-263.00000000000523,-199.00000000000472,-440.9999999999914,246.00000000001288,,-5819.999999999986
2021.01.25,-439.99999999999596,-85.00000000000173,-401.99999999999125,-4.0000000000048885,103.99999999999298,-134.0000000000008,-581.9999999999936,-119.99999999998678,224.00000000000375,-209.9999999999991,-261.0000000000001,-441.0000000000025,-138.00000000000477,-79.00000000000773,-458.9999999999872,-225.00000000000853,-411.00000000000136,-1.0000000000065512,-217.0000000000005,-645.999999999991,-126.00000000000477,-207.00000000000162,-444.9999999999954,249.00000000001032,,-5055.999999999979
2021.01.25,-456.9999999999963,-262.00000000000665,-391.9999999999924,-4.0000000000048885,196.99999999999162,-110.00000000001009,-443.99999999999994,-148.99999999999915,245.00000000000455,-168.00000000000148,-188.9999999999947,-431.0000000000036,-16.0000000000049,-263.00000000000523,-370.999999999988,-209.9999999999991,-400.0000000000057,136.00000000000279,-8.000000000008,-573.0000000000013,-101.0000000000133,-164.00000000000858,-484.999999999991,340.00000000000693,,-4279.000000000028
2021.01.25,-410.9999999999947,-135.00000000001845,-336.9999999999873,6.999999999990791,132.99999999999423,-167.00000000000603,-493.0000000000101,-140.99999999999113,168.99999999999693,-178.00000000000037,-212.99999999999653,-448.000000000004,-59.000000000009045,-111.99999999999477,-409.99999999999926,-225.00000000000853,-326.9999999999982,93.99999999999409,-76.99999999999375,-627.9999999999841,-169.00000000001114,-178.00000000000037,-492.999999999999,336.00000000000296,,-4462.000000000028
2021.01.25,-373.99999999999653,-81.00000000001995,-296.9999999999917,-10.000000000005116,135.99999999999167,-189.00000000000583,-493.0000000000101,-136.00000000000279,144.99999999999602,-149.99999999999457,-182.00000000000438,-443.0000000000045,-64.0000000000085,-82.99999999999841,-476.9999999999941,-296.0000000000074,-307.00000000000216,147.00000000000824,-17.000000000000348,-624.9999999999867,-180.00000000000682,-174.00000000000747,-522.9999999999957,373.00000000000114,,-4300.000000000046
2021.01.25,-378.999999999996,-96.00000000000719,-257.99999999998045,12.000000000000455,85.99999999999719,-203.00000000000873,-483.99999999999557,-171.99999999999437,126.00000000000477,-192.00000000000327,-227.99999999999488,-461.0000000000003,-26.000000000003798,-67.00000000000728,-361.9999999999957,-167.00000000000603,-243.99999999999977,109.00000000000354,-65.00000000000395,-612.9999999999969,-208.00000000001262,-182.00000000000438,-484.999999999991,334.00000000001205,,-4224.9999999999845
2021.01.25,-370.9999999999991,-72.0000000000054,-265.99999999998846,4.9999999999954525,20.999999999993246,-257.0000000000072,-490.0000000000126,-158.99999999999804,121.99999999999989,-239.99999999999577,-280.9999999999979,-497.000000000003,-46.00000000000159,-54.000000000002046,-256.99999999999613,-45.000000000006146,-257.99999999999557,-18.999999999991246,-212.99999999999653,-736.9999999999877,-259.00000000000034,-192.00000000000327,-483.99999999999557,314.99999999999864,,-4733.999999999996
2021.01.25,-371.99999999999454,-49.00000000001015,-274.9999999999808,-13.00000000000523,34.000000000000696,-224.000000000002,-516.0000000000053,-151.9999999999966,146.0000000000008,-209.9999999999991,-270.0000000000036,-469.0000000000083,-67.00000000000594,-56.99999999998795,-360.9999999999891,-107.00000000001265,-290.9999999999968,35.00000000000725,-195.9999999999962,-669.9999999999928,-212.0000000000033,-214.00000000000307,-480.99999999999807,285.00000000000193,,-4705.999999999981
2021.01.25,-406.9999999999907,-146.00000000000168,-328.9999999999793,12.000000000000455,100.99999999999554,-153.00000000000313,-473.99999999999665,-143.00000000000423,156.99999999999648,-187.9999999999993,-238.0000000000049,-426.00000000000415,-43.999999999999595,-120.00000000000455,-363.9999999999866,-133.00000000000534,-316.0000000000025,75.00000000000284,-133.99999999998968,-580.0000000000027,-154.00000000001057,-202.0000000000022,-451.0000000000014,268.0000000000016,,-4388.999999999992
2021.01.25,-388.9999999999949,-164.00000000000858,-316.99999999998954,24.00000000000091,131.99999999999878,-135.00000000000733,-435.9999999999919,-136.00000000000279,123.00000000000466,-148.0000000000037,-200.00000000000017,-401.00000000000693,-24.000000000001798,-121.00000000000932,-405.9999999999952,-179.00000000001802,-287.00000000000614,150.99999999999002,-55.99999999998939,-516.9999999999897,-148.00000000001035,-201.00000000000674,-469.99999999999267,278.00000000000045,,-4027.0000000000314
2021.01.25,-418.9999999999916,-164.00000000000858,-334.9999999999964,3.9999999999906777,122.99999999999534,-139.00000000000023,-476.0000000000098,-154.99999999999403,183.9999999999975,-163.99999999999747,-229.99999999999687,-428.00000000000614,-36.0000000000027,-147.99999999999613,-421.99999999998903,-152.0000000000188,-326.9999999999982,146.00000000000168,-100.99999999999554,-557.9999999999918,-138.00000000000523,-224.000000000002,-485.99999999999756,276.00000000000955,,-4369.000000000002
2021.01.25,-379.9999999999915,-97.9999999999981,-290.9999999999968,-14.000000000010004,36.999999999998145,-219.00000000000253,-483.99999999999557,-149.9999999999835,156.99999999999648,-187.9999999999993,-275.000000000003,-473.0000000000012,-46.00000000000159,-106.99999999999932,-373.00000000000114,-46.0000000000127,-305.9999999999974,80.99999999999774,-211.99999999998997,-685.9999999999866,-207.00000000000784,-255.00000000000523,-517.9999999999962,282.0000000000045,,-4770.999999999983
2021.01.25,-388.9999999999949,-118.00000000001809,-305.9999999999841,-9.000000000000341,62.99999999999084,-201.00000000000674,-479.99999999999153,-143.00000000000423,162.00000000000614,-178.99999999999582,-258.0000000000027,-465.0000000000043,-45.000000000006146,-121.00000000000932,-387.99999999998835,-89.00000000000574,-317.0000000000073,96.00000000000719,-177.99999999998929,-669.9999999999928,-193.00000000001205,-241.00000000000233,-517.0000000000008,296.0000000000074,,-4690.000000000006
2021.01.25,-384.9999999999909,-50.0000000000167,-290.9999999999968,-30.000000000001137,30.999999999992145,-230.000000000008,-547.0000000000086,-158.99999999999804,179.00000000000205,-185.99999999999727,-285.9999999999974,-503.000000000009,-121.00000000000443,-69.99999999999318,-342.9999999999822,-92.00000000000318,-314.00000000000716,-69.00000000000794,-314.99999999999864,-740.9999999999917,-222.0000000000084,-200.00000000000017,-441.99999999999795,375.9999999999986,,-5010.000000000026
2021.01.26,-348.9999999999993,-90.00000000001229,-298.9999999999826,-20.000000000010232,9.999999999998899,-227.00000000001052,-451.0000000000014,-119.99999999998678,218.00000000000352,-139.99999999999568,-261.0000000000001,-470.9999999999992,-92.00000000000318,-103.999999999985,-336.00000000000296,-1.0000000000065512,-347.999999999999,11.999999999989797,-323.99999999999096,-941.9999999999984,-204.00000000000773,-249.00000000001032,-481.9999999999935,361.9999999999957,,-4908.000000000008
2021.01.26,-343.9999999999999,-75.00000000000284,-284.9999999999797,-13.00000000000523,25.999999999992696,-214.00000000000307,-486.00000000000864,-146.00000000000168,147.00000000000557,-178.99999999999582,-280.00000000000244,-469.0000000000083,-80.00000000000229,-67.99999999998363,-327.99999999999494,-19.00000000001345,-286.00000000000136,22.999999999995246,-253.99999999999866,-709.9999999999884,-211.00000000001273,-235.00000000000742,-479.99999999999153,275.000000000003,,-4691.000000000006
2021.01.26,-367.99999999999056,-5.000000000010552,-273.9999999999965,-24.00000000000091,19.999999999997797,-231.0000000000034,-550.000000000006,-146.99999999998602,149.0000000000009,-187.9999999999993,-282.0000000000045,-476.0000000000098,-98.0000000000092,-16.999999999995907,-471.9999999999835,-131.99999999999878,-296.99999999999704,83.9999999999952,-228.00000000000597,-695.0000000000011,-215.0000000000034,-265.0000000000041,-523.9999999999911,276.00000000000955,,-4958.9999999999945
2021.01.26,-380.999999999998,-29.00000000001235,-278.00000000000045,-12.000000000000455,7.9999999999968985,-251.00000000000122,-554.00000000001,-158.99999999999804,159.9999999999966,-217.0000000000005,-304.9999999999997,-504.9999999999999,-74.00000000000739,-28.999999999996362,-402.9999999999978,-74.0000000000185,-290.9999999999968,42.0000000000087,-259.9999999999936,-744.9999999999957,-243.99999999999977,-258.0000000000027,-526.9999999999997,289.0000000000059,,-5097.000000000022
2021.01.26,-417.99999999999613,-89.00000000000574,-329.99999999998585,-11.00000000000989,64.99999999999284,-201.00000000000674,-541.9999999999981,-160.00000000000458,201.99999999999818,-214.99999999999852,-278.00000000000045,-485.0000000000021,-79.00000000000685,-92.99999999998931,-390.9999999999858,-130.0000000000079,-344.0000000000083,35.999999999991594,-205.99999999999508,-707.9999999999975,-192.00000000000728,-221.00000000000452,-498.9999999999939,297.0000000000139,,-4992.000000000008
2021.01.26,-426.9999999999996,-135.00000000001845,-362.99999999998,-29.000000000010573,124.99999999999733,-143.00000000000423,-516.0000000000053,-136.99999999998712,231.99999999999932,-197.00000000000273,-234.00000000000088,-437.0000000000096,-78.00000000000028,-165.99999999999682,-388.9999999999949,-200.00000000000017,-400.0000000000057,39.999999999995595,-136.99999999998712,-615.9999999999943,-117.00000000000443,-181.00000000000892,-453.99999999999886,290.9999999999968,,-4668.000000000022
2021.01.26,-427.99999999999505,-173.00000000000094,-364.9999999999931,-38.000000000010914,124.99999999999733,-114.00000000000298,-485.0000000000021,-140.99999999999113,245.9999999999951,-187.00000000000384,-236.00000000000287,-414.00000000000324,-52.000000000007596,-216.00000000000819,-377.9999999999894,-156.00000000000057,-411.00000000000136,72.0000000000054,-131.99999999999878,-547.999999999993,-83.00000000001262,-199.00000000000472,-432.9999999999945,246.99999999999721,,-4499.000000000022
2021.01.26,-361.0000000000002,-43.999999999999595,-249.99999999999466,-74.00000000001228,14.999999999998348,-211.00000000000563,-509.00000000000387,-160.99999999998892,200.00000000000284,-180.99999999999784,-282.99999999999994,-452.00000000000796,-54.00000000000959,-129.99999999999545,-428.9999999999905,-69.00000000000794,-337.0000000000033,116.00000000000499,-211.99999999998997,-615.9999999999943,-156.0000000000059,-275.000000000003,-495.9999999999964,236.00000000001398,,-4732.999999999987
2021.01.26,-369.99999999999255,-73.00000000001194,-270.99999999999903,-65.00000000001194,27.999999999994696,-220.00000000000907,-496.99999999999187,-153.00000000000313,198.99999999999807,-195.00000000000074,-278.00000000000045,-468.00000000000176,-49.00000000001015,-143.00000000000068,-375.9999999999986,-63.000000000013046,-344.99999999999886,76.0000000000094,-211.00000000000563,-658.0000000000031,-173.00000000000182,-249.00000000001032,-498.9999999999939,265.0000000000041,,-4788.000000000051
2021.01.26,-391.9999999999924,-80.00000000001339,-280.9999999999979,-81.00000000000307,73.99999999999629,-218.00000000000708,-517.9999999999962,-173.00000000000094,248.00000000000466,-190.99999999999673,-253.99999999999866,-482.00000000000466,-52.000000000007596,-175.99999999998772,-420.9999999999825,-163.00000000000205,-376.0000000000048,113.99999999999189,-123.99999999999079,-670.9999999999993,-159.00000000000603,-220.00000000000907,-527.9999999999951,331.999999999999,,-4792.000000000005
2021.01.26,-391.9999999999924,-104.00000000001519,-278.00000000000045,-67.00000000000728,98.99999999999353,-182.99999999999983,-499.000000000005,-173.00000000000094,230.99999999999454,-182.00000000000438,-231.0000000000034,-448.9999999999994,-33.000000000005244,-181.99999999998795,-410.99999999998363,-187.00000000000384,-352.99999999999443,134.99999999999625,-70.99999999999883,-584.9999999999911,-133.00000000000978,-201.00000000000674,-493.99999999999443,313.00000000000773,,-4430.000000000013
2021.01.26,-402.9999999999978,-152.0000000000188,-308.9999999999815,-61.00000000000705,144.99999999999514,-170.00000000000347,-462.9999999999912,-157.99999999999147,234.99999999999943,-161.00000000000003,-195.9999999999962,-443.0000000000045,-20.0000000000089,-223.99999999998954,-412.9999999999967,-231.0000000000034,-379.0000000000049,156.00000000000057,-12.999999999996348,-593.9999999999834,-123.00000000000466,-176.0000000000095,-510.99999999999477,360.0000000000048,,-4303.9999999999845
