date,USDCAD,AUDUSD,AUDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURCAD,EURAUD,CADJPY,AUDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2016.04.25,-14.000000000002899,-165.00000000000404,-146.99999999999713,-124.99999999999733,-164.0000000000157,-110.00000000001009,-451.99999999998573,-92.00000000000318,-182.99999999999983,-33.999999999991815,-146.99999999999136,-202.9999999999976,-45.000000000006146,-201.00000000000674,,-2082.0000000000095
2016.04.25,-14.000000000002899,-178.99999999999582,-151.00000000000114,-129.9999999999968,-139.00000000001,-164.00000000000858,-482.999999999989,-14.000000000002899,-187.00000000000384,-60.99999999999284,-155.00000000000114,-214.00000000000307,122.99999999999534,-205.99999999999508,,-1974.0000000000073
2016.04.25,8.000000000008,-192.00000000000327,-143.00000000000423,-234.99999999999633,-634.0000000000146,-154.0000000000097,-475.99999999998755,-5.999999999994898,-120.99999999999334,-36.99999999999193,-120.00000000000455,-248.99999999999923,141.99999999999767,-201.00000000000674,,-2418.000000000001
2016.04.25,80.00000000001339,-163.00000000000205,-121.00000000000443,-226.99999999999943,-551.0000000000161,-103.99999999999298,-446.9999999999974,139.00000000000023,-35.999999999991594,142.00000000001012,18.000000000000682,-256.99999999999613,331.999999999999,-32.0000000000098,,-1226.9999999999866
2016.04.25,83.9999999999952,-168.99999999999693,-121.99999999999989,-244.99999999999523,-742.0000000000186,-104.99999999999955,-529.999999999986,184.00000000000637,-5.999999999994898,193.00000000001205,72.00000000000273,-271.9999999999945,339.99999999999585,-38.0000000000047,,-1355.9999999999782
2016.04.25,112.000000000001,-192.00000000000327,-151.9999999999966,-252.99999999999213,-779.0000000000248,-109.00000000000354,-560.9999999999893,218.99999999999142,-69.00000000000794,215.0000000000034,31.00000000000591,-303.9999999999932,357.99999999999164,-76.0000000000094,,-1560.000000000027
2016.04.25,173.00000000000094,-173.9999999999964,-121.00000000000443,-320.9999999999935,-1052.000000000021,-134.99999999999625,-510.99999999999477,292.00000000000335,-25.00000000000835,326.0000000000076,125.0,-304.9999999999997,334.9999999999964,-56.000000000011596,,-1449.0000000000177
2016.04.25,225.99999999999287,-121.99999999999989,-29.999999999996696,-279.99999999999136,-1111.0000000000184,11.00000000000545,-451.99999999998573,351.99999999999676,103.99999999999298,401.00000000001046,248.00000000000466,-278.00000000000045,225.99999999999287,-197.00000000000273,,-901.9999999999991
2016.04.25,238.0000000000049,-102.99999999999754,2.999999999997449,-300.99999999999574,-1175.0000000000114,-19.999999999997797,-473.99999999999665,384.9999999999909,120.00000000000898,501.0000000000048,329.00000000000773,-324.00000000000205,232.99999999999432,-211.00000000000563,,-798.9999999999977
2016.04.25,293.0000000000099,-126.99999999999933,-26.000000000003798,-340.9999999999913,-1310.0000000000023,52.99999999999194,-536.0000000000032,485.0000000000021,80.99999999999774,527.000000000001,281.0000000000059,-352.9999999999922,278.9999999999959,-201.00000000000674,,-894.9999999999942
2016.04.25,286.99999999999284,-121.00000000000443,33.000000000005244,-366.9999999999951,-1464.000000000027,24.000000000001798,-486.999999999993,499.9999999999893,167.00000000000603,629.0000000000049,417.0000000000016,-312.9999999999966,278.9999999999959,-192.00000000001438,,-608.0000000000332
2016.04.25,286.99999999999284,-134.99999999999625,43.999999999999595,-381.99999999999346,-1438.0000000000166,18.0000000000069,-529.999999999986,563.0000000000024,204.00000000000418,641.0000000000053,421.99999999999704,-336.9999999999984,371.99999999999454,-109.00000000000354,,-379.9999999999918
2016.04.25,286.99999999999284,-109.99999999999899,78.99999999999574,-390.99999999999693,-1358.000000000004,18.999999999991246,-482.999999999989,573.0000000000013,262.00000000000665,635.0000000000051,430.0000000000068,-324.00000000000205,400.00000000000034,-46.0000000000127,,-27.000000000003602
2016.04.25,290.9999999999968,-121.99999999999989,63.99999999999739,-388.9999999999949,-1337.0000000000175,-9.999999999998899,-496.99999999999187,578.9999999999961,235.00000000000742,530.0000000000011,313.0000000000024,-331.999999999999,388.9999999999949,-83.00000000001084,,-369.00000000001666
2016.04.25,296.0000000000074,-119.99999999999788,68.99999999999685,-344.99999999999534,-1081.0000000000173,89.00000000000574,-439.99999999999596,590.0000000000016,255.00000000000523,520.0000000000102,329.00000000000773,-307.99999999999716,374.999999999992,-79.00000000000685,,150.00000000001617
2016.04.25,351.99999999999676,-82.00000000000429,88.99999999999464,-402.9999999999978,-1471.0000000000036,2.999999999997449,-523.9999999999911,622.9999999999958,286.99999999999284,573.0000000000075,388.9999999999958,-312.00000000000114,365.99999999999966,-90.00000000001229,,-200.00000000003
2016.04.25,334.9999999999964,-131.00000000000333,43.00000000000415,-426.9999999999996,-1590.0000000000034,-26.999999999999247,-641.0000000000027,595.9999999999966,235.99999999999176,679.000000000002,436.00000000000705,-361.0000000000002,352.9999999999922,-175.99999999999838,,-675.0000000000166
2016.04.25,249.99999999999466,-195.9999999999962,-29.000000000001247,-412.9999999999967,-1435.0000000000023,-1.999999999990898,-627.9999999999841,510.99999999999477,52.000000000007596,647.0000000000056,355.000000000004,-429.0000000000016,364.9999999999931,-168.0000000000126,,-1119.9999999999861
2016.04.25,144.0000000000108,-280.00000000000244,-124.99999999999733,-348.9999999999993,-1318.000000000012,2.999999999997449,-714.999999999999,380.9999999999869,-131.99999999999878,587.0000000000033,290.00000000000625,-425.99999999999307,386.9999999999929,-148.99999999999915,,-1702.0000000000034
2016.04.25,121.99999999999989,-339.0000000000004,-143.9999999999997,-369.99999999999255,-1254.000000000019,-46.0000000000127,-943.9999999999893,373.00000000000114,-168.99999999999693,486.0000000000042,117.00000000000443,-517.9999999999962,465.9999999999998,-117.00000000001154,,-2337.0000000000086
2016.04.25,299.00000000000483,-265.99999999999955,-102.00000000000209,-565.9999999999999,-1446.0000000000264,-192.99999999999872,-1037.9999999999834,502.9999999999868,-127.99999999999478,539.0000000000015,153.0000000000058,-524.0000000000023,524.9999999999977,-92.00000000000318,,-2336.000000000014
2016.04.25,388.0000000000106,-192.99999999999872,55.000000000005045,-567.9999999999907,-1556.0000000000116,-62.000000000006494,-971.9999999999951,838.9999999999898,207.00000000000162,587.0000000000033,240.99999999999966,-525.9999999999932,526.9999999999997,-66.00000000001049,,-1098.9999999999968
2016.04.25,242.99999999999324,-258.9999999999981,31.999999999998696,-588.9999999999951,-1715.0000000000034,-242.99999999999324,-1045.9999999999914,665.9999999999889,109.00000000000354,605.000000000004,256.0000000000002,-505.99999999999534,550.9999999999903,-46.999999999997044,,-1942.9999999999939
2016.04.25,187.00000000000384,-273.9999999999965,24.000000000001798,-524.9999999999977,-1417.0000000000016,-181.00000000000892,-994.9999999999903,635.9999999999922,126.99999999998823,537.0000000000061,210.00000000000796,-490.00000000000153,554.9999999999944,14.000000000002899,,-1591.9999999999989
2016.04.25,374.0000000000077,-165.9999999999995,124.99999999999733,-513.9999999999923,-1389.00000000001,76.99999999999375,-678.9999999999852,811.9999999999905,320.00000000000915,666.000000000011,346.00000000000364,-481.9999999999935,617.0000000000009,92.99999999998754,,200.00000000002098
2016.04.25,370.00000000000364,-178.00000000000037,146.00000000000168,-515.9999999999942,-1383.0000000000098,83.9999999999952,-797.9999999999876,811.9999999999905,235.99999999999176,615.0000000000091,292.0000000000016,-495.9999999999964,609.9999999999994,56.99999999999594,,-148.9999999999994
2016.04.25,336.00000000000296,-200.00000000000017,110.99999999999443,-468.9999999999972,-1257.000000000005,76.99999999999375,-696.999999999992,750.9999999999906,231.0000000000034,575.0000000000028,249.00000000000944,-469.99999999999267,562.9999999999912,7.0000000000014495,,-192.99999999999753
2016.04.25,238.0000000000049,-265.99999999999955,61.999999999995396,-363.99999999999767,-1262.0000000000005,120.00000000000898,-673.9999999999968,578.9999999999961,52.99999999999194,603.0000000000086,260.0000000000051,-473.0000000000012,528.9999999999906,-72.0000000000054,,-666.9999999999991
2016.04.25,192.99999999999872,-283.99999999999534,87.99999999999919,-362.99999999999113,-1224.000000000018,222.99999999999542,-601.9999999999915,653.999999999999,136.00000000000279,605.000000000004,290.9999999999968,-461.99999999999574,510.99999999999477,-56.99999999999594,,-290.9999999999971
2016.04.25,137.9999999999937,-361.0000000000002,27.999999999994696,-214.99999999999852,-765.0000000000148,503.000000000009,-272.99999999998994,573.0000000000013,19.999999999997797,550.0000000000114,188.0000000000024,-495.9999999999964,481.9999999999935,-146.00000000000168,,226.0000000000023
2016.04.25,177.00000000000495,-331.999999999999,34.000000000000696,-195.9999999999962,-1110.0000000000136,763.0000000000026,-122.99999999998423,605.9999999999955,12.999999999996348,603.0000000000086,242.00000000000443,-564.9999999999933,461.99999999999574,-171.99999999999437,,402.00000000002814
2016.04.25,46.999999999997044,-365.0000000000042,5.999999999994898,-203.99999999999307,-1116.0000000000139,357.99999999999164,-347.9999999999928,441.99999999998687,-8.000000000008,513.0000000000052,237.99999999999955,-502.00000000000244,383.0,-171.99999999999437,,-728.0000000000334
2016.04.25,195.00000000001182,-309.0000000000037,10.999999999994348,-261.99999999999557,-979.0000000000134,401.99999999999125,-404.9999999999887,574.0000000000078,-5.000000000010552,537.0000000000061,197.00000000000273,-522.0000000000002,378.00000000000057,-219.00000000001364,,-407.000000000011
2016.04.25,141.00000000001333,-358.0000000000028,14.999999999998348,-188.9999999999947,-836.0000000000127,512.0000000000014,-271.99999999998334,543.999999999989,26.999999999999247,529.0000000000106,225.9999999999991,-546.9999999999975,324.9999999999975,-293.0000000000099,,-175.99999999999267
2016.04.25,195.00000000001182,-290.00000000000136,68.00000000000139,-340.9999999999913,-1242.0000000000186,367.99999999999056,-436.9999999999985,689.9999999999907,141.99999999999767,630.0000000000097,290.9999999999968,-534.9999999999966,356.00000000000074,-263.99999999999756,,-369.0000000000049
2016.04.25,69.9999999999923,-361.9999999999957,17.000000000000348,-305.99999999999517,-1141.0000000000196,388.9999999999949,-408.9999999999927,591.9999999999925,82.00000000000429,676.0000000000019,350.0000000000085,-473.99999999999665,315.9999999999941,-339.0000000000004,,-539.0000000000111
2016.04.25,49.00000000001015,-363.99999999999767,33.000000000005244,-240.99999999999122,-906.0000000000059,540.9999999999915,-217.99999999998488,663.999999999998,137.9999999999937,592.000000000013,275.99999999999625,-463.9999999999977,261.99999999999557,-375.9999999999986,,-13.999999999972772
2016.04.25,151.9999999999966,-295.99999999999625,94.00000000000519,-282.99999999999994,-878.0000000000143,547.0000000000086,-182.99999999999983,783.0000000000003,282.0000000000045,604.0000000000134,286.00000000000136,-483.99999999999557,279.99999999999136,-351.0000000000124,,553.0000000000032
2016.04.25,232.00000000000998,-250.00000000000577,121.99999999999989,-306.9999999999906,-858.0000000000041,626.9999999999998,-143.00000000000423,838.9999999999898,354.9999999999942,646.0000000000008,317.99999999999784,-461.0000000000003,244.99999999999523,-374.0000000000077,,990.9999999999745
2016.04.25,198.00000000000927,-246.00000000000176,85.99999999999719,-268.99999999999704,-776.0000000000105,644.0000000000001,-48.99999999998794,757.0000000000076,303.0000000000088,541.000000000011,250.0,-456.9999999999963,247.99999999999267,-358.00000000001387,,872.0000000000193
2016.04.25,195.00000000001182,-250.00000000000577,80.00000000000229,-290.00000000000136,-631.0000000000002,662.9999999999914,-51.99999999998539,859.9999999999941,350.00000000000585,505.00000000000966,222.0000000000084,-451.9999999999969,203.99999999999307,-445.0000000000065,,959.0000000000203
2016.04.25,167.00000000000603,-253.0000000000032,80.99999999999774,-282.99999999999994,-626.0000000000048,625.9999999999932,-68.00000000000139,835.9999999999923,398.9999999999938,493.0000000000092,219.0000000000083,-446.00000000000193,192.99999999999872,-449.0000000000105,,888.9999999999777
2016.04.25,184.00000000000637,-258.9999999999981,73.99999999999629,-288.9999999999948,-718.0000000000177,602.999999999998,-141.99999999999767,828.9999999999909,336.00000000000296,524.0000000000009,225.9999999999991,-453.99999999999886,208.99999999999253,-422.00000000001125,,700.9999999999685
2016.04.25,303.9999999999932,-187.00000000000384,75.9999999999983,-292.9999999999988,-696.0000000000264,575.9999999999987,-58.000000000002494,804.9999999999891,383.0,523.0000000000103,263.9999999999958,-441.99999999999795,251.00000000000122,-358.9999999999982,,1146.999999999959
2016.04.25,324.9999999999975,-168.99999999999693,80.00000000000229,-308.9999999999926,-846.0000000000036,605.9999999999955,-82.00000000000429,828.9999999999909,395.99999999999636,558.0000000000069,281.9999999999965,-424.9999999999976,262.999999999991,-316.0000000000052,,1191.9999999999761
2016.04.25,314.99999999999864,-161.00000000000003,92.99999999999864,-288.9999999999948,-915.0000000000205,567.9999999999907,-83.9999999999952,812.999999999997,377.0000000000051,654.0000000000106,378.0000000000001,-398.9999999999938,292.9999999999988,-276.00000000000955,,1366.9999999999854
2016.04.25,246.00000000001288,-211.00000000000563,66.99999999999484,-262.999999999991,-935.0000000000023,513.0000000000078,-150.99999999999002,754.9999999999945,302.0000000000023,562.0000000000118,298.0000000000018,-393.9999999999944,256.99999999999613,-289.0000000000059,,757.0000000000332
2016.04.25,192.99999999999872,-239.0000000000003,71.99999999999429,-296.9999999999917,-799.0000000000066,480.99999999999807,-177.99999999998929,747.9999999999931,302.0000000000023,554.000000000002,260.9999999999957,-407.0000000000018,284.9999999999908,-283.000000000011,,692.9999999999743
2016.04.26,170.00000000000347,-226.99999999999943,85.99999999999719,-292.9999999999988,-731.9999999999993,452.99999999999227,-195.9999999999962,737.9999999999942,282.0000000000045,555.0000000000068,245.00000000000455,-466.9999999999952,263.99999999999756,-262.00000000000665,,616.0000000000048
2016.04.26,202.00000000001327,-234.99999999999633,48.000000000003595,-290.00000000000136,-724.000000000018,502.00000000000244,-204.00000000000418,795.9999999999967,302.0000000000023,565.0000000000119,242.00000000000443,-466.9999999999952,269.9999999999925,-256.00000000001177,,751.0000000000002
2016.04.26,232.99999999999432,-229.99999999999687,75.9999999999983,-282.99999999999994,-671.0000000000207,533.0000000000057,-181.9999999999933,802.9999999999982,310.9999999999946,555.0000000000068,233.0000000000041,-431.99999999999903,328.9999999999904,-245.0000000000063,,1029.9999999999761
