date,EURUSD,USDCAD,AUDUSD,EURJPY,AUDCAD,NZDCAD,empty,sum
2019.05.20,-32.999999999994145,32.0000000000098,52.99999999999194,-33.00000000000125,95.00000000000064,11.00000000000545,,125.00000000001245
2019.05.20,-4.999999999988347,87.00000000001484,63.99999999999739,10.000000000005116,70.99999999999883,-92.00000000000318,,135.00000000002464
2019.05.20,-58.99999999998684,107.99999999999699,65.99999999999939,8.000000000009777,54.00000000000959,-68.00000000000139,,109.00000000002751
2019.05.20,-24.999999999986144,150.00000000000568,163.99999999999747,44.00000000001114,152.00000000000767,-31.999999999998696,,453.0000000000371
2019.05.20,-21.999999999988695,121.99999999999989,87.99999999999919,-27.000000000001023,70.0000000000034,-26.999999999999247,,204.00000000001353
2019.05.20,-43.999999999999595,65.00000000000395,51.99999999999649,-128.99999999999068,62.000000000006494,-26.999999999999247,,-20.999999999982577
2019.05.20,-15.999999999993797,36.0000000000138,18.999999999991246,-111.99999999999477,38.0000000000047,-58.99999999999794,,-93.99999999997675
2019.05.20,-35.999999999991594,-41.99999999998649,-68.00000000000139,-179.9999999999926,-26.999999999999247,-98.99999999999353,,-451.99999999996487
2019.05.20,-65.99999999998829,-89.99999999999008,-123.00000000000644,-266.9999999999959,-66.99999999999484,-100.00000000000009,,-712.9999999999757
2019.05.20,-17.999999999984695,-60.99999999999994,-62.000000000006494,-141.9999999999959,-3.999999999992898,-46.00000000000159,,-332.9999999999815
2019.05.20,4.000000000004,-78.00000000000028,-60.00000000000449,-121.99999999999989,11.00000000000545,-48.000000000003595,,-292.9999999999988
2019.05.20,16.000000000016,-72.99999999998974,-71.00000000000995,-131.9999999999908,-7.9999999999968985,-43.999999999999595,,-311.99999999997095
2019.05.20,59.000000000009045,-59.99999999999339,-94.00000000000519,-66.0000000000025,-47.9999999999925,-60.99999999999994,,-269.9999999999845
2019.05.20,66.00000000001049,-58.99999999998684,-95.00000000000064,-43.99999999999693,-49.99999999999449,-46.00000000000159,,-227.99999999997
2019.05.20,71.00000000002105,-75.99999999998718,-119.00000000000244,-49.99999999999716,-68.99999999999685,-73.99999999999629,,-316.99999999995885
2019.05.20,65.00000000000395,-93.99999999999409,-134.0000000000008,-60.000000000002274,-78.00000000000028,-56.0000000000005,,-356.99999999999403
2019.05.20,92.00000000000318,-69.9999999999923,-114.00000000000298,22.00000000000557,-67.9999999999903,-59.99999999999339,,-197.9999999999702
2019.05.20,74.0000000000185,-65.99999999998829,-121.99999999999989,33.00000000000125,-80.99999999999774,-87.00000000000374,,-248.99999999996993
2019.05.20,75.00000000000284,-78.99999999998464,-153.00000000000313,64.99999999999773,-113.99999999999189,-83.9999999999952,,-289.9999999999743
