date,GBPUSD,EURUSD,AUDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,NZDCHF,EURGBP,GBPJPY,GBPAUD,EURJPY,EURAUD,EURNZD,CADJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2015.07.06,-163.9999999999864,-168.0000000000126,-43.999999999999595,-124.99999999999733,-76.99999999999375,-344.99999999999886,-31.000000000003247,-152.99999999999204,-36.999999999998145,-638.9999999999816,-168.99999999999693,-375.0,-192.99999999999872,-519.0000000000028,-50.00000000001137,-76.99999999999818,-73.99999999999629,-227.99999999999488,-246.99999999999721,,-3714.99999999996
2015.07.06,-107.99999999999699,-134.00000000001188,-75.00000000000284,-83.9999999999952,1.0000000000065512,-156.99999999998226,-77.00000000000485,-60.99999999999994,-91.99999999999208,-385.9999999999957,-238.0000000000049,-299.0000000000066,-194.99999999998963,-215.00000000000963,-76.00000000000762,-94.0000000000083,-63.99999999999739,-83.9999999999952,-146.00000000000168,,-2583.999999999996
2015.07.06,-273.9999999999965,-540.0000000000072,-146.00000000000168,-279.99999999999136,-534.9999999999966,-571.9999999999743,-173.00000000000094,-209.9999999999991,-22.999999999995246,-1028.9999999999964,-402.0000000000135,-1070.0000000000216,-763.0000000000026,-878.000000000001,-251.00000000000477,-454.9999999999983,-158.99999999999804,-173.9999999999964,-56.99999999999594,,-7990.999999999992
2015.07.06,-273.9999999999965,-495.000000000001,104.00000000000409,-4.999999999988347,-398.9999999999938,-550.9999999999877,-65.00000000000395,133.00000000000534,141.00000000000225,-875.0,-48.000000000003595,-984.0000000000089,-424.00000000000216,-417.0000000000007,268.99999999999125,-563.0000000000024,100.99999999999554,141.00000000000225,-11.999999999989797,,-4222.999999999978
2015.07.06,-295.99999999998516,-588.0000000000107,121.00000000000443,-36.999999999998145,-346.0000000000019,-556.999999999988,-34.000000000000696,165.00000000000404,174.00000000000747,-857.9999999999757,42.0000000000087,-1033.0000000000155,-417.0000000000007,-297.0000000000139,260.9999999999957,-578.000000000003,124.00000000000189,209.9999999999991,-79.00000000000685,,-4022.9999999999786
2015.07.06,-262.999999999991,-502.00000000000244,55.000000000005045,-14.999999999987246,-304.9999999999997,-549.999999999983,-43.999999999999595,174.00000000000747,56.0000000000005,-862.9999999999995,-22.0000000000109,-945.0000000000216,-314.99999999999864,-222.00000000001108,217.9999999999893,-594.9999999999989,129.9999999999968,234.99999999999633,-4.000000000004,,-3777.000000000012
2015.07.06,-187.00000000000384,-480.00000000001376,85.00000000000173,-20.999999999982144,-358.9999999999982,-740.9999999999854,-68.00000000000139,185.00000000000182,60.99999999999994,-1100.999999999999,98.0000000000203,-1212.0000000000175,-201.00000000000674,-266.0000000000107,228.9999999999992,-704.9999999999983,198.99999999999363,212.00000000000108,-126.0000000000039,,-4398.000000000003
2015.07.06,-167.9999999999904,-473.0000000000123,285.9999999999974,-29.999999999996696,-363.0000000000022,-723.9999999999895,-50.0000000000056,221.99999999999997,206.00000000000617,-1115.9999999999854,565.0000000000155,-1199.0000000000123,-53.999999999998494,-208.00000000000819,370.9999999999951,-715.0000000000034,385.99999999999744,297.9999999999983,-191.99999999999218,,-2957.9999999999877
2015.07.06,-212.99999999999653,-680.0000000000139,246.99999999999721,-87.99999999999919,-452.99999999999227,-919.9999999999875,-21.00000000000435,170.99999999999892,231.99999999999886,-1327.9999999999745,506.9999999999908,-1530.0000000000011,-340.00000000000693,-503.000000000009,325.9999999999934,-814.9999999999977,363.0000000000022,277.000000000005,-170.99999999998784,,-4938.9999999999845
2015.07.06,-261.0000000000001,-763.0000000000026,271.9999999999945,-89.99999999999008,-544.9999999999955,-934.9999999999739,-2.999999999997449,104.00000000000409,326.9999999999995,-1325.9999999999934,402.0000000000135,-1632.000000000005,-432.0000000000102,-828.0000000000065,435.99999999999284,-808.9999999999975,358.9999999999982,182.99999999999983,-276.9999999999939,,-5817.999999999962
2015.07.06,-251.99999999998556,-699.0000000000052,80.00000000000229,75.00000000000284,-564.000000000009,-773.9999999999725,-2.000000000002,143.00000000000423,292.9999999999988,-1331.9999999999936,-129.00000000000134,-1551.0000000000161,-764.9999999999934,-740.0000000000073,349.9999999999943,-634.0000000000003,188.9999999999947,212.00000000000108,-269.00000000000813,,-6368.999999999996
2015.07.06,-207.00000000000162,-666.000000000011,100.00000000000009,74.0000000000185,-618.9999999999918,-780.9999999999775,-19.999999999997797,141.00000000000225,329.00000000000153,-1284.9999999999966,-9.000000000014552,-1518.0000000000007,-703.9999999999935,-740.0000000000073,340.999999999994,-600.0000000000085,226.99999999999943,243.99999999999977,-107.99999999999699,,-5800.999999999983
2015.07.06,-200.99999999998454,-626.0000000000155,26.000000000003798,121.00000000001555,-590.0000000000016,-618.9999999999998,-68.00000000000139,187.9999999999993,282.0000000000045,-1145.9999999999866,-233.00000000001654,-1388.0000000000052,-737.0000000000099,-666.000000000011,321.9999999999885,-576.0000000000076,131.00000000000333,243.99999999999977,-123.99999999999079,,-5660.0000000000155
2015.07.06,-170.99999999998784,-569.0000000000194,29.999999999996696,230.00000000001907,-604.0000000000045,-535.9999999999729,-84.0000000000063,228.00000000000597,286.00000000000847,-1155.9999999999775,-138.0000000000159,-1348.0000000000132,-695.0000000000011,-575.9999999999987,274.9999999999915,-567.0000000000073,149.99999999999457,248.99999999999923,39.00000000001125,,-4956.999999999978
2015.07.06,-182.99999999999983,-628.0000000000064,-39.00000000000014,172.0000000000166,-622.9999999999958,-433.9999999999975,-82.99999999999974,204.99999999999963,314.99999999999864,-968.9999999999941,-375.0000000000142,-1261.000000000024,-934.9999999999969,-674.000000000019,214.9999999999892,-507.99999999999557,36.0000000000027,217.99999999999596,87.99999999999919,,-5463.000000000041
2015.07.06,-201.99999999999108,-636.9999999999986,-85.00000000000173,168.0000000000126,-635.9999999999922,-328.9999999999793,-123.00000000000644,131.00000000000333,247.00000000000833,-859.9999999999852,-476.0000000000098,-1186.000000000007,-909.0000000000042,-767.0000000000066,164.99999999999204,-439.00000000000716,-12.999999999996348,133.00000000000534,34.000000000000696,,-5783.999999999964
2015.07.06,-227.99999999998377,-519.0000000000028,-126.0000000000039,159.00000000002024,-530.0000000000082,-295.99999999999227,-60.99999999999994,78.00000000000028,158.99999999999804,-715.9999999999798,-654.9999999999834,-980.0000000000182,-939.0000000000009,-816.0000000000167,45.99999999999227,-302.0000000000067,-55.000000000005045,89.00000000000574,14.000000000002899,,-5677.999999999982
2015.07.06,-526.0000000000042,-1083.0000000000118,-78.99999999999574,9.999999999998899,-690.0000000000128,-873.9999999999952,-58.000000000002494,87.00000000000374,221.00000000000452,-1402.9999999999916,-564.000000000009,-1811.000000000007,-1062.9999999999918,-1029.0000000000132,52.99999999999727,-728.9999999999992,12.000000000000899,107.00000000000153,11.00000000000545,,-9408.000000000022
2015.07.06,-551.9999999999969,-945.0000000000181,104.99999999999955,84.0000000000174,-636.9999999999986,-826.9999999999982,-60.00000000000449,143.00000000000423,253.0000000000032,-1481.9999999999993,-370.999999999988,-1705.0000000000125,-1021.9999999999895,-798.0000000000098,296.99999999999704,-888.9999999999958,161.00000000000003,261.0000000000001,29.999999999996696,,-7953.9999999999945
2015.07.06,-461.0000000000003,-934.0000000000126,168.99999999999693,13.000000000018552,-785.0000000000134,-767.9999999999723,-206.00000000000617,191.00000000000784,291.0000000000079,-1435.9999999999786,-70.0000000000145,-1804.000000000002,-717.9999999999964,-946.0000000000024,443.9999999999884,-759.0000000000003,193.99999999999417,165.9999999999995,-150.99999999999002,,-7569.999999999976
2015.07.06,-163.9999999999864,-859.0000000000098,246.00000000000176,-186.99999999998164,-686.9999999999932,-808.9999999999975,-138.00000000000477,148.0000000000037,422.00000000000017,-1168.9999999999827,624.0000000000023,-1747.000000000014,-636.9999999999986,-897.0000000000144,471.9999999999942,-831.0000000000031,224.9999999999974,131.99999999999878,-235.99999999999176,,-6091.999999999978
2015.07.06,-394.00000000000546,-1035.0000000000082,216.0000000000051,-171.99999999999437,-822.0000000000116,-897.9999999999961,-192.00000000000327,167.00000000000603,443.0000000000045,-1496.9999999999857,339.0000000000004,-1966.0000000000082,-758.9999999999985,-1046.0000000000136,506.9999999999908,-781.9999999999965,121.99999999999989,95.99999999999609,-157.99999999999147,,-7831.000000000009
2015.07.06,-428.9999999999905,-1156.0000000000014,287.9999999999994,28.000000000005798,-927.0000000000111,-942.9999999999836,-211.00000000000563,180.0000000000024,443.0000000000045,-1446.9999999999743,286.00000000000847,-2099.000000000018,-909.0000000000042,-1094.0000000000173,563.999999999993,-760.9999999999957,151.00000000000114,119.00000000000244,-157.00000000000713,,-8073.999999999992
2015.07.06,-231.99999999998778,-983.0000000000006,232.99999999999432,65.00000000000395,-852.9999999999926,-673.9999999999782,-185.99999999999727,235.00000000000742,439.0000000000005,-1170.9999999999923,357.99999999999164,-1823.0000000000075,-712.0000000000015,-907.0000000000133,470.9999999999894,-713.0000000000081,241.99999999999778,184.00000000000637,-140.0000000000068,,-6166.9999999999945
2015.07.06,-191.99999999999218,-858.0000000000032,151.00000000000114,108.00000000001918,-822.9999999999959,-638.9999999999816,-157.00000000000713,250.00000000000577,419.9999999999982,-1221.99999999998,287.000000000015,-1698.0000000000075,-733.0000000000059,-912.0000000000017,466.99999999999875,-712.0000000000033,210.99999999999451,177.00000000000495,-107.99999999999699,,-5982.999999999939
2015.07.06,-232.99999999999432,-777.0000000000055,173.00000000000094,224.000000000002,-798.0000000000098,-605.9999999999945,-163.00000000000205,321.0000000000046,347.0000000000084,-1350.999999999999,236.99999999999832,-1655.0000000000011,-645.999999999991,-633.0000000000168,463.99999999999864,-796.0000000000065,248.00000000000378,280.00000000000244,-99.99999999998899,,-5463.999999999991
2015.07.06,-221.00000000000452,-714.0000000000147,195.00000000000074,351.0000000000124,-795.0000000000124,-552.9999999999973,-221.00000000000452,372.0000000000057,261.0000000000001,-1341.9999999999845,382.0000000000157,-1614.0000000000043,-320.9999999999935,-449.0000000000105,397.99999999999613,-825.0000000000028,390.99999999999693,367.0000000000062,-96.00000000000719,,-4434.000000000003
2015.07.06,-184.99999999999073,-574.0000000000078,75.00000000000284,344.00000000001097,-700.0000000000117,-630.9999999999718,-124.00000000000189,331.999999999999,258.9999999999981,-1475.999999999999,-1.0000000000065512,-1578.000000000003,-636.9999999999986,-447.0000000000196,339.9999999999892,-796.999999999997,315.9999999999941,360.0000000000048,-17.000000000000348,,-5141.00000000001
2015.07.06,-208.99999999999253,-584.0000000000067,68.99999999999685,310.0000000000103,-726.0000000000044,-714.999999999975,-112.99999999999643,346.0000000000019,231.99999999999886,-1655.0000000000011,-51.99999999998539,-1689.9999999999977,-609.9999999999994,-439.0000000000116,358.99999999999466,-879.9999999999955,322.00000000000006,443.0000000000045,86.99999999999264,,-5504.999999999965
2015.07.06,-258.0000000000027,-554.00000000001,112.99999999999643,165.9999999999995,-612.9999999999969,-791.9999999999732,-58.000000000002494,279.00000000000705,167.00000000000603,-1565.999999999974,58.99999999998684,-1550.0000000000114,-435.0000000000076,-313.00000000000773,316.99999999999307,-828.000000000003,351.99999999999676,446.9999999999974,76.99999999999375,,-4990.000000000012
2015.07.06,-170.99999999998784,-416.00000000001637,126.0000000000039,420.00000000002035,-663.0000000000135,-511.99999999997203,-140.0000000000068,423.0000000000067,136.99999999999824,-1338.9999999999986,157.00000000000713,-1299.0000000000066,-225.99999999999287,-19.00000000001345,253.99999999999068,-890.0000000000006,415.99999999999415,512.9999999999968,102.00000000000209,,-3126.9999999999886
2015.07.06,-191.99999999999218,-556.0000000000009,192.00000000000327,365.99999999999966,-750.0000000000063,-405.9999999999775,-140.0000000000068,509.9999999999993,184.00000000000637,-1286.9999999999777,343.99999999998875,-1388.0000000000052,-253.99999999999866,-59.000000000009045,179.9999999999926,-894.999999999996,453.99999999999886,595.0000000000011,96.00000000000719,,-3005.9999999999727
2015.07.06,-126.0000000000039,-550.000000000006,256.0000000000007,434.000000000001,-805.9999999999956,-390.99999999999113,-60.99999999999994,565.9999999999999,275.99999999999847,-1205.9999999999889,554.9999999999944,-1427.9999999999973,-235.00000000000742,-53.999999999998494,62.99999999998818,-906.9999999999965,663.999999999998,717.000000000001,70.99999999999883,,-2162.000000000005
2015.07.06,-197.99999999998707,-618.0000000000074,283.99999999999534,384.00000000000654,-785.9999999999978,-492.999999999995,-11.00000000000545,373.00000000000114,262.00000000000665,-1303.9999999999736,638.0000000000052,-1505.0000000000239,-198.00000000000927,-146.00000000000168,37.9999999999967,-909.000000000006,753.0000000000036,719.9999999999984,-1.0000000000065512,,-2717.0
2015.07.06,-224.000000000002,-707.9999999999975,322.00000000000006,199.00000000001583,-812.999999999997,-748.9999999999952,12.999999999996348,409.99999999999926,257.0000000000072,-1435.9999999999786,620.0000000000206,-1699.0000000000123,-303.0000000000088,-270.00000000001467,68.9999999999884,-1033.0000000000014,802.9999999999982,719.9999999999984,-18.0000000000069,,-3839.9999999999905
2015.07.06,-692.0000000000038,-975.0000000000148,285.00000000000193,150.00000000000568,-883.0000000000116,-914.999999999992,12.999999999996348,361.0000000000002,267.00000000000614,-2057.9999999999927,438.9999999999894,-2025.0000000000057,-476.9999999999941,-479.0000000000072,189.99999999999773,-1088.9999999999986,668.0000000000019,658.0000000000031,-121.99999999999989,,-6684.000000000017
2015.07.06,-642.9999999999936,-965.0000000000158,371.99999999999454,504.9999999999999,-913.0000000000083,-717.9999999999893,2.999999999997449,435.0000000000076,301.0000000000068,-1836.999999999989,306.00000000000625,-1911.0000000000014,-445.99999999999085,-539.0000000000006,195.99999999999795,-951.0000000000076,717.000000000001,639.9999999999961,-136.99999999998712,,-5584.999999999976
