date,GBPUSD,USDCAD,AUDUSD,NZDUSD,AUDCHF,GBPJPY,GBPAUD,CADJPY,AUDJPY,NZDJPY,empty,sum
2021.03.15,-103.99999999999298,4.000000000004,67.00000000000594,-261.0000000000001,31.000000000003247,-340.0000000000034,313.99999999999204,-173.00000000000182,-37.00000000000614,-352.99999999999443,,-851.9999999999937
2021.03.15,-109.99999999998789,-9.999999999998899,58.99999999999794,-258.9999999999981,34.000000000000696,-330.0000000000125,324.9999999999975,-164.00000000000148,-34.99999999999659,-333.999999999989,,-823.9999999999884
2021.03.15,-112.99999999998533,-8.999999999992347,50.0000000000056,-270.99999999999903,19.00000000000235,-386.0000000000241,297.9999999999983,-195.99999999999795,-76.00000000000762,-371.9999999999999,,-1056.0
2021.03.15,-129.00000000000134,-18.999999999991246,45.000000000006146,-270.99999999999903,-12.999999999996348,-372.0000000000141,293.99999999999426,-203.00000000000296,-70.99999999999795,-381.0000000000002,,-1120.0000000000027
2021.03.15,-90.99999999999665,-7.0000000000014495,51.99999999999649,-270.99999999999903,-14.000000000002899,-378.0000000000143,280.9999999999979,-233.99999999999466,-82.99999999999841,-387.999999999991,,-1133.000000000004
2021.03.15,25.00000000000835,34.000000000000696,141.99999999999767,-171.99999999999437,14.000000000002899,-343.00000000001774,310.9999999999946,-230.00000000000398,-27.000000000001023,-335.9999999999985,,-582.0000000000114
2021.03.15,66.00000000001049,90.00000000001229,204.00000000000418,-165.9999999999995,46.999999999997044,-379.0000000000191,409.99999999999926,-262.00000000000045,-3.0000000000001137,-353.9999999999992,,-346.9999999999951
2021.03.15,-26.999999999999247,35.00000000000725,195.00000000000074,-256.0000000000007,60.00000000000449,-438.0000000000166,470.9999999999992,-253.0000000000001,0.999999999990564,-430.9999999999974,,-643.0000000000118
2021.03.15,-41.99999999998649,21.00000000000435,180.99999999999784,-239.99999999999577,17.999999999995797,-399.0000000000009,498.9999999999828,-242.00000000000443,15.000000000000568,-405.9999999999917,,-594.999999999998
2021.03.15,-150.99999999999002,11.00000000000545,129.00000000000134,-236.00000000000287,-9.00000000000345,-409.00000000002024,510.99999999999477,-194.99999999999318,27.000000000001023,-333.999999999989,,-655.9999999999961
2021.03.15,-174.99999999999181,-114.99999999999844,58.000000000002494,-304.9999999999997,9.00000000000345,-381.0000000000002,364.9999999999931,-243.99999999999977,-20.000000000010232,-361.99999999999477,,-1169.999999999996
2021.03.15,-302.9999999999866,-285.00000000000193,-7.9999999999968985,-329.00000000000153,-60.00000000000449,-435.0000000000023,365.99999999999966,-316.0000000000025,-63.00000000000239,-362.99999999999955,,-1795.9999999999986
2021.03.15,-299.99999999998914,-339.0000000000004,-36.999999999998145,-368.9999999999971,-119.99999999999788,-451.0000000000218,280.9999999999979,-349.9999999999943,-84.00000000000318,-403.99999999999636,,-2173.0000000000005
2021.03.15,-285.99999999998624,-330.9999999999924,-36.0000000000027,-329.00000000000153,-92.99999999999864,-384.00000000001455,284.9999999999797,-310.99999999999284,-58.9999999999975,-356.9999999999993,,-1901.000000000006
2021.03.15,-190.99999999998562,-204.99999999998852,41.9999999999976,-256.0000000000007,-14.000000000002899,-411.00000000000136,314.99999999999864,-304.9999999999926,-26.00000000001046,-319.0000000000026,,-1369.9999999999886
2021.03.15,-154.99999999999403,-218.99999999999142,33.000000000005244,-244.99999999999523,-14.999999999998348,-283.00000000001546,283.99999999999534,-262.00000000000045,-9.000000000000341,-274.9999999999915,,-1145.9999999999861
2021.03.15,-143.99999999998857,-204.00000000000418,61.999999999995396,-215.99999999999397,68.00000000000139,-298.0000000000018,292.9999999999877,-259.9999999999909,22.999999999996135,-246.9999999999999,,-922.9999999999986
2021.03.15,-66.99999999999484,-119.99999999998678,129.9999999999968,-171.99999999999437,156.00000000000057,-292.0000000000016,421.99999999998903,-259.00000000000034,72.99999999999329,-220.99999999998943,,-349.99999999998766
2021.03.15,-127.99999999999478,-93.99999999999409,173.00000000000094,-187.00000000000384,126.99999999999933,-385.0000000000193,434.9999999999854,-272.99999999999613,60.99999999999284,-244.99999999999034,,-516.00000000002
2021.03.15,-85.99999999998609,-65.99999999998829,216.0000000000051,-175.00000000000293,134.99999999999625,-343.00000000001774,601.9999999999915,-242.00000000000443,107.99999999998988,-271.99999999999136,,-123.00000000000813
2021.03.15,-78.99999999998464,-63.99999999999739,199.00000000000472,-168.00000000000148,119.99999999999788,-336.00000000001273,428.9999999999905,-247.99999999999045,73.99999999999807,-259.9999999999909,,-332.9999999999864
2021.03.15,-4.000000000004,-25.999999999992696,153.00000000000313,-202.9999999999976,119.00000000000244,-296.0000000000207,370.999999999988,-227.00000000000387,30.9999999999917,-313.99999999999295,,-396.00000000002655
2021.03.15,45.000000000006146,90.99999999999665,200.00000000000017,-158.99999999999804,156.00000000000057,-246.00000000000932,383.99999999998437,-173.99999999999238,64.99999999999773,-281.9999999999965,,79.99999999998937
2021.03.15,185.00000000001293,75.00000000000284,183.99999999999528,-146.00000000000168,178.99999999999582,-131.00000000000023,190.99999999998562,-155.00000000000114,61.99999999999761,-247.99999999999045,,195.9999999999967
2021.03.15,161.00000000001114,144.0000000000108,195.9999999999962,-158.0000000000026,209.00000000000364,-55.00000000000682,115.99999999998278,-96.00000000000364,95.99999999998943,-244.99999999999034,,367.9999999999907
2021.03.15,405.0000000000109,131.00000000001444,229.99999999999687,-95.99999999999609,253.99999999999866,216.99999999998454,-78.00000000000028,-67.99999999999784,162.9999999999967,-162.9999999999967,,995.0000000000113
2021.03.15,256.00000000001177,7.0000000000014495,82.99999999999974,-237.99999999999378,175.00000000000293,200.9999999999934,-245.0000000000063,-115.99999999999966,27.999999999991587,-269.999999999996,,-118.99999999999488
2021.03.15,239.00000000001143,16.000000000016,90.99999999999665,-226.00000000000398,195.9999999999962,60.99999999997863,-121.00000000001555,-144.99999999999602,34.99999999999659,-268.99999999999125,,-123.00000000001128
2021.03.15,228.00000000000597,25.00000000000835,90.99999999999665,-215.99999999999397,153.99999999999858,-10.000000000019327,-48.000000000003595,-167.99999999999216,-22.00000000000557,-308.9999999999975,,-275.00000000000256
2021.03.15,217.0000000000005,-8.999999999992347,51.000000000001044,-243.99999999999977,87.00000000000374,12.999999999976808,-147.00000000000824,-197.9999999999933,-54.000000000002046,-331.99999999999363,,-616.0000000000073
2021.03.15,185.00000000001293,-60.99999999999994,6.0000000000060005,-276.9999999999939,65.00000000000395,15.999999999991132,-185.00000000001293,-194.99999999999318,-76.99999999999818,-348.99999999998954,,-871.9999999999736
2021.03.15,195.00000000001182,-31.999999999987594,11.00000000000545,-265.0000000000041,78.99999999999574,34.99999999999659,-206.00000000001728,-183.9999999999975,-76.00000000000762,-322.9999999999933,,-765.9999999999977
2021.03.15,255.00000000000523,-19.999999999997797,43.999999999999595,-227.99999999999488,99.00000000000463,50.99999999998772,-207.00000000000162,-191.0000000000025,-64.99999999999773,-314.9999999999977,,-576.999999999995
2021.03.15,167.00000000000603,-43.999999999999595,-10.999999999994348,-280.00000000000244,80.99999999999774,-6.000000000000227,-225.00000000000853,-182.99999999999272,-100.99999999999909,-349.9999999999943,,-951.9999999999875
2021.03.15,146.00000000000168,-48.000000000003595,-41.9999999999976,-285.9999999999974,68.99999999999685,-13.00000000000523,-276.00000000000955,-191.0000000000025,-146.0000000000008,-349.9999999999943,,-1137.0000000000123
2021.03.15,131.99999999999878,-38.0000000000047,-29.999999999996696,-287.9999999999994,78.00000000000028,-52.00000000002092,-313.00000000000773,-189.99999999999773,-142.00000000001012,-364.9999999999949,,-1208.0000000000332
2021.03.15,151.9999999999966,-82.99999999998863,9.00000000000345,-251.00000000000122,78.00000000000028,-42.00000000000159,-500.00000000001154,-209.00000000000318,-117.00000000000443,-344.99999999999886,,-1308.000000000009
2021.03.15,153.00000000000313,-42.999999999993044,-9.999999999998899,-281.99999999999335,85.99999999999719,-50.00000000001137,-419.0000000000138,-170.99999999999227,-112.00000000000898,-384.9999999999909,,-1233.0000000000023
2021.03.16,160.00000000000458,-0.9999999999843467,11.00000000000545,-276.9999999999939,114.99999999999844,-66.0000000000025,-188.00000000001037,-155.9999999999917,-94.0000000000083,-356.9999999999993,,-852.999999999982
2021.03.16,139.00000000000023,-1.999999999990898,12.999999999996348,-314.99999999999864,119.99999999999788,-48.00000000000182,-115.00000000002063,-165.99999999999682,-82.99999999999841,-393.99999999999125,,-851.000000000004
2021.03.16,171.00000000001003,7.0000000000014495,63.99999999999739,-298.9999999999937,144.99999999999514,-25.000000000005684,-57.00000000001815,-162.9999999999967,-45.000000000001705,-378.0000000000001,,-580.000000000012
2021.03.16,170.00000000000347,14.000000000002899,55.000000000005045,-300.99999999999574,141.99999999999767,-45.000000000015916,-64.0000000000196,-162.9999999999967,-55.00000000000682,-393.99999999999125,,-641.0000000000169
2021.03.16,163.00000000000205,-15.999999999993797,39.00000000000014,-309.0000000000037,141.99999999999767,-73.0000000000075,-94.00000000001629,-212.99999999999386,-81.00000000000307,-412.9999999999967,,-855.000000000015
2021.03.16,205.99999999999508,26.0000000000149,82.00000000000429,-270.0000000000036,158.0000000000026,-86.00000000001273,-138.0000000000159,-209.00000000000318,-82.99999999999841,-412.9999999999967,,-727.0000000000136
2021.03.16,226.00000000001506,-24.999999999986144,48.000000000003595,-293.99999999999426,151.9999999999966,-74.00000000001228,-180.0000000000024,-243.99999999999977,-109.99999999999943,-435.99999999999284,,-936.9999999999718
2021.03.16,268.0000000000016,-12.999999999996348,12.999999999996348,-302.9999999999977,126.99999999999933,8.99999999998613,-282.0000000000045,-222.99999999999898,-135.00000000000512,-429.9999999999926,,-969.0000000000119
2021.03.16,312.00000000000114,31.000000000003247,45.000000000006146,-281.99999999999335,158.0000000000026,39.99999999999204,-329.00000000000153,-197.00000000000273,-106.99999999999932,-414.99999999999204,,-743.9999999999839
2021.03.16,381.0000000000091,73.99999999999629,45.000000000006146,-275.000000000003,158.0000000000026,116.99999999999022,-398.00000000000944,-176.00000000000193,-106.00000000000875,-406.9999999999965,,-587.0000000000152
2021.03.16,367.0000000000062,34.000000000000696,-2.999999999997449,-273.000000000001,168.00000000000148,126.99999999998113,-442.00000000000904,-180.99999999999739,-125.0,-396.0000000000008,,-724.0000000000161
2021.03.16,375.9999999999986,36.999999999998145,4.999999999999449,-265.0000000000041,170.99999999999892,162.9999999999825,-478.0000000000006,-162.9999999999967,-120.00000000000455,-369.99999999999034,,-644.0000000000188
2021.03.16,405.0000000000109,12.999999999996348,7.9999999999968985,-258.9999999999981,195.9999999999962,230.99999999999454,-473.0000000000123,-162.9999999999967,-96.00000000000364,-341.99999999999875,,-480.00000000001455
2021.03.16,405.9999999999952,5.000000000010552,-9.999999999998899,-248.00000000000378,183.99999999999528,205.99999999998886,-509.00000000000387,-189.99999999999773,-128.0000000000001,-357.9999999999899,,-642.0000000000043
2021.03.16,453.99999999999886,5.000000000010552,2.999999999997449,-263.99999999999756,178.99999999999582,230.99999999999454,-565.0000000000155,-198.99999999999807,-131.00000000000023,-375.99999999999056,,-663.0000000000047
2021.03.16,409.99999999999926,5.999999999994898,12.999999999996348,-288.9999999999948,178.00000000000037,166.99999999997317,-513.0000000000078,-200.00000000000284,-127.00000000000955,-408.9999999999918,,-764.0000000000429
2021.03.16,441.0000000000025,43.999999999999595,46.00000000000159,-268.0000000000016,204.00000000000418,206.99999999999363,-421.0000000000047,-173.99999999999238,-93.00000000000352,-384.9999999999909,,-398.99999999999164
2021.03.16,439.99999999999596,45.000000000006146,31.999999999998696,-263.99999999999756,195.00000000000074,250.0,-557.0000000000075,-143.00000000000068,-79.00000000000773,-347.999999999999,,-429.0000000000109
2021.03.16,570.0000000000039,89.00000000000574,92.99999999999864,-200.00000000000017,219.00000000000253,355.99999999999454,-657.0000000000186,-134.00000000000034,-33.00000000000125,-305.9999999999974,,-3.0000000000126192
2021.03.16,815.9999999999945,175.00000000001404,209.9999999999991,-121.99999999999989,295.99999999999625,554.9999999999784,-584.0000000000067,-123.99999999999523,55.999999999997385,-256.0000000000002,,1021.999999999978
2021.03.16,784.0000000000069,123.00000000000644,294.00000000000534,-122.99999999999534,314.0000000000032,518.0000000000007,-371.00000000001023,-146.0000000000008,131.9999999999908,-248.99999999999523,,1276.0000000000116
2021.03.16,751.0000000000127,110.99999999999443,270.0000000000036,-121.99999999999989,351.99999999999676,492.999999999995,-443.99999999999994,-159.9999999999966,120.99999999999511,-253.0000000000001,,1119.000000000001
2021.03.16,919.0000000000032,35.00000000000725,302.9999999999977,-70.99999999999883,319.99999999999807,678.9999999999736,-524.0000000000133,-183.9999999999975,165.99999999999682,-194.00000000000261,,1448.9999999999645
2021.03.16,885.0000000000025,24.000000000001798,334.00000000000097,-10.999999999994348,380.00000000000256,656.9999999999823,-455.0000000000054,-182.99999999999272,200.9999999999934,-110.99999999999,,1721.0000000000007
2021.03.16,771.9999999999949,4.000000000004,214.00000000000307,-80.99999999999774,368.00000000000165,549.999999999983,-501.0000000000181,-215.99999999999397,87.0000000000033,-185.00000000000227,,1011.9999999999777
2021.03.16,693.0000000000102,-75.00000000000284,156.99999999999602,-153.00000000000313,426.9999999999996,555.9999999999832,-547.0000000000086,-215.99999999999397,70.99999999999795,-215.99999999999397,,696.9999999999843
2021.03.16,560.0000000000049,-119.00000000000244,112.99999999999643,-165.9999999999995,400.00000000000034,424.99999999998295,-508.00000000001955,-245.00000000000455,43.99999999999693,-233.99999999999466,,269.9999999999609
2021.03.16,449.9999999999948,-113.99999999999189,89.00000000000574,-210.99999999999451,365.0000000000042,405.00000000000114,-437.0000000000207,-207.9999999999984,49.99999999999716,-221.9999999999942,,167.0000000000034
2021.03.16,388.0000000000106,-153.00000000000313,19.999999999997797,-302.9999999999977,295.99999999999625,436.9999999999834,-442.00000000000904,-183.9999999999975,46.999999999997044,-265.99999999999113,,-160.00000000001347
2021.03.16,347.0000000000084,-112.99999999998533,22.999999999995246,-273.000000000001,251.00000000000122,376.9999999999811,-486.00000000000864,-153.99999999999636,33.00000000000125,-245.9999999999951,,-240.9999999999992
2021.03.16,263.00000000001324,-95.999999999985,-7.0000000000014495,-285.00000000000193,236.00000000000287,389.99999999998636,-371.00000000001023,-111.0000000000042,105.99999999999454,-186.9999999999976,,-62.00000000000341
2021.03.16,226.00000000001506,-120.99999999999334,51.000000000001044,-236.99999999999832,246.99999999999721,473.99999999998954,-226.99999999999943,-3.0000000000001137,171.99999999999704,-107.99999999998988,,474.00000000001876
2021.03.16,214.00000000000307,-109.99999999998789,56.99999999999594,-205.99999999999508,287.9999999999994,384.9999999999909,-136.00000000000279,-13.999999999995794,171.99999999999704,-80.99999999998886,,569.0000000000159
2021.03.16,232.00000000000998,-102.00000000000209,-0.999999999995449,-261.99999999999557,214.00000000000307,378.9999999999907,-275.000000000003,-54.000000000002046,132.99999999999557,-138.9999999999958,,125.00000000000534
2021.03.16,266.999999999995,-205.99999999999508,55.000000000005045,-232.99999999999432,280.9999999999979,304.9999999999784,-188.00000000001037,-191.0000000000025,131.00000000000023,-137.00000000000045,,83.99999999997385
2021.03.16,222.00000000001108,-258.99999999998704,60.00000000000449,-185.99999999999727,263.0000000000021,168.99999999998272,-125.00000000001954,-256.0000000000002,52.99999999999727,-174.99999999999716,,-234.00000000000358
2021.03.16,160.00000000000458,-285.00000000000193,26.000000000003798,-226.00000000000398,234.99999999999633,187.99999999998818,-147.00000000000824,-245.00000000000455,48.00000000000182,-185.00000000000227,,-431.00000000002626
2021.03.16,175.99999999999838,-275.9999999999874,45.000000000006146,-192.00000000000327,253.0000000000032,159.9999999999966,-110.00000000001009,-259.00000000000034,46.999999999997044,-171.99999999999704,,-327.99999999999676
2021.03.16,109.00000000000354,-319.999999999987,-19.999999999997797,-265.0000000000041,234.00000000000088,166.99999999997317,-193.00000000002092,-265.00000000000057,24.00000000000091,-205.99999999998886,,-735.0000000000207
2021.03.16,126.0000000000039,-350.00000000000585,12.000000000000899,-241.00000000000233,300.0000000000003,167.99999999997794,-148.00000000001478,-292.0000000000016,51.9999999999925,-194.00000000000261,,-567.0000000000516
2021.03.16,165.9999999999995,-381.99999999999346,16.0000000000049,-226.99999999999943,300.99999999999574,175.99999999998772,-131.00000000001444,-310.0000000000023,40.99999999999682,-185.99999999999284,,-536.0000000000177
2021.03.16,168.99999999999693,-370.999999999988,75.9999999999983,-200.99999999999562,354.9999999999942,179.9999999999784,-37.00000000002035,-298.9999999999924,101.99999999998965,-159.9999999999966,,-186.00000000003547
2021.03.16,171.00000000001003,-387.000000000004,67.00000000000594,-198.99999999999363,370.00000000000364,184.99999999997385,-45.000000000006146,-325.9999999999934,78.99999999999352,-170.99999999999227,,-256.00000000000244
2021.03.16,131.00000000001444,-384.9999999999909,46.999999999997044,-209.00000000000364,380.00000000000256,159.9999999999966,-18.0000000000069,-304.9999999999926,72.99999999999329,-164.99999999999204,,-290.99999999998215
2021.03.16,180.0000000000024,-361.9999999999957,53.999999999998494,-202.0000000000022,365.99999999999966,183.9999999999975,-59.000000000009045,-305.9999999999974,67.99999999999784,-171.99999999999704,,-249.00000000000546
2021.03.16,222.00000000001108,-322.00000000000006,99.00000000000463,-168.99999999999693,402.00000000000233,184.99999999997385,-121.99999999999989,-304.9999999999926,95.99999999998943,-147.99999999999613,,-62.00000000000432
2021.03.16,212.99999999999653,-408.9999999999927,100.00000000000009,-178.00000000000037,383.99999999999545,228.999999999985,-204.00000000000418,-286.9999999999919,102.99999999999443,-144.99999999999602,,-194.00000000001373
2021.03.16,234.00000000000088,-354.9999999999942,117.00000000000044,-151.9999999999966,417.0000000000007,238.9999999999759,-98.0000000000203,-278.99999999999636,129.99999999999545,-126.99999999999534,,125.99999999997056
2021.03.17,209.00000000001472,-350.00000000000585,92.99999999999864,-166.99999999999494,405.9999999999952,193.9999999999884,-84.0000000000174,-302.99999999999727,103.9999999999992,-146.0000000000008,,-44.000000000020066
2021.03.17,168.99999999999693,-356.9999999999851,82.00000000000429,-202.0000000000022,395.99999999999636,153.99999999999636,-1.0000000000065512,-305.9999999999974,85.99999999999852,-180.99999999999739,,-159.99999999999613
2021.03.17,141.00000000001333,-373.99999999998545,90.99999999999665,-198.99999999999363,397.0000000000029,94.99999999999886,48.99999999998794,-322.00000000000273,79.9999999999983,-191.99999999999307,,-233.99999999997686
2021.03.17,124.99999999999733,-346.0000000000019,82.00000000000429,-195.9999999999962,380.00000000000256,34.99999999999659,55.99999999998939,-341.99999999999875,51.9999999999925,-207.9999999999984,,-362.0000000000126
2021.03.17,116.00000000000499,-322.9999999999844,92.99999999999864,-182.99999999999983,380.00000000000256,-11.000000000024102,62.99999999999084,-356.9999999999993,67.99999999999784,-219.99999999999886,,-374.00000000001165
2021.03.17,117.99999999999588,-310.9999999999946,143.9999999999997,-159.9999999999935,397.99999999999835,-42.00000000000159,200.99999999998454,-350.9999999999991,78.99999999999352,-212.99999999999386,,-137.0000000000107
2021.03.17,219.99999999999798,-265.99999999998846,175.99999999999838,-122.99999999999534,412.00000000000125,38.99999999998727,153.9999999999875,-343.0000000000035,91.99999999999875,-185.00000000000227,,175.99999999998158
2021.03.17,287.000000000015,-246.99999999999721,206.00000000000617,-121.99999999999989,410.9999999999947,82.99999999999841,154.99999999999403,-341.99999999999875,111.99999999999477,-197.00000000000273,,346.00000000000443
2021.03.17,296.0000000000074,-242.99999999999324,204.00000000000418,-112.99999999999643,395.99999999999636,97.99999999998477,131.99999999999878,-340.999999999994,109.99999999999943,-186.9999999999976,,352.00000000000955
2021.03.17,287.9999999999994,-226.99999999999943,190.99999999999673,-115.99999999999389,402.9999999999978,132.99999999998136,104.99999999999955,-308.9999999999975,116.99999999999022,-167.0000000000016,,417.9999999999726
2021.03.17,256.99999999999613,-234.00000000000088,175.00000000000293,-136.00000000000279,392.9999999999989,127.9999999999859,96.99999999999153,-292.99999999999216,118.99999999999977,-176.00000000000193,,329.9999999999775
2021.03.17,263.99999999999756,-215.99999999999397,195.9999999999962,-129.00000000000134,414.9999999999987,131.00000000000023,154.99999999999403,-280.9999999999917,143.99999999999125,-159.9999999999966,,518.9999999999943
2021.03.17,229.00000000001253,-195.9999999999962,200.99999999999562,-107.00000000000153,424.9999999999976,86.99999999998909,192.99999999999872,-284.9999999999966,141.9999999999959,-141.9999999999959,,546.9999999999993
2021.03.17,188.9999999999947,-248.99999999998812,192.99999999999872,-104.99999999999955,424.9999999999976,28.999999999996362,203.99999999998198,-326.9999999999982,117.999999999995,-146.0000000000008,,330.99999999997783
2021.03.17,222.99999999999542,-251.99999999998556,187.9999999999993,-102.99999999999754,419.00000000000273,57.999999999992724,194.99999999998963,-328.9999999999935,112.99999999999955,-152.9999999999916,,359.00000000001114
2021.03.17,276.00000000000955,-221.00000000000452,233.00000000000543,-37.99999999999359,448.9999999999994,36.99999999997772,180.99999999998673,-367.00000000000443,120.99999999999511,-113.99999999999011,,556.9999999999812
2021.03.17,180.0000000000024,-244.9999999999841,185.99999999999727,-87.00000000000374,422.9999999999956,36.000000000001364,173.00000000000094,-362.99999999999955,112.99999999999955,-143.99999999999125,,272.00000000001853
2021.03.17,34.000000000000696,-272.00000000000557,175.00000000000293,-107.00000000000153,412.9999999999967,-145.00000000001023,241.99999999998667,-343.0000000000035,102.99999999999443,-159.9999999999966,,-60.00000000003604
2021.03.17,-11.999999999989797,-268.9999999999859,161.00000000000003,-127.99999999999478,390.99999999999693,-210.00000000000796,370.999999999988,-346.9999999999942,84.00000000000318,-185.00000000000227,,-143.99999999998676
2021.03.17,-126.0000000000039,-228.99999999999034,194.0000000000053,-95.99999999999609,380.00000000000256,-346.00000000000364,475.99999999998755,-325.9999999999934,105.99999999999454,-165.99999999999682,,-132.9999999999942
2021.03.17,-29.999999999996696,-184.99999999999073,228.00000000000597,-104.00000000000409,319.99999999999807,-279.0000000000248,573.9999999999857,-308.9999999999975,122.99999999999045,-179.9999999999926,,157.99999999997374
2021.03.17,-38.0000000000047,-150.99999999999002,231.0000000000034,-100.00000000000009,283.99999999999534,-240.0000000000091,522.9999999999845,-280.00000000000114,143.99999999999125,-162.9999999999967,,209.99999999997283
2021.03.17,119.00000000000244,-126.99999999998823,251.00000000000122,-68.99999999999685,417.99999999999613,-97.00000000000841,420.9999999999825,-256.9999999999908,197.00000000000273,-108.99999999999466,,747.0000000000061
2021.03.17,109.00000000000354,-131.99999999999878,217.99999999999596,-98.99999999999353,422.9999999999956,-44.00000000001114,377.9999999999894,-224.99999999999432,183.9999999999975,-116.99999999999022,,694.9999999999941
2021.03.17,45.000000000006146,-72.0000000000054,200.99999999999562,-110.99999999999443,395.0000000000009,-29.000000000024784,320.9999999999935,-194.99999999999318,174.99999999999716,-140.00000000000057,,589.999999999975
2021.03.17,-69.9999999999923,-137.9999999999937,180.0000000000024,-134.0000000000008,380.00000000000256,-196.00000000002638,441.99999999998687,-221.00000000000364,158.00000000000125,-146.99999999999136,,253.99999999998488
2021.03.17,19.999999999997797,-99.99999999998899,217.0000000000005,-92.00000000000318,373.99999999999653,-156.0000000000059,489.99999999999045,-234.99999999999943,152.9999999999916,-140.00000000000057,,530.9999999999789
2021.03.17,73.00000000001194,-99.99999999998899,343.00000000000443,7.9999999999968985,390.99999999999693,-182.00000000001637,655.9999999999899,-265.00000000000057,221.9999999999942,-90.99999999999397,,1054.999999999994
2021.03.17,192.00000000001438,-104.99999999999955,353.99999999999875,48.99999999999905,331.0000000000035,-90.00000000000341,574.9999999999922,-301.9999999999925,230.99999999999454,-46.999999999997044,,1188.00000000001
2021.03.17,87.99999999999919,-119.00000000000244,317.9999999999961,39.00000000000014,312.9999999999966,-161.00000000000136,611.9999999999903,-305.9999999999974,215.99999999999397,-40.99999999999682,,958.9999999999784
2021.03.17,85.00000000000173,-92.99999999998754,326.0000000000041,40.00000000000669,385.99999999999744,-177.00000000002092,658.9999999999874,-260.9999999999957,224.99999999999432,-33.00000000000125,,1156.9999999999864
2021.03.17,48.000000000003595,-31.000000000003247,302.0000000000023,21.999999999999797,327.99999999999494,-186.00000000000705,576.9999999999831,-224.99999999999432,206.00000000000307,-48.00000000000182,,992.99999999998
2021.03.17,60.99999999999994,-99.00000000000463,236.00000000000287,-41.000000000002146,285.00000000000193,-173.00000000000182,497.99999999999847,-242.999999999995,143.99999999999125,-103.9999999999992,,563.9999999999916
2021.03.17,139.00000000000023,-78.99999999998464,273.000000000001,-14.000000000002899,329.999999999997,-81.00000000001728,343.99999999998875,-236.99999999999477,185.99999999999284,-89.9999999999892,,770.999999999991
2021.03.17,353.0000000000033,69.00000000000794,402.00000000000233,102.00000000000209,383.0,45.99999999999227,478.999999999985,-204.9999999999983,254.99999999999545,-15.999999999991132,,1867.9999999999989
2021.03.17,255.00000000000523,-4.999999999988347,389.000000000006,107.00000000000153,412.00000000000125,-64.00000000002137,491.99999999998136,-239.99999999999488,268.0000000000007,2.0000000000095497,,1616.0000000000011
2021.03.17,299.00000000000483,-4.999999999988347,470.9999999999992,138.00000000000477,514.9999999999987,-30.000000000001137,698.999999999983,-286.9999999999919,317.99999999999784,10.000000000005116,,2128.000000000012
2021.03.17,346.0000000000019,59.000000000009045,487.99999999999955,133.00000000000534,515.9999999999942,-15.00000000001478,696.999999999992,-250.99999999999056,344.99999999999886,14.000000000010004,,2332.0000000000055
2021.03.17,404.0000000000044,85.00000000000173,461.0000000000003,112.000000000001,498.9999999999939,68.9999999999884,473.99999999999665,-204.9999999999983,301.9999999999925,-24.00000000000091,,2176.99999999998
