date,USDCAD,NZDUSD,EURCHF,CHFJPY,CADCHF,NZDCHF,EURGBP,GBPCAD,GBPAUD,EURJPY,EURNZD,CADJPY,NZDJPY,AUDCAD,AUDNZD,empty,sum
2017.04.24,-299.00000000000483,-119.99999999999788,0.0,-487.99999999999955,-100.99999999999554,0.0,-182.99999999999983,-508.9999999999817,-670.9999999999993,-611.0000000000042,-150.00000000000568,-294.00000000001114,-322.00000000000273,-199.00000000001583,0.0,,-3947.0000000000186
2017.04.24,-265.0000000000041,-70.99999999999883,-63.99999999999739,-560.0000000000023,-92.99999999999864,68.00000000000139,-180.99999999999784,-436.9999999999985,-560.9999999999893,-665.9999999999968,-14.000000000002899,-325.00000000000284,-317.0000000000073,-192.00000000001438,26.999999999999247,,-3651.0000000000105
2017.04.24,-333.0000000000055,-223.99999999999088,-158.99999999999804,-501.0000000000048,-102.99999999999754,-7.0000000000014495,-173.00000000000094,-377.9999999999894,-1039.9999999999966,-706.0000000000031,-213.00000000001873,-368.9999999999998,-537.9999999999967,-150.00000000000568,36.999999999998145,,-4857.00000000001
2017.04.24,-361.9999999999957,-234.00000000000088,-134.99999999999625,-608.0000000000041,-63.99999999999739,-12.000000000000899,-158.0000000000026,-334.9999999999964,-922.0000000000006,-912.0000000000061,-243.99999999999977,-457.00000000000784,-585.9999999999985,-26.0000000000149,123.00000000000644,,-4932.0000000000155
2017.04.24,-270.99999999999903,-96.99999999999153,-116.00000000000499,-582.9999999999984,-58.99999999999794,129.9999999999968,-185.00000000000182,-356.9999999999851,-839.9999999999964,-875.0,139.00000000000023,-409.000000000006,-417.0000000000016,-56.000000000011596,163.00000000000205,,-3832.9999999999955
2017.04.24,-289.9999999999903,-112.99999999999643,-133.99999999998968,-694.0000000000026,19.999999999997797,173.9999999999964,-248.00000000000378,-394.9999999999898,-974.0000000000082,-1016.9999999999959,229.99999999999687,-466.99999999999875,-466.99999999999875,20.999999999982144,218.99999999999142,,-4135.00000000001
2017.04.24,-279.00000000000705,-42.999999999993044,-202.9999999999976,-974.9999999999943,41.9999999999976,241.99999999999778,-409.99999999999926,-353.99999999998766,-797.9999999999876,-1396.000000000001,295.99999999998516,-506.0000000000002,-468.0000000000035,-81.00000000001995,144.99999999999514,,-4788.000000000016
2017.04.24,-279.00000000000705,-48.99999999999905,-235.00000000000742,-906.9999999999965,114.00000000000298,308.9999999999926,-453.99999999999886,-360.9999999999891,-652.9999999999925,-1384.0000000000005,632.9999999999947,-493.0000000000092,-460.9999999999985,-121.99999999999989,102.00000000000209,,-4240.000000000006
2017.04.24,-319.0000000000026,-206.99999999999054,-200.00000000000017,-828.9999999999935,97.00000000000264,175.00000000000293,-261.99999999999557,-182.99999999999983,-601.9999999999915,-1189.9999999999977,273.9999999999965,-457.9999999999984,-591.9999999999987,-93.00000000000975,46.999999999997044,,-4341.99999999998
2017.04.24,-400.00000000000034,-195.9999999999962,-140.0000000000068,-971.0000000000036,153.00000000000313,242.99999999999324,-290.00000000000136,-170.99999999998784,-624.0000000000023,-1334.9999999999936,392.9999999999989,-513.0000000000052,-551.0000000000019,-56.000000000011596,87.99999999999919,,-4370.000000000016
2017.04.24,-435.0000000000076,-183.99999999999528,-95.00000000000064,-1194.0000000000027,233.00000000000543,327.99999999999494,-338.00000000000495,-119.99999999998678,-496.99999999999187,-1507.9999999999955,474.999999999981,-534.000000000006,-570.999999999998,-58.000000000002494,24.000000000001798,,-4474.000000000009
2017.04.24,-412.9999999999967,-192.99999999999872,-46.999999999997044,-1162.0000000000061,312.9999999999966,422.00000000000017,-295.99999999999625,-26.999999999999247,-428.9999999999905,-1415.0000000000064,568.9999999999973,-478.00000000000864,-537.0000000000061,-18.0000000000069,83.00000000001084,,-3628.0000000000077
2017.04.24,-346.0000000000019,-161.99999999999548,9.999999999998899,-1034.9999999999966,270.0000000000036,395.99999999999636,-258.0000000000027,-60.99999999999994,-497.99999999999847,-1250.0,478.0000000000006,-422.00000000001125,-480.000000000004,-42.0000000000087,75.00000000000284,,-3325.0000000000173
2017.04.24,-275.000000000003,-127.99999999999478,53.999999999998494,-1084.9999999999936,295.0000000000008,414.9999999999987,-263.99999999999756,-102.99999999998644,-550.9999999999903,-1207.9999999999984,495.99999999998533,-415.00000000000625,-477.00000000000387,29.999999999996696,136.00000000000279,,-3079.9999999999914
2017.04.24,-253.99999999999866,-139.00000000000023,66.99999999999484,-1081.9999999999936,344.99999999999534,419.00000000000273,-204.00000000000418,101.00000000001774,-428.9999999999905,-1224.9999999999943,485.99999999998647,-414.0000000000015,-508.0000000000098,66.99999999999484,133.00000000000534,,-2636.999999999995
2017.04.24,-251.00000000000122,-143.9999999999997,69.9999999999923,-1088.9999999999986,341.0000000000024,400.00000000000034,-197.99999999999818,66.00000000001049,-443.99999999999994,-1230.000000000004,315.99999999998295,-413.0000000000109,-514.00000000001,56.99999999999594,89.00000000000574,,-2944.0000000000327
2017.04.24,-207.00000000000162,-114.99999999999844,137.9999999999937,-1003.0000000000001,348.00000000000387,417.99999999999613,-170.99999999999892,57.00000000001815,-465.99999999998863,-1058.0000000000068,312.9999999999855,-316.0000000000025,-418.99999999999693,66.99999999999484,123.00000000000644,,-2290.9999999999955
2017.04.24,-191.00000000000784,-114.99999999999844,136.00000000000279,-983.9999999999947,355.0000000000053,412.00000000000125,-175.99999999999838,154.0000000000097,-392.9999999999989,-1060.0000000000023,149.9999999999835,-274.0000000000009,-387.00000000000045,55.99999999998939,96.99999999999153,,-2220.0000000000186
2017.04.24,-174.00000000000747,-166.99999999999494,46.0000000000127,-909.9999999999966,338.00000000000495,366.9999999999951,-104.00000000000409,217.0000000000005,-337.99999999999386,-998.9999999999952,166.99999999998383,-234.99999999999943,-399.0000000000009,70.99999999999883,42.0000000000087,,-2077.999999999988
2017.04.24,-195.9999999999962,-180.99999999999784,-209.9999999999991,-914.0000000000015,229.00000000000142,231.0000000000034,-217.99999999999596,282.0000000000045,-231.99999999998778,-1254.9999999999955,458.9999999999872,-262.00000000000045,-460.00000000000796,-1.0000000000065512,-29.999999999996696,,-2757.9999999999886
2017.04.24,-303.0000000000088,-184.99999999999073,-194.99999999998963,-897.9999999999961,216.0000000000051,268.0000000000016,-273.9999999999965,178.00000000001148,-249.99999999999466,-1272.9999999999961,397.99999999998727,-364.0000000000043,-490.99999999999966,-81.00000000001995,-95.00000000000064,,-3348.999999999992
2017.04.24,-185.99999999999727,-185.99999999999727,-130.99999999999224,-828.9999999999935,231.0000000000034,205.99999999999508,-255.00000000000523,13.000000000018552,-395.99999999999636,-1174.9999999999973,169.99999999998127,-317.99999999999784,-508.0000000000098,-31.000000000003247,-123.99999999999079,,-3518.9999999999823
2017.04.24,-85.00000000000173,-187.9999999999993,-109.99999999998789,-754.9999999999955,183.99999999999528,137.9999999999937,-268.0000000000016,-97.9999999999981,-615.9999999999943,-1013.9999999999958,38.99999999998904,-254.0000000000049,-505.00000000000966,24.999999999986144,-120.99999999999334,,-3628.0000000000177
2017.04.24,-22.999999999995246,-178.99999999999582,-95.00000000000064,-795.0000000000017,263.99999999999756,192.99999999999872,-324.9999999999975,46.0000000000127,-499.9999999999893,-1054.000000000002,109.99999999998789,-189.99999999999773,-463.99999999999864,24.999999999986144,-147.00000000000824,,-3134.000000000004
2017.04.24,134.00000000001188,-148.99999999999915,-62.000000000006494,-731.9999999999993,365.0000000000042,268.0000000000016,-314.0000000000032,130.0000000000079,-517.9999999999962,-1007.000000000005,302.9999999999866,-105.00000000000398,-424.99999999999716,82.99999999998863,-92.00000000000318,,-2121.000000000013
2017.04.24,167.9999999999904,-73.00000000000084,-34.000000000000696,-644.999999999996,355.0000000000053,295.99999999999625,-238.0000000000049,161.00000000001114,-473.99999999999665,-834.9999999999937,281.99999999998226,-55.00000000000682,-332.00000000000784,90.99999999999665,-51.000000000001044,,-1384.0000000000268
2017.04.24,239.00000000001143,-139.00000000000023,28.000000000005798,-736.9999999999948,424.9999999999976,263.99999999999756,-209.9999999999991,286.00000000000847,-371.99999999999454,-835.9999999999985,183.99999999998417,40.99999999999682,-364.0000000000043,154.99999999999403,-239.99999999999577,,-1275.9999999999911
2017.04.24,314.99999999999864,-168.00000000000148,-78.00000000000028,-756.0000000000002,504.00000000000443,239.0000000000003,-319.99999999999807,429.00000000001273,-266.999999999995,-1007.000000000005,232.99999999999432,42.00000000000159,-450.00000000000284,151.9999999999966,-269.00000000000813,,-1401.0000000000025
