date,USDCHF,EURCHF,CADCHF,EURJPY,empty,sum
2020.07.07,148.99999999999915,-407.0000000000018,46.999999999997044,-733.0000000000041,,-944.0000000000098
2020.07.07,155.00000000000514,-404.0000000000044,39.00000000000014,-757.000000000005,,-967.0000000000041
2020.07.07,143.9999999999997,-402.9999999999978,43.999999999999595,-731.0000000000088,,-946.0000000000073
2020.07.07,146.00000000000168,-431.0000000000036,34.99999999999615,-740.0000000000091,,-990.0000000000149
2020.07.07,156.00000000000057,-445.0000000000065,20.999999999993246,-826.0000000000076,,-1094.0000000000202
2020.07.07,114.00000000000298,-419.9999999999982,36.999999999998145,-862.9999999999995,,-1131.9999999999966
2020.07.07,113.00000000000753,-402.9999999999978,54.999999999993946,-861.0000000000042,,-1096.0000000000005
2020.07.07,143.00000000000423,-365.0000000000153,109.99999999999899,-864.0000000000043,,-976.0000000000164
2020.07.07,140.0000000000068,-276.9999999999939,127.99999999999478,-775.0000000000057,,-783.9999999999981
2020.07.07,116.00000000000499,-234.00000000000088,128.99999999999022,-759.0000000000003,,-748.000000000006
2020.07.07,48.000000000003595,-249.00000000001032,100.99999999999554,-765.0000000000006,,-865.0000000000117
2020.07.07,-25.999999999992696,-226.00000000001506,81.9999999999932,-716.0000000000082,,-886.0000000000227
2020.07.07,-102.00000000000209,-285.00000000000193,11.999999999989797,-665.0000000000063,,-1040.0000000000205
2020.07.07,-104.99999999999955,-280.0000000000136,-11.00000000000545,-754.0000000000049,,-1150.0000000000234
2020.07.07,-37.99999999999359,-289.0000000000059,20.999999999993246,-748.0000000000047,,-1054.000000000011
2020.07.07,-12.000000000000899,-306.00000000000625,-2.000000000002,-778.0000000000058,,-1098.000000000015
2020.07.07,17.000000000000348,-319.0000000000026,22.999999999995246,-817.0000000000073,,-1096.0000000000143
2020.07.07,117.00000000000044,-235.00000000000742,109.99999999999899,-910.0000000000108,,-918.0000000000188
2020.07.07,131.00000000000333,-258.0000000000027,120.99999999999334,-913.0000000000109,,-919.0000000000169
2020.07.07,158.0000000000026,-242.00000000000887,184.99999999999073,-879.0000000000049,,-778.0000000000205
2020.07.07,187.00000000000384,-239.99999999999577,198.99999999999363,-984.9999999999994,,-838.9999999999977
2020.07.07,178.00000000000037,-232.99999999999432,186.99999999999272,-981.9999999999993,,-850.0000000000006
2020.07.07,174.00000000000747,-148.00000000001478,201.99999999999108,-790.0000000000063,,-562.0000000000225
2020.07.07,129.00000000000134,-97.00000000001374,245.99999999999068,-669.0000000000111,,-391.00000000003286
2020.07.07,251.00000000000122,-131.00000000001444,263.99999999999756,-780.0000000000011,,-396.0000000000168
2020.07.07,280.9999999999979,-139.00000000000023,277.99999999998937,-793.0000000000064,,-373.0000000000193
2020.07.07,284.0000000000065,-110.99999999999443,297.9999999999983,-765.0000000000006,,-293.9999999999902
2020.07.07,260.00000000000466,-110.99999999999443,309.99999999999915,-730.000000000004,,-270.9999999999946
2020.07.07,226.00000000000398,-141.99999999999767,261.99999999999557,-713.0000000000081,,-367.0000000000062
2020.07.07,235.00000000000742,-140.0000000000068,258.9999999999981,-745.0000000000045,,-391.0000000000058
2020.07.07,268.0000000000016,-141.99999999999767,292.9999999999988,-760.0000000000051,,-341.0000000000024
2020.07.07,203.00000000000873,-114.0000000000141,305.99999999999517,-698.0000000000075,,-303.00000000001774
2020.07.07,204.00000000000418,-114.99999999999844,291.99999999999227,-629.0000000000049,,-248.00000000000688
2020.07.07,151.00000000000114,-92.00000000000318,304.9999999999997,-600.9999999999991,,-237.00000000000142
2020.07.07,164.00000000000858,-26.999999999999247,331.999999999999,-517.0000000000101,,-48.00000000000182
2020.07.07,169.00000000000804,-45.000000000006146,314.99999999999864,-518.0000000000007,,-79.00000000000011
2020.07.08,182.99999999999983,-53.00000000001415,312.9999999999966,-548.0000000000018,,-105.00000000001955
2020.07.08,158.99999999999804,-53.00000000001415,356.9999999999962,-547.0000000000113,,-84.00000000003115
2020.07.08,174.00000000000747,-49.99999999999449,336.9999999999984,-535.0000000000108,,-73.99999999999943
2020.07.08,175.00000000000293,-46.999999999997044,345.99999999999073,-542.0000000000016,,-68.000000000005
2020.07.08,157.00000000000713,-63.99999999999739,337.99999999999386,-591.9999999999987,,-160.9999999999951
2020.07.08,170.99999999999892,-59.000000000009045,334.9999999999964,-588.9999999999986,,-142.00000000001234
2020.07.08,155.00000000000514,-87.99999999999919,301.9999999999912,-704.0000000000077,,-335.0000000000106
2020.07.08,102.00000000000209,-70.0000000000145,315.9999999999941,-654.0000000000106,,-306.0000000000289
2020.07.08,121.99999999999989,-73.99999999999629,289.9999999999903,-678.0000000000115,,-340.0000000000176
2020.07.08,129.00000000000134,-90.00000000001229,292.9999999999988,-704.0000000000077,,-372.0000000000199
2020.07.08,135.00000000000733,-85.00000000000173,311.99999999999005,-663.0000000000109,,-301.00000000001523
2020.07.08,148.0000000000037,-100.99999999999554,296.9999999999917,-673.0000000000018,,-329.00000000000193
2020.07.08,161.00000000000003,-100.0000000000112,291.99999999999227,-674.0000000000066,,-321.00000000002547
2020.07.08,163.00000000000205,-104.00000000001519,303.9999999999932,-667.0000000000016,,-304.00000000002154
2020.07.08,165.00000000000404,-87.99999999999919,310.9999999999946,-645.0000000000102,,-257.0000000000108
2020.07.08,173.00000000000094,-58.000000000002494,338.9999999999893,-548.0000000000018,,-94.0000000000141
2020.07.08,180.0000000000024,-80.00000000001339,324.9999999999975,-606.9999999999993,,-182.00000000001285
2020.07.08,169.00000000000804,-96.00000000000719,322.9999999999955,-618.0000000000092,,-222.00000000001285
2020.07.08,121.99999999999989,-70.99999999999883,329.999999999997,-559.0000000000117,,-178.00000000001364
2020.07.08,162.0000000000066,-63.99999999999739,339.99999999999585,-556.0000000000116,,-118.00000000000654
2020.07.08,187.00000000000384,-86.0000000000083,338.9999999999893,-599.0000000000038,,-159.00000000001887
2020.07.08,279.00000000000705,-76.0000000000094,332.99999999999443,-641.0000000000053,,-105.0000000000133
2020.07.08,267.00000000000614,-65.00000000000395,352.9999999999922,-628.0000000000001,,-73.00000000000568
2020.07.08,255.00000000000523,-43.999999999999595,373.99999999999653,-658.0000000000013,,-72.99999999999909
2020.07.08,202.0000000000022,0.0,384.9999999999909,-621.0000000000093,,-34.00000000001626
2020.07.08,204.99999999999963,35.999999999991594,380.999999999998,-555.0000000000068,,66.99999999998238
2020.07.08,206.00000000000617,5.999999999994898,333.9999999999899,-547.0000000000113,,-1.00000000002035
2020.07.08,214.99999999999852,-12.000000000012001,328.9999999999904,-655.0000000000011,,-123.00000000002422
2020.07.08,236.99999999999832,-19.999999999997797,352.9999999999922,-641.0000000000053,,-71.00000000001262
2020.07.08,262.00000000000665,-53.00000000001415,331.999999999999,-705.0000000000125,,-164.00000000002103
2020.07.08,251.00000000000122,-76.99999999999375,314.99999999999864,-710.9999999999985,,-221.99999999999238
2020.07.08,202.0000000000022,-75.00000000000284,298.9999999999937,-693.000000000012,,-267.000000000019
2020.07.08,274.00000000000756,-99.00000000000463,312.9999999999966,-888.0000000000052,,-400.0000000000057
2020.07.08,416.00000000000523,-175.00000000001404,296.9999999999917,-1093.0000000000036,,-555.0000000000207
2020.07.08,548.9999999999995,-195.9999999999962,301.9999999999912,-1148.0000000000105,,-493.0000000000159
2020.07.08,595.0000000000011,-150.00000000000568,293.99999999999426,-1150.0000000000057,,-411.0000000000159
2020.07.08,512.0000000000014,-79.00000000000685,305.99999999999517,-1065.0000000000118,,-326.00000000002206
2020.07.08,536.9999999999986,-93.99999999999409,287.9999999999994,-1013.0000000000052,,-282.00000000000136
2020.07.08,592.9999999999991,-151.9999999999966,266.999999999995,-1084.0000000000032,,-376.0000000000057
2020.07.08,658.0000000000031,-133.00000000000534,284.9999999999908,-1015.0000000000006,,-205.00000000001205
2020.07.08,585.0000000000022,-121.99999999999989,236.99999999999832,-927.0000000000067,,-227.00000000000614
2020.07.08,582.0000000000048,-168.0000000000126,164.99999999999292,-922.0000000000113,,-343.00000000002615
2020.07.08,589.0000000000061,-146.00000000000168,96.99999999999153,-849.0000000000038,,-309.00000000000784
2020.07.08,605.0,-140.0000000000068,89.99999999999008,-841.0000000000082,,-286.0000000000249
2020.07.08,592.9999999999991,-126.0000000000039,122.99999999999534,-840.0000000000034,,-250.00000000001285
2020.07.08,575.0000000000033,-121.99999999999989,118.99999999999133,-810.0000000000023,,-238.0000000000075
2020.07.08,613.000000000008,-100.0000000000112,158.99999999999804,-835.000000000008,,-163.00000000001307
2020.07.08,584.0000000000067,-117.00000000001154,155.99999999998948,-827.0000000000124,,-204.00000000002774
2020.07.09,560.0000000000049,-131.99999999999878,90.99999999999665,-844.9999999999989,,-325.99999999999613
2020.07.09,578.0000000000007,-110.00000000001009,203.99999999999307,-868.9999999999998,,-197.00000000001614
2020.07.09,586.0000000000088,-123.00000000000644,198.99999999999363,-859.9999999999994,,-198.00000000000352
2020.07.09,585.0000000000022,-127.00000000001043,200.00000000000017,-856.9999999999993,,-199.0000000000075
2020.07.09,574.0000000000078,-165.9999999999995,186.99999999999272,-908.0000000000013,,-313.0000000000001
2020.07.09,574.0000000000078,-173.00000000000094,183.99999999999528,-939.0000000000072,,-354.0000000000049
2020.07.09,596.0000000000076,-175.00000000001404,182.99999999999983,-959.0000000000032,,-355.0000000000098
2020.07.09,577.0000000000052,-157.00000000000713,177.99999999998929,-900.0000000000057,,-302.0000000000183
2020.07.09,570.0000000000039,-151.9999999999966,183.99999999999528,-926.0000000000019,,-323.99999999999943
2020.07.09,568.0000000000018,-144.99999999999514,192.99999999999872,-969.9999999999989,,-353.9999999999934
2020.07.09,626.9999999999998,-150.00000000000568,205.99999999999508,-990.9999999999997,,-308.00000000001046
2020.07.09,648.9999999999995,-175.99999999999838,217.99999999999596,-1044.0000000000111,,-353.0000000000141
2020.07.09,648.0000000000041,-173.00000000000094,227.99999999999488,-1031.000000000006,,-328.00000000000784
2020.07.09,675.9999999999989,-242.00000000000887,220.99999999999343,-1145.0000000000102,,-490.00000000002683
2020.07.09,740.0000000000073,-260.0000000000158,240.99999999999122,-1230.000000000004,,-509.0000000000214
2020.07.09,755.0000000000057,-245.0000000000063,245.99999999999068,-1191.0000000000025,,-435.0000000000125
2020.07.09,757.0000000000076,-229.99999999999687,252.99999999999213,-1228.999999999999,,-448.99999999999625
2020.07.09,740.0000000000073,-234.00000000000088,264.999999999993,-1231.9999999999993,,-461.0
2020.07.09,755.0000000000057,-232.00000000000998,249.99999999999466,-1184.0000000000118,,-411.0000000000215
2020.07.09,738.0000000000053,-198.00000000000927,227.99999999999488,-1129.000000000005,,-361.000000000014
2020.07.09,719.9999999999984,-198.00000000000927,221.99999999999997,-1135.000000000005,,-391.0000000000159
2020.07.09,600.0000000000006,-112.000000000001,167.9999999999904,-989.0000000000043,,-333.0000000000143
2020.07.09,651.0000000000016,-96.00000000000719,165.9999999999995,-887.0000000000005,,-166.0000000000066
2020.07.09,584.0000000000067,-103.00000000000864,84.99999999999064,-856.9999999999993,,-291.0000000000106
2020.07.09,548.0000000000041,-110.99999999999443,77.99999999998919,-824.0000000000123,,-309.0000000000134
2020.07.09,585.0000000000022,-104.00000000001519,92.99999999999864,-889.00000000001,,-315.00000000002433
2020.07.09,579.0000000000073,-83.9999999999952,75.9999999999983,-861.0000000000042,,-289.99999999999386
2020.07.09,492.0000000000035,-119.00000000000244,73.99999999999629,-891.0000000000053,,-444.00000000000796
2020.07.09,530.0000000000082,-110.00000000001009,67.9999999999903,-864.0000000000043,,-376.000000000016
2020.07.09,555.0000000000055,-175.99999999999838,61.999999999995396,-984.9999999999994,,-543.999999999997
2020.07.09,604.0000000000045,-174.00000000000747,126.99999999999933,-1010.0000000000051,,-453.00000000000875
2020.07.09,602.0000000000025,-151.9999999999966,113.99999999999189,-952.0000000000124,,-388.00000000001455
2020.07.09,630.0000000000083,-150.00000000000568,173.9999999999964,-962.0000000000033,,-308.0000000000043
2020.07.09,540.0000000000072,-136.00000000000279,129.9999999999968,-917.0000000000016,,-383.00000000000045
2020.07.09,516.0000000000053,-99.00000000000463,167.9999999999904,-716.0000000000082,,-131.00000000001705
2020.07.09,426.9999999999996,-5.999999999994898,231.99999999999886,-642.0000000000101,,10.99999999999352
2020.07.09,378.00000000000057,17.000000000000348,331.999999999999,-481.00000000000875,,245.99999999999113
2020.07.09,397.0000000000029,24.000000000001798,367.99999999999056,-471.00000000000364,,317.9999999999916
2020.07.09,435.0000000000076,-2.999999999997449,350.9999999999902,-506.0000000000002,,277.0000000000002
2020.07.09,399.0000000000049,38.99999999998904,356.9999999999962,-463.0000000000081,,331.99999999998204
2020.07.09,385.000000000002,14.999999999987246,333.9999999999899,-423.0000000000018,,310.99999999997726
2020.07.09,389.000000000006,22.999999999995246,325.99999999999295,-409.000000000006,,328.9999999999882
2020.07.09,379.0000000000071,4.999999999988347,353.99999999999875,-424.0000000000066,,313.9999999999876
2020.07.09,379.0000000000071,-2.999999999997449,362.99999999999113,-417.0000000000016,,321.9999999999992
2020.07.09,375.0000000000031,0.9999999999843467,368.9999999999971,-376.0000000000048,,368.99999999997976
2020.07.09,365.99999999999966,28.000000000005798,380.999999999998,-323.0000000000075,,451.9999999999959
2020.07.09,339.0000000000004,62.99999999999084,365.99999999999966,-263.00000000000523,,504.9999999999857
2020.07.09,321.0000000000046,61.99999999998429,352.9999999999922,-243.99999999999977,,491.99999999998136
2020.07.10,360.0000000000048,61.99999999998429,354.9999999999942,-278.0000000000058,,498.9999999999775
2020.07.10,348.9999999999993,72.99999999998974,344.99999999999534,-284.000000000006,,482.9999999999784
2020.07.10,375.0000000000031,97.9999999999981,391.9999999999924,-265.00000000000057,,599.9999999999931
2020.07.10,400.00000000000034,85.00000000000173,390.99999999999693,-278.0000000000058,,597.9999999999932
2020.07.10,389.000000000006,68.99999999998573,364.9999999999931,-289.0000000000015,,533.9999999999834
2020.07.10,385.000000000002,63.99999999999739,360.9999999999891,-326.0000000000076,,483.9999999999808
2020.07.10,343.9999999999999,59.99999999999339,367.99999999999056,-334.0000000000032,,437.9999999999807
2020.07.10,294.00000000000534,58.99999999998684,363.99999999999767,-228.9999999999992,,487.99999999999056
2020.07.10,285.00000000000193,78.99999999998464,350.9999999999902,-39.00000000000148,,675.9999999999753
2020.07.10,301.0000000000068,78.00000000000028,336.9999999999984,-1.0000000000047748,,715.0000000000007
2020.07.10,258.0000000000027,66.99999999999484,335.99999999999187,15.999999999991132,,676.9999999999804
2020.07.10,251.00000000000122,55.99999999998939,326.9999999999995,18.000000000000682,,651.9999999999908
2020.07.10,242.00000000000887,31.999999999987594,318.99999999999153,33.00000000000125,,625.9999999999892
2020.07.10,226.00000000000398,24.999999999986144,315.9999999999941,39.99999999999204,,606.9999999999762
2020.07.10,213.00000000000762,22.999999999995246,326.9999999999995,70.99999999999795,,634.0000000000003
2020.07.10,218.00000000000708,42.999999999993044,357.99999999999164,100.99999999999909,,719.9999999999909
2020.07.10,243.99999999999977,60.99999999999994,410.9999999999947,158.00000000000125,,873.9999999999957
2020.07.10,206.00000000000617,46.999999999997044,405.9999999999952,165.99999999999682,,824.9999999999952
2020.07.10,184.00000000000637,31.999999999987594,424.9999999999976,210.99999999999852,,851.9999999999901
2020.07.10,195.00000000000074,69.9999999999923,425.99999999999307,301.9999999999925,,992.9999999999786
2020.07.10,113.00000000000753,-4.000000000004,379.9999999999915,329.9999999999983,,818.9999999999933
2020.07.10,156.00000000000057,-63.000000000013046,365.99999999999966,191.99999999999307,,650.9999999999802
2020.07.10,184.00000000000637,-116.00000000000499,358.9999999999982,131.9999999999908,,558.9999999999903
2020.07.10,231.0000000000034,-89.00000000000574,388.9999999999949,138.9999999999958,,669.9999999999883
2020.07.10,242.00000000000887,-127.99999999999478,405.9999999999952,158.99999999999181,,679.0000000000011
2020.07.10,243.00000000000432,-119.00000000000244,392.9999999999989,125.0,,642.0000000000008
2020.07.10,273.000000000001,-141.00000000001333,387.99999999999943,75.9999999999934,,595.9999999999806
2020.07.10,258.0000000000027,-140.0000000000068,383.0,78.99999999999352,,579.9999999999894
2020.07.10,253.99999999999866,-158.99999999999804,345.99999999999073,47.99999999998761,,488.99999999997897
2020.07.10,230.000000000008,-127.00000000001043,314.99999999999864,36.000000000001364,,453.99999999999756
2020.07.10,180.99999999999784,-90.99999999999665,312.9999999999966,117.999999999995,,520.9999999999927
2020.07.10,214.00000000000307,-107.00000000001265,283.99999999999534,110.99999999999,,501.9999999999758
2020.07.10,291.0000000000079,-173.00000000000094,324.9999999999975,-24.00000000000091,,419.0000000000035
2020.07.10,343.9999999999999,-178.00000000001148,348.9999999999993,-51.00000000000193,,463.9999999999858
2020.07.10,360.0000000000048,-151.00000000001222,394.9999999999898,-48.00000000000182,,555.9999999999806
2020.07.10,426.9999999999996,-127.00000000001043,424.9999999999976,-124.00000000000944,,600.9999999999774
2020.07.10,419.9999999999982,-127.00000000001043,442.9999999999934,-128.0000000000001,,607.999999999981
2020.07.10,419.9999999999982,-123.00000000000644,474.9999999999921,-111.0000000000042,,660.9999999999797
2020.07.10,378.00000000000057,-127.00000000001043,476.9999999999941,-106.00000000000875,,621.9999999999754
2020.07.10,334.00000000000097,-103.00000000000864,479.99999999999153,-120.00000000000455,,590.9999999999793
2020.07.10,304.9999999999997,-131.99999999999878,432.9999999999945,-112.99999999999955,,492.9999999999959
2020.07.10,304.9999999999997,-182.0000000000155,369.99999999999255,-129.0000000000049,,363.9999999999719
2020.07.10,270.99999999999903,-182.99999999999983,339.99999999999585,-118.00000000000921,,309.99999999998585
2020.07.10,273.000000000001,-184.00000000000637,330.9999999999924,-150.00000000000568,,269.99999999998136
2020.07.10,248.00000000000378,-178.00000000001148,313.99999999999204,-118.99999999999977,,264.99999999998454
2020.07.10,273.000000000001,-177.00000000000495,334.9999999999964,-129.0000000000049,,301.9999999999876
2020.07.10,292.9999999999988,-158.0000000000137,378.999999999996,-138.00000000000523,,375.9999999999759
2020.07.10,285.00000000000193,-141.00000000001333,385.99999999999744,-106.00000000000875,,423.99999999997726
