date,CADCHF,EURJPY,empty,sum
2020.09.28,-59.99999999999339,-83.99999999998897,,-143.99999999998238
2020.09.28,-44.99999999999504,-139.99999999998636,,-184.9999999999814
2020.09.28,-70.99999999999883,-200.9999999999934,,-271.99999999999227
2020.09.28,-53.999999999998494,-163.99999999998727,,-217.99999999998576
2020.09.28,-69.9999999999923,-157.99999999998704,,-227.99999999997934
2020.09.28,-73.00000000000084,-170.99999999999227,,-243.99999999999312
2020.09.28,-67.9999999999903,-176.9999999999925,,-244.99999999998278
2020.09.28,-51.99999999999649,-34.99999999999659,,-86.99999999999308
2020.09.28,-90.99999999999665,88.00000000000807,,-2.9999999999885745
2020.09.28,-95.00000000000064,-39.99999999999204,,-134.99999999999267
2020.09.28,-98.99999999999353,11.00000000000989,,-87.99999999998364
2020.09.28,-95.00000000000064,46.00000000000648,,-48.99999999999416
2020.09.28,-96.99999999999153,75.00000000000284,,-21.999999999988688
2020.09.28,-79.99999999999119,88.00000000000807,,8.000000000016882
2020.09.28,-100.99999999999554,55.00000000000682,,-45.99999999998872
2020.09.28,-85.99999999999719,64.00000000000716,,-21.999999999990024
2020.09.28,-93.99999999999409,142.00000000001012,,48.00000000001603
2020.09.28,-95.99999999999609,146.0000000000008,,50.000000000004704
2020.09.28,-121.99999999999989,143.00000000000068,,21.000000000000796
2020.09.28,-112.000000000001,96.00000000000364,,-15.999999999997357
2020.09.28,-109.99999999999899,73.0000000000075,,-36.99999999999149
2020.09.28,-80.99999999999774,90.00000000000341,,9.00000000000567
2020.09.28,-2.999999999997449,-0.999999999990564,,-3.999999999988013
2020.09.28,50.0000000000056,-9.999999999990905,,40.000000000014694
2020.09.28,79.00000000000685,-18.999999999991246,,60.0000000000156
2020.09.28,48.99999999999905,-36.99999999999193,,12.00000000000712
2020.09.28,-0.999999999995449,-196.99999999998852,,-197.99999999998397
2020.09.28,11.00000000000545,-168.99999999999693,,-157.99999999999147
2020.09.28,31.000000000003247,-174.99999999999716,,-143.99999999999392
2020.09.28,21.00000000000435,-362.99999999999955,,-341.9999999999952
2020.09.28,42.0000000000087,-369.99999999999034,,-327.99999999998164
2020.09.28,52.000000000007596,-449.99999999998863,,-397.999999999981
2020.09.28,18.0000000000069,-416.9999999999874,,-398.9999999999805
2020.09.28,-63.99999999999739,-525.9999999999962,,-589.9999999999936
2020.09.28,-154.99999999999403,-477.99999999999443,,-632.9999999999884
2020.09.28,-163.99999999999747,-382.99999999999557,,-546.9999999999931
2020.09.28,35.00000000000725,-440.9999999999883,,-405.999999999981
2020.09.28,117.00000000000044,-423.9999999999924,,-306.9999999999919
2020.09.28,180.0000000000024,-404.9999999999869,,-224.99999999998454
2020.09.28,228.00000000000597,-405.9999999999917,,-177.99999999998573
2020.09.28,196.00000000000728,-369.99999999999034,,-173.99999999998306
2020.09.28,170.00000000000347,-421.99999999999704,,-251.99999999999358
2020.09.28,164.00000000000858,-448.99999999999807,,-284.9999999999895
2020.09.28,161.00000000000003,-434.99999999998806,,-273.99999999998806
2020.09.28,157.00000000000713,-425.9999999999877,,-268.99999999998056
2020.09.28,167.00000000000603,-416.9999999999874,,-249.99999999998136
2020.09.28,192.00000000000327,-427.99999999999727,,-235.999999999994
2020.09.28,165.00000000000404,-431.99999999998795,,-266.9999999999839
2020.09.29,175.00000000000293,-399.9999999999915,,-224.99999999998855
2020.09.29,174.00000000000747,-401.9999999999868,,-227.99999999997934
2020.09.29,157.00000000000713,-432.9999999999927,,-275.99999999998556
2020.09.29,154.0000000000097,-473.99999999998954,,-319.9999999999799
2020.09.29,147.00000000000824,-487.99999999999955,,-340.9999999999913
2020.09.29,156.00000000000057,-466.99999999999875,,-310.9999999999982
2020.09.29,160.00000000000458,-477.99999999999443,,-317.9999999999899
2020.09.29,185.00000000000182,-476.99999999998965,,-291.99999999998784
2020.09.29,198.00000000000927,-432.9999999999927,,-234.99999999998346
2020.09.29,224.000000000002,-422.9999999999876,,-198.99999999998562
2020.09.29,239.0000000000003,-486.99999999999477,,-247.99999999999446
2020.09.29,239.0000000000003,-486.99999999999477,,-247.99999999999446
2020.09.29,242.00000000000887,-479.99999999998977,,-237.9999999999809
2020.09.29,261.0000000000001,-473.99999999998954,,-212.99999999998943
2020.09.29,243.99999999999977,-507.99999999999557,,-263.9999999999958
2020.09.29,226.99999999999943,-580.9999999999889,,-353.9999999999894
2020.09.29,214.00000000000307,-626.9999999999953,,-412.99999999999227
2020.09.29,220.00000000000907,-570.999999999998,,-350.99999999998886
2020.09.29,203.00000000000873,-610.99999999999,,-407.99999999998124
2020.09.29,242.00000000000887,-745.9999999999951,,-503.99999999998624
2020.09.29,247.00000000000833,-754.9999999999955,,-507.99999999998715
2020.09.29,252.0000000000078,-691.9999999999931,,-439.9999999999853
2020.09.29,251.00000000000122,-698.9999999999981,,-447.9999999999968
2020.09.29,204.99999999999963,-799.9999999999972,,-594.9999999999975
2020.09.29,236.00000000000287,-822.9999999999933,,-586.9999999999905
2020.09.29,245.0000000000063,-825.9999999999934,,-580.999999999987
2020.09.29,223.00000000000654,-844.9999999999989,,-621.9999999999923
2020.09.29,209.00000000000364,-845.9999999999894,,-636.9999999999858
2020.09.29,276.00000000000955,-1039.999999999992,,-763.9999999999825
2020.09.29,303.0000000000088,-1001.9999999999953,,-698.9999999999866
2020.09.29,330.0000000000081,-987.9999999999995,,-657.9999999999915
2020.09.29,339.0000000000004,-993.9999999999998,,-654.9999999999993
2020.09.29,391.000000000008,-978.9999999999992,,-587.9999999999911
2020.09.29,416.00000000000523,-1148.9999999999868,,-732.9999999999816
2020.09.29,479.0000000000072,-1342.9999999999893,,-863.999999999982
2020.09.29,562.0000000000069,-1321.9999999999886,,-759.9999999999817
2020.09.29,556.0000000000009,-1338.9999999999986,,-782.9999999999977
2020.09.29,578.0000000000007,-1345.9999999999895,,-767.9999999999889
2020.09.29,592.0000000000036,-1225.999999999999,,-633.9999999999955
2020.09.29,623.0000000000069,-1386.9999999999864,,-763.9999999999794
2020.09.29,679.0000000000074,-1347.999999999999,,-668.9999999999917
2020.09.29,646.0000000000022,-1399.9999999999914,,-753.9999999999892
2020.09.29,616.0000000000055,-1430.9999999999973,,-814.9999999999918
2020.09.29,631.0000000000038,-1430.9999999999973,,-799.9999999999935
2020.09.29,625.0000000000089,-1395.9999999999866,,-770.9999999999777
2020.09.29,624.0000000000023,-1433.9999999999975,,-809.9999999999952
2020.09.29,628.0000000000064,-1382.9999999999955,,-754.9999999999891
2020.09.29,645.0000000000067,-1424.9999999999973,,-779.9999999999906
2020.09.30,646.0000000000022,-1394.999999999996,,-748.9999999999937
2020.09.30,631.9999999999992,-1394.999999999996,,-762.9999999999967
2020.09.30,625.0000000000089,-1402.9999999999916,,-777.9999999999827
2020.09.30,648.9999999999995,-1399.9999999999914,,-750.9999999999918
2020.09.30,636.0000000000032,-1409.9999999999966,,-773.9999999999934
2020.09.30,629.0000000000018,-1410.9999999999873,,-781.9999999999854
2020.09.30,580.0000000000027,-1514.9999999999864,,-934.9999999999836
2020.09.30,575.0000000000033,-1518.9999999999914,,-943.9999999999881
2020.09.30,558.000000000003,-1513.999999999996,,-955.999999999993
2020.09.30,559.0000000000094,-1514.9999999999864,,-955.9999999999769
2020.09.30,562.0000000000069,-1556.999999999988,,-994.999999999981
2020.09.30,552.0000000000081,-1566.9999999999932,,-1014.9999999999851
2020.09.30,614.0000000000034,-1401.9999999999868,,-787.9999999999834
2020.09.30,590.0000000000016,-1265.9999999999911,,-675.9999999999895
2020.09.30,601.000000000007,-1231.9999999999993,,-630.9999999999923
2020.09.30,628.0000000000064,-1180.9999999999973,,-552.9999999999909
2020.09.30,609.9999999999994,-1171.999999999997,,-561.9999999999976
2020.09.30,623.0000000000069,-1112.9999999999995,,-489.9999999999926
2020.09.30,642.0000000000092,-1093.999999999994,,-451.9999999999849
2020.09.30,575.0000000000033,-1218.999999999994,,-643.9999999999908
2020.09.30,530.0000000000082,-1350.999999999999,,-820.9999999999909
2020.09.30,521.0000000000048,-1228.999999999999,,-707.9999999999943
2020.09.30,512.0000000000014,-1256.0000000000002,,-743.9999999999989
2020.09.30,453.0000000000034,-1257.9999999999955,,-804.999999999992
2020.09.30,435.0000000000076,-1072.9999999999932,,-637.9999999999856
2020.09.30,392.00000000000347,-1064.9999999999977,,-672.9999999999943
2020.09.30,392.9999999999989,-1083.999999999989,,-690.9999999999902
2020.09.30,402.00000000000233,-1131.999999999991,,-729.9999999999886
2020.09.30,402.00000000000233,-1153.9999999999964,,-751.9999999999941
2020.09.30,389.000000000006,-1144.999999999996,,-755.9999999999899
2020.09.30,355.0000000000053,-1151.9999999999868,,-796.9999999999816
2020.09.30,353.0000000000033,-1157.999999999987,,-804.9999999999837
2020.09.30,311.00000000000574,-1072.9999999999932,,-761.9999999999875
2020.09.30,237.00000000000944,-1023.9999999999867,,-786.9999999999773
2020.09.30,256.0000000000007,-1247.0,,-990.9999999999993
2020.09.30,370.9999999999991,-1253.0,,-882.0000000000009
2020.09.30,438.00000000000506,-1200.9999999999934,,-762.9999999999884
2020.09.30,343.9999999999999,-1201.9999999999982,,-857.9999999999983
2020.09.30,142.00000000000878,-1136.9999999999864,,-994.9999999999776
2020.09.30,92.00000000000318,-1014.9999999999864,,-922.9999999999832
2020.09.30,72.0000000000054,-1013.9999999999958,,-941.9999999999905
2020.09.30,101.00000000000664,-1058.9999999999975,,-957.9999999999909
2020.09.30,90.0000000000012,-1022.9999999999961,,-932.999999999995
2020.09.30,114.00000000000298,-980.9999999999945,,-866.9999999999916
2020.09.30,119.00000000000244,-938.999999999993,,-819.9999999999905
2020.09.30,123.00000000000644,-981.9999999999993,,-858.9999999999928
2020.09.30,146.00000000000168,-998.9999999999952,,-852.9999999999935
2020.09.30,146.00000000000168,-972.999999999999,,-826.9999999999973
2020.10.01,176.0000000000095,-983.9999999999947,,-807.9999999999852
2020.10.01,191.00000000000784,-957.9999999999984,,-766.9999999999906
2020.10.01,145.00000000000622,-1003.0000000000001,,-857.9999999999939
2020.10.01,147.00000000000824,-990.9999999999997,,-843.9999999999914
2020.10.01,121.99999999999989,-1000.0,,-878.0000000000001
2020.10.01,126.0000000000039,-978.9999999999992,,-852.9999999999953
2020.10.01,124.00000000000189,-1064.9999999999977,,-940.9999999999958
2020.10.01,92.00000000000318,-1036.9999999999918,,-944.9999999999886
2020.10.01,65.00000000000395,-1051.9999999999925,,-986.9999999999885
2020.10.01,94.00000000000519,-1201.9999999999982,,-1107.999999999993
2020.10.01,96.00000000000719,-1161.9999999999918,,-1065.9999999999845
2020.10.01,108.00000000000809,-1179.9999999999927,,-1071.9999999999845
2020.10.01,137.00000000000932,-1209.9999999999936,,-1072.9999999999843
2020.10.01,148.99999999999915,-1182.9999999999927,,-1033.9999999999936
2020.10.01,139.00000000000023,-1169.9999999999875,,-1030.9999999999873
2020.10.01,136.00000000000279,-1182.9999999999927,,-1046.99999999999
2020.10.01,150.00000000000568,-1198.9999999999982,,-1048.9999999999925
2020.10.01,109.99999999999899,-1304.9999999999927,,-1194.9999999999936
2020.10.01,95.00000000000064,-1320.999999999998,,-1225.9999999999973
2020.10.01,97.00000000000264,-1338.9999999999986,,-1241.999999999996
2020.10.01,96.00000000000719,-1312.9999999999882,,-1216.999999999981
2020.10.01,94.00000000000519,-1209.9999999999936,,-1115.9999999999884
2020.10.01,97.00000000000264,-1243.9999999999998,,-1146.999999999997
2020.10.01,112.000000000001,-1196.9999999999886,,-1084.9999999999877
2020.10.01,206.00000000000617,-1219.9999999999989,,-1013.9999999999927
2020.10.01,219.00000000000253,-1320.999999999998,,-1101.9999999999955
2020.10.01,206.00000000000617,-1356.9999999999993,,-1150.9999999999932
2020.10.01,207.00000000000162,-1345.9999999999895,,-1138.999999999988
2020.10.01,279.00000000000705,-1449.9999999999886,,-1170.9999999999816
2020.10.01,278.00000000000045,-1451.9999999999982,,-1173.9999999999977
2020.10.01,251.00000000000122,-1420.9999999999923,,-1169.9999999999911
2020.10.01,285.00000000000193,-1522.9999999999961,,-1237.999999999994
2020.10.01,301.0000000000068,-1485.99999999999,,-1184.9999999999832
2020.10.01,246.00000000000176,-1470.9999999999895,,-1224.9999999999877
2020.10.01,284.0000000000065,-1407.999999999987,,-1123.9999999999804
2020.10.01,165.9999999999995,-1402.9999999999916,,-1236.999999999992
2020.10.01,175.00000000000293,-1352.9999999999945,,-1177.9999999999916
2020.10.01,250.00000000000577,-1372.0,,-1121.9999999999943
2020.10.01,198.00000000000927,-1346.999999999994,,-1148.9999999999848
2020.10.01,197.00000000000273,-1321.9999999999886,,-1124.999999999986
2020.10.01,152.00000000000767,-1302.9999999999973,,-1150.9999999999895
2020.10.01,137.00000000000932,-1313.999999999993,,-1176.9999999999836
2020.10.01,77.00000000000485,-1312.9999999999882,,-1235.9999999999834
2020.10.01,101.00000000000664,-1322.9999999999932,,-1221.9999999999866
2020.10.01,102.00000000000209,-1315.9999999999882,,-1213.9999999999861
2020.10.01,98.0000000000092,-1323.9999999999982,,-1225.999999999989
2020.10.01,156.00000000000057,-1331.9999999999936,,-1175.9999999999932
2020.10.01,167.00000000000603,-1318.9999999999884,,-1151.9999999999823
2020.10.02,158.0000000000026,-1289.999999999992,,-1131.9999999999895
2020.10.02,182.00000000000438,-1283.9999999999918,,-1101.9999999999875
2020.10.02,152.00000000000767,-1321.9999999999886,,-1169.999999999981
2020.10.02,136.00000000000279,-1313.999999999993,,-1177.9999999999902
2020.10.02,136.00000000000279,-1310.9999999999927,,-1174.99999999999
2020.10.02,136.00000000000279,-1294.9999999999875,,-1158.9999999999848
2020.10.02,128.00000000000588,-1309.9999999999882,,-1181.9999999999823
2020.10.02,136.00000000000279,-1198.9999999999982,,-1062.9999999999955
2020.10.02,128.00000000000588,-1212.9999999999939,,-1084.999999999988
2020.10.02,123.00000000000644,-1233.9999999999945,,-1110.9999999999882
2020.10.02,139.00000000000023,-1199.9999999999886,,-1060.9999999999884
2020.10.02,133.00000000000534,-1216.9999999999986,,-1083.9999999999932
2020.10.02,104.00000000000409,-1143.9999999999914,,-1039.9999999999873
2020.10.02,76.0000000000094,-1129.9999999999955,,-1053.9999999999861
2020.10.02,75.00000000000284,-1128.9999999999907,,-1053.9999999999877
2020.10.02,86.0000000000083,-1089.999999999989,,-1003.9999999999808
2020.10.02,131.00000000000333,-878.0000000000001,,-746.9999999999968
2020.10.02,268.0000000000016,-683.9999999999975,,-415.9999999999959
2020.10.02,274.00000000000756,-802.9999999999973,,-528.9999999999898
2020.10.02,293.0000000000099,-811.9999999999976,,-518.9999999999877
2020.10.02,184.00000000000637,-788.9999999999873,,-604.9999999999809
2020.10.02,138.00000000000477,-717.9999999999893,,-579.9999999999845
2020.10.02,124.00000000000189,-727.9999999999944,,-603.9999999999925
2020.10.02,112.000000000001,-677.9999999999973,,-565.9999999999962
2020.10.02,64.0000000000085,-617.999999999995,,-553.9999999999865
2020.10.02,116.00000000000499,-543.9999999999969,,-427.9999999999919
2020.10.02,198.00000000000927,-605.9999999999945,,-407.9999999999853
2020.10.02,150.00000000000568,-587.9999999999939,,-437.9999999999882
2020.10.02,123.00000000000644,-562.9999999999882,,-439.99999999998175
2020.10.02,133.00000000000534,-621.9999999999999,,-488.99999999999454
2020.10.02,159.00000000000912,-727.9999999999944,,-568.9999999999853
2020.10.02,132.0000000000099,-730.9999999999945,,-598.9999999999847
2020.10.02,175.00000000000293,-596.9999999999942,,-421.99999999999125
2020.10.02,154.0000000000097,-766.9999999999959,,-612.9999999999862
2020.10.02,132.0000000000099,-851.9999999999897,,-719.9999999999798
2020.10.02,104.00000000000409,-775.9999999999962,,-671.9999999999922
2020.10.02,193.00000000000983,-816.9999999999931,,-623.9999999999832
2020.10.02,158.0000000000026,-760.9999999999957,,-602.9999999999931
2020.10.02,132.0000000000099,-777.9999999999916,,-645.9999999999817
2020.10.02,137.00000000000932,-827.9999999999887,,-690.9999999999794
2020.10.02,129.00000000000134,-823.9999999999981,,-694.9999999999967
2020.10.02,142.00000000000878,-822.9999999999933,,-680.9999999999845
2020.10.02,153.00000000000313,-800.9999999999877,,-647.9999999999845
2020.10.02,132.0000000000099,-787.9999999999967,,-655.9999999999868
2020.10.02,112.000000000001,-771.9999999999914,,-659.9999999999903
2020.10.02,99.00000000000463,-785.9999999999872,,-686.9999999999825
2020.10.02,133.00000000000534,-780.9999999999917,,-647.9999999999864
2020.10.02,111.00000000000554,-783.9999999999918,,-672.9999999999862
