date,GBPUSD,EURUSD,USDJPY,GBPCHF,EURGBP,EURNZD,CADJPY,empty,sum
2015.05.18,-95.00000000000064,-60.99999999999994,-87.99999999999386,92.99999999998754,27.999999999994696,-58.000000000002494,-134.9999999999909,,-316.00000000000557
2015.05.18,-105.99999999998388,-60.99999999999994,-88.99999999999864,182.99999999999983,46.999999999997044,9.999999999998899,-99.99999999999432,,-115.99999999998101
2015.05.18,-65.99999999998829,-97.9999999999981,-143.00000000000068,60.99999999999994,-3.0000000000085514,102.00000000000209,-120.00000000000455,,-266.9999999999981
2015.05.18,-36.999999999998145,-87.99999999999919,-143.00000000000068,8.999999999992347,-3.0000000000085514,25.999999999992696,-143.99999999999125,,-380.00000000001273
2015.05.18,17.000000000000348,-76.99999999999375,-128.0000000000001,-25.00000000000835,-21.00000000000435,65.99999999998829,-131.00000000000023,,-299.0000000000182
2015.05.18,-5.999999999994898,-47.99999999998139,-78.99999999999352,26.999999999999247,7.9999999999968985,-26.999999999999247,-138.9999999999958,,-263.99999999996874
2015.05.18,-105.99999999998388,-121.99999999999989,-134.00000000000034,5.999999999994898,8.999999999992347,119.99999999998678,-84.99999999999375,,-312.00000000000387
2015.05.18,-167.9999999999904,-158.99999999999804,-364.9999999999949,-111.00000000001664,14.999999999998348,164.00000000000858,-233.0000000000041,,-856.999999999997
2015.05.18,-205.99999999999508,-234.00000000000088,-390.00000000000057,-267.0000000000172,-14.000000000002899,102.99999999998644,-206.00000000000307,,-1214.0000000000334
2015.05.18,-325.99999999998187,-263.99999999999756,-450.9999999999934,-221.00000000000452,17.999999999995797,303.9999999999932,-185.00000000000227,,-1124.9999999999905
2015.05.18,-247.99999999998158,-200.00000000000017,-379.99999999999545,-233.00000000001654,24.999999999997247,346.0000000000019,-126.00000000000477,,-815.9999999999995
2015.05.18,-229.99999999999687,-156.99999999998494,-358.99999999999466,-171.00000000001003,44.99999999999504,201.00000000000674,-143.00000000000068,,-813.9999999999854
2015.05.18,-204.99999999998852,-148.99999999999915,-364.9999999999949,-128.000000000017,35.999999999991594,205.99999999999508,-185.99999999999284,,-791.0000000000057
2015.05.18,-210.99999999998343,-180.0000000000024,-362.99999999999955,-124.00000000001299,19.999999999997797,261.0000000000001,-174.99999999999716,,-771.9999999999975
2015.05.18,-118.99999999998023,-151.9999999999966,-334.99999999999375,-121.99999999999989,-2.000000000002,208.00000000000819,-191.0000000000025,,-712.9999999999668
2015.05.18,-125.99999999998168,-147.99999999999258,-356.9999999999993,-120.00000000000898,0.999999999995449,194.0000000000053,-227.99999999999443,,-783.9999999999762
2015.05.18,-147.99999999999258,-204.99999999998852,-408.00000000000125,-208.00000000000819,-24.000000000001798,190.00000000000128,-271.0000000000008,,-1073.9999999999918
2015.05.18,-145.99999999997948,-105.99999999998388,-405.00000000000114,-161.99999999999548,39.00000000000014,238.0000000000049,-340.0000000000034,,-881.9999999999584
2015.05.18,-225.99999999999287,-114.99999999999844,-369.99999999999034,-42.0000000000087,67.9999999999903,156.00000000000057,-296.99999999999704,,-825.9999999999964
2015.05.18,-313.99999999999204,-320.9999999999935,-345.9999999999894,-161.99999999999548,-11.00000000000545,62.99999999999084,-227.00000000000387,,-1317.9999999999889
2015.05.18,-693.9999999999947,-537.9999999999941,-408.9999999999918,-36.999999999998145,18.999999999991246,-1.0000000000065512,-198.99999999999807,,-1858.9999999999918
2015.05.18,-557.9999999999918,-584.9999999999911,-487.99999999999955,-178.00000000001148,-74.00000000000739,35.00000000000725,-212.99999999999386,,-2060.999999999988
2015.05.18,-737.9999999999942,-696.999999999992,-390.00000000000057,-111.00000000001664,-64.0000000000085,-184.00000000000637,-128.0000000000001,,-2312.000000000018
2015.05.18,-736.9999999999877,-631.9999999999882,-405.9999999999917,5.999999999994898,-17.000000000000348,-151.00000000001222,-179.9999999999926,,-2116.999999999978
2015.05.18,-825.9999999999934,-746.9999999999866,-414.99999999999204,-163.00000000000205,-56.0000000000005,-242.99999999999324,-150.99999999999625,,-2600.999999999964
2015.05.18,-520.9999999999936,-446.9999999999974,-405.9999999999917,21.00000000000435,-2.000000000002,139.00000000000023,-149.99999999999147,,-1365.9999999999718
2015.05.18,-524.9999999999977,-503.99999999999335,-391.9999999999959,86.99999999999264,-43.00000000000415,17.000000000000348,-132.000000000005,,-1492.000000000003
2015.05.18,-550.9999999999903,-322.00000000000006,-408.9999999999918,209.9999999999991,91.99999999999208,300.99999999999574,-105.00000000000398,,-783.9999999999994
2015.05.18,-606.9999999999798,-519.0000000000028,-397.99999999999613,4.999999999988347,-10.000000000010001,59.99999999999339,-52.99999999999727,,-1522.0000000000043
2015.05.18,-635.9999999999922,-442.9999999999934,-414.0000000000015,68.00000000000139,55.99999999998939,79.00000000000685,-87.99999999999386,,-1377.9999999999832
2015.05.18,-773.9999999999858,-675.9999999999877,-473.99999999998954,-70.99999999999883,-29.000000000001247,104.99999999999955,43.00000000000637,,-1875.9999999999573
2015.05.18,-659.999999999994,-595.9999999999966,-435.99999999999284,38.99999999998904,-40.00000000000669,309.0000000000037,112.99999999999955,,-1270.9999999999975
2015.05.18,-396.9999999999807,-750.9999999999906,-488.9999999999901,-328.00000000001717,-257.0000000000072,221.00000000000452,346.00000000000364,,-1654.9999999999777
2015.05.18,-748.9999999999997,-1105.0000000000005,-542.9999999999922,-344.99999999999534,-328.0000000000061,-127.99999999999478,394.999999999996,,-2802.9999999999927
2015.05.18,-702.9999999999869,-975.9999999999991,-501.99999999999534,-353.0000000000033,-257.0000000000072,1.0000000000065512,451.9999999999982,,-2337.9999999999873
2015.05.18,-575.9999999999987,-847.9999999999822,-565.9999999999883,-483.99999999999557,-238.0000000000049,48.000000000003595,394.999999999996,,-2268.99999999997
2015.05.18,-638.9999999999895,-956.0000000000013,-561.9999999999976,-544.0000000000111,-274.00000000000756,-241.00000000000233,582.9999999999984,,-2633.000000000012
2015.05.18,-598.999999999994,-949.9999999999842,-542.0000000000016,-645.0000000000067,-294.00000000000534,-156.00000000000057,570.999999999998,,-2614.9999999999945
2015.05.18,-689.9999999999907,-1058.9999999999877,-573.9999999999981,-673.9999999999968,-320.00000000000915,-188.9999999999947,566.0000000000025,,-2939.9999999999745
2015.05.18,-663.999999999998,-985.999999999998,-586.9999999999891,-655.0000000000056,-284.0000000000065,-56.000000000011596,493.9999999999998,,-2738.000000000008
2015.05.18,-685.9999999999866,-1004.9999999999892,-614.9999999999949,-629.0000000000128,-289.0000000000059,51.000000000001044,472.0000000000084,,-2700.99999999998
2015.05.18,-870.9999999999995,-1325.9999999999827,-697.9999999999933,-690.0000000000128,-404.99999999999983,-208.99999999999253,454.9999999999983,,-3743.9999999999827
2015.05.18,-846.9999999999977,-1350.9999999999911,-675.9999999999877,-757.0000000000076,-435.0000000000076,-313.00000000000773,496.9999999999999,,-3882.0
2015.05.18,-813.9999999999814,-1461.9999999999854,-731.9999999999993,-876.0000000000101,-520.0000000000093,-512.0000000000014,558.9999999999975,,-4356.99999999999
2015.05.18,-858.9999999999875,-1347.9999999999936,-686.9999999999976,-750.0000000000063,-429.0000000000016,-300.99999999999574,546.999999999997,,-3826.9999999999845
