date,GBPUSD,EURUSD,USDJPY,GBPCHF,EURGBP,EURNZD,CADJPY,empty,sum
2015.05.18,-254.999999999983,-190.00000000000128,-402.000000000001,-178.00000000001148,24.999999999997247,157.99999999999147,-197.9999999999933,,-1040.0000000000014
2015.05.18,-240.9999999999801,-219.99999999999798,-390.99999999999113,-148.99999999999915,6.999999999990347,204.00000000000418,-200.9999999999934,,-990.9999999999673
2015.05.18,-222.99999999999542,-217.0000000000005,-368.9999999999998,-208.00000000000819,-12.000000000000899,182.99999999999983,-212.99999999999386,,-1058.9999999999989
2015.05.18,-130.99999999999224,-157.99999999999147,-360.99999999999,-157.00000000000713,-4.000000000004,133.99999999998968,-237.99999999999955,,-914.9999999999948
2015.05.18,-178.99999999999582,-258.99999999998704,-408.00000000000125,-252.0000000000078,-47.00000000000814,170.00000000000347,-271.0000000000008,,-1245.9999999999973
2015.05.18,-208.99999999999253,-312.9999999999855,-485.99999999999,-289.0000000000059,-66.00000000001049,75.00000000000284,-371.9999999999999,,-1659.9999999999818
2015.05.18,-249.99999999999466,-165.9999999999995,-436.9999999999976,-217.0000000000005,-12.000000000000899,60.99999999999994,-359.99999999999943,,-1380.9999999999927
2015.05.18,-339.99999999998477,-320.9999999999935,-408.00000000000125,-208.00000000000819,-25.00000000000835,-15.00000000000945,-352.99999999999443,,-1670.0
2015.05.18,-743.9999999999891,-568.9999999999973,-418.99999999999693,-238.0000000000049,-53.00000000000304,-110.99999999999443,-245.9999999999951,,-2379.9999999999804
2015.05.18,-737.9999999999942,-685.9999999999866,-490.99999999999966,-285.00000000000193,-93.00000000000975,-99.00000000000463,-257.000000000005,,-2649.0000000000014
2015.05.18,-821.9999999999894,-818.9999999999919,-481.9999999999993,-278.00000000000045,-119.00000000000244,-329.00000000000153,-216.99999999999875,,-3065.9999999999836
2015.05.18,-756.0000000000011,-783.0000000000003,-414.99999999999204,-195.9999999999962,-143.00000000000423,-323.0000000000066,-182.99999999999272,,-2798.9999999999927
2015.05.18,-872.9999999999905,-766.0,-434.99999999998806,-191.00000000000784,-63.00000000000195,-290.00000000001245,-194.99999999999318,,-2812.9999999999936
2015.05.18,-827.9999999999843,-756.9999999999854,-451.9999999999982,-307.99999999999716,-97.00000000000264,-276.9999999999939,-230.99999999999454,,-2949.9999999999563
2015.05.18,-546.9999999999864,-576.9999999999831,-418.99999999999693,-56.000000000011596,-87.00000000000374,-15.00000000000945,-161.99999999999193,,-1862.9999999999832
2015.05.18,-665.9999999999889,-534.9999999999966,-423.9999999999924,71.99999999998319,-46.00000000000159,-5.999999999994898,-173.99999999999238,,-1778.9999999999836
2015.05.18,-656.9999999999965,-526.9999999999886,-420.99999999999227,-9.000000000014552,-15.00000000000945,34.000000000000696,-118.99999999999977,,-1714.0000000000005
2015.05.18,-645.999999999991,-556.0000000000009,-436.9999999999976,-109.00000000000354,-26.000000000003798,48.000000000003595,-108.00000000000409,,-1833.9999999999975
2015.05.18,-825.9999999999934,-676.9999999999943,-479.99999999998977,-123.00000000000644,-40.00000000000669,-100.99999999999554,-126.00000000000477,,-2372.999999999991
2015.05.18,-802.9999999999982,-685.0000000000023,-479.99999999998977,-75.00000000000284,-60.00000000000449,38.99999999998904,-31.999999999996476,,-2096.000000000005
2015.05.18,-679.9999999999917,-842.9999999999937,-497.99999999999045,-415.0000000000098,-288.00000000001046,171.99999999999437,112.99999999999955,,-2439.000000000002
2015.05.18,-773.0000000000015,-1120.9999999999943,-620.9999999999951,-556.0000000000009,-360.0000000000048,-136.00000000000279,271.0000000000008,,-3295.999999999998
2015.05.18,-751.9999999999972,-1108.9999999999823,-544.9999999999875,-434.000000000001,-338.00000000000495,-202.00000000001327,296.99999999999704,,-3082.999999999989
2015.05.18,-869.999999999993,-1086.9999999999936,-574.9999999999886,-511.000000000017,-279.00000000000705,-130.0000000000079,356.00000000000875,,-3095.999999999998
2015.05.18,-676.9999999999943,-1004.9999999999892,-612.9999999999995,-687.0000000000153,-330.0000000000081,-259.9999999999936,388.9999999999958,,-3183.0000000000045
2015.05.18,-713.9999999999924,-1007.0000000000024,-569.9999999999932,-646.9999999999976,-299.00000000000483,-300.00000000001137,516.0000000000053,,-3020.999999999997
2015.05.18,-743.9999999999891,-1169.9999999999823,-586.9999999999891,-792.0000000000149,-365.99999999999966,-320.00000000000915,524.0000000000009,,-3454.999999999983
2015.05.18,-699.9999999999895,-1059.9999999999943,-611.9999999999948,-692.0000000000038,-320.00000000000915,-190.00000000000128,471.00000000000364,,-3102.999999999989
2015.05.18,-744.9999999999957,-1051.0000000000018,-622.9999999999905,-719.000000000003,-312.00000000000114,-136.00000000000279,445.99999999999795,,-3139.9999999999964
2015.05.18,-945.9999999999802,-1370.9999999999889,-714.9999999999892,-703.0000000000092,-420.00000000000927,-239.00000000001143,436.00000000000705,,-3957.999999999981
2015.05.18,-975.9999999999991,-1488.0000000000005,-728.9999999999992,-802.0000000000139,-471.0000000000103,-407.0000000000018,454.9999999999983,,-4418.000000000026
2015.05.18,-911.9999999999795,-1496.9999999999927,-738.9999999999901,-876.0000000000101,-520.0000000000093,-531.9999999999991,462.0000000000033,,-4613.999999999977
2015.05.18,-1011.9999999999907,-1505.9999999999852,-759.0000000000003,-903.0000000000093,-535.0000000000077,-524.9999999999977,516.0000000000053,,-4723.999999999985
2015.05.18,-908.999999999982,-1410.0000000000002,-726.9999999999897,-833.000000000017,-458.00000000000284,-364.00000000000875,531.9999999999965,,-4169.000000000005
2015.05.18,-893.9999999999948,-1411.9999999999911,-737.9999999999995,-853.0000000000149,-457.0000000000074,-418.0000000000073,519.0000000000055,,-4253.00000000001
2015.05.18,-913.9999999999926,-1381.9999999999943,-720.9999999999894,-926.0000000000045,-449.0000000000105,-541.9999999999981,528.0000000000058,,-4405.9999999999845
2015.05.19,-905.9999999999845,-1384.9999999999918,-741.9999999999902,-933.000000000006,-449.0000000000105,-795.9999999999967,504.0000000000049,,-4706.9999999999745
2015.05.19,-879.9999999999919,-1366.999999999985,-735.99999999999,-921.0000000000163,-445.0000000000065,-778.9999999999964,493.9999999999998,,-4633.999999999986
2015.05.19,-853.9999999999992,-1366.0000000000005,-721.9999999999942,-917.9999999999966,-450.00000000000597,-683.0000000000114,477.00000000000387,,-4516.000000000004
2015.05.19,-851.9999999999861,-1358.999999999999,-734.9999999999994,-924.9999999999981,-443.99999999999994,-634.0000000000013,445.99999999999795,,-4502.999999999985
2015.05.19,-824.9999999999868,-1341.9999999999986,-719.9999999999989,-946.0000000000024,-442.00000000000904,-289.0000000000059,462.0000000000033,,-4101.999999999998
2015.05.19,-800.9999999999851,-1302.0000000000032,-687.9999999999882,-966.0000000000002,-434.000000000001,-266.0000000000107,445.99999999999795,,-4010.99999999999
2015.05.19,-858.9999999999875,-1358.999999999999,-686.9999999999976,-982.0000000000161,-437.0000000000096,-154.99999999999403,457.00000000000784,,-4021.999999999996
2015.05.19,-861.0000000000007,-1380.9999999999877,-674.9999999999972,-936.0000000000035,-447.0000000000085,-269.9999999999925,557.0000000000022,,-4012.9999999999877
2015.05.19,-902.9999999999872,-1424.9999999999875,-625.0,-941.0000000000141,-467.0000000000063,-496.00000000000756,588.9999999999986,,-4268.000000000004
2015.05.19,-1081.999999999983,-1618.9999999999927,-702.9999999999887,-890.000000000013,-502.00000000000244,-453.99999999999886,585.000000000008,,-4664.999999999971
2015.05.19,-1061.000000000001,-1617.0000000000018,-733.9999999999947,-852.0000000000083,-516.0000000000053,-456.9999999999963,448.0000000000075,,-4789.0
2015.05.19,-1044.0000000000005,-1638.9999999999905,-762.0000000000005,-879.0000000000075,-533.0000000000057,-436.9999999999985,376.0000000000048,,-4917.999999999998
2015.05.19,-964.9999999999936,-1551.9999999999977,-709.9999999999937,-971.0000000000107,-522.0000000000002,-1527.0000000000116,394.00000000000546,,-5853.000000000002
2015.05.19,-940.9999999999918,-1522.0000000000011,-691.9999999999931,-984.000000000007,-503.000000000009,-1513.0000000000089,368.9999999999998,,-5786.000000000011
2015.05.19,-883.9999999999959,-1502.0000000000034,-681.999999999988,-982.0000000000161,-516.0000000000053,-1415.999999999995,353.00000000000864,,-5628.9999999999945
2015.05.19,-878.000000000001,-1468.999999999987,-689.9999999999977,-990.000000000002,-507.0000000000019,-1452.0000000000089,311.00000000000705,,-5674.999999999992
2015.05.19,-890.9999999999974,-1476.999999999995,-722.999999999999,-985.0000000000136,-499.000000000005,-1472.0000000000066,290.9999999999968,,-5756.00000000002
2015.05.19,-801.9999999999916,-1360.99999999999,-667.9999999999922,-991.0000000000085,-473.0000000000012,-1577.0000000000061,326.9999999999982,,-5544.999999999992
2015.05.19,-988.9999999999955,-1712.9999999999868,-720.9999999999894,-991.0000000000085,-611.000000000006,-1766.000000000001,347.999999999999,,-6442.999999999988
2015.05.19,-950.9999999999908,-1689.9999999999916,-706.9999999999936,-922.0000000000006,-635.0000000000077,-1686.0000000000098,418.99999999999693,,-6171.999999999996
2015.05.19,-1195.999999999997,-2634.000000000003,-720.9999999999894,-1724.0000000000143,-1125.0000000000093,-2594.0000000000073,414.0000000000015,,-9580.000000000018
2015.05.19,-1483.9999999999964,-2890.999999999999,-781.9999999999965,-1983.0000000000014,-1206.000000000007,-2773.000000000003,490.0000000000091,,-10628.999999999995
2015.05.19,-1757.999999999993,-2825.999999999995,-753.9999999999907,-1358.0000000000148,-1045.000000000007,-2883.000000000013,513.0000000000052,,-10111.00000000001
2015.05.19,-2098.0,-2759.0000000000005,-783.0000000000013,-1077.0000000000168,-916.0000000000057,-3011.000000000008,570.0000000000074,,-10074.000000000025
2015.05.19,-2150.999999999992,-2663.9999999999995,-771.0000000000008,-846.9999999999977,-762.0000000000072,-2883.9999999999977,637.0000000000005,,-9441.999999999995
2015.05.19,-2178.9999999999977,-2673.9999999999986,-812.9999999999882,-700.999999999996,-695.0000000000011,-2763.0000000000045,626.9999999999953,,-9197.99999999999
2015.05.19,-2234.999999999987,-2576.0000000000005,-819.9999999999932,-551.9999999999969,-633.0000000000058,-2561.9999999999977,570.0000000000074,,-8807.999999999973
2015.05.19,-2282.9999999999905,-2468.9999999999877,-836.9999999999891,-356.00000000000074,-516.0000000000053,-2485.000000000004,549.9999999999972,,-8395.999999999982
2015.05.19,-2513.999999999994,-2622.9999999999977,-834.9999999999937,-280.9999999999979,-482.00000000000466,-2553.0000000000055,486.0000000000042,,-8801.999999999989
2015.05.19,-2550.9999999999923,-2705.000000000002,-871.9999999999999,-375.9999999999986,-548.0000000000041,-2659.0000000000114,500.0,,-9211.000000000007
2015.05.19,-2561.9999999999977,-2747.999999999995,-918.9999999999969,-539.0000000000006,-595.0000000000011,-2666.0000000000127,474.00000000000375,,-9555.0
2015.05.19,-2932.9999999999854,-3271.999999999986,-1182.9999999999927,-903.0000000000093,-755.0000000000057,-2716.0000000000073,375.0,,-11386.999999999985
2015.05.19,-2756.9999999999873,-3178.9999999999986,-1177.9999999999973,-1028.0000000000066,-877.0000000000056,-2628.9999999999923,539.0000000000015,,-11108.999999999985
2015.05.19,-2387.99999999999,-3113.9999999999945,-1183.9999999999975,-1055.000000000006,-858.0000000000032,-2445.9999999999927,591.0000000000082,,-10453.999999999975
2015.05.19,-2320.9999999999955,-3170.9999999999905,-1343.999999999994,-1368.0000000000136,-925.0000000000091,-2317.9999999999977,700.0000000000028,,-10746.999999999996
2015.05.19,-2437.9999999999845,-3242.999999999996,-1430.9999999999973,-1385.9999999999984,-953.0000000000039,-2214.000000000005,588.9999999999986,,-11075.999999999987
2015.05.19,-2455.9999999999914,-3300.999999999998,-1445.999999999998,-1383.000000000001,-951.0000000000018,-2316.000000000007,543.0000000000064,,-11309.999999999993
2015.05.19,-2377.9999999999914,-3126.999999999991,-1385.9999999999957,-1354.999999999995,-928.0000000000066,-2031.000000000005,447.00000000000273,,-10757.999999999982
2015.05.19,-2352.9999999999827,-3136.99999999999,-1350.999999999999,-1360.0000000000057,-909.0000000000042,-2093.999999999996,433.00000000000693,,-10770.99999999997
2015.05.19,-2437.9999999999845,-3176.9999999999854,-1346.999999999994,-1295.0000000000018,-894.0000000000059,-2093.0000000000114,501.0000000000048,,-10742.999999999976
2015.05.19,-2475.9999999999895,-3160.999999999992,-1428.9999999999877,-1154.0000000000105,-867.0000000000067,-1967.0000000000077,496.9999999999999,,-10556.999999999995
2015.05.19,-2433.9999999999804,-3156.9999999999877,-1432.9999999999927,-1347.0000000000093,-874.0000000000081,-1941.9999999999993,489.0000000000043,,-10697.999999999975
2015.05.19,-2363.999999999988,-3061.999999999987,-1435.9999999999927,-1299.0000000000057,-839.0000000000009,-1865.0000000000055,411.00000000000136,,-10453.999999999978
2015.05.19,-2450.999999999981,-2997.9999999999895,-1446.9999999999886,-1227.0000000000002,-774.000000000008,-1964.0000000000102,402.000000000001,,-10458.999999999976
2015.05.19,-2441.9999999999886,-2989.9999999999814,-1458.999999999989,-1229.9999999999977,-782.0000000000049,-1899.0000000000061,412.00000000000614,,-10389.999999999962
2015.05.19,-2413.9999999999827,-3023.9999999999823,-1460.9999999999986,-1293.000000000011,-812.0000000000016,-1767.9999999999918,466.0000000000082,,-10305.99999999996
2015.05.19,-2386.9999999999836,-3020.999999999985,-1457.9999999999984,-1299.0000000000057,-839.0000000000009,-1784.999999999992,454.00000000000773,,-10334.99999999996
2015.05.19,-2352.9999999999827,-3034.000000000003,-1428.9999999999877,-1259.00000000001,-868.000000000002,-1866.000000000012,481.9999999999993,,-10326.999999999998
2015.05.20,-2378.9999999999977,-3027.9999999999864,-1451.9999999999982,-1354.999999999995,-869.0000000000086,-1868.000000000003,484.00000000000887,,-10466.99999999998
2015.05.20,-2336.999999999989,-3045.999999999993,-1420.9999999999923,-1256.999999999997,-870.0000000000041,-1961.999999999997,510.9999999999957,,-10381.999999999976
2015.05.20,-2282.9999999999905,-3044.999999999987,-1411.0000000000014,-1304.0000000000164,-880.000000000003,-1967.0000000000077,498.00000000000466,,-10392.0
2015.05.20,-2295.999999999987,-3078.9999999999873,-1424.9999999999973,-1303.0000000000098,-878.000000000001,-1961.999999999997,492.00000000000443,,-10450.999999999976
2015.05.20,-2285.999999999988,-3037.000000000001,-1408.0000000000014,-1297.999999999999,-863.0000000000026,-2086.9999999999945,519.0000000000055,,-10459.999999999982
2015.05.20,-2277.99999999998,-3067.999999999982,-1399.9999999999914,-1316.0000000000061,-877.0000000000056,-2217.0000000000023,524.0000000000009,,-10631.999999999967
2015.05.20,-2383.9999999999864,-3193.0000000000014,-1515.0000000000005,-1341.9999999999986,-919.0000000000032,-2303.999999999995,504.0000000000049,,-11152.999999999978
2015.05.20,-2452.999999999994,-3272.9999999999927,-1652.000000000001,-1358.0000000000148,-934.0000000000015,-2315.0000000000005,412.00000000000614,,-11573.0
2015.05.20,-2379.9999999999823,-3237.9999999999854,-1699.9999999999886,-1365.0000000000161,-956.0000000000013,-2298.0,341.0000000000082,,-11595.999999999967
2015.05.20,-2280.9999999999995,-3166.0000000000023,-1625.9999999999905,-1341.9999999999986,-944.0000000000003,-2354.999999999996,314.00000000000716,,-11399.99999999998
2015.05.20,-2268.9999999999877,-3093.999999999997,-1604.9999999999898,-1297.0000000000148,-907.0000000000023,-2367.000000000008,308.9999999999975,,-11230.000000000002
2015.05.20,-2222.9999999999973,-3066.9999999999977,-1614.999999999995,-1302.0000000000032,-913.0000000000083,-2337.0000000000114,293.00000000000637,,-11164.000000000007
2015.05.20,-2216.99999999998,-3081.0000000000005,-1640.0000000000005,-1292.0000000000043,-918.0000000000077,-2448.000000000006,260.0000000000051,,-11335.99999999999
2015.05.20,-2291.9999999999827,-3115.9999999999854,-1616.9999999999902,-1268.0000000000025,-914.0000000000038,-2435.9999999999936,242.999999999995,,-11399.999999999962
2015.05.20,-2271.999999999985,-3116.999999999992,-1603.999999999999,-1242.0000000000098,-919.0000000000032,-2415.0000000000114,281.9999999999965,,-11287.000000000004
2015.05.20,-2406.9999999999814,-3204.9999999999914,-1712.9999999999939,-1252.0000000000086,-935.0000000000081,-2414.000000000005,231.99999999999932,,-11693.999999999987
2015.05.20,-2374.9999999999936,-3188.9999999999973,-1716.9999999999986,-1184.0000000000073,-918.0000000000077,-2427.0000000000014,234.99999999999943,,-11575.000000000005
2015.05.20,-2445.9999999999927,-3510.9999999999973,-1743.9999999999998,-1241.0000000000032,-1080.0000000000032,-2720.0000000000114,259.00000000000034,,-12483.000000000007
2015.05.20,-2647.9999999999836,-3644.9999999999873,-1721.999999999994,-1442.00000000001,-1153.000000000004,-2740.9999999999936,319.0000000000026,,-13031.999999999969
2015.05.20,-2665.9999999999905,-3868.999999999989,-1822.9999999999932,-1442.00000000001,-1215.0000000000105,-2730.00000000001,314.9999999999977,,-13430.000000000005
2015.05.20,-2573.9999999999873,-3816.9999999999814,-1780.9999999999918,-1568.0000000000139,-1253.000000000004,-2798.999999999996,271.0000000000008,,-13520.999999999975
2015.05.20,-2618.9999999999936,-3726.9999999999914,-1768.9999999999914,-1532.0,-1172.0000000000064,-2676.000000000012,283.00000000000125,,-13211.99999999999
2015.05.20,-2583.9999999999864,-3490.9999999999995,-1691.9999999999932,-1405.9999999999961,-1080.0000000000032,-2445.000000000008,292.0000000000016,,-12405.999999999984
2015.05.20,-2585.9999999999995,-3496.9999999999945,-1706.9999999999936,-1635.0000000000086,-1253.9999999999995,-2445.000000000008,281.9999999999965,,-12842.000000000007
2015.05.20,-2359.9999999999845,-3455.9999999999923,-1673.9999999999923,-1561.9999999999968,-1118.000000000008,-2178.000000000013,308.9999999999975,,-12038.999999999987
2015.05.20,-2260.9999999999795,-3363.999999999989,-1661.0000000000014,-1517.0000000000127,-1119.0000000000034,-2083.999999999997,349.00000000000375,,-11656.99999999998
2015.05.20,-2199.9999999999795,-3377.9999999999923,-1631.0000000000002,-1778.9999999999973,-1216.000000000006,-2129.000000000003,242.00000000000443,,-12090.999999999975
2015.05.20,-2225.9999999999945,-3597.99999999999,-1725.999999999999,-1856.9999999999975,-1251.000000000002,-2279.0000000000086,262.00000000000045,,-12674.999999999993
2015.05.20,-2285.999999999988,-3598.999999999997,-1731.9999999999993,-1815.0000000000111,-1239.0000000000011,-2293.999999999996,176.00000000000193,,-12788.999999999993
2015.05.20,-2272.999999999992,-3563.9999999999895,-1729.9999999999898,-1690.0000000000136,-1201.0000000000077,-2283.0000000000127,144.99999999999602,,-12596.00000000001
2015.05.20,-2160.999999999991,-3380.9999999999895,-1637.999999999991,-1717.9999999999973,-1165.000000000005,-2278.0000000000023,162.00000000000614,,-12178.999999999969
2015.05.20,-2015.9999999999957,-3249.9999999999973,-1625.0,-1595.0000000000132,-1170.9999999999998,-2259.9999999999955,150.00000000000568,,-11766.999999999995
2015.05.20,-1983.9999999999857,-3488.0000000000023,-1783.0000000000014,-1758.9999999999995,-1283.000000000001,-2076.0000000000114,123.00000000000466,,-12249.999999999995
2015.05.20,-1983.9999999999857,-3508.9999999999845,-1771.000000000001,-2002.9999999999993,-1437.0000000000105,-2011.0000000000073,143.00000000000068,,-12571.999999999989
2015.05.20,-1999.9999999999795,-3559.000000000001,-1860.99999999999,-1886.00000000001,-1404.0000000000052,-1808.0000000000095,150.00000000000568,,-12367.999999999989
2015.05.20,-2082.9999999999905,-3545.9999999999827,-1941.9999999999932,-1929.000000000003,-1339.0000000000014,-1645.9999999999918,43.00000000000637,,-12441.999999999956
2015.05.20,-1980.9999999999884,-3547.9999999999955,-2036.0000000000014,-1995.9999999999977,-1357.0000000000082,-1784.999999999992,-152.9999999999916,,-12855.999999999976
2015.05.20,-2083.999999999997,-3729.999999999989,-2109.9999999999995,-2035.000000000009,-1439.0000000000014,-1783.0000000000014,-146.99999999999136,,-13327.999999999989
2015.05.20,-2010.999999999985,-3725.0000000000005,-2024.000000000001,-1947.0000000000098,-1427.0000000000005,-1811.000000000007,-117.999999999995,,-13062.999999999998
2015.05.20,-1995.9999999999977,-3642.9999999999964,-2022.9999999999961,-1782.0000000000168,-1403.0000000000098,-1795.9999999999975,-156.99999999999648,,-12800.000000000011
2015.05.20,-2193.999999999985,-3604.9999999999914,-2045.9999999999923,-1652.000000000009,-1340.000000000008,-1771.0000000000114,-138.9999999999958,,-12746.999999999993
2015.05.20,-2189.999999999981,-3605.999999999998,-2064.9999999999977,-1388.0000000000114,-1279.000000000008,-1763.0000000000034,-281.9999999999965,,-12572.999999999995
2015.05.20,-2469.9999999999945,-3791.9999999999955,-2196.9999999999886,-1483.000000000012,-1283.000000000001,-1883.0000000000125,-320.99999999999795,,-13429.000000000004
2015.05.20,-2010.999999999985,-3369.999999999984,-1893.0000000000007,-1432.0000000000111,-1212.000000000002,-1812.0000000000136,-237.99999999999955,,-11967.999999999996
2015.05.20,-1964.9999999999945,-3456.999999999999,-1905.0000000000011,-1436.9999999999993,-1280.0000000000034,-1797.000000000004,-228.9999999999992,,-12070.000000000002
2015.05.20,-2071.999999999985,-3557.9999999999945,-1987.9999999999995,-1485.000000000003,-1306.000000000007,-1947.999999999994,-219.99999999999886,,-12576.999999999984
2015.05.20,-2056.9999999999977,-3555.9999999999814,-2030.9999999999918,-1432.9999999999955,-1292.0000000000043,-1879.0000000000084,-251.99999999999534,,-12499.999999999975
2015.05.20,-2086.9999999999945,-3578.9999999999986,-2094.999999999999,-1509.0000000000048,-1311.0000000000066,-1828.0000000000075,-243.99999999999977,,-12653.000000000011
2015.05.21,-2124.999999999999,-3583.0000000000027,-2102.9999999999945,-1516.0000000000061,-1331.9999999999998,-1849.9999999999961,-268.0000000000007,,-12776.999999999998
2015.05.21,-2116.999999999991,-3625.999999999996,-2039.999999999992,-1443.0000000000166,-1318.000000000008,-1788.9999999999961,-185.99999999999284,,-12518.999999999993
2015.05.21,-2101.999999999982,-3615.999999999997,-2030.0000000000011,-1479.0000000000082,-1337.0000000000105,-1720.0000000000105,-162.9999999999967,,-12447.000000000005
2015.05.21,-2027.9999999999854,-3573.999999999988,-1972.999999999999,-1483.000000000012,-1320.00000000001,-1783.0000000000014,-159.9999999999966,,-12320.999999999995
2015.05.21,-2048.9999999999895,-3566.0000000000027,-1978.999999999999,-1487.0000000000161,-1314.000000000004,-1784.999999999992,-158.99999999999181,,-12338.999999999996
2015.05.21,-2060.9999999999795,-3569.999999999984,-2000.9999999999905,-1465.0000000000052,-1318.000000000008,-1688.0000000000007,-162.9999999999967,,-12265.999999999964
2015.05.21,-1986.9999999999832,-3474.9999999999836,-1943.9999999999884,-1448.0000000000048,-1290.0000000000023,-1632.9999999999955,-138.9999999999958,,-11915.999999999953
2015.05.21,-1939.9999999999861,-3451.9999999999886,-1897.9999999999961,-1444.000000000001,-1298.0000000000102,-1645.9999999999918,-155.9999999999917,,-11833.999999999965
2015.05.21,-1929.9999999999873,-3383.0000000000027,-1908.0000000000014,-1370.0000000000045,-1252.0000000000086,-1709.000000000005,-141.9999999999959,,-11694.000000000007
2015.05.21,-1960.9999999999905,-3395.999999999999,-1932.9999999999927,-1363.0000000000032,-1246.0000000000027,-1780.0000000000039,-158.99999999999181,,-11837.999999999985
2015.05.21,-1958.9999999999995,-3354.999999999997,-1932.9999999999927,-1310.0000000000111,-1212.000000000002,-1852.000000000009,-206.99999999999363,,-11828.000000000004
2015.05.21,-1854.0,-3281.0000000000005,-1869.9999999999905,-1253.0000000000152,-1212.000000000002,-1835.0000000000089,-188.0000000000024,,-11493.000000000018
2015.05.21,-1903.9999999999945,-3354.999999999997,-1920.9999999999923,-1262.0000000000075,-1234.0000000000018,-1889.0000000000073,-207.9999999999984,,-11772.999999999998
2015.05.21,-1896.9999999999932,-3320.9999999999964,-1925.9999999999877,-1217.0000000000014,-1218.000000000008,-1834.0000000000023,-185.00000000000227,,-11597.999999999989
2015.05.21,-1877.9999999999798,-3284.9999999999823,-1909.9999999999966,-1188.0000000000114,-1208.000000000009,-1900.0000000000127,-177.99999999999727,,-11546.999999999989
2015.05.21,-1909.9999999999895,-3334.999999999999,-1856.9999999999993,-1276.0000000000105,-1224.000000000003,-2031.000000000005,-167.0000000000016,,-11800.00000000001
2015.05.21,-1889.9999999999916,-3309.999999999991,-1796.999999999997,-1351.9999999999977,-1217.0000000000014,-2062.9999999999927,-121.99999999999989,,-11750.999999999973
2015.05.21,-2003.9999999999836,-3330.999999999995,-1814.9999999999977,-1400.0000000000011,-1216.000000000006,-2056.9999999999977,-137.99999999999102,,-11960.999999999973
2015.05.21,-2139.9999999999864,-3622.9999999999986,-1884.999999999991,-1417.0000000000016,-1311.0000000000066,-2210.000000000001,-153.99999999999636,,-12739.999999999982
2015.05.21,-2141.9999999999995,-3694.999999999982,-1869.9999999999905,-1615.000000000011,-1368.0000000000025,-2134.999999999998,-153.99999999999636,,-12978.99999999998
2015.05.21,-2142.9999999999836,-3489.999999999993,-1833.999999999989,-1455.0000000000064,-1247.0000000000093,-2025.9999999999945,-195.99999999999795,,-12390.999999999973
2015.05.21,-2029.9999999999984,-3432.9999999999973,-1811.9999999999977,-1472.0000000000066,-1231.0000000000043,-1936.0000000000043,-106.99999999999932,,-12021.000000000007
2015.05.21,-1777.9999999999907,-3152.9999999999836,-1738.99999999999,-1544.9999999999964,-1211.0000000000066,-1611.0000000000068,-97.99999999999898,,-11134.999999999973
2015.05.21,-1398.9999999999948,-2983.0000000000023,-1680.9999999999973,-2022.0000000000127,-1504.0000000000052,-1442.9999999999943,-137.99999999999102,,-11169.999999999998
2015.05.21,-935.9999999999812,-3081.0000000000005,-1686.9999999999977,-2045.000000000008,-1553.0000000000043,-1520.0000000000102,-120.99999999999511,,-10942.999999999998
2015.05.21,-847.9999999999822,-3095.000000000003,-1740.9999999999995,-2110.000000000012,-1582.0000000000057,-1361.0000000000123,-52.99999999999727,,-10790.000000000015
