date,USDJPY,USDCAD,AUDUSD,GBPCHF,CHFJPY,EURGBP,GBPJPY,EURJPY,CADJPY,AUDNZD,empty,sum
2016.07.11,-91.00000000000819,-150.00000000000568,-36.999999999998145,-38.0000000000047,-79.00000000000773,-118.99999999999133,-111.99999999999477,-117.999999999995,-61.99999999999761,0.0,,-806.0000000000032
2016.07.11,-36.000000000001364,-131.99999999999878,-9.00000000000345,92.00000000000318,-121.99999999999989,-142.99999999999312,-141.9999999999959,-126.99999999999534,-213.99999999999864,39.999999999995595,,-792.9999999999877
2016.07.11,-67.00000000000728,-209.9999999999991,-24.999999999997247,96.99999999999153,-135.00000000000512,-178.00000000000037,-110.99999999999,-51.00000000000193,-99.99999999999432,74.99999999998064,,-705.0000000000232
2016.07.11,21.99999999999136,-165.9999999999995,-31.999999999998696,76.0000000000094,-2.0000000000095497,-183.99999999999528,-62.00000000001182,42.00000000000159,56.000000000011596,-21.00000000000435,,-271.00000000000523
2016.07.11,-15.000000000000568,-38.99999999998904,-65.99999999999939,89.00000000000574,-42.00000000000159,-166.99999999999494,-70.99999999999795,6.000000000000227,43.00000000000637,-24.000000000001798,,-285.99999999997294
2016.07.11,63.99999999999295,-133.00000000000534,-5.999999999994898,180.0000000000024,-1.0000000000047748,-104.99999999999955,50.99999999998772,55.999999999997385,36.000000000001364,-25.00000000000835,,116.9999999999689
2016.07.11,37.9999999999967,-158.99999999999804,12.999999999996348,114.99999999999844,-35.0000000000108,-117.99999999999588,-15.999999999991132,-1.9999999999953388,37.00000000000614,11.999999999989797,,-115.00000000000378
2016.07.11,149.0000000000009,-231.0000000000034,51.99999999999649,83.00000000001084,86.99999999998909,-135.99999999999167,69.99999999999318,55.999999999997385,52.00000000000671,32.999999999994145,,214.99999999999366
2016.07.11,87.99999999999386,-228.99999999999034,80.99999999999774,-42.0000000000087,65.99999999998829,-179.99999999999127,-38.000000000010914,25.000000000005684,41.00000000001103,-22.0000000000109,,-210.00000000001552
2016.07.11,69.00000000000261,-190.00000000000128,112.000000000001,-45.99999999999049,60.000000000002274,-184.99999999999073,-60.000000000002274,46.00000000000648,-0.999999999990564,-30.0000000000189,,-224.9999999999819
