date,AUDCHF,AUDJPY,AUDCAD,NZDCAD,empty,sum
2017.08.14,-48.99999999999905,-37.9999999999967,-9.999999999998899,-106.00000000000608,,-203.00000000000074
2017.08.14,-13.00000000000745,-18.000000000000682,13.00000000000745,-243.00000000000432,,-261.000000000005
2017.08.14,8.999999999992347,-14.000000000010004,33.000000000005244,-277.000000000005,,-249.00000000001742
2017.08.14,10.999999999994348,21.000000000000796,55.000000000005045,-404.99999999999983,,-317.99999999999966
2017.08.14,7.0000000000014495,1.9999999999953388,26.000000000003798,-302.0000000000023,,-267.0000000000017
2017.08.14,97.9999999999981,61.99999999999761,123.00000000000644,-268.0000000000016,,15.000000000000568
2017.08.14,166.99999999999494,218.00000000000352,191.00000000000784,-264.0000000000087,,311.99999999999767
2017.08.14,263.99999999999756,362.99999999999955,290.00000000001245,-278.00000000000045,,639.0000000000091
2017.08.14,305.99999999999517,442.99999999999784,303.9999999999932,-286.00000000000847,,766.9999999999777
2017.08.14,276.9999999999939,420.0000000000017,300.99999999999574,-243.99999999999977,,753.9999999999916
2017.08.14,200.00000000000017,331.99999999999363,208.99999999999253,-226.99999999999943,,513.9999999999869
2017.08.14,229.00000000000142,325.9999999999934,221.00000000000452,-216.0000000000051,,559.9999999999942
2017.08.14,254.99999999999412,352.99999999999443,212.99999999999653,-202.0000000000022,,618.9999999999828
2017.08.14,285.9999999999974,414.99999999999204,235.00000000000742,-214.00000000000307,,721.9999999999937
2017.08.14,312.00000000000114,457.9999999999984,156.00000000000057,-225.00000000000853,,700.9999999999916
2017.08.14,261.99999999999557,334.0000000000032,83.9999999999952,-193.00000000000983,,486.99999999998414
2017.08.14,221.99999999999997,301.9999999999925,58.000000000002494,-152.00000000000767,,429.9999999999873
2017.08.14,231.99999999999886,317.99999999999784,90.00000000001229,-180.0000000000024,,460.0000000000066
2017.08.14,204.99999999999963,286.9999999999919,59.000000000009045,-230.000000000008,,320.9999999999927
2017.08.14,146.99999999999713,278.99999999999636,46.00000000000159,-254.00000000000978,,217.99999999998533
2017.08.14,103.99999999999298,313.99999999999295,102.00000000000209,-282.0000000000045,,237.99999999998346
2017.08.14,70.99999999999883,268.0000000000007,80.00000000001339,-184.00000000000637,,235.0000000000066
2017.08.14,100.00000000000009,283.9999999999918,14.999999999998348,-196.00000000000728,,202.999999999983
2017.08.14,100.99999999999554,259.00000000000034,2.000000000002,-177.00000000000495,,184.99999999999295
2017.08.14,132.99999999999423,245.9999999999951,21.999999999999797,-177.00000000000495,,223.99999999998414
2017.08.14,202.9999999999976,230.99999999999454,31.000000000003247,-155.00000000000514,,309.9999999999902
2017.08.14,266.999999999995,238.9999999999901,-2.999999999997449,-190.00000000000128,,312.99999999998636
2017.08.14,331.999999999999,283.00000000000125,109.00000000000354,-226.00000000000398,,497.9999999999998
2017.08.14,339.0000000000004,243.99999999999977,-17.999999999995797,-207.00000000000162,,358.00000000000284
2017.08.14,305.99999999999517,203.00000000000296,-17.000000000000348,-129.00000000000134,,362.9999999999965
2017.08.14,253.99999999999866,125.0,-70.99999999999883,-130.0000000000079,,177.99999999999187
2017.08.14,271.9999999999945,91.99999999999875,-95.00000000000064,-107.00000000000153,,161.99999999999108
2017.08.14,219.00000000000253,6.000000000000227,-163.99999999999747,-120.00000000000898,,-59.000000000003695
2017.08.14,331.999999999999,45.99999999999227,-147.99999999999258,-60.99999999999994,,168.99999999999872
2017.08.14,344.99999999999534,-49.000000000006594,-124.00000000000189,-163.00000000000205,,8.999999999984823
2017.08.14,376.99999999999403,16.999999999995907,-215.99999999999397,-123.00000000000644,,54.99999999998953
2017.08.14,383.99999999999545,0.999999999990564,-209.9999999999991,-116.00000000000499,,58.99999999998194
2017.08.14,459.99999999999375,-8.000000000009777,-178.99999999999582,-108.00000000000809,,164.9999999999801
2017.08.14,434.9999999999965,-9.000000000000341,-201.99999999999108,-119.00000000000244,,105.00000000000261
2017.08.14,383.99999999999545,-39.00000000000148,-129.9999999999968,-153.00000000000313,,61.99999999999406
2017.08.14,375.9999999999986,-48.00000000000182,-132.99999999999423,-177.00000000000495,,17.999999999997584
2017.08.14,373.00000000000114,-28.000000000005798,-181.9999999999933,-171.00000000001003,,-8.000000000007987
2017.08.14,441.99999999999795,21.000000000000796,-146.99999999999713,-206.00000000000617,,109.99999999999542
2017.08.14,436.00000000000307,-3.0000000000001137,-85.99999999999719,-267.00000000000614,,79.99999999999966
2017.08.14,447.99999999999284,7.999999999995566,-81.9999999999932,-252.0000000000078,,121.99999999998744
2017.08.14,456.9999999999963,30.9999999999917,-57.99999999999139,-221.00000000000452,,208.99999999999207
2017.08.14,446.00000000000193,22.999999999996135,-36.999999999998145,-242.00000000000887,,189.99999999999108
2017.08.14,422.9999999999956,40.99999999999682,-64.99999999999284,-211.00000000000563,,187.99999999999397
2017.08.15,400.00000000000034,-39.00000000000148,-109.99999999999899,-201.00000000000674,,49.99999999999315
2017.08.15,405.9999999999952,-42.00000000000159,-115.99999999999389,-184.00000000000637,,63.99999999999338
2017.08.15,410.9999999999947,-37.00000000000614,-114.99999999999844,-245.0000000000063,,13.9999999999838
2017.08.15,425.99999999999307,58.9999999999975,-37.99999999999359,-253.0000000000032,,193.99999999999378
2017.08.15,444.9999999999954,82.99999999999841,-25.999999999992696,-258.0000000000027,,243.99999999999847
2017.08.15,439.0000000000005,131.00000000000023,-41.9999999999976,-346.0000000000019,,182.0000000000012
2017.08.15,483.99999999999557,259.9999999999909,14.000000000002899,-445.0000000000065,,312.99999999998283
2017.08.15,544.9999999999955,426.00000000000193,9.999999999998899,-447.0000000000085,,533.9999999999877
2017.08.15,587.9999999999997,465.999999999994,26.999999999999247,-432.0000000000102,,648.9999999999827
2017.08.15,563.9999999999978,447.9999999999933,8.000000000008,-480.0000000000027,,539.9999999999964
2017.08.15,669.9999999999928,569.0000000000026,110.00000000001009,-435.0000000000076,,913.9999999999978
2017.08.15,680.0000000000028,594.9999999999989,139.00000000000023,-372.0000000000057,,1041.9999999999964
2017.08.15,659.999999999994,584.9999999999937,134.00000000001188,-487.99999999999955,,891.0
2017.08.15,685.0000000000023,605.9999999999945,180.0000000000024,-499.000000000005,,971.9999999999941
2017.08.15,658.0000000000031,605.9999999999945,113.00000000000753,-441.0000000000025,,936.0000000000027
2017.08.15,634.9999999999967,576.9999999999982,90.00000000001229,-443.99999999999994,,858.0000000000073
2017.08.15,568.0000000000018,518.0000000000007,39.00000000000014,-434.000000000001,,691.0000000000017
2017.08.15,598.999999999994,555.9999999999974,-7.9999999999968985,-417.0000000000007,,729.9999999999939
2017.08.15,548.9999999999995,493.9999999999998,-32.999999999994145,-400.00000000000034,,610.0000000000049
2017.08.15,490.00000000000153,396.0000000000008,-109.99999999999899,-377.0000000000051,,398.9999999999982
2017.08.15,336.00000000000296,331.00000000000307,-191.99999999999218,-373.00000000000114,,102.00000000001273
2017.08.15,364.9999999999931,319.9999999999932,-149.99999999999457,-367.0000000000062,,167.99999999998562
2017.08.15,256.99999999999613,301.00000000000193,-151.00000000000114,-324.00000000000205,,82.99999999999488
2017.08.15,246.99999999999721,424.99999999999716,-139.99999999999568,-296.0000000000074,,235.99999999999125
2017.08.15,195.9999999999962,462.0000000000033,-179.99999999999127,-290.00000000000136,,188.00000000000693
2017.08.15,273.000000000001,480.000000000004,-152.99999999999204,-216.0000000000051,,384.00000000000784
2017.08.15,208.99999999999253,420.0000000000017,-163.99999999999747,-274.00000000000756,,190.99999999998914
2017.08.15,204.99999999999963,403.99999999999636,-146.00000000000168,-235.00000000000742,,227.9999999999869
2017.08.15,261.0000000000001,405.00000000000114,-148.99999999999915,-229.00000000000142,,288.0000000000006
2017.08.15,256.0000000000007,405.00000000000114,-193.99999999999417,-226.99999999999943,,240.00000000000819
2017.08.15,261.0000000000001,420.0000000000017,-187.9999999999993,-286.00000000000847,,206.99999999999403
2017.08.15,217.0000000000005,423.0000000000018,-270.99999999999903,-256.0000000000007,,113.00000000000256
2017.08.15,202.9999999999976,488.9999999999901,-276.9999999999939,3.999999999992898,,418.9999999999867
2017.08.15,180.0000000000024,420.0000000000017,-300.0000000000003,-3.0000000000085514,,296.9999999999953
2017.08.15,156.00000000000057,277.000000000001,-352.9999999999922,92.99999999999864,,173.00000000000801
2017.08.15,129.9999999999968,272.99999999999613,-344.99999999999534,148.99999999999915,,206.99999999999676
2017.08.15,156.00000000000057,286.9999999999919,-231.99999999999886,117.00000000000044,,327.9999999999941
2017.08.15,97.00000000000264,263.9999999999958,-309.99999999999915,126.99999999999933,,177.99999999999858
2017.08.15,104.99999999999955,265.99999999999113,-312.9999999999966,213.99999999999199,,271.9999999999861
2017.08.15,139.00000000000023,278.99999999999636,-244.99999999999523,192.99999999999872,,366.0000000000001
2017.08.15,121.99999999999989,254.99999999999545,-266.999999999995,195.9999999999962,,305.99999999999653
2017.08.15,127.99999999999478,283.00000000000125,-232.99999999999432,210.99999999999451,,388.99999999999625
2017.08.15,136.99999999999824,268.0000000000007,-256.0000000000007,168.99999999999693,,317.99999999999517
2017.08.15,148.99999999999915,274.9999999999915,-240.99999999999122,158.99999999999804,,341.99999999999744
2017.08.15,146.00000000000168,349.00000000000375,-276.9999999999939,165.9999999999995,,384.000000000011
2017.08.15,143.9999999999997,334.0000000000032,-274.9999999999919,231.99999999999886,,435.0000000000098
2017.08.15,144.99999999999514,352.99999999999443,-254.99999999999412,211.99999999998997,,454.9999999999854
2017.08.15,142.99999999999312,400.99999999999625,-227.99999999999488,218.99999999999142,,534.9999999999859
2017.08.16,114.99999999999844,414.99999999999204,-241.99999999999778,236.99999999999832,,524.999999999991
2017.08.16,102.00000000000209,388.9999999999958,-261.99999999999557,185.99999999999727,,414.9999999999996
2017.08.16,114.00000000000298,364.9999999999949,-271.9999999999945,205.99999999999508,,412.9999999999984
2017.08.16,122.99999999999534,385.9999999999957,-254.99999999999412,241.99999999999778,,495.99999999999466
2017.08.16,132.99999999999423,384.00000000000034,-247.99999999999267,218.99999999999142,,487.9999999999933
2017.08.16,148.99999999999915,397.99999999999613,-217.99999999999596,223.99999999999088,,552.9999999999901
2017.08.16,182.99999999999983,430.9999999999974,-191.99999999999218,268.99999999999704,,691.0000000000022
2017.08.16,230.99999999999233,527.000000000001,-140.99999999999113,237.99999999999378,,854.999999999996
2017.08.16,237.99999999999378,539.0000000000015,-108.99999999999244,204.99999999999963,,873.0000000000024
2017.08.16,258.9999999999981,539.999999999992,-91.99999999999208,225.99999999999287,,932.999999999991
2017.08.16,304.9999999999997,570.999999999998,-68.99999999999685,246.99999999999721,,1053.9999999999982
2017.08.16,219.00000000000253,518.9999999999912,-112.99999999999643,274.9999999999919,,899.9999999999892
2017.08.16,249.99999999999466,536.0000000000014,-76.99999999999375,227.99999999999488,,936.9999999999972
2017.08.16,256.99999999999613,542.0000000000016,-85.99999999999719,212.99999999999653,,925.999999999997
2017.08.16,265.99999999999955,545.9999999999923,-102.99999999999754,236.99999999999832,,945.9999999999926
2017.08.16,286.99999999999284,602.9999999999944,-68.00000000000139,217.99999999999596,,1039.9999999999818
2017.08.16,297.00000000000284,629.9999999999955,-26.999999999999247,217.99999999999596,,1117.999999999995
2017.08.16,329.999999999997,629.9999999999955,-1.999999999990898,178.00000000000037,,1136.000000000002
2017.08.16,285.9999999999974,634.0000000000003,-21.999999999999797,178.99999999999582,,1076.9999999999939
