date,AUDCHF,AUDJPY,AUDCAD,NZDCAD,empty,sum
2017.08.14,8.999999999992347,19.99999999999602,26.999999999999247,-76.0000000000094,,-20.000000000021778
2017.08.14,12.999999999996348,-18.000000000000682,29.000000000001247,-186.00000000000838,,-162.00000000001148
2017.08.14,39.00000000000014,73.99999999999807,139.00000000000023,-243.99999999999977,,7.999999999998664
2017.08.14,25.999999999992696,27.999999999991587,68.00000000000139,-299.00000000000483,,-177.00000000001916
2017.08.14,134.99999999999625,131.00000000000023,165.9999999999995,-250.00000000000577,,181.9999999999902
2017.08.14,204.99999999999963,268.0000000000007,192.99999999999872,-157.00000000000713,,508.9999999999919
2017.08.14,317.9999999999961,460.9999999999985,380.00000000000256,-259.0000000000092,,899.9999999999878
2017.08.14,319.0000000000026,444.9999999999932,341.99999999999784,-278.00000000000045,,827.9999999999932
2017.08.14,317.0000000000006,488.9999999999901,324.0000000000132,-200.00000000000017,,930.0000000000036
2017.08.14,322.00000000000006,471.9999999999942,358.9999999999982,-217.0000000000005,,935.999999999992
2017.08.14,229.00000000000142,344.99999999999886,238.0000000000049,-203.00000000000873,,608.9999999999964
2017.08.14,280.00000000000244,364.9999999999949,263.00000000001324,-200.00000000000017,,708.0000000000102
2017.08.14,297.00000000000284,423.0000000000018,242.00000000000887,-194.0000000000053,,768.0000000000082
2017.08.14,331.999999999999,521.0000000000008,270.00000000001467,-200.00000000000017,,923.0000000000143
2017.08.14,325.99999999999295,459.99999999999375,163.00000000000205,-185.00000000000182,,763.9999999999869
2017.08.14,273.9999999999965,347.999999999999,93.00000000000975,-119.00000000000244,,596.0000000000027
2017.08.14,273.000000000001,347.999999999999,107.99999999999699,-121.99999999999989,,606.9999999999972
2017.08.14,246.00000000000176,358.99999999999466,117.99999999999588,-178.00000000000037,,544.9999999999919
2017.08.14,224.000000000002,316.99999999999307,97.9999999999981,-186.00000000000838,,452.99999999998465
2017.08.14,195.00000000000074,364.9999999999949,121.99999999999989,-231.0000000000034,,450.99999999999216
2017.08.14,120.99999999999334,340.0000000000034,131.00000000001444,-168.00000000000148,,424.00000000000966
2017.08.14,190.99999999999673,388.9999999999958,107.99999999999699,-150.00000000000568,,537.9999999999839
2017.08.14,126.99999999999933,334.99999999999375,25.00000000000835,-95.00000000000064,,392.0000000000008
2017.08.14,134.99999999999625,280.9999999999917,59.000000000009045,-171.00000000001003,,303.9999999999869
2017.08.14,203.99999999999307,251.99999999999534,36.999999999998145,-146.00000000000168,,346.9999999999849
2017.08.14,288.9999999999948,271.99999999999136,58.000000000002494,-133.00000000000534,,485.9999999999833
2017.08.14,334.9999999999964,292.99999999999216,121.99999999999989,-182.99999999999983,,566.9999999999886
2017.08.14,381.99999999999346,313.99999999999295,119.00000000000244,-201.00000000000674,,613.9999999999822
2017.08.14,369.99999999999255,274.0000000000009,13.00000000000745,-92.00000000000318,,564.9999999999977
2017.08.14,319.99999999999807,218.00000000000352,46.00000000000159,-126.0000000000039,,457.9999999999993
2017.08.14,376.99999999999403,185.00000000000227,-21.999999999999797,-82.99999999999974,,456.9999999999968
2017.08.14,298.9999999999937,100.99999999999909,-93.99999999999409,-58.000000000002494,,247.9999999999962
2017.08.14,339.0000000000004,54.000000000002046,-105.99999999999498,-55.000000000005045,,232.0000000000024
2017.08.14,419.9999999999982,88.99999999999864,-79.99999999999119,-48.000000000003595,,381.00000000000205
2017.08.14,392.9999999999989,36.000000000001364,-48.99999999999905,-121.00000000000443,,258.9999999999968
2017.08.14,419.9999999999982,16.999999999995907,-209.9999999999991,-49.00000000001015,,177.99999999998485
2017.08.14,497.99999999999847,69.99999999999318,-151.9999999999966,-57.00000000000705,,358.99999999998795
2017.08.14,493.99999999999443,-5.000000000009663,-124.99999999999733,-101.00000000000664,,262.9999999999808
2017.08.14,458.9999999999983,9.000000000000341,-104.99999999999955,-114.00000000000298,,248.9999999999961
2017.08.14,390.99999999999693,-37.00000000000614,-71.99999999999429,-137.00000000000932,,144.99999999998715
2017.08.14,431.99999999999903,-22.00000000000557,-117.99999999999588,-116.00000000000499,,175.9999999999926
2017.08.14,456.9999999999963,42.00000000000159,-136.99999999999824,-151.00000000000114,,210.99999999999852
2017.08.14,463.0000000000023,58.9999999999975,-81.9999999999932,-199.00000000000472,,241.00000000000188
2017.08.14,483.0000000000001,45.99999999999227,-57.99999999999139,-254.00000000000978,,216.99999999999125
2017.08.14,505.99999999999534,103.9999999999992,-48.99999999999905,-204.99999999999963,,355.9999999999958
2017.08.14,461.0000000000003,36.000000000001364,-26.999999999999247,-216.0000000000051,,253.9999999999973
2017.08.14,458.00000000000284,55.999999999997385,-24.999999999997247,-206.00000000000617,,282.9999999999968
2017.08.14,441.0000000000025,45.99999999999227,-57.99999999999139,-124.00000000000189,,305.00000000000153
2017.08.15,434.9999999999965,-6.000000000000227,-68.99999999999685,-168.00000000000148,,191.99999999999795
2017.08.15,429.99999999999704,-27.000000000001023,-75.9999999999983,-168.00000000000148,,158.99999999999625
2017.08.15,456.00000000000085,87.99999999999386,-29.999999999996696,-228.00000000000597,,285.9999999999921
2017.08.15,461.99999999999574,125.0,-12.999999999996348,-225.00000000000853,,348.9999999999908
2017.08.15,463.0000000000023,128.99999999999068,-0.999999999995449,-234.00000000000088,,356.9999999999966
2017.08.15,497.000000000003,268.0000000000007,21.00000000000435,-342.000000000009,,443.999999999999
2017.08.15,595.9999999999966,491.9999999999902,106.00000000000608,-435.0000000000076,,758.9999999999853
2017.08.15,602.999999999998,512.0000000000005,90.99999999999665,-411.0000000000058,,794.9999999999892
2017.08.15,591.9999999999925,474.00000000000375,36.0000000000027,-377.0000000000051,,724.999999999994
2017.08.15,692.9999999999992,599.0000000000038,141.00000000001333,-435.0000000000076,,998.0000000000088
2017.08.15,685.9999999999977,594.9999999999989,141.00000000001333,-328.0000000000061,,1094.0000000000039
2017.08.15,687.9999999999998,608.0000000000041,147.99999999999258,-324.00000000000205,,1119.9999999999943
2017.08.15,685.9999999999977,629.9999999999955,182.99999999999983,-471.0000000000103,,1027.9999999999827
2017.08.15,690.0000000000017,637.999999999991,187.00000000000384,-417.0000000000007,,1097.999999999996
2017.08.15,658.9999999999985,612.9999999999995,114.99999999999844,-424.00000000000216,,962.9999999999944
2017.08.15,641.0000000000027,591.9999999999987,99.00000000000463,-407.0000000000018,,925.0000000000041
2017.08.15,619.0000000000028,578.9999999999935,85.00000000000173,-417.0000000000007,,865.9999999999975
2017.08.15,626.9999999999998,588.9999999999986,13.00000000000745,-343.9999999999999,,885.000000000006
2017.08.15,613.9999999999924,531.9999999999965,4.000000000004,-354.0000000000099,,795.9999999999831
2017.08.15,515.9999999999942,481.9999999999993,-42.999999999993044,-346.0000000000019,,608.9999999999986
2017.08.15,415.99999999999415,390.00000000000057,-120.99999999999334,-358.0000000000028,,326.9999999999987
2017.08.15,370.9999999999991,340.0000000000034,-136.99999999999824,-265.0000000000041,,309.0000000000002
2017.08.15,295.99999999999625,472.999999999999,-114.99999999999844,-272.00000000000557,,381.99999999999125
2017.08.15,276.9999999999939,471.00000000000364,-120.99999999999334,-280.00000000000244,,347.00000000000176
2017.08.15,309.99999999999915,516.9999999999959,-140.99999999999113,-194.0000000000053,,491.9999999999986
2017.08.15,292.9999999999988,483.99999999999466,-76.99999999999375,-201.00000000000674,,498.99999999999295
2017.08.15,222.99999999999542,423.9999999999924,-90.99999999999665,-232.00000000000998,,323.9999999999811
2017.08.15,268.99999999999704,442.99999999999784,-129.9999999999968,-207.00000000000162,,374.9999999999965
2017.08.15,325.99999999999295,429.9999999999926,-147.99999999999258,-193.00000000000983,,414.9999999999831
2017.08.15,268.0000000000016,426.00000000000193,-157.99999999999147,-207.00000000000162,,329.00000000001046
2017.08.15,312.9999999999966,445.99999999999795,-183.99999999999528,-236.00000000000287,,338.9999999999965
2017.08.15,261.0000000000001,503.9999999999907,-235.99999999999176,39.00000000000014,,567.9999999999992
2017.08.15,241.00000000000233,506.9999999999908,-162.99999999999093,12.999999999996348,,597.9999999999986
2017.08.15,202.0000000000022,460.9999999999985,-300.0000000000003,151.9999999999966,,514.999999999997
2017.08.15,173.9999999999964,335.9999999999985,-323.99999999999096,191.99999999999218,,377.99999999999613
2017.08.15,175.99999999999838,359.99999999999943,-217.99999999999596,189.99999999999017,,507.99999999999204
2017.08.15,234.99999999999633,307.00000000000216,-214.99999999999852,149.99999999999457,,476.99999999999454
2017.08.15,115.99999999999389,280.9999999999917,-297.9999999999983,269.9999999999925,,368.99999999997976
2017.08.15,186.99999999999272,340.999999999994,-214.99999999999852,228.99999999999034,,541.9999999999785
2017.08.15,141.99999999999767,290.9999999999968,-229.00000000000142,223.99999999999088,,427.99999999998397
2017.08.15,146.00000000000168,308.9999999999975,-221.99999999999997,243.99999999999977,,476.999999999999
2017.08.15,143.9999999999997,298.0000000000018,-224.9999999999974,284.9999999999908,,501.9999999999949
2017.08.15,165.9999999999995,301.9999999999925,-195.9999999999962,184.99999999999073,,456.9999999999865
2017.08.15,173.00000000000094,361.99999999999477,-227.99999999999488,171.99999999999437,,478.99999999999517
2017.08.15,153.99999999999858,361.99999999999477,-261.99999999999557,242.99999999999324,,496.9999999999911
2017.08.15,151.00000000000114,365.99999999999966,-246.99999999999721,247.99999999999267,,517.9999999999962
2017.08.15,168.00000000000148,427.99999999999727,-192.99999999999872,230.99999999999233,,633.9999999999923
2017.08.15,149.99999999999457,468.9999999999941,-210.99999999999451,261.99999999999557,,669.9999999999897
2017.08.16,149.99999999999457,430.9999999999974,-220.99999999999343,263.99999999999756,,623.9999999999961
2017.08.16,139.99999999999568,408.9999999999918,-214.99999999999852,209.9999999999991,,543.9999999999881
2017.08.16,142.99999999999312,393.0000000000007,-246.00000000000176,262.999999999991,,552.9999999999832
2017.08.16,168.99999999999693,442.99999999999784,-217.0000000000005,274.9999999999919,,669.9999999999861
2017.08.16,165.9999999999995,426.00000000000193,-197.99999999999818,228.99999999999034,,622.9999999999935
