date,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,EURCHF,GBPCAD,EURCAD,EURAUD,EURNZD,AUDJPY,NZDJPY,NZDCAD,AUDNZD,empty,sum
2015.01.26,-34.000000000000696,-66.00000000001049,-60.000000000002274,-85.00000000000173,-0.999999999995449,0.0,-51.000000000001044,-158.0000000000137,-7.0000000000014495,-241.00000000000233,-181.00000000000892,-15.000000000000568,-183.00000000000693,-234.99999999999633,-64.0000000000196,,-1381.0000000000614
2015.01.26,29.999999999996696,7.999999999985796,120.99999999999511,-52.99999999999194,-65.00000000000395,148.0000000000037,-83.9999999999952,-171.00000000001003,24.999999999986144,-131.99999999999878,-439.99999999999596,-218.9999999999941,-156.0000000000059,-358.0000000000028,-395.000000000012,,-1741.0000000000432
2015.01.26,-95.999999999985,8.999999999992347,-137.00000000000045,-21.00000000000435,-141.00000000000225,116.00000000000499,-0.999999999995449,-313.00000000000773,17.999999999984695,-88.99999999998354,-353.0000000000033,-207.9999999999984,-356.9999999999993,-290.00000000000136,-390.0000000000015,,-2253.0000000000005
2015.01.26,7.0000000000014495,68.00000000000139,-248.99999999999523,19.999999999997797,-53.999999999998494,204.99999999999963,48.000000000003595,-329.00000000000153,-63.000000000013046,-69.9999999999923,-324.0000000000132,2.0000000000095497,-547.0000000000113,-287.0000000000039,-368.00000000001273,,-1941.0000000000282
2015.01.26,-197.00000000000273,-512.0000000000014,-138.00000000000523,-7.999999999985796,-226.00000000000398,38.0000000000047,-182.99999999999983,-463.9999999999977,-651.0000000000016,-281.99999999998226,-754.9999999999945,-460.9999999999985,-335.9999999999985,-168.99999999999693,-389.0000000000171,,-4732.999999999982
2015.01.26,-66.99999999999484,-339.0000000000004,75.9999999999934,-11.00000000000545,-148.99999999999915,46.00000000000159,-26.000000000003798,-329.00000000000153,-452.00000000000796,-186.99999999998164,-639.9999999999961,-342.9999999999893,-121.00000000000932,-236.00000000000287,-368.00000000001273,,-3146.00000000001
2015.01.26,-17.999999999984695,-402.9999999999978,42.00000000000159,39.00000000001125,-227.99999999999488,-42.999999999993044,95.99999999999609,-337.0000000000095,-576.0000000000209,-221.99999999998886,-723.0000000000069,-345.9999999999894,-141.00000000000534,-137.9999999999937,-414.00000000000324,,-3411.9999999999795
2015.01.26,28.000000000005798,-296.0000000000074,177.0000000000067,-11.999999999989797,-180.99999999999784,-34.000000000000696,97.9999999999981,-187.00000000000384,-362.00000000001785,-190.00000000000128,-517.9999999999962,-370.9999999999951,77.99999999998875,-93.99999999999409,-266.0000000000107,,-2130.0000000000155
2015.01.26,39.00000000001125,-238.0000000000049,159.9999999999966,-43.999999999999595,-190.00000000000128,-25.999999999992696,168.00000000000148,-114.99999999999844,-217.0000000000005,-47.99999999998139,-371.99999999999454,-388.9999999999958,63.99999999999295,-87.99999999999919,-268.0000000000016,,-1563.9999999999677
2015.01.26,28.000000000005798,-217.0000000000005,33.00000000000125,-68.99999999998573,-217.99999999999596,-32.999999999994145,-192.99999999999872,-154.99999999999403,-189.00000000001694,-202.9999999999976,-339.0000000000004,-332.9999999999984,-112.00000000000898,-131.00000000000333,-256.00000000001177,,-2386.9999999999995
2015.01.26,80.99999999999774,-214.00000000000307,-15.000000000000568,46.0000000000127,-39.00000000000014,7.0000000000014495,-119.99999999999788,-180.0000000000024,-330.0000000000081,-312.9999999999855,-384.00000000000654,-84.99999999999375,-44.00000000001114,-83.9999999999952,-104.00000000001519,,-1778.0000000000075
2015.01.26,85.00000000000173,-280.0000000000136,18.000000000000682,93.00000000000975,-5.999999999994898,-31.999999999998696,-170.99999999999892,-249.00000000001032,-452.00000000000796,-493.99999999999443,-456.9999999999963,-68.9999999999884,-46.00000000000648,-7.0000000000014495,-94.00000000001629,,-2161.0000000000155
2015.01.26,87.99999999999919,-326.0000000000041,1.0000000000047748,112.000000000001,-44.99999999999504,41.000000000002146,-138.00000000000477,-249.99999999999466,-495.000000000001,-436.9999999999985,-612.0000000000125,-82.99999999999841,-151.00000000001046,-87.00000000000374,-235.00000000000742,,-2617.000000000023
2015.01.26,89.00000000000574,-277.00000000001614,16.999999999995907,112.000000000001,-9.999999999998899,126.0000000000039,-144.99999999999514,-242.00000000000887,-442.00000000000904,-478.0000000000006,-737.9999999999942,-46.999999999997044,-216.99999999999875,-173.00000000000094,-219.00000000001364,,-2644.000000000027
2015.01.26,46.999999999997044,-375.0000000000142,87.0000000000033,75.00000000000284,-39.999999999995595,51.000000000001044,-136.99999999999824,-242.99999999999324,-546.000000000002,-478.0000000000006,-756.0000000000011,-143.00000000000068,-76.99999999999818,-114.99999999999844,-207.00000000000162,,-2857.0000000000005
2015.01.26,-34.000000000000696,-448.000000000004,57.999999999992724,35.00000000000725,-170.00000000000347,16.0000000000049,-192.00000000000327,-290.00000000001245,-583.0000000000002,-376.9999999999829,-778.9999999999964,-289.99999999999204,-138.00000000000523,-156.00000000000057,-317.0000000000117,,-3665.0000000000086
2015.01.26,-48.000000000003595,-483.0000000000112,75.00000000000284,18.0000000000069,-133.00000000000534,60.00000000000449,-346.0000000000019,-344.00000000001097,-647.0000000000198,-712.9999999999859,-1063.0000000000139,-337.99999999999386,-57.00000000000216,-234.99999999999633,-352.000000000019,,-4606.000000000049
2015.01.26,-166.99999999998383,-682.0000000000048,313.0000000000024,11.00000000000545,-197.99999999999818,-68.00000000000139,-570.9999999999993,-431.0000000000036,-870.0000000000152,-741.9999999999982,-994.000000000006,-566.9999999999931,81.99999999999363,-129.00000000000134,-270.00000000001467,,-5283.000000000017
2015.01.26,-180.0000000000024,-775.9999999999989,409.000000000006,-22.999999999995246,-197.00000000000273,-53.999999999998494,-568.0000000000018,-461.0000000000003,-981.0000000000097,-705.9999999999844,-1034.0000000000016,-700.9999999999934,248.99999999999523,-136.00000000000279,-284.00000000001756,,-5443.000000000008
2015.01.26,-334.9999999999964,-927.0000000000111,483.0000000000041,-19.999999999997797,-207.00000000000162,-90.99999999999665,-407.0000000000018,-558.9999999999984,-1103.0000000000095,-863.9999999999981,-1083.9999999999961,-726.9999999999897,299.99999999999716,-68.00000000000139,-264.0000000000198,,-5873.000000000018
