date,GBPUSD,USDJPY,EURGBP,GBPAUD,EURAUD,AUDJPY,empty,sum
2016.10.17,417.0000000000007,-480.99999999999454,-131.99999999999878,626.9999999999998,432.0000000000102,-304.00000000000205,,559.0000000000152
2016.10.17,387.000000000004,-450.00000000000284,-119.99999999999788,503.000000000009,300.99999999999574,-242.00000000000443,,379.0000000000035
2016.10.17,357.00000000000733,-459.99999999999375,-141.99999999999767,424.00000000000216,266.0000000000107,-231.00000000000875,,214.00000000002
2016.10.17,300.00000000001137,-474.9999999999943,-213.00000000000762,397.0000000000029,351.99999999999676,-261.0000000000099,,99.9999999999992
2016.10.17,327.99999999999494,-447.9999999999933,-226.99999999999943,452.99999999999227,421.99999999998903,-251.00000000000477,,276.99999999997874
2016.10.17,212.00000000001216,-429.9999999999926,-268.0000000000016,292.00000000000335,348.9999999999993,-233.0000000000041,,-77.99999999998346
2016.10.17,255.00000000000523,-436.9999999999976,-208.00000000000819,212.99999999999653,255.99999999998957,-216.00000000000819,,-137.00000000002265
2016.10.18,255.00000000000523,-448.99999999999807,-202.0000000000022,150.99999999999002,160.99999999998892,-163.0000000000109,,-247.00000000002697
2016.10.18,276.00000000000955,-433.9999999999975,-202.0000000000022,170.99999999998784,165.9999999999995,-143.00000000000068,,-166.00000000000347
2016.10.18,265.0000000000041,-447.00000000000273,-246.99999999999721,211.99999999998997,251.00000000000122,-183.00000000000693,,-149.0000000000116
2016.10.18,314.00000000001427,-462.0000000000033,-219.99999999999798,323.0000000000066,306.9999999999906,-212.0000000000033,,50.00000000000688
2016.10.18,314.99999999999864,-465.0000000000034,-214.99999999999852,324.9999999999975,303.9999999999932,-215.0000000000034,,48.99999999998397
2016.10.18,621.0000000000049,-462.0000000000033,-55.000000000005045,523.0000000000068,224.000000000002,-107.00000000001353,,743.9999999999919
2016.10.18,795.0000000000124,-588.9999999999986,10.999999999994348,577.9999999999897,168.99999999999693,-128.0000000000001,,835.9999999999945
2016.10.18,895.0000000000014,-572.0000000000027,100.00000000000009,381.0000000000091,-157.99999999999147,59.99999999998806,,706.0000000000044
2016.10.18,845.0000000000068,-441.99999999999307,52.99999999999194,306.9999999999906,-146.00000000000168,158.99999999999181,,775.9999999999865
2016.10.18,853.9999999999992,-507.99999999999557,22.999999999995246,184.00000000000637,-215.00000000000963,174.99999999999716,,512.9999999999927
2016.10.18,733.0000000000059,-489.0000000000043,-24.999999999997247,144.99999999999514,-161.00000000001114,131.9999999999908,,334.99999999997914
2016.10.18,731.000000000015,-486.99999999999477,-24.000000000001798,209.9999999999991,-112.000000000001,98.99999999998954,,417.000000000006
2016.10.18,773.0000000000015,-521.0000000000008,-35.00000000000725,130.99999999999224,-161.00000000001114,138.9999999999958,,325.9999999999703
2016.10.18,656.0000000000122,-501.0000000000048,-111.00000000000554,-60.99999999999994,-208.99999999999253,171.99999999999704,,-53.99999999999358
2016.10.18,668.0000000000019,-460.9999999999985,-102.00000000000209,-113.00000000000753,-276.00000000000955,238.9999999999901,,-45.000000000025636
2016.10.18,702.0000000000026,-382.99999999999557,-41.9999999999976,-42.999999999993044,-306.00000000000625,284.9999999999966,,213.00000000000674
2016.10.18,723.0000000000069,-378.9999999999907,-21.00000000000435,53.999999999998494,-259.9999999999936,256.9999999999908,,374.0000000000077
2016.10.18,717.000000000012,-328.9999999999935,-11.00000000000545,99.00000000000463,-226.99999999999943,268.99999999999125,,518.0000000000095
2016.10.18,797.0000000000033,-337.0000000000033,3.999999999992898,-151.00000000001222,-485.0000000000021,438.99999999999295,,266.9999999999715
2016.10.18,805.0000000000113,-286.9999999999919,26.999999999999247,-73.00000000001194,-443.99999999999994,440.9999999999883,,468.99999999999494
2016.10.18,906.0000000000068,-284.9999999999966,143.9999999999997,-1.999999999990898,-568.9999999999973,475.9999999999991,,670.0000000000208
2016.10.18,914.0000000000148,-331.00000000000307,117.99999999999588,36.999999999998145,-497.99999999999847,427.99999999999727,,668.0000000000045
2016.10.18,940.0000000000075,-319.9999999999932,186.99999999999272,99.99999999998899,-445.99999999999085,398.9999999999867,,859.9999999999918
2016.10.18,903.0000000000093,-316.0000000000025,90.0000000000012,75.99999999998718,-419.9999999999982,411.9999999999919,,744.9999999999889
2016.10.18,773.0000000000015,-293.99999999999693,24.999999999997247,-117.00000000001154,-483.99999999999557,440.9999999999883,,343.999999999983
2016.10.18,1333.0000000000064,-379.99999999999545,381.99999999999346,602.999999999998,-414.00000000000324,380.999999999986,,1904.999999999985
2016.10.18,1204.000000000005,-474.9999999999943,324.00000000000205,295.0000000000008,-597.0000000000031,375.0,,1126.0000000000105
2016.10.18,1232.000000000011,-468.0000000000035,396.9999999999918,438.9999999999894,-581.9999999999936,325.9999999999934,,1343.9999999999884
2016.10.18,1192.0000000000152,-358.0000000000041,417.0000000000007,469.99999999999267,-588.9999999999951,372.99999999999045,,1505.0
2016.10.18,998.9999999999943,-305.9999999999974,334.00000000000097,333.0000000000055,-577.0000000000052,354.99999999998977,,1137.999999999988
2016.10.18,1212.9999999999975,-308.9999999999975,500.9999999999959,519.9999999999872,-642.9999999999936,334.99999999999375,,1616.9999999999832
2016.10.18,1093.0000000000107,-224.00000000000375,524.9999999999977,692.0000000000038,-564.9999999999933,297.9999999999876,,1819.0000000000027
2016.10.18,1436.9999999999993,-176.9999999999925,712.0000000000015,767.9999999999909,-795.9999999999967,518.9999999999912,,2462.9999999999936
2016.10.18,1346.0000000000027,-246.9999999999999,717.9999999999964,740.9999999999917,-835.9999999999923,423.9999999999924,,2145.999999999991
2016.10.18,1456.9999999999973,-405.00000000000114,805.0000000000001,853.9999999999992,-868.000000000002,316.99999999999307,,2159.9999999999864
2016.10.18,1452.0000000000089,-381.9999999999908,857.9999999999922,1194.9999999999905,-649.0000000000107,161.99999999999193,,2635.999999999982
2016.10.18,1558.000000000015,-510.9999999999957,840.9999999999917,1262.0000000000075,-557.9999999999918,95.99999999998943,,2688.000000000016
2016.10.18,1519.0000000000036,-510.9999999999957,712.9999999999969,892.0000000000039,-680.9999999999983,254.99999999999545,,2187.0000000000064
2016.10.18,1422.9999999999966,-518.9999999999912,663.999999999998,798.9999999999942,-692.0000000000038,231.99999999999932,,1906.999999999993
2016.10.18,1360.0000000000057,-480.000000000004,644.9999999999956,838.9999999999898,-617.0000000000009,201.99999999999818,,1948.9999999999845
2016.10.18,1497.000000000015,-478.9999999999992,754.9999999999945,1058.0000000000034,-600.0000000000006,182.99999999999272,,2414.000000000006
2016.10.18,1448.0000000000048,-433.9999999999975,783.0000000000003,1080.9999999999986,-626.9999999999998,173.99999999999238,,2424.9999999999986
2016.10.18,1347.0000000000093,-430.9999999999974,695.9999999999966,897.9999999999987,-652.0000000000082,202.99999999998875,,2060.9999999999877
2016.10.18,1363.0000000000032,-441.0000000000025,747.9999999999931,941.9999999999984,-697.9999999999986,183.9999999999975,,2097.999999999991
2016.10.18,1337.9999999999948,-480.000000000004,697.9999999999986,910.9999999999951,-644.0000000000001,153.99999999999636,,1976.999999999981
2016.10.18,1366.0000000000005,-471.00000000000364,727.9999999999953,970.0000000000042,-638.0000000000052,144.99999999999602,,2099.9999999999873
2016.10.18,1381.00000000001,-483.0000000000041,751.9999999999972,1039.9999999999966,-611.9999999999903,109.99999999999943,,2188.000000000009
2016.10.18,1402.0000000000143,-453.00000000000296,763.0000000000026,987.9999999999889,-673.9999999999968,171.99999999999704,,2198.0000000000027
2016.10.19,1378.9999999999968,-439.9999999999977,783.0000000000003,828.9999999999909,-815.0000000000101,245.9999999999951,,1981.9999999999754
2016.10.19,1448.0000000000048,-453.9999999999935,832.9999999999949,909.9999999999886,-829.9999999999974,239.99999999999488,,2146.9999999999923
2016.10.19,1400.0000000000011,-427.99999999999727,793.9999999999947,868.000000000002,-819.9999999999985,245.9999999999951,,2059.9999999999973
2016.10.19,1407.0000000000027,-441.99999999999307,783.0000000000003,926.0000000000045,-758.9999999999985,218.9999999999941,,2134.00000000001
2016.10.19,1408.0000000000093,-515.0000000000006,774.9999999999924,865.0000000000047,-787.0000000000043,183.9999999999975,,1929.999999999999
2016.10.19,1442.00000000001,-454.9999999999983,839.0000000000009,879.9999999999919,-885.0000000000025,250.99999999999056,,2071.9999999999927
2016.10.19,1497.000000000015,-432.00000000000216,829.9999999999974,787.9999999999887,-957.0000000000078,352.99999999999443,,2078.9999999999854
2016.10.19,1381.00000000001,-596.0000000000036,651.999999999997,614.0000000000034,-832.0000000000105,237.99999999999955,,1456.999999999996
2016.10.19,1402.0000000000143,-563.999999999993,666.9999999999953,567.9999999999907,-893.0000000000105,292.99999999999216,,1472.999999999989
2016.10.19,1411.0000000000066,-614.0000000000043,647.9999999999931,536.0000000000032,-872.9999999999905,259.9999999999909,,1367.999999999999
2016.10.19,1324.9999999999984,-477.99999999999443,615.9999999999943,913.9999999999926,-500.9999999999959,140.99999999999113,,2016.9999999999861
2016.10.19,1302.0000000000032,-492.00000000000443,619.9999999999983,905.0000000000002,-517.9999999999962,120.99999999999511,,1937.999999999996
2016.10.19,1319.0000000000034,-537.9999999999967,626.9999999999998,817.000000000001,-604.0000000000045,140.99999999999113,,1761.9999999999939
2016.10.19,1314.9999999999995,-548.9999999999924,617.9999999999964,733.0000000000059,-666.000000000011,172.9999999999876,,1623.9999999999864
2016.10.19,1205.999999999996,-492.999999999995,583.9999999999957,720.9999999999939,-621.9999999999892,148.9999999999867,,1544.9999999999882
2016.10.19,1226.000000000016,-509.9999999999909,636.9999999999986,770.000000000004,-662.000000000007,126.99999999999534,,1588.000000000016
2016.10.19,1198.0000000000102,-492.999999999995,602.999999999998,625.9999999999932,-744.9999999999957,191.99999999999307,,1381.0000000000036
2016.10.19,1211.0000000000066,-524.0000000000009,607.9999999999974,550.9999999999903,-812.999999999997,214.9999999999892,,1247.999999999986
2016.10.19,1066.9999999999957,-569.0000000000026,544.0,557.0000000000075,-706.999999999991,84.99999999999375,,977.0000000000034
2016.10.19,1123.0000000000073,-721.0000000000036,536.9999999999986,470.9999999999992,-780.000000000003,47.99999999998761,,677.999999999986
2016.10.19,1244.0000000000007,-876.0000000000048,581.9999999999936,791.9999999999927,-564.9999999999933,-152.00000000000102,,1024.9999999999882
2016.10.19,1285.0000000000027,-789.0000000000015,585.9999999999976,885.0000000000025,-482.00000000000466,-106.00000000000875,,1378.9999999999882
2016.10.19,1470.0000000000157,-868.9999999999998,717.9999999999964,852.9999999999926,-605.9999999999955,-55.00000000000682,,1511.0000000000027
2016.10.19,1631.0000000000048,-876.9999999999953,783.0000000000003,936.9999999999878,-756.0000000000011,24.999999999991473,,1742.9999999999882
2016.10.19,1591.000000000009,-846.9999999999942,787.9999999999998,923.0000000000072,-778.9999999999964,30.9999999999917,,1707.0000000000173
2016.10.19,1354.999999999995,-953.000000000003,591.9999999999925,608.0000000000085,-747.0000000000088,-49.000000000006594,,805.9999999999778
2016.10.19,1489.000000000007,-1021.9999999999914,696.999999999992,814.999999999988,-730.9999999999927,-122.0000000000141,,1125.9999999999889
2016.10.19,1446.0000000000139,-929.000000000002,752.9999999999926,737.9999999999942,-883.9999999999959,-36.000000000001364,,1088.0000000000014
2016.10.19,1287.000000000016,-962.9999999999939,732.9999999999948,638.9999999999895,-943.9999999999893,-116.00000000001387,,636.0000000000032
2016.10.19,1280.9999999999989,-875.0,714.999999999999,614.0000000000034,-937.9999999999944,-43.00000000000637,,754.0000000000003
2016.10.19,1324.9999999999984,-887.0000000000005,835.9999999999923,648.0000000000041,-1072.9999999999907,-89.00000000001285,,759.9999999999908
2016.10.19,1434.000000000002,-873.9999999999952,880.9999999999984,906.9999999999911,-947.9999999999933,-82.00000000000784,,1317.9999999999955
2016.10.19,1486.0000000000095,-927.9999999999973,931.9999999999995,869.0000000000086,-1058.0000000000034,-75.00000000000284,,1226.000000000014
2016.10.19,1375.9999999999995,-1063.999999999993,834.9999999999968,770.000000000004,-981.999999999994,-206.00000000000307,,729.0000000000102
2016.10.19,1513.0000000000089,-1000.0,956.9999999999967,792.9999999999993,-1164.9999999999939,-79.00000000000773,,1019.000000000003
2016.10.19,1313.0000000000086,-1051.0000000000018,796.9999999999922,401.99999999999125,-1252.0000000000086,-48.00000000000182,,160.99999999998
2016.10.19,1306.000000000007,-1042.9999999999923,834.0000000000014,52.99999999999194,-1627.0000000000007,125.0,,-351.9999999999925
2016.10.19,1218.000000000008,-1022.9999999999961,748.9999999999997,-251.00000000000122,-1770.000000000005,238.9999999999901,,-838.0000000000047
2016.10.19,1168.9999999999977,-1069.0000000000027,693.9999999999947,-567.0000000000064,-1954.9999999999957,325.9999999999934,,-1402.0000000000189
2016.10.19,1192.9999999999995,-1054.000000000002,707.000000000002,-441.0000000000025,-1872.9999999999914,294.9999999999875,,-1173.0000000000068
2016.10.19,1167.0000000000068,-998.9999999999952,659.999999999994,-425.99999999999307,-1777.0000000000064,307.9999999999927,,-1067.0000000000011
2016.10.19,1110.9999999999952,-969.9999999999989,678.0000000000008,-394.00000000000546,-1777.9999999999907,279.9999999999869,,-1073.0000000000123
2016.10.19,1198.0000000000102,-965.0000000000034,709.9999999999995,-326.0000000000041,-1761.9999999999968,306.99999999998795,,-838.0000000000066
2016.10.19,1144.999999999996,-914.999999999992,675.9999999999989,-377.0000000000051,-1758.9999999999995,333.999999999989,,-896.0000000000128
2016.10.19,1187.0000000000048,-843.9999999999941,692.9999999999992,-441.0000000000025,-1846.9999999999986,448.99999999999807,,-802.9999999999931
2016.10.19,1181.999999999994,-897.9999999999961,686.9999999999932,-388.0000000000106,-1777.9999999999907,377.9999999999859,,-817.0000000000241
2016.10.19,1232.9999999999952,-876.0000000000048,707.9999999999975,-310.9999999999946,-1747.0000000000095,387.999999999991,,-605.0000000000251
2016.10.19,1303.0000000000098,-876.0000000000048,749.9999999999951,-327.00000000001063,-1822.9999999999968,447.9999999999933,,-525.0000000000142
2016.10.20,1302.0000000000032,-918.9999999999969,751.0000000000017,-316.0000000000052,-1797.000000000004,400.99999999999625,,-578.0000000000051
2016.10.20,1282.0000000000055,-932.0000000000022,752.9999999999926,-272.00000000000557,-1744.9999999999966,362.99999999999955,,-551.0000000000067
2016.10.20,1299.0000000000057,-962.0000000000033,722.9999999999959,-310.9999999999946,-1757.999999999993,366.9999999999902,,-641.9999999999991
2016.10.20,1324.000000000014,-945.999999999998,724.0000000000024,-286.00000000000847,-1740.9999999999925,381.9999999999908,,-542.9999999999915
2016.10.20,1278.0000000000014,-930.9999999999974,731.9999999999993,-368.00000000001273,-1828.9999999999918,403.99999999999636,,-714.000000000005
2016.10.20,1371.0000000000111,-926.0000000000019,786.9999999999933,-300.99999999999574,-1861.0000000000016,435.99999999999284,,-494.00000000000193
2016.10.20,1280.9999999999989,-862.9999999999995,746.0000000000023,-537.0000000000097,-2000.0000000000018,497.99999999999045,,-875.0000000000196
2016.10.20,1341.9999999999986,-707.9999999999984,805.9999999999956,231.99999999998778,-1421.0000000000057,316.99999999999307,,567.999999999971
2016.10.20,1320.9999999999943,-676.0000000000019,800.9999999999961,275.000000000003,-1364.0000000000095,308.9999999999975,,665.9999999999795
2016.10.20,1323.0000000000075,-709.9999999999937,754.9999999999945,224.000000000002,-1337.0000000000105,308.9999999999975,,563.9999999999973
2016.10.20,1398.9999999999948,-753.0000000000001,815.9999999999945,414.9999999999876,-1265.9999999999893,224.99999999999432,,835.9999999999818
2016.10.20,1398.0000000000105,-819.9999999999932,773.9999999999969,506.0000000000064,-1123.0000000000073,130.99999999998602,,865.9999999999992
2016.10.20,1373.000000000002,-771.9999999999914,783.0000000000003,500.9999999999959,-1137.9999999999945,153.99999999999636,,901.0000000000086
2016.10.20,1317.0000000000125,-707.9999999999984,778.0000000000009,636.9999999999986,-1008.0000000000089,98.99999999998954,,1114.9999999999943
2016.10.20,1265.000000000005,-709.0000000000032,780.9999999999984,736.0000000000033,-920.0000000000097,12.999999999991019,,1165.999999999985
2016.10.20,1192.9999999999995,-697.9999999999933,754.9999999999945,604.9999999999889,-998.9999999999943,44.999999999987494,,900.999999999983
2016.10.20,1123.0000000000073,-596.9999999999942,718.9999999999918,611.9999999999903,-936.0000000000035,71.99999999998852,,992.9999999999804
2016.10.20,1123.0000000000073,-606.9999999999993,712.0000000000015,573.0000000000013,-960.0000000000053,76.99999999999818,,918.0000000000038
2016.10.20,1191.0000000000086,-646.9999999999914,754.9999999999945,763.0000000000026,-866.9999999999956,1.9999999999953388,,1197.0000000000146
2016.10.20,1236.9999999999993,-566.9999999999931,757.999999999992,924.9999999999981,-720.9999999999939,10.99999999999568,,1642.9999999999982
2016.10.20,1149.0,-605.9999999999945,658.9999999999985,829.9999999999974,-655.9999999999899,-28.000000000005798,,1348.0000000000055
2016.10.20,1227.0000000000002,-585.9999999999985,671.9999999999948,848.0000000000043,-659.0000000000095,28.999999999996362,,1530.9999999999877
2016.10.20,1099.0000000000055,-632.9999999999956,651.999999999997,649.999999999995,-740.0000000000073,13.999999999995794,,1041.9999999999905
2016.10.20,1133.0000000000061,-647.9999999999961,627.9999999999952,608.0000000000085,-801.0000000000073,41.99999999998738,,961.9999999999937
2016.10.20,1083.9999999999961,-661.0000000000014,598.999999999994,642.9999999999936,-727.0000000000109,-16.000000000005343,,921.999999999966
2016.10.20,1201.0000000000077,-581.9999999999936,722.9999999999959,862.9999999999916,-729.0000000000018,9.999999999990905,,1485.999999999991
2016.10.20,1137.0000000000102,-557.9999999999927,626.9999999999998,675.0000000000034,-744.0000000000114,79.9999999999983,,1217.0000000000077
2016.10.20,1039.000000000012,-617.0000000000044,539.0000000000006,401.99999999999125,-842.0000000000094,105.99999999999454,,626.9999999999847
2016.10.20,1151.9999999999975,-652.9999999999916,530.9999999999926,554.9999999999944,-690.9999999999972,78.99999999999352,,972.9999999999895
2016.10.20,1034.0000000000016,-692.9999999999978,522.0000000000002,417.0000000000007,-808.0000000000088,37.9999999999967,,509.9999999999925
2016.10.20,1045.000000000007,-674.9999999999972,544.9999999999955,462.0000000000068,-724.9999999999978,-22.00000000000557,,630.0000000000089
2016.10.20,753.0000000000036,-539.0000000000015,307.99999999999716,432.9999999999945,-439.99999999999596,-30.000000000001137,,484.9999999999968
2016.10.20,680.0000000000139,-670.9999999999923,519.0000000000028,24.000000000001798,-1146.0000000000025,17.99999999998647,,-575.9999999999898
2016.10.20,741.9999999999982,-507.99999999999557,534.9999999999966,385.99999999999744,-869.0000000000086,0.999999999990564,,286.9999999999785
2016.10.20,739.0000000000008,-337.0000000000033,734.9999999999968,809.9999999999997,-794.0000000000058,-76.00000000000762,,1076.9999999999804
2016.10.20,869.0000000000086,-304.00000000000205,822.9999999999959,1002.9999999999983,-763.0000000000026,-62.00000000001182,,1565.9999999999864
2016.10.20,900.0000000000119,-343.0000000000035,802.9999999999982,974.9999999999925,-753.0000000000036,-60.000000000002274,,1521.9999999999932
2016.10.20,950.0000000000064,-387.999999999991,807.9999999999976,970.9999999999885,-767.0000000000066,-58.000000000006935,,1515.9999999999877
2016.10.20,978.9999999999966,-301.00000000000193,848.9999999999998,1144.999999999996,-676.0000000000099,-59.00000000001171,,1936.9999999999686
2016.10.20,1175.9999999999993,-371.9999999999999,885.0000000000025,1383.000000000001,-520.0000000000093,-102.00000000000387,,2449.99999999999
2016.10.20,1089.0000000000066,-373.9999999999952,857.9999999999922,1212.9999999999975,-625.9999999999932,-79.00000000000773,,2081.0
2016.10.20,1036.999999999999,-379.99999999999545,874.9999999999925,1224.000000000003,-642.9999999999936,-123.00000000000466,,1990.000000000001
2016.10.20,990.000000000002,-335.9999999999985,890.9999999999974,1180.9999999999877,-710.0000000000106,-96.00000000000364,,1919.9999999999745
2016.10.20,963.0000000000027,-370.9999999999951,873.0000000000016,1241.9999999999875,-626.9999999999998,-176.00000000000193,,1903.9999999999945
2016.10.20,910.9999999999951,-350.9999999999991,830.9999999999928,1258.0000000000036,-547.0000000000086,-197.00000000000273,,1904.9999999999814
2016.10.20,924.0000000000136,-373.9999999999952,847.9999999999932,1210.0,-615.00000000001,-184.0000000000117,,1808.99999999999
2016.10.20,983.0000000000006,-381.0000000000002,907.0000000000023,1265.9999999999893,-658.0000000000031,-178.00000000001148,,1938.9999999999773
2016.10.20,951.9999999999973,-378.9999999999907,873.0000000000016,1166.0000000000005,-645.999999999991,-206.00000000000307,,1760.0000000000146
2016.10.21,982.0000000000161,-400.99999999999625,902.0000000000028,1244.0000000000007,-644.0000000000001,-198.0000000000075,,1885.0000000000161
2016.10.21,939.0000000000009,-355.99999999999454,895.0000000000014,1204.000000000005,-666.000000000011,-159.00000000000603,,1856.999999999996
2016.10.21,944.9999999999958,-328.00000000000296,858.9999999999986,1197.999999999988,-629.9999999999973,-127.00000000000955,,1916.9999999999723
2016.10.21,981.0000000000097,-320.99999999999795,886.9999999999934,1255.9999999999905,-628.9999999999907,-126.00000000000477,,2047.9999999999998
2016.10.21,968.9999999999976,-240.99999999999966,880.9999999999984,1144.999999999996,-716.0000000000056,-23.000000000010346,,2014.9999999999764
2016.10.21,990.000000000002,-206.99999999999363,878.000000000001,1153.000000000004,-707.9999999999975,15.999999999991132,,2122.0000000000073
2016.10.21,863.9999999999981,-221.00000000000364,846.0000000000023,1072.0000000000064,-729.0000000000018,-41.00000000001103,,1790.9999999999905
2016.10.21,863.9999999999981,-177.99999999999727,856.9999999999967,1009.9999999999998,-805.9999999999956,23.9999999999867,,1770.9999999999886
2016.10.21,953.0000000000039,-239.00000000000432,914.9999999999991,1122.0000000000007,-798.0000000000098,-20.000000000010232,,1932.999999999979
2016.10.21,832.9999999999949,-216.99999999999875,914.9999999999991,1136.0000000000036,-784.9999999999912,-90.00000000000341,,1792.0000000000043
2016.10.21,771.0000000000106,-161.00000000000136,939.9999999999964,1096.0000000000082,-858.0000000000032,-64.00000000000716,,1724.0000000000032
2016.10.21,808.0000000000088,-176.00000000000193,980.9999999999985,930.999999999993,-1073.9999999999973,28.999999999996362,,1498.9999999999973
2016.10.21,839.0000000000119,-165.99999999999682,975.9999999999991,991.9999999999928,-1009.9999999999998,26.999999999986812,,1657.9999999999939
2016.10.21,808.0000000000088,-221.9999999999942,946.9999999999978,977.0000000000057,-980.0000000000031,-27.000000000001023,,1503.000000000014
