date,GBPUSD,USDJPY,EURGBP,GBPAUD,EURAUD,AUDJPY,empty,sum
2016.10.17,-69.9999999999923,-34.99999999999659,-204.99999999999963,-113.99999999999189,-59.000000000009045,-43.00000000000637,,-525.9999999999958
2016.10.17,49.99999999999449,-22.999999999996135,-121.99999999999989,212.99999999999653,36.999999999998145,-16.000000000005343,,138.9999999999878
2016.10.17,14.000000000002899,-118.99999999999977,-150.00000000000568,97.9999999999981,2.999999999997449,-66.0000000000025,,-220.00000000000952
2016.10.17,-9.999999999998899,-94.99999999999886,-185.99999999999727,173.00000000000094,59.000000000009045,-162.00000000000614,,-220.99999999999116
2016.10.17,-45.99999999999049,-189.99999999999773,-221.00000000000452,309.99999999998806,259.0000000000092,-292.0000000000016,,-179.99999999999704
2016.10.17,26.999999999999247,-277.9999999999916,-170.00000000000347,524.9999999999977,364.00000000000875,-436.00000000000705,,32.00000000000364
2016.10.17,112.000000000001,-277.9999999999916,-92.00000000000318,726.0000000000044,418.9999999999916,-433.00000000000693,,453.99999999999534
2016.10.17,43.999999999999595,-164.99999999999204,-114.00000000000298,611.000000000006,385.99999999999744,-319.0000000000026,,443.00000000000534
2016.10.17,-8.999999999992347,-337.0000000000033,-184.00000000000637,628.9999999999907,446.9999999999974,-596.0000000000036,,-50.00000000001762
2016.10.17,-29.999999999996696,-390.99999999999113,-224.9999999999974,764.9999999999934,687.9999999999998,-634.0000000000003,,173.00000000000762
2016.10.17,-49.99999999999449,-266.9999999999959,-214.00000000000307,689.9999999999907,573.0000000000013,-527.000000000001,,204.9999999999975
2016.10.17,29.00000000001235,-171.99999999999704,-217.0000000000005,689.9999999999907,577.9999999999897,-364.0000000000043,,543.9999999999908
2016.10.17,92.00000000000318,-90.99999999999397,-184.00000000000637,713.9999999999924,557.0000000000075,-283.00000000000125,,805.0000000000015
2016.10.17,36.0000000000138,-128.99999999999068,-243.00000000000432,554.9999999999944,526.0000000000042,-271.0000000000008,,474.0000000000167
2016.10.17,92.00000000000318,-118.99999999999977,-228.00000000000597,655.0000000000056,565.9999999999999,-269.00000000000546,,696.9999999999975
2016.10.17,-24.000000000001798,-123.99999999999523,-302.0000000000023,534.9999999999966,605.9999999999955,-266.00000000000534,,424.9999999999874
2016.10.17,-17.000000000000348,-242.00000000000443,-333.0000000000055,378.999999999996,510.00000000001046,-345.0000000000131,,-48.000000000016826
2016.10.17,-15.999999999993797,-200.9999999999934,-318.00000000000716,383.0,482.999999999989,-273.00000000001035,,57.99999999998431
2016.10.17,1.0000000000065512,-158.00000000000125,-301.0000000000068,442.9999999999934,504.9999999999999,-279.0000000000106,,210.99999999998118
2016.10.17,99.00000000000463,-280.00000000000114,-268.0000000000016,550.000000000006,547.999999999993,-386.0000000000099,,262.999999999991
2016.10.17,214.00000000000307,-304.9999999999926,-163.99999999999747,869.999999999993,614.0000000000034,-510.0000000000051,,719.0000000000042
2016.10.17,36.999999999998145,-337.0000000000033,-219.99999999999798,791.9999999999927,571.0000000000103,-499.00000000000944,,343.99999999999045
2016.10.17,-28.000000000005798,-168.99999999999693,-261.0000000000001,696.999999999992,631.0000000000038,-404.0000000000106,,465.9999999999824
2016.10.17,32.999999999994145,-179.00000000000205,-272.00000000000557,605.9999999999955,584.9999999999911,-337.0000000000033,,435.9999999999699
2016.10.17,97.9999999999981,-239.00000000000432,-300.0000000000003,605.9999999999955,607.0000000000019,-361.0000000000042,,410.9999999999867
2016.10.17,18.0000000000069,-242.00000000000443,-360.0000000000048,597.9999999999874,628.0000000000064,-375.0,,266.9999999999915
2016.10.17,53.00000000001415,-234.99999999999943,-309.99999999999915,554.9999999999944,585.9999999999976,-308.00000000000693,,341.0000000000007
2016.10.17,9.999999999998899,-271.99999999999136,-385.99999999999744,269.00000000000813,472.00000000000574,-309.0000000000117,,-215.99999999998772
2016.10.17,-208.99999999999253,-271.0000000000008,-529.0000000000017,25.999999999992696,439.99999999999596,-265.00000000000057,,-808.0000000000069
2016.10.17,-87.99999999999919,-248.00000000000466,-456.00000000000085,136.00000000000279,469.99999999999267,-222.0000000000084,,-408.0000000000178
2016.10.17,-191.99999999999218,-253.99999999999068,-524.0000000000023,-42.999999999993044,418.9999999999916,-207.00000000000784,,-800.9999999999944
2016.10.17,-119.99999999998678,-384.9999999999909,-519.9999999999983,21.00000000000435,412.9999999999967,-267.0000000000101,,-857.999999999985
2016.10.17,46.999999999997044,-396.0000000000008,-440.00000000000705,119.00000000000244,384.9999999999909,-248.00000000000466,,-533.0000000000222
2016.10.17,-21.00000000000435,-393.99999999999125,-407.0000000000018,164.99999999999292,337.99999999999386,-274.0000000000009,,-593.0000000000115
2016.10.17,-139.00000000000023,-387.00000000000045,-489.0000000000061,-26.999999999999247,350.9999999999902,-271.0000000000008,,-962.0000000000167
2016.10.17,-90.99999999999665,-305.9999999999974,-446.9999999999974,42.999999999993044,330.9999999999924,-212.0000000000033,,-682.0000000000092
2016.10.17,-52.99999999999194,-384.00000000000034,-404.0000000000044,62.000000000006494,295.0000000000008,-226.0000000000133,,-710.0000000000026
2016.10.17,259.0000000000092,-417.0000000000016,-217.0000000000005,361.9999999999957,258.0000000000027,-224.00000000000375,,21.000000000001705
2016.10.17,218.00000000000708,-390.99999999999113,-263.0000000000021,312.00000000000114,280.9999999999979,-250.0,,-92.9999999999871
2016.10.17,216.00000000001617,-411.00000000000136,-214.00000000000307,407.0000000000018,299.00000000000483,-253.0000000000001,,44.00000000001825
2016.10.17,348.9999999999993,-530.9999999999917,-206.00000000000617,466.9999999999952,314.99999999999864,-312.0000000000118,,81.99999999998352
2016.10.17,317.9999999999961,-528.9999999999964,-226.99999999999943,451.0000000000014,404.0000000000044,-319.0000000000026,,98.00000000000347
2016.10.17,348.00000000001495,-493.9999999999998,-156.00000000000057,436.9999999999985,282.0000000000045,-310.0000000000023,,107.00000000001535
2016.10.17,321.0000000000157,-512.0000000000005,-173.00000000000094,417.0000000000007,262.00000000000665,-304.00000000000205,,11.000000000019611
2016.10.17,297.9999999999983,-510.9999999999957,-221.99999999999997,394.00000000000546,259.0000000000092,-289.0000000000015,,-70.9999999999842
2016.10.17,276.00000000000955,-489.0000000000043,-253.0000000000032,374.0000000000077,350.9999999999902,-285.0000000000108,,-26.000000000010857
2016.10.17,199.00000000001583,-450.00000000000284,-275.000000000003,273.9999999999965,334.9999999999964,-259.00000000000034,,-175.99999999999744
2016.10.17,201.00000000000674,-447.9999999999933,-270.99999999999903,212.99999999999653,249.00000000001032,-239.00000000000432,,-294.99999999998306
2016.10.18,222.99999999999542,-459.99999999999375,-218.00000000000708,55.000000000005045,99.99999999998899,-242.00000000000443,,-542.0000000000158
2016.10.18,197.00000000000273,-484.99999999999943,-239.0000000000003,-60.99999999999994,-62.000000000006494,-242.00000000000443,,-892.000000000008
2016.10.18,253.99999999999866,-453.00000000000296,-252.0000000000078,134.99999999999625,141.99999999999767,-196.00000000001216,,-370.0000000000303
2016.10.18,255.00000000000523,-555.9999999999974,-257.0000000000072,173.00000000000094,228.00000000000597,-306.0000000000116,,-463.00000000000404
2016.10.18,273.9999999999965,-495.9999999999951,-241.00000000000233,299.00000000000483,293.0000000000099,-278.0000000000058,,-148.99999999999204
2016.10.18,262.00000000000665,-471.00000000000364,-253.0000000000032,208.00000000000819,163.00000000000205,-215.0000000000034,,-305.9999999999934
2016.10.18,607.0000000000019,-637.999999999991,-65.00000000000395,409.99999999999926,39.999999999995595,-187.00000000001182,,166.99999999999
2016.10.18,775.0000000000146,-588.9999999999986,0.999999999995449,297.9999999999983,-192.99999999999872,-130.00000000000966,,162.00000000000125
2016.10.18,805.9999999999956,-582.9999999999984,25.999999999992696,259.0000000000092,-170.00000000000347,57.999999999992724,,395.99999999998835
2016.10.18,766.0,-524.9999999999915,-4.999999999999449,157.99999999999147,-231.0000000000034,85.99999999999852,,248.99999999999568
2016.10.18,726.0000000000044,-528.9999999999964,-31.999999999998696,34.000000000000696,-299.00000000000483,116.99999999999022,,16.999999999995453
2016.10.18,693.0000000000102,-578.000000000003,-60.00000000000449,42.999999999993044,-215.00000000000963,88.99999999999864,,-28.000000000015177
2016.10.18,642.0000000000092,-530.0000000000011,-99.00000000000463,9.999999999998899,-200.00000000000017,95.99999999998943,,-81.00000000000841
2016.10.18,636.9999999999986,-536.9999999999919,-124.00000000000189,-117.99999999999588,-265.0000000000041,98.99999999998954,,-308.0000000000056
2016.10.18,649.999999999995,-524.9999999999915,-118.00000000000699,-144.99999999999514,-319.0000000000026,161.99999999999193,,-295.0000000000093
2016.10.18,635.0000000000077,-466.99999999999875,-116.00000000000499,-130.99999999999224,-306.00000000000625,205.99999999998886,,-179.00000000000563
2016.10.18,662.000000000007,-423.0000000000018,-57.00000000000705,-49.99999999999449,-312.00000000000114,212.99999999999386,,32.99999999999642
2016.10.18,666.9999999999953,-387.999999999991,-52.000000000007596,-5.999999999994898,-283.000000000011,239.99999999999488,,177.99999999998568
2016.10.18,639.9999999999961,-349.00000000000375,-43.00000000000415,-225.99999999999287,-513.0000000000078,245.9999999999951,,-245.0000000000174
2016.10.18,760.0000000000051,-352.99999999999443,-24.999999999997247,-185.99999999999727,-510.99999999999477,375.0,,60.00000000002137
2016.10.18,775.0000000000146,-293.99999999999693,17.000000000000348,-154.99999999999403,-615.9999999999943,403.99999999999636,,131.00000000002598
2016.10.18,845.0000000000068,-335.9999999999985,110.99999999999443,-140.0000000000068,-750.0000000000063,421.99999999999704,,151.9999999999867
2016.10.18,785.0000000000134,-367.999999999995,-1.0000000000065512,-184.99999999999073,-561.9999999999958,383.99999999998613,,53.00000000001148
2016.10.18,731.000000000015,-349.9999999999943,-31.000000000003247,-226.99999999999943,-510.99999999999477,398.9999999999867,,11.000000000009948
2016.10.18,754.0000000000102,-340.0000000000034,5.999999999994898,-123.99999999999079,-493.99999999999443,382.99999999999557,,185.00000000001205
2016.10.18,750.0000000000063,-396.99999999999136,3.999999999992898,-158.99999999999804,-513.0000000000078,375.99999999999056,,60.9999999999925
2016.10.18,927.0000000000111,-486.99999999999477,141.99999999999767,130.0000000000079,-611.9999999999903,282.99999999998704,,383.00000000001876
2016.10.18,1166.0000000000005,-504.99999999999545,302.9999999999977,263.99999999999756,-608.9999999999928,289.99999999999204,,908.9999999999994
2016.10.18,1029.9999999999975,-466.99999999999875,285.9999999999974,208.99999999999253,-634.0000000000013,316.99999999999307,,740.9999999999804
2016.10.18,990.000000000002,-359.99999999999943,324.00000000000205,320.9999999999935,-649.999999999995,339.9999999999892,,964.9999999999924
2016.10.18,997.0000000000034,-326.9999999999982,334.00000000000097,330.0000000000081,-669.0000000000085,306.99999999998795,,971.9999999999935
2016.10.18,1092.000000000004,-489.0000000000043,437.999999999994,443.99999999999994,-739.0000000000008,246.9999999999999,,992.9999999999927
2016.10.18,1100.000000000012,-251.99999999999534,517.9999999999962,583.0000000000002,-852.0000000000083,293.99999999999693,,1391.0000000000018
2016.10.18,1283.0000000000118,-305.9999999999974,665.9999999999999,686.9999999999932,-849.0000000000109,379.99999999999545,,1860.9999999999918
2016.10.18,1275.0000000000039,-411.00000000000136,675.9999999999989,622.9999999999958,-931.9999999999995,294.9999999999875,,1525.9999999999852
2016.10.18,1365.0000000000161,-448.99999999999807,754.9999999999945,792.9999999999993,-879.0000000000075,145.99999999998658,,1730.999999999991
2016.10.18,1361.0000000000123,-536.0000000000014,741.0000000000027,954.9999999999948,-761.999999999996,95.99999999998943,,1855.0000000000018
2016.10.18,1488.0000000000005,-576.9999999999982,700.999999999996,872.9999999999905,-710.0000000000106,90.99999999999397,,1865.9999999999723
2016.10.18,1337.9999999999948,-555.9999999999974,612.0000000000015,740.0000000000073,-699.9999999999895,176.9999999999925,,1611.0000000000093
2016.10.18,1305.0000000000007,-557.0000000000022,613.9999999999924,757.999999999992,-719.000000000003,181.99999999998795,,1582.9999999999677
2016.10.18,1356.0000000000016,-522.9999999999961,642.9999999999936,841.9999999999872,-622.9999999999958,150.99999999999625,,1845.9999999999868
2016.10.18,1446.0000000000139,-483.0000000000041,752.9999999999926,1036.999999999999,-661.0000000000005,156.99999999999648,,2248.9999999999973
2016.10.18,1336.0000000000039,-468.9999999999941,688.9999999999952,882.9999999999893,-652.9999999999925,145.99999999998658,,1931.9999999999886
