date,USDCHF,EURUSD,USDJPY,AUDUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,GBPCAD,GBPAUD,EURCAD,EURAUD,CADJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2018.05.14,-176.99999999999383,-255.99999999998957,268.0000000000007,-53.999999999998494,41.000000000002146,-688.0000000000024,-56.0000000000005,-102.00000000000209,-693.9999999999947,-713.0000000000081,-432.9999999999945,-419.9999999999982,350.0000000000085,45.99999999999227,-112.000000000001,258.0000000000027,,-2741.999999999977
2018.05.14,-143.00000000000423,-265.0000000000041,212.0000000000033,-148.0000000000037,89.99999999999008,-593.0000000000035,53.999999999998494,19.00000000000235,-585.9999999999976,-565.0000000000155,-279.99999999999136,-231.0000000000034,397.00000000000557,58.9999999999975,-129.00000000000134,322.00000000000006,,-1787.0000000000273
2018.05.14,-151.9999999999966,-265.99999999998846,280.9999999999917,-53.999999999998494,79.99999999999119,-673.0000000000018,9.999999999998899,-83.9999999999952,-595.9999999999966,-721.000000000016,-356.9999999999851,-432.9999999999945,412.00000000000614,87.0000000000033,-54.00000000000959,370.00000000000364,,-2149.9999999999873
2018.05.14,-187.00000000000384,-334.9999999999964,198.99999999999807,-131.00000000000333,104.99999999999955,-628.0000000000001,44.99999999999504,-32.999999999994145,-536.9999999999875,-617.0000000000009,-320.9999999999935,-360.0000000000048,417.0000000000016,85.99999999999852,-77.00000000000485,373.99999999999653,,-1999.9999999999998
2018.05.14,-163.00000000000205,-322.00000000000006,180.99999999999739,-97.00000000000264,123.99999999999079,-582.9999999999984,26.999999999999247,-44.99999999999504,-502.00000000000244,-574.0000000000078,-375.9999999999986,-414.00000000000324,361.0000000000042,121.99999999999989,-77.00000000000485,358.0000000000028,,-1980.000000000021
2018.05.14,-151.9999999999966,-343.00000000000443,96.9999999999942,-91.00000000000774,156.00000000000057,-487.99999999999955,24.999999999997247,-46.00000000000159,-516.0000000000053,-581.0000000000093,-421.99999999998903,-458.00000000000284,283.00000000000125,179.9999999999926,-81.00000000000884,348.00000000000387,,-2089.0000000000346
2018.05.14,-63.99999999999739,-218.00000000000708,168.99999999999693,-48.99999999999905,139.00000000000023,-462.99999999999386,48.99999999999905,-20.999999999993246,-418.9999999999916,-479.0000000000072,-348.9999999999993,-377.0000000000051,293.00000000000637,150.99999999999625,-84.0000000000063,322.9999999999955,,-1399.000000000006
2018.05.14,34.000000000000696,-43.999999999999595,253.0000000000001,79.99999999999119,79.99999999999119,-439.9999999999977,34.000000000000696,-74.99999999999174,-526.9999999999886,-685.0000000000023,-305.9999999999841,-412.9999999999967,257.000000000005,206.99999999999363,-32.0000000000098,351.0000000000013,,-1225.9999999999866
2018.05.14,33.000000000005244,-15.999999999993797,301.9999999999925,78.99999999999574,52.99999999999194,-489.0000000000043,51.000000000001044,-71.99999999999429,-527.9999999999951,-721.000000000016,-236.99999999999832,-377.0000000000051,313.0000000000024,170.99999999999227,-11.00000000000545,370.00000000000364,,-1079.0000000000282
2018.05.14,52.99999999999194,-14.999999999987246,331.00000000000307,107.99999999999699,75.00000000000284,-498.9999999999952,-0.999999999995449,-85.99999999999719,-713.9999999999924,-834.0000000000014,-369.99999999998147,-439.0000000000116,263.00000000000523,173.00000000000182,-59.000000000009045,317.9999999999961,,-1695.999999999973
2018.05.14,48.99999999999905,-22.999999999995246,289.0000000000015,101.99999999999099,78.00000000000028,-459.99999999999375,21.00000000000435,-86.99999999999264,-645.999999999991,-804.0000000000047,-326.9999999999884,-432.9999999999945,257.000000000005,239.99999999999488,-33.000000000005244,385.99999999999744,,-1390.9999999999718
2018.05.14,69.9999999999923,36.999999999998145,319.9999999999932,103.99999999999298,41.99999999998649,-465.0000000000034,-4.999999999999449,-73.00000000000084,-655.9999999999899,-724.0000000000135,-335.9999999999808,-357.00000000000733,233.0000000000041,250.99999999999056,-86.0000000000083,377.0000000000051,,-1268.000000000041
2018.05.14,58.000000000002494,60.99999999999994,307.00000000000216,114.99999999999844,7.999999999985796,-466.99999999999875,-4.999999999999449,-88.99999999999464,-628.0000000000064,-737.0000000000099,-287.9999999999994,-346.0000000000019,234.99999999999943,247.99999999999045,-60.00000000000449,373.99999999999653,,-1214.0000000000393
2018.05.14,89.99999999999008,156.00000000000057,319.0000000000026,168.99999999999693,-50.0000000000167,-420.99999999999227,-46.999999999997044,-103.99999999999298,-714.999999999999,-626.9999999999998,-287.9999999999994,-200.00000000000017,165.00000000000625,257.99999999999557,-89.00000000000574,322.9999999999955,,-1061.0000000000157
2018.05.15,50.0000000000056,129.00000000000134,347.999999999999,124.99999999999733,-63.000000000013046,-457.9999999999984,0.0,-119.99999999999788,-605.9999999999955,-750.0000000000063,-177.99999999998929,-272.00000000000557,269.00000000000546,206.00000000000307,-30.000000000007798,368.00000000000165,,-982.0000000000002
2018.05.15,69.00000000000794,154.99999999999403,362.99999999999955,137.9999999999937,-63.99999999999739,-480.99999999999454,24.000000000001798,-107.99999999999699,-563.0000000000024,-753.0000000000036,-133.99999999998968,-265.0000000000041,293.00000000000637,176.00000000000193,-11.00000000000545,358.0000000000028,,-802.9999999999864
2018.05.15,80.99999999999774,107.00000000001265,343.0000000000035,115.99999999999389,-14.000000000002899,-465.999999999994,14.000000000002899,-75.9999999999983,-662.000000000007,-778.000000000012,-219.99999999999798,-285.00000000000193,265.00000000000057,197.00000000000273,-54.00000000000959,351.99999999999676,,-1080.0000000000132
2018.05.15,76.99999999999375,131.99999999999878,373.9999999999952,136.99999999999824,-42.0000000000087,-504.0000000000049,-0.999999999995449,-102.00000000000209,-653.999999999999,-792.0000000000149,-213.99999999998087,-303.0000000000088,277.000000000001,179.00000000000205,-40.00000000000669,341.99999999999784,,-1134.0000000000346
2018.05.15,73.99999999999629,106.00000000000608,358.99999999999466,146.00000000000168,-19.999999999997797,-495.9999999999951,9.999999999998899,-109.99999999999899,-655.9999999999899,-845.0000000000068,-224.99999999998633,-354.0000000000099,277.000000000001,206.00000000000307,-17.000000000000348,371.99999999999454,,-1172.999999999989
2018.05.15,73.99999999999629,107.00000000001265,402.000000000001,139.00000000000023,-22.0000000000109,-539.999999999992,9.00000000000345,-104.99999999999955,-648.0000000000041,-827.0,-222.99999999999542,-341.99999999999784,310.0000000000023,143.99999999999125,-25.00000000000835,334.00000000000097,,-1213.0000000000002
2018.05.15,66.99999999999484,69.9999999999923,379.99999999999545,113.99999999999189,7.0000000000014495,-528.0000000000058,26.999999999999247,-82.99999999999974,-624.0000000000023,-794.0000000000058,-224.99999999998633,-341.00000000001353,320.99999999999795,191.99999999999307,-28.000000000005798,400.00000000000034,,-1045.0000000000528
2018.05.15,63.99999999999739,53.999999999998494,393.0000000000007,65.99999999999939,19.999999999997797,-545.0000000000017,34.000000000000696,-36.999999999998145,-626.9999999999998,-702.0000000000026,-226.99999999999943,-259.0000000000092,340.0000000000034,155.9999999999917,-79.00000000000685,378.999999999996,,-970.0000000000322
2018.05.15,90.99999999999665,93.99999999999409,433.9999999999975,63.99999999999739,12.999999999996348,-555.9999999999974,46.00000000000159,-14.999999999998348,-652.9999999999925,-704.0000000000157,-192.99999999999872,-198.99999999999363,362.99999999999955,168.99999999999693,-92.00000000000318,416.00000000000523,,-722.0000000000143
2018.05.15,69.00000000000794,68.00000000000139,385.9999999999957,74.99999999999174,9.999999999998899,-534.000000000006,39.00000000000014,-52.99999999999194,-676.9999999999943,-775.9999999999989,-206.99999999997942,-253.99999999999866,335.9999999999985,179.00000000000205,-60.99999999999994,399.0000000000049,,-1000.999999999968
2018.05.15,100.0000000000112,89.00000000000574,411.00000000000136,113.99999999999189,27.999999999983594,-522.0000000000056,44.99999999999504,-57.99999999999139,-635.9999999999922,-782.000000000016,-221.99999999998886,-314.99999999999864,332.9999999999984,206.00000000000307,-40.00000000000669,431.99999999999903,,-817.0000000000098
2018.05.15,86.0000000000083,73.00000000001194,384.9999999999909,104.99999999999955,24.999999999986144,-510.9999999999957,41.000000000002146,-58.99999999999794,-628.9999999999907,-774.000000000008,-222.99999999999542,-314.99999999999864,320.99999999999795,212.99999999999386,-42.0000000000087,426.9999999999996,,-877.0000000000045
2018.05.15,113.00000000000753,86.99999999999264,400.99999999999625,91.99999999999208,42.999999999993044,-503.0000000000001,63.00000000000195,-30.999999999992145,-591.0000000000082,-716.0000000000056,-195.9999999999962,-270.00000000001467,340.0000000000034,191.99999999999307,-50.0000000000056,422.9999999999956,,-603.0000000000471
2018.05.15,112.000000000001,86.99999999999264,402.000000000001,109.99999999999899,42.999999999993044,-500.0,68.99999999999685,-46.00000000000159,-581.9999999999936,-760.0000000000051,-190.99999999998562,-309.0000000000037,344.0000000000083,203.99999999999352,-24.000000000001798,439.0000000000005,,-602.0000000000055
2018.05.15,174.00000000000747,190.00000000000128,507.99999999999557,169.99999999999238,14.000000000002899,-539.0000000000015,73.99999999999629,-59.99999999999339,-540.9999999999915,-758.9999999999985,-139.9999999999846,-295.0000000000008,380.00000000000966,215.0000000000034,-1.0000000000065512,490.00000000000153,,-119.99999999996606
2018.05.15,232.99999999999432,278.00000000000045,578.000000000003,304.9999999999997,-2.999999999997449,-542.9999999999922,31.000000000003247,-151.00000000000114,-625.9999999999932,-961.0000000000118,-202.9999999999976,-462.0000000000068,335.9999999999985,268.0000000000007,60.99999999999994,504.9999999999999,,-354.00000000000034
2018.05.15,192.99999999999872,228.00000000000597,575.9999999999934,234.00000000000088,-1.0000000000065512,-587.9999999999939,44.99999999999504,-109.99999999999899,-636.9999999999986,-906.0000000000068,-178.99999999999582,-380.00000000000256,385.0000000000051,188.0000000000024,24.999999999997247,463.0000000000023,,-464.00000000000216
2018.05.15,147.00000000000824,215.00000000000963,548.0000000000018,304.9999999999997,-43.00000000001525,-609.9999999999994,-19.00000000000235,-218.99999999999142,-648.9999999999885,-1028.0000000000066,-247.99999999998158,-547.0000000000086,332.9999999999984,268.0000000000007,83.9999999999952,500.00000000000045,,-962.9999999999798
2018.05.15,127.99999999999478,204.00000000000418,613.9999999999901,278.00000000000045,-56.99999999999594,-701.9999999999982,-19.00000000000235,-203.99999999999307,-574.9999999999922,-923.0000000000072,-231.99999999998778,-504.0000000000156,403.0000000000058,164.99999999999204,66.99999999999484,453.99999999999886,,-903.0000000000111
2018.05.15,104.99999999999955,104.99999999999955,534.9999999999966,232.99999999999432,14.999999999987246,-644.999999999996,29.000000000001247,-173.00000000000094,-587.0000000000042,-974.0000000000082,-235.99999999999176,-541.9999999999981,409.9999999999966,119.99999999999034,86.99999999999264,407.99999999999727,,-1110.000000000044
2018.05.15,34.000000000000696,90.99999999999665,515.9999999999911,178.99999999999582,-53.00000000001415,-701.9999999999982,19.999999999997797,-174.99999999999181,-434.000000000001,-802.9999999999982,-159.99999999998238,-453.0000000000145,447.00000000000273,63.99999999999295,80.99999999999774,382.00000000000455,,-966.0000000000202
2018.05.15,80.99999999999774,187.00000000000384,554.000000000002,240.99999999999122,-92.00000000000318,-688.999999999993,-29.000000000001247,-202.9999999999976,-312.00000000000114,-619.9999999999983,-208.99999999999253,-453.0000000000145,381.0000000000002,85.99999999999852,51.99999999999649,336.9999999999984,,-688.0000000000132
2018.05.15,66.99999999999484,171.99999999999437,536.0000000000014,231.99999999999886,-95.00000000000064,-685.9999999999928,-97.9999999999981,-200.00000000000017,-431.0000000000036,-578.0000000000118,-339.99999999998477,-449.9999999999948,302.99999999999727,58.9999999999975,-35.00000000000725,226.00000000000398,,-1318.000000000006
2018.05.15,96.00000000000719,232.99999999999432,631.9999999999908,303.9999999999932,-128.000000000017,-750.0,-121.00000000000443,-256.0000000000007,-669.9999999999928,-899.0000000000053,-350.9999999999902,-517.0000000000119,326.9999999999982,30.000000000001137,0.999999999995449,219.00000000000253,,-1850.0000000000402
2018.05.15,53.999999999998494,148.99999999999915,578.000000000003,224.9999999999974,-86.0000000000083,-740.9999999999997,-82.00000000000429,-202.9999999999976,-737.9999999999942,-945.0000000000181,-318.9999999999804,-465.0000000000043,365.0000000000091,-8.000000000009777,-9.999999999998899,212.99999999999653,,-2013.0000000000125
2018.05.15,48.000000000003595,151.9999999999966,575.9999999999934,205.99999999999508,-94.00000000001629,-745.0000000000045,-66.99999999999484,-191.99999999999218,-621.9999999999892,-824.0000000000025,-280.9999999999979,-424.00000000000216,382.000000000005,3.9999999999906777,-9.999999999998899,243.00000000000432,,-1648.0000000000098
2018.05.15,76.0000000000094,174.00000000000747,588.9999999999986,229.00000000000142,-87.00000000001484,-730.000000000004,-44.99999999999504,-192.99999999999872,-591.0000000000082,-856.9999999999967,-248.99999999998812,-446.9999999999974,397.00000000000557,13.999999999995794,23.999999999990695,270.99999999999903,,-1424.9999999999948
2018.05.15,103.99999999999298,236.99999999999832,576.9999999999982,300.99999999999574,-116.00000000000499,-685.9999999999928,-63.00000000000195,-242.99999999999324,-581.9999999999936,-919.0000000000032,-246.99999999999721,-510.99999999999477,341.99999999999875,109.99999999999943,62.99999999999084,324.9999999999975,,-1308.0000000000098
2018.05.15,234.00000000000088,563.0000000000024,610.99999999999,440.9999999999914,-290.00000000001245,-578.000000000003,-68.99999999999685,-287.9999999999994,-642.9999999999936,-1079.0000000000077,-38.99999999998904,-375.0000000000142,251.00000000000477,185.00000000000227,112.000000000001,321.0000000000046,,-643.0000000000191
2018.05.15,310.0000000000103,634.0000000000013,772.9999999999961,504.9999999999999,-270.99999999999903,-656.9999999999965,-56.99999999999594,-293.99999999999426,-615.9999999999943,-1089.0000000000066,-36.999999999998145,-412.9999999999967,326.9999999999982,141.9999999999959,134.99999999999625,346.9999999999973,,-260.99999999998596
2018.05.15,229.99999999999687,575.9999999999987,712.9999999999939,452.99999999999227,-296.0000000000074,-629.9999999999955,-75.9999999999983,-339.0000000000004,-414.00000000000324,-879.0000000000075,73.00000000001194,-334.00000000001205,353.9999999999992,90.00000000000341,245.99999999999068,361.9999999999957,,128.99999999995862
2018.05.15,330.9999999999924,947.9999999999933,875.0,745.9999999999911,-560.0000000000049,-734.9999999999994,-300.0000000000003,-515.9999999999942,-824.9999999999868,-1288.0000000000002,-140.99999999999113,-500.00000000001154,120.00000000000455,248.99999999999523,121.99999999999989,256.0000000000007,,-1218.000000000012
2018.05.15,357.00000000000733,1012.9999999999973,908.0000000000013,757.999999999992,-592.0000000000148,-739.0000000000043,-412.9999999999967,-509.9999999999993,-936.9999999999878,-1123.0000000000073,-319.999999999987,-439.99999999999596,-0.999999999990564,307.9999999999927,-26.000000000003798,202.9999999999976,,-1553.999999999999
2018.05.15,425.99999999999307,1120.0000000000098,991.9999999999902,867.999999999991,-622.9999999999958,-748.9999999999952,-427.99999999999505,-573.0000000000013,-940.0000000000075,-1229.9999999999977,-323.99999999999096,-533.0000000000057,-9.999999999990905,371.9999999999999,25.999999999992696,270.99999999999903,,-1335.0000000000045
2018.05.15,314.99999999999864,930.999999999993,962.0000000000033,768.9999999999975,-557.0000000000075,-840.0000000000034,-409.99999999999926,-556.0000000000009,-933.000000000006,-1231.0000000000043,-352.9999999999811,-575.0000000000144,82.00000000000784,299.99999999999716,34.99999999999615,277.000000000005,,-1784.0000000000177
2018.05.15,222.00000000001108,807.0000000000022,969.9999999999989,649.999999999995,-547.0000000000086,-950.0000000000028,-404.99999999999983,-501.99999999999136,-970.9999999999885,-1163.000000000003,-363.9999999999866,-489.0000000000061,171.00000000000648,240.99999999999966,-21.999999999999797,300.99999999999574,,-2050.9999999999777
2018.05.15,119.00000000000244,758.9999999999985,929.9999999999926,657.9999999999919,-621.0000000000049,-1021.0000000000008,-429.99999999999704,-586.9999999999931,-1044.0000000000005,-1377.000000000006,-320.9999999999935,-568.9999999999973,198.0000000000075,248.99999999999523,49.99999999999449,339.0000000000004,,-2668.0000000000095
2018.05.15,34.99999999999615,781.9999999999939,923.0000000000018,634.0000000000013,-741.9999999999982,-1108.9999999999945,-431.0000000000036,-625.9999999999932,-909.9999999999886,-1339.0000000000014,-159.99999999998238,-489.0000000000061,269.00000000000546,227.99999999999443,103.99999999999298,387.000000000004,,-2443.9999999999773
2018.05.15,-112.000000000001,679.0000000000074,903.9999999999964,583.0000000000002,-818.0000000000076,-1256.0000000000002,-500.00000000000045,-690.0000000000017,-947.9999999999933,-1365.0000000000161,-200.00000000000017,-517.9999999999962,305.0000000000068,244.99999999999034,97.9999999999981,446.00000000000193,,-3147.0000000000155
2018.05.15,96.00000000000719,764.0000000000091,957.9999999999984,606.9999999999909,-651.0000000000016,-1072.9999999999932,-327.99999999999494,-552.9999999999924,-885.9999999999868,-1365.0000000000161,-83.9999999999952,-453.0000000000145,352.00000000000387,280.00000000000114,130.99999999999224,532.9999999999945,,-1671.9999999999977
2018.05.15,236.99999999999832,865.0000000000047,1021.9999999999914,651.999999999997,-585.0000000000133,-983.9999999999947,-287.9999999999994,-493.99999999999443,-930.0000000000086,-1365.0000000000161,-82.99999999998863,-412.9999999999967,328.00000000000296,283.9999999999918,106.99999999999044,512.9999999999968,,-1134.000000000038
