date,USDJPY,GBPCHF,AUDCHF,NZDCHF,GBPAUD,EURNZD,CADJPY,AUDJPY,AUDNZD,empty,sum
2020.11.02,-165.99999999999682,-4.000000000004,-119.99999999999788,-5.999999999994898,-42.999999999993044,-204.99999999998852,-122.99999999999045,-146.0000000000008,-81.9999999999821,,-894.9999999999486
2020.11.02,-144.99999999999602,258.99999999998704,-110.99999999999443,36.0000000000027,161.99999999999548,-265.99999999998846,-131.00000000000023,-129.0000000000049,-71.99999999998319,,-396.999999999982
2020.11.02,-203.99999999999352,298.9999999999826,-147.99999999999258,35.00000000000725,154.99999999999403,-324.9999999999975,-129.99999999999545,-154.00000000001057,-129.99999999998568,,-601.9999999999914
2020.11.02,-159.9999999999966,251.99999999998556,-85.99999999999719,16.0000000000049,320.9999999999935,-486.00000000000864,30.000000000001137,-74.00000000001228,-79.99999999999119,,-267.00000000002075
2020.11.02,-203.00000000000296,271.99999999998334,-70.99999999999883,45.000000000006146,334.9999999999964,-465.99999999998863,15.000000000000568,-63.00000000000239,-89.99999999999008,,-225.9999999999964
2020.11.02,-275.0000000000057,241.99999999998667,-86.99999999999264,-1.999999999990898,275.9999999999874,-563.0000000000024,-30.9999999999917,-79.9999999999983,-94.99999999997843,,-614.9999999999859
2020.11.02,-272.99999999999613,252.99999999999213,-68.99999999999685,16.0000000000049,361.9999999999957,-523.0000000000068,-53.999999999987836,-72.00000000000273,-29.999999999996696,,-389.9999999999944
2020.11.02,-234.99999999999943,265.0000000000041,-151.00000000000114,91.00000000000774,170.00000000000347,-304.9999999999997,-144.99999999999602,-195.0000000000074,-75.99999999998718,,-580.9999999999756
2020.11.02,-227.00000000000387,329.00000000000153,-149.99999999999457,99.00000000000463,204.00000000000418,-262.00000000000665,-131.00000000000023,-170.0000000000017,-78.00000000000028,,-385.999999999997
2020.11.02,-177.0000000000067,353.0000000000033,-142.99999999999312,103.00000000000864,302.0000000000023,-245.0000000000063,-110.99999999999,-135.00000000000512,-60.99999999999994,,-113.99999999998698
2020.11.02,-183.9999999999975,334.9999999999964,-93.99999999999409,104.00000000000409,392.9999999999989,-242.00000000000887,-95.99999999998943,-94.0000000000083,-50.99999999997884,,71.00000000002241
2020.11.02,-191.0000000000025,299.99999999998914,-92.99999999999864,108.00000000000809,368.9999999999971,-177.99999999998929,-88.99999999999864,-76.99999999999818,-6.999999999979245,,142.0000000000278
2020.11.02,-243.99999999999977,205.99999999999508,-104.99999999999955,94.00000000000519,245.0000000000063,-266.999999999995,-95.99999999998943,-91.99999999999875,-23.999999999979593,,-282.9999999999555
2020.11.02,-268.0000000000007,107.99999999999699,-17.000000000000348,56.0000000000005,374.999999999992,-354.9999999999942,-84.99999999999375,-9.000000000000341,55.000000000005045,,-139.99999999999477
2020.11.02,-257.000000000005,177.99999999998929,-46.00000000000159,79.00000000000685,289.9999999999903,-296.0000000000074,-110.99999999999,-52.00000000000671,22.0000000000109,,-193.00000000001336
2020.11.02,-250.0,116.99999999998934,-68.99999999999685,99.00000000000463,209.9999999999991,-248.99999999998812,-113.99999999999011,-61.00000000000705,40.0000000000178,,-276.9999999999713
2020.11.02,-284.9999999999966,38.0000000000047,-42.999999999993044,87.00000000000374,92.99999999998754,-248.00000000000378,-128.99999999999068,-61.00000000000705,32.0000000000098,,-515.9999999999854
2020.11.02,-263.00000000000523,55.99999999998939,-86.99999999999264,46.00000000000159,21.00000000000435,-371.99999999999454,-154.99999999998693,-118.99999999999977,5.000000000010552,,-867.9999999999732
2020.11.02,-287.00000000000614,60.99999999999994,-52.99999999999194,80.00000000000229,245.99999999999068,-299.99999999998914,-207.9999999999984,-93.00000000000352,83.00000000001084,,-470.9999999999854
