date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,NZDUSD,GBPCHF,EURCHF,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURCAD,CADJPY,NZDJPY,NZDCAD,empty,sum
2021.02.08,124.00000000000189,-158.99999999999804,6.000000000017103,185.99999999999284,48.000000000003595,-170.99999999999892,-387.99999999998835,-108.00000000001918,-133.00000000000534,-200.00000000000017,-261.99999999999557,-26.000000000003798,-447.00000000000273,-319.999999999987,148.99999999999915,65.99999999998829,-167.0000000000016,-302.99999999999727,-242.99999999999324,,-2347.9999999999886
2021.02.08,148.99999999999915,-127.99999999999478,59.000000000009045,200.9999999999934,78.99999999998464,-151.9999999999966,-391.000000000008,-95.00000000000064,-136.99999999999824,-201.99999999999108,-262.999999999991,-43.00000000000415,-430.9999999999832,-313.99999999999204,152.99999999998093,31.000000000003247,-159.00000000000603,-292.99999999999216,-239.99999999999577,,-2175.9999999999836
2021.02.08,147.99999999999258,-95.00000000000064,80.00000000001339,218.00000000000352,105.99999999998388,-104.00000000000409,-357.99999999999164,-69.00000000000794,-119.99999999999788,-190.99999999999673,-215.99999999999397,-36.0000000000027,-424.99999999998295,-309.0000000000037,134.99999999999625,31.999999999987594,-156.0000000000059,-253.0000000000001,-192.99999999999872,,-1806.00000000001
2021.02.08,142.99999999999312,-127.99999999999478,35.00000000000725,197.00000000000273,96.99999999999153,-136.00000000000279,-381.99999999999346,-103.00000000000864,-121.00000000000443,-204.99999999999963,-244.99999999999523,-26.999999999999247,-425.9999999999877,-339.99999999998477,126.99999999998823,86.99999999999264,-144.00000000000546,-274.9999999999915,-234.00000000000088,,-2079.999999999993
2021.02.08,144.99999999999514,-146.99999999998602,45.000000000006146,201.99999999999818,76.99999999999375,-172.00000000000549,-401.00000000000693,-96.00000000000719,-131.99999999999878,-203.99999999999307,-275.99999999999847,-48.000000000003595,-459.0000000000032,-339.99999999998477,154.99999999999403,45.000000000006146,-162.9999999999967,-316.99999999999307,-263.99999999999756,,-2349.999999999982
2021.02.08,151.00000000000114,-184.99999999999073,19.00000000001345,180.99999999999739,55.99999999998939,-162.0000000000066,-445.0000000000065,-130.0000000000079,-146.00000000000168,-210.99999999999451,-273.9999999999965,-51.000000000001044,-469.99999999999886,-364.9999999999931,207.00000000000162,60.99999999999994,-156.99999999999648,-289.99999999999204,-237.99999999999378,,-2448.9999999999773
2021.02.08,243.99999999999977,33.00000000001635,118.00000000001809,271.0000000000008,207.00000000000162,-60.99999999999994,-375.9999999999986,-150.00000000000568,-138.00000000000477,-188.9999999999947,-246.00000000000176,16.0000000000049,-359.9999999999852,-289.9999999999903,157.99999999999147,112.000000000001,-131.00000000000023,-243.99999999999977,-213.99999999999199,,-1239.999999999939
2021.02.08,209.9999999999991,58.000000000002494,117.00000000001154,316.99999999999307,148.99999999999915,-96.00000000000719,-306.9999999999906,-112.000000000001,-140.0000000000068,-169.99999999999238,-254.99999999999412,31.999999999998696,-400.99999999998204,-182.99999999999983,102.99999999998644,45.000000000006146,-204.9999999999983,-319.9999999999932,-222.99999999999542,,-1380.9999999999643
2021.02.08,241.99999999999778,121.00000000001555,158.0000000000137,296.99999999999704,184.99999999999073,-26.999999999999247,-289.9999999999903,-114.99999999999844,-150.00000000000568,-132.99999999999423,-215.99999999999397,45.000000000006146,-301.9999999999925,-143.99999999998857,180.99999999998673,35.00000000000725,-167.0000000000016,-231.99999999999932,-156.99999999999602,,-668.999999999945
2021.02.08,269.9999999999925,100.0000000000112,144.0000000000108,305.9999999999974,156.00000000000057,-95.00000000000064,-351.99999999999676,-163.00000000000205,-187.9999999999993,-209.9999999999991,-301.9999999999912,41.000000000002146,-337.99999999999386,-130.99999999999224,73.99999999999629,18.0000000000069,-189.99999999999773,-308.9999999999975,-224.9999999999974,,-1393.9999999999502
2021.02.08,273.9999999999965,259.0000000000092,159.00000000002024,343.9999999999941,228.99999999999034,2.000000000002,-209.9999999999991,-152.0000000000188,-150.00000000000568,-117.99999999999588,-214.99999999999852,133.00000000000534,-219.99999999999886,-31.000000000003247,107.99999999999699,87.99999999999919,-173.00000000000182,-234.99999999999943,-153.99999999999858,,-62.000000000005855
2021.02.08,219.99999999999798,256.00000000001177,103.00000000000864,329.9999999999983,217.0000000000005,-9.999999999998899,-140.0000000000068,-136.00000000000279,-113.00000000000753,-88.99999999999464,-185.00000000000182,170.00000000000347,-205.99999999998886,-14.999999999987246,78.00000000000028,144.99999999999514,-171.00000000000648,-236.99999999999477,-159.9999999999935,,57.000000000033
2021.02.08,221.99999999999997,201.00000000000674,102.00000000000209,316.0000000000025,148.99999999999915,-36.0000000000027,-197.00000000000273,-142.0000000000199,-153.00000000000313,-140.99999999999113,-210.99999999999451,136.00000000000279,-244.99999999997613,6.000000000017103,24.000000000001798,63.99999999999739,-203.00000000000296,-254.0000000000049,-141.99999999999767,,-503.99999999996624
2021.02.08,242.99999999999324,336.00000000000296,130.0000000000079,325.00000000000284,183.99999999998417,44.99999999999504,-99.99999999998899,-139.00000000000023,-148.99999999999915,-97.9999999999981,-152.99999999999204,200.00000000000017,-114.99999999998067,127.00000000001043,-1.0000000000065512,69.9999999999923,-189.00000000000716,-174.99999999999716,-63.00000000000195,,478.0000000000167
2021.02.08,290.00000000000136,314.99999999999864,192.00000000001438,319.9999999999932,234.99999999998522,65.99999999999939,-178.99999999999582,-137.00000000000932,-156.00000000000057,-118.99999999999133,-166.99999999999494,146.00000000000168,-129.99999999999545,34.000000000000696,58.000000000002494,51.000000000001044,-152.00000000000102,-149.99999999999147,-75.9999999999983,,441.00000000001967
2021.02.08,354.9999999999942,267.0000000000172,162.00000000001768,251.99999999999534,201.99999999999108,24.999999999997247,-316.0000000000052,-247.00000000001944,-229.00000000000142,-249.99999999999466,-251.99999999999667,134.0000000000008,-86.99999999998909,22.0000000000109,-80.99999999999774,46.999999999997044,-121.99999999999989,-146.0000000000008,-101.99999999999099,,-365.9999999999742
2021.02.08,353.99999999999875,279.00000000000705,200.00000000000017,277.9999999999916,193.99999999998306,24.000000000001798,-302.0000000000023,-211.00000000000563,-231.0000000000034,-251.99999999999667,-249.99999999999466,114.99999999999844,-108.99999999998045,46.0000000000127,-108.00000000001918,-5.999999999994898,-144.99999999999602,-162.9999999999967,-98.99999999999353,,-385.9999999999901
2021.02.08,225.99999999999287,218.00000000000708,50.0000000000167,179.00000000000205,148.99999999999915,-84.0000000000063,-180.99999999998673,-190.00000000000128,-153.99999999999858,-235.99999999999176,-256.0000000000007,184.00000000000637,-39.99999999999204,25.00000000000835,-240.00000000001796,130.0000000000079,-96.9999999999942,-207.9999999999984,-204.99999999999963,,-729.9999999999471
2021.02.08,126.99999999999933,51.000000000001044,-31.999999999987594,87.0000000000033,82.00000000000429,-153.00000000000313,-198.99999999999363,-147.00000000000824,-114.00000000000298,-200.00000000000017,-244.99999999999523,138.00000000000477,-89.99999999997499,-95.999999999985,-125.00000000001954,156.00000000000057,-67.99999999999784,-212.0000000000033,-242.99999999999324,,-1282.9999999999513
2021.02.08,48.99999999999905,-95.00000000000064,-137.9999999999937,69.00000000000261,-78.00000000000028,-290.9999999999968,-222.99999999999542,-147.00000000000824,-141.99999999999767,-311.99999999999005,-317.9999999999961,123.00000000000644,-217.9999999999893,-65.00000000000395,-378.00000000001165,96.99999999999153,-159.9999999999966,-347.999999999999,-307.99999999999716,,-2882.9999999999773
2021.02.08,10.999999999994348,-279.99999999999136,-166.99999999998383,-75.00000000000284,-107.99999999999699,-426.9999999999996,-331.999999999999,-126.0000000000039,-129.00000000000134,-396.9999999999918,-409.99999999999926,23.00000000000635,-216.99999999998454,-254.999999999983,-435.0000000000076,99.00000000000463,-61.99999999999761,-384.00000000000034,-456.9999999999963,,-4127.9999999999345
2021.02.08,63.00000000000195,-224.99999999998633,-43.999999999999595,-103.00000000000864,-36.0000000000138,-412.9999999999967,-361.9999999999957,-80.00000000001339,-131.99999999999878,-452.99999999999227,-437.999999999994,-32.999999999994145,-116.99999999999022,-285.00000000000193,-536.0000000000032,24.000000000001798,6.000000000000227,-350.9999999999991,-492.999999999999,,-4007.9999999999827
2021.02.08,87.99999999999919,-142.99999999998204,31.000000000003247,-79.00000000000773,80.99999999999774,-346.9999999999973,-317.9999999999961,-37.00000000002035,-82.99999999999974,-387.99999999999943,-390.0000000000015,-36.999999999998145,-68.9999999999884,-346.9999999999862,-436.9999999999985,70.99999999999883,63.00000000000239,-295.0000000000017,-486.999999999993,,-3122.9999999999695
2021.02.08,37.99999999999359,-207.00000000000162,-21.999999999988695,-105.00000000000398,1.999999999990898,-363.99999999999767,-309.99999999998806,-30.0000000000189,-91.00000000000774,-350.9999999999902,-373.00000000000114,-34.99999999999615,-96.99999999997999,-309.99999999998806,-350.00000000000585,41.000000000002146,28.999999999996362,-295.99999999999227,-452.99999999999227,,-3283.9999999999695
2021.02.08,39.999999999995595,-241.00000000000233,-43.999999999999595,-82.99999999999841,-53.999999999998494,-380.00000000000256,-340.00000000000693,-51.000000000001044,-123.00000000000644,-386.9999999999929,-387.99999999999943,-39.999999999995595,-156.99999999998226,-278.9999999999848,-402.9999999999978,4.000000000004,-22.00000000000557,-328.00000000000296,-435.9999999999919,,-3711.999999999969
2021.02.08,35.999999999991594,-245.99999999999068,-45.99999999999049,-114.00000000000432,-67.00000000001705,-385.000000000002,-341.99999999999784,-48.000000000003595,-128.00000000000588,-366.9999999999951,-390.99999999999693,-41.000000000002146,-126.99999999998113,-266.999999999995,-346.0000000000019,-12.999999999996348,-7.999999999995566,-310.99999999999284,-426.9999999999996,,-3637.9999999999764
2021.02.08,34.000000000000696,-231.99999999998778,-58.99999999998684,-90.00000000000341,-63.99999999999739,-355.0000000000053,-323.99999999999096,-59.000000000009045,-126.0000000000039,-317.9999999999961,-356.9999999999962,-26.000000000003798,-143.99999999997704,-251.00000000000122,-242.00000000000887,5.999999999994898,-27.000000000001023,-293.99999999999693,-386.9999999999929,,-3314.9999999999627
2021.02.08,41.000000000002146,-224.99999999998633,-73.99999999999629,-88.99999999999864,-66.00000000001049,-351.99999999999676,-327.99999999999494,-79.00000000000685,-131.99999999999878,-330.9999999999924,-361.0000000000002,-9.00000000000345,-138.99999999998158,-241.00000000000233,-274.00000000001864,24.999999999986144,-27.000000000001023,-292.99999999999216,-387.99999999999943,,-3341.999999999992
2021.02.08,46.999999999997044,-246.99999999999721,-94.99999999997843,-70.99999999999795,-124.99999999999733,-373.00000000000114,-357.00000000000733,-107.00000000001265,-169.00000000000804,-363.99999999999767,-384.9999999999909,-5.999999999994898,-183.9999999999975,-184.99999999999073,-324.0000000000132,-19.999999999997797,-78.00000000000296,-325.9999999999934,-370.9999999999991,,-3739.999999999982
2021.02.08,37.99999999999359,-264.9999999999819,-128.99999999997914,-78.00000000000296,-150.00000000000568,-389.000000000006,-363.0000000000022,-125.00000000001954,-174.00000000000747,-378.00000000000057,-392.9999999999989,4.000000000004,-199.99999999998863,-178.99999999999582,-343.00000000000443,-5.999999999994898,-90.00000000000341,-340.0000000000034,-373.99999999999653,,-3933.9999999999945
2021.02.08,29.999999999996696,-224.99999999998633,-121.99999999999989,-111.0000000000042,-117.00000000001154,-392.00000000000347,-316.99999999998954,-110.00000000001009,-151.00000000000114,-374.999999999992,-390.99999999999693,23.00000000000635,-107.99999999997567,-171.99999999999437,-405.0000000000109,24.999999999986144,-43.00000000000637,-316.99999999999307,-400.00000000000034,,-3677.9999999999864
2021.02.08,49.99999999999449,-251.99999999998556,-92.99999999998754,-100.00000000000853,-165.00000000001512,-407.0000000000018,-367.99999999999056,-109.00000000000354,-194.0000000000053,-400.00000000000034,-417.0000000000007,-12.999999999996348,-151.9999999999868,-140.99999999999113,-394.00000000000546,-69.9999999999923,-81.00000000000307,-338.99999999999864,-379.9999999999915,,-4024.99999999997
2021.02.08,58.99999999999794,-224.000000000002,-63.99999999999739,-67.99999999999784,-129.00000000000134,-336.00000000000296,-353.99999999998766,-91.00000000001884,-175.99999999999838,-368.9999999999971,-354.9999999999942,-19.00000000000235,-168.99999999998272,-156.99999999998494,-338.0000000000161,-58.000000000002494,-81.99999999999363,-286.9999999999919,-317.9999999999961,,-3534.999999999969
2021.02.08,21.999999999999797,-209.9999999999991,-66.99999999999484,-93.00000000000352,-200.00000000000017,-324.00000000000205,-289.9999999999903,-69.00000000000794,-190.00000000000128,-358.9999999999982,-346.0000000000019,-29.000000000001247,-114.99999999998067,-34.99999999998504,-422.00000000001125,-181.00000000000892,-88.99999999999864,-283.9999999999918,-268.0000000000016,,-3548.999999999979
2021.02.09,17.999999999995797,-201.99999999999108,-80.99999999999774,-76.99999999999818,-178.00000000001148,-365.0000000000042,-245.0000000000063,-50.0000000000167,-126.0000000000039,-322.00000000000006,-331.999999999999,-5.999999999994898,-102.99999999998022,-66.99999999999484,-436.00000000001415,-137.9999999999937,-73.99999999999807,-310.99999999999284,-285.00000000000193,,-3380.0000000000036
2021.02.09,7.0000000000014495,-202.9999999999976,-62.99999999999084,-75.00000000000284,-182.99999999999983,-355.0000000000053,-258.0000000000027,-46.0000000000127,-150.00000000000568,-348.9999999999993,-348.9999999999993,-14.999999999998348,-135.99999999999568,-17.000000000000348,-443.0000000000156,-129.00000000000134,-90.99999999999397,-304.00000000000205,-303.9999999999932,,-3463.000000000016
2021.02.09,71.99999999999429,-214.00000000000307,-49.99999999999449,-55.00000000000682,-157.00000000000713,-331.999999999999,-367.0000000000062,-92.00000000000318,-204.00000000000418,-383.99999999999545,-366.9999999999951,-19.999999999997797,-175.99999999998772,-109.99999999998789,-358.9999999999982,-110.99999999999443,-109.99999999999943,-301.9999999999925,-298.9999999999937,,-3636.999999999972
2021.02.09,39.00000000000014,-285.00000000000193,-96.99999999999153,-85.99999999999852,-172.0000000000166,-412.9999999999967,-380.9999999999869,-96.00000000000719,-184.00000000000637,-417.99999999999613,-417.0000000000007,-29.000000000001247,-206.99999999999363,-177.99999999998929,-419.0000000000138,-68.00000000000139,-96.00000000000364,-361.99999999999477,-390.99999999999693,,-4259.999999999997
2021.02.09,10.999999999994348,-317.9999999999961,-124.99999999999733,-129.99999999999545,-175.99999999999838,-443.99999999999994,-363.9999999999866,-89.00000000000574,-164.00000000000858,-395.99999999999636,-423.9999999999911,-29.000000000001247,-176.9999999999925,-201.99999999999108,-401.00000000000693,-34.000000000000696,-67.00000000000728,-359.99999999999943,-423.9999999999911,,-4312.999999999971
2021.02.09,2.000000000002,-363.0000000000022,-151.9999999999966,-152.00000000000102,-235.00000000000742,-473.0000000000012,-405.9999999999952,-104.00000000001519,-194.0000000000053,-447.99999999999284,-446.00000000000193,-41.9999999999976,-203.9999999999793,-192.99999999999872,-463.9999999999977,-72.0000000000054,-82.99999999999841,-379.0000000000049,-422.00000000000017,,-4829.999999999998
2021.02.09,-46.00000000000159,-392.9999999999989,-201.99999999999108,-186.9999999999976,-269.00000000000813,-490.999999999997,-364.9999999999931,-90.00000000001229,-174.00000000000747,-447.99999999999284,-423.9999999999911,-26.000000000003798,-183.9999999999975,-178.99999999999582,-524.0000000000133,-58.000000000002494,-78.00000000000296,-370.00000000000455,-418.9999999999916,,-4927.000000000003
2021.02.09,-21.999999999999797,-401.99999999999125,-168.99999999999693,-174.0000000000066,-242.00000000000887,-441.0000000000025,-404.0000000000044,-91.00000000001884,-179.00000000000693,-439.0000000000005,-398.9999999999938,-56.99999999999594,-213.99999999999864,-231.0000000000034,-440.00000000001813,-60.99999999999994,-70.99999999999795,-326.9999999999982,-376.99999999999403,,-4740.000000000036
2021.02.09,-146.00000000000168,-583.9999999999845,-342.9999999999822,-287.00000000000614,-324.0000000000132,-609.9999999999994,-392.9999999999989,-95.00000000000064,-128.00000000000588,-441.99999999999795,-461.99999999999574,-43.00000000000415,-243.99999999999977,-336.00000000000296,-466.00000000001086,55.99999999998939,-39.00000000000148,-424.99999999999716,-531.9999999999991,,-5843.000000000014
2021.02.09,-178.00000000000037,-648.9999999999885,-368.9999999999971,-364.0000000000043,-341.00000000001353,-656.000000000001,-408.9999999999927,-81.00000000001995,-109.99999999999899,-427.99999999999505,-476.9999999999941,-66.99999999999484,-206.99999999999363,-405.9999999999952,-411.0000000000058,73.99999999999629,10.99999999999568,-415.9999999999968,-576.9999999999942,,-6060.9999999999945
2021.02.09,-179.00000000000693,-624.9999999999867,-377.9999999999894,-376.0000000000048,-326.0000000000041,-670.000000000004,-387.000000000004,-89.00000000000574,-101.00000000000664,-443.99999999999994,-490.999999999997,-43.999999999999595,-164.99999999999204,-392.9999999999989,-483.0000000000112,100.99999999999554,31.999999999996476,-423.0000000000018,-606.9999999999909,,-6048.000000000012
2021.02.09,-174.00000000000747,-597.9999999999874,-341.99999999999784,-373.00000000000466,-285.00000000000193,-634.0000000000013,-367.99999999999056,-64.0000000000196,-84.0000000000063,-427.99999999999505,-462.9999999999912,-51.000000000001044,-138.99999999998158,-414.9999999999876,-463.0000000000134,107.99999999999699,57.00000000000216,-385.9999999999957,-588.9999999999951,,-5690.999999999978
2021.02.09,-199.00000000000472,-614.0000000000034,-365.99999999999966,-457.9999999999984,-294.0000000000165,-663.999999999998,-351.99999999999676,-53.00000000001415,-68.00000000000139,-409.99999999999926,-468.9999999999972,-48.000000000003595,-46.999999999997044,-429.99999999999704,-445.0000000000065,126.0000000000039,117.999999999995,-353.9999999999992,-619.9999999999983,,-5647.000000000032
2021.02.09,-179.00000000000693,-597.9999999999874,-330.9999999999924,-424.99999999999716,-260.0000000000158,-646.0000000000022,-363.0000000000022,-43.999999999999595,-64.0000000000085,-405.9999999999952,-468.9999999999972,-63.00000000000195,-72.99999999997908,-453.99999999999886,-412.00000000001234,121.99999999999989,111.0000000000042,-361.0000000000042,-624.9999999999977,,-5539.999999999996
2021.02.09,-197.00000000000273,-628.9999999999907,-355.99999999997857,-414.0000000000015,-287.000000000015,-661.0000000000005,-367.99999999999056,-52.000000000007596,-65.99999999999939,-404.99999999999983,-470.9999999999992,-63.00000000000195,-119.99999999997613,-458.9999999999872,-407.0000000000018,126.99999999998823,84.99999999999375,-385.9999999999957,-627.9999999999952,,-5756.999999999962
2021.02.09,-203.00000000000873,-664.9999999999823,-354.9999999999942,-402.000000000001,-317.9999999999961,-648.9999999999995,-385.99999999999744,-39.00000000001125,-77.00000000000485,-402.9999999999978,-456.00000000000085,-83.9999999999952,-167.99999999997794,-461.0000000000003,-377.0000000000051,87.99999999999919,57.999999999992724,-382.000000000005,-591.9999999999925,,-5870.999999999978
2021.02.09,-197.00000000000273,-629.9999999999973,-352.9999999999811,-448.0000000000075,-260.0000000000158,-597.9999999999985,-363.9999999999866,-43.999999999999595,-51.000000000001044,-356.00000000000074,-413.99999999999216,-61.999999999995396,-72.99999999997908,-492.0000000000035,-286.00000000000847,151.9999999999966,128.0000000000001,-295.99999999999227,-563.9999999999978,,-5207.999999999964
2021.02.09,-199.00000000000472,-560.9999999999893,-343.99999999998875,-453.00000000000296,-241.00000000000233,-562.0000000000069,-296.9999999999917,-34.000000000000696,-36.0000000000027,-336.9999999999984,-379.9999999999915,-26.000000000003798,14.000000000010004,-431.0000000000036,-337.0000000000095,160.99999999998892,152.00000000000102,-250.0,-530.9999999999926,,-4691.99999999999
2021.02.09,-240.00000000000688,-624.0000000000023,-397.99999999998727,-512.0000000000005,-306.00000000000625,-631.0000000000038,-303.9999999999932,-32.0000000000098,-41.9999999999976,-334.9999999999964,-412.00000000000125,-29.000000000001247,23.000000000024556,-421.0000000000047,-324.0000000000132,148.99999999999915,147.99999999999613,-283.9999999999918,-573.0000000000013,,-5146.999999999997
2021.02.09,-250.00000000000577,-651.9999999999859,-384.9999999999909,-525.0000000000057,-283.000000000011,-555.0000000000055,-309.99999999998806,-9.000000000014552,-21.999999999999797,-289.9999999999903,-336.9999999999984,-54.999999999993946,14.000000000010004,-489.99999999999045,-192.99999999999872,167.00000000000603,177.0000000000067,-194.00000000000261,-491.99999999999244,,-4683.999999999952
2021.02.09,-155.00000000000514,-513.9999999999923,-258.99999999998704,-433.00000000000693,-209.00000000001472,-453.0000000000034,-319.999999999987,-13.000000000018552,-56.0000000000005,-264.999999999993,-312.00000000000114,-61.999999999995396,28.00000000002001,-411.99999999999017,-114.0000000000141,87.99999999999919,150.99999999999625,-152.9999999999916,-414.9999999999987,,-3877.999999999984
2021.02.09,-358.0000000000028,-583.9999999999845,-548.9999999999995,-528.9999999999964,-351.99999999999676,-648.0000000000041,-103.00000000000864,-24.000000000001798,25.999999999992696,-278.9999999999959,-340.9999999999913,109.00000000000354,85.00000000000796,-304.9999999999997,-463.9999999999977,285.99999999998624,134.00000000000034,-287.9999999999967,-557.9999999999918,,-4741.999999999976
2021.02.09,-372.0000000000057,-638.9999999999895,-580.999999999987,-594.9999999999989,-334.9999999999964,-617.0000000000009,-129.00000000000134,-34.000000000000696,46.999999999997044,-261.99999999999557,-301.9999999999912,95.00000000000064,123.00000000001887,-404.0000000000044,-384.00000000000654,350.00000000000585,197.9999999999933,-207.9999999999984,-534.9999999999966,,-4583.999999999957
2021.02.09,-475.0000000000032,-641.999999999987,-669.9999999999928,-734.0000000000089,-391.000000000008,-623.0000000000069,7.0000000000014495,7.0000000000014495,95.00000000000064,-249.99999999999466,-234.00000000000088,158.99999999999804,313.0000000000166,-329.00000000000153,-545.0000000000177,398.9999999999938,271.0000000000008,-111.0000000000042,-500.00000000000045,,-4253.000000000014
2021.02.09,-475.99999999999864,-513.9999999999923,-619.9999999999983,-655.0000000000011,-302.0000000000023,-543.0000000000045,123.00000000000644,53.999999999998494,144.99999999999514,-191.99999999999218,-161.99999999999548,202.9999999999976,334.0000000000032,-282.9999999999888,-571.0000000000103,438.9999999999894,266.00000000000534,-84.99999999999375,-461.0000000000003,,-3299.999999999982
2021.02.09,-474.00000000000773,-503.99999999999335,-614.9999999999877,-644.999999999996,-239.00000000001143,-456.00000000000085,137.00000000000932,57.99999999998029,180.0000000000024,-142.99999999999312,-80.99999999999774,207.00000000000162,335.00000000000796,-361.9999999999957,-459.0000000000094,509.00000000000387,296.99999999999704,0.0,-396.9999999999918,,-2651.999999999982
2021.02.09,-448.9999999999994,-588.9999999999951,-575.9999999999987,-614.9999999999949,-182.0000000000155,-390.0000000000015,22.999999999995246,59.99999999999339,192.99999999999872,-121.99999999999989,-41.9999999999976,126.0000000000039,200.00000000001705,-551.9999999999969,-243.99999999999977,533.99999999999,313.99999999999295,46.999999999997044,-354.9999999999942,,-2619.000000000005
