names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,"['EURJPY', 'EURAUD']",80.0,-0.945,B
GBPUSD,20,['EURUSD'],80.0,1.0,S
EURUSD,20,"['EURJPY', 'EURAUD', 'CHFJPY', 'EURUSD', 'NZDUSD']",80.0,0.8616666666666666,S
USDJPY,10,['EURJPY'],100.0,-0.9080000000000001,B
USDCAD,15,['EURGBP'],80.0,-0.6588080808080808,B
NZDUSD,10,['GBPUSD'],80.0,1.0,S
GBPCHF,10,"['USDCHF', 'EURUSD', 'USDCAD']",100.0,0.76,S
EURCHF,15,"['USDJPY', 'GBPCHF']",80.0,0.37311904761904763,S
CADCHF,20,"['EURJPY', 'NZDUSD', 'GBPJPY', 'NZDCAD', 'NZDCHF']",100.0,0.9119047619047619,S
AUDCHF,15,['EURNZD'],100.0,0.814495726495726,S
NZDCHF,15,"['GBPCHF', 'GBPAUD', 'GBPCAD']",80.0,0.8384444444444444,S
EURGBP,10,['EURCHF'],100.0,-0.7055714285714285,B
GBPJPY,20,"['NZDCAD', 'NZDCHF', 'GBPCHF', 'EURNZD', 'EURAUD', 'AUDCHF', 'EURUSD']",100.0,0.9875151515151517,S
GBPCAD,10,"['USDCHF', 'EURUSD', 'USDCAD']",100.0,0.8,S
GBPAUD,15,['EURGBP'],80.0,-0.42526012876012886,B
EURCAD,20,"['USDJPY', 'NZDJPY', 'NZDUSD', 'EURJPY']",80.0,-0.748,B
CADJPY,10,['GBPUSD'],100.0,0.7718809523809526,S
NZDJPY,15,"['GBPUSD', 'GBPJPY', 'GBPCHF']",100.0,1.0,S
NZDCAD,15,"['GBPCHF', 'GBPAUD', 'GBPCAD']",80.0,0.9166666666666665,S
