names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDJPY,10,['GBPCHF'],100.0,1.0,S
USDCAD,10,"['EURNZD', 'NZDCHF', 'NZDUSD', 'CADCHF']",100.0,0.86,S
AUDUSD,15,"['GBPUSD', 'NZDUSD', 'NZDCHF']",100.0,-1.0,B
NZDUSD,10,['GBPUSD'],80.0,-1.0,B
CHFJPY,10,"['GBPJPY', 'NZDJPY', 'GBPCHF']",100.0,1.0,S
CADCHF,10,"['EURNZD', 'NZDCAD', 'NZDJPY']",80.0,-1.0,B
AUDCHF,20,"['GBPJPY', 'GBPCAD', 'GBPUSD', 'NZDUSD', 'NZDCHF']",80.0,-0.96,B
NZDCHF,10,['GBPUSD'],80.0,-1.0,B
GBPJPY,30,"['EURGBP', 'GBPJPY']",100.0,0.4883885281385283,S
GBPCAD,10,['AUDNZD'],100.0,-0.6541428571428577,B
EURJPY,10,"['GBPCHF', 'GBPUSD', 'GBPAUD']",100.0,0.7149047619047618,S
EURNZD,15,"['NZDCAD', 'NZDUSD', 'AUDJPY', 'NZDCHF', 'EURNZD']",100.0,0.05133333333333333,S
CADJPY,10,['GBPCHF'],100.0,1.0,S
NZDJPY,50,['EURUSD'],80.0,0.3200454340373748,S
NZDCAD,15,['AUDNZD'],80.0,-0.3590396825396825,B
