date,GBPUSD,USDJPY,NZDUSD,EURCHF,CHFJPY,GBPJPY,GBPCAD,EURCAD,CADJPY,AUDJPY,NZDCAD,AUDNZD,empty,sum
2018.07.16,-91.99999999998099,-43.99999999999693,-52.000000000007596,-16.000000000016,-67.99999999999784,-25.000000000005684,0.0,-69.9999999999923,0.0,0.0,0.0,-34.000000000000696,,-400.99999999999795
2018.07.16,-79.99999999999119,48.00000000000182,-76.0000000000094,-31.000000000003247,7.999999999995566,50.00000000001137,-60.000000000015596,-15.999999999993797,49.99999999999716,16.999999999995907,-24.000000000001798,-121.99999999999989,,-236.0000000000131
2018.07.16,-81.9999999999821,106.00000000000875,-95.00000000000064,-55.000000000005045,75.9999999999934,143.00000000000068,18.999999999991246,-19.999999999997797,129.99999999999545,34.000000000006025,28.000000000005798,-106.00000000000608,,178.00000000000972
2018.07.16,-78.99999999998464,174.99999999999716,-90.0000000000012,-72.0000000000054,115.99999999999966,239.00000000000432,29.999999999996696,33.00000000001635,204.9999999999983,120.99999999999511,51.000000000001044,-76.99999999999375,,652.0000000000236
2018.07.16,-87.99999999999919,168.00000000000637,-77.00000000000485,-71.00000000002105,111.99999999999477,252.00000000000955,34.99999999998504,41.000000000002146,209.00000000000318,138.9999999999958,58.99999999999794,-14.000000000002899,,764.9999999999668
2018.07.16,-76.99999999999375,197.00000000000273,-79.00000000000685,-71.00000000002105,128.0000000000001,256.0000000000002,24.999999999986144,59.000000000009045,233.99999999999466,149.0000000000009,58.99999999999794,-25.999999999992696,,853.9999999999774
2018.07.16,-84.99999999997954,195.0000000000074,-114.00000000000298,-41.000000000002146,131.9999999999908,257.000000000005,49.99999999999449,85.00000000000173,224.99999999999432,140.00000000000057,46.00000000000159,-41.99999999998649,,848.0000000000248
2018.07.16,-131.99999999999878,231.99999999999932,-193.00000000000983,-67.00000000001705,188.99999999999295,338.99999999999864,22.999999999995246,82.00000000000429,274.9999999999915,240.99999999999966,130.0000000000079,-68.00000000000139,,1050.9999999999625
2018.07.16,-158.99999999999804,272.00000000000557,-192.00000000000327,-52.000000000007596,250.0,420.99999999999227,32.999999999994145,77.00000000001594,310.99999999999284,271.0000000000008,133.00000000000534,-93.99999999999409,,1271.000000000004
2018.07.16,-147.99999999999258,251.99999999999534,-186.00000000000838,-60.000000000015596,232.99999999998988,423.0000000000018,-23.00000000001745,63.99999999999739,296.99999999999704,230.99999999999454,75.9999999999983,-41.000000000002146,,1117.9999999999384
2018.07.16,-167.9999999999904,257.000000000005,-143.00000000000423,-57.00000000001815,231.99999999999932,426.9999999999925,89.99999999999008,53.00000000001415,290.9999999999968,137.00000000000045,19.00000000000235,-68.99999999998573,,1069.000000000002
2018.07.16,-148.99999999999915,251.00000000000477,-60.99999999999994,-47.00000000001925,221.9999999999942,395.00000000001023,110.99999999999443,23.00000000001745,262.00000000000045,93.00000000000352,13.00000000000745,-90.99999999999665,,1022.0000000000177
2018.07.16,-215.99999999999397,257.000000000005,-87.00000000000374,-32.0000000000098,240.99999999999966,425.00000000001137,133.99999999998968,31.000000000003247,278.99999999999636,158.00000000000125,26.000000000003798,-51.99999999998539,,1164.0000000000175
2018.07.16,-204.99999999998852,253.0000000000001,-116.00000000000499,-22.0000000000109,274.0000000000009,457.9999999999984,129.99999999998568,59.000000000009045,301.9999999999925,221.9999999999942,67.00000000000594,-62.99999999999084,,1358.9999999999914
2018.07.16,-173.99999999998528,262.00000000000045,-125.00000000000844,-12.000000000012001,277.000000000001,450.00000000001705,127.99999999999478,57.00000000001815,304.9999999999926,206.00000000000307,114.00000000000298,-95.00000000000064,,1393.0000000000236
2018.07.16,-185.99999999999727,274.0000000000009,-156.00000000000057,-16.000000000016,298.0000000000018,490.0000000000091,99.00000000000463,69.00000000000794,323.99999999999807,228.9999999999992,121.99999999999989,-113.99999999999189,,1433.000000000016
2018.07.16,-261.0000000000001,225.00000000000853,-196.00000000000728,-50.0000000000167,289.99999999999204,485.00000000001364,85.00000000000173,45.000000000006146,338.99999999999864,263.00000000000523,138.00000000000477,-99.00000000000463,,1264.000000000002
2018.07.16,-282.9999999999888,186.00000000000705,-242.00000000000887,-124.00000000001299,265.00000000000057,469.99999999999886,61.99999999998429,-34.000000000000696,314.9999999999977,256.0000000000002,133.00000000000534,-89.00000000000574,,914.999999999977
2018.07.16,-285.99999999998624,168.00000000000637,-243.99999999999977,-121.99999999999989,239.99999999999488,401.00000000001046,65.00000000000395,-73.99999999999629,295.0000000000017,284.9999999999966,160.00000000000458,-58.99999999998684,,829.0000000000496
2018.07.16,-327.99999999999494,137.00000000000045,-269.00000000000813,-115.00000000002063,238.9999999999901,375.0,80.99999999999774,-68.99999999998573,274.0000000000009,296.0000000000065,167.00000000000603,-59.99999999999339,,727.999999999999
2018.07.16,-325.99999999998187,153.0000000000058,-214.00000000000307,-98.0000000000203,259.00000000000034,414.99999999999204,90.99999999999665,-69.9999999999923,289.0000000000015,287.00000000000614,131.99999999999878,-18.999999999991246,,899.0000000000124
2018.07.16,-164.99999999999292,281.9999999999965,-143.9999999999997,-58.000000000002494,327.99999999998875,399.0000000000009,1.999999999990898,-53.999999999998494,304.00000000000205,304.00000000000205,104.99999999999955,-48.99999999998794,,1253.999999999999
2018.07.16,-277.9999999999783,230.00000000000398,-176.0000000000095,24.999999999986144,409.9999999999966,473.99999999998954,45.99999999999049,17.000000000000348,343.9999999999941,308.9999999999975,99.00000000000463,-31.000000000003247,,1468.999999999972
