date,GBPUSD,AUDUSD,EURGBP,empty,sum
2016.08.09,-933.9999999999905,-406.9999999999907,-748.9999999999997,,-2089.999999999981
2016.08.09,-1008.0000000000089,-470.9999999999992,-792.0000000000039,,-2271.000000000012
2016.08.09,-879.9999999999919,-544.0,-687.9999999999998,,-2111.999999999992
2016.08.09,-978.9999999999966,-518.9999999999917,-698.9999999999941,,-2196.9999999999823
2016.08.09,-966.0000000000002,-514.9999999999987,-685.0000000000023,,-2166.0000000000014
2016.08.09,-1002.9999999999983,-430.9999999999925,-695.0000000000011,,-2128.999999999992
2016.08.09,-937.00000000001,-408.9999999999927,-685.0000000000023,,-2031.000000000005
2016.08.09,-1106.9999999999914,-471.99999999999466,-846.0000000000023,,-2424.999999999988
2016.08.09,-1028.9999999999911,-546.9999999999975,-907.9999999999977,,-2483.9999999999864
2016.08.09,-683.9999999999957,-722.9999999999959,-815.9999999999945,,-2222.9999999999864
2016.08.09,-798.0000000000098,-668.9999999999974,-824.999999999998,,-2292.0000000000055
2016.08.09,-699.0000000000052,-618.9999999999918,-768.000000000002,,-2085.999999999999
2016.08.09,-631.0000000000038,-630.9999999999927,-712.9999999999969,,-1974.9999999999932
2016.08.09,-655.0000000000056,-591.9999999999925,-739.0000000000008,,-1985.999999999999
2016.08.09,-635.0000000000077,-550.9999999999903,-661.0000000000005,,-1846.9999999999986
2016.08.09,-676.9999999999943,-551.9999999999969,-709.9999999999995,,-1938.999999999991
2016.08.09,-673.9999999999968,-539.0000000000006,-736.9999999999987,,-1949.999999999996
2016.08.09,-733.9999999999902,-523.9999999999911,-775.9999999999989,,-2033.9999999999802
2016.08.09,-731.9999999999993,-544.9999999999955,-766.9999999999955,,-2043.9999999999902
2016.08.09,-668.0000000000019,-557.9999999999918,-763.0000000000026,,-1988.9999999999964
2016.08.09,-679.0000000000074,-568.9999999999973,-764.9999999999934,,-2012.999999999998
2016.08.09,-655.9999999999899,-579.9999999999916,-764.9999999999934,,-2000.9999999999748
2016.08.09,-702.0000000000026,-589.9999999999906,-812.0000000000016,,-2103.9999999999945
2016.08.10,-727.9999999999953,-548.9999999999995,-800.9999999999961,,-2077.999999999991
2016.08.10,-748.9999999999997,-535.999999999992,-819.0000000000031,,-2103.999999999995
2016.08.10,-645.999999999991,-573.9999999999967,-792.0000000000039,,-2011.9999999999916
2016.08.10,-679.9999999999917,-546.9999999999975,-783.9999999999958,,-2010.999999999985
2016.08.10,-673.9999999999968,-503.99999999999335,-781.9999999999939,,-1959.999999999984
2016.08.10,-594.0000000000057,-494.9999999999899,-753.0000000000036,,-1841.999999999999
2016.08.10,-28.000000000005798,-779.9999999999918,-578.0000000000007,,-1385.9999999999982
2016.08.10,-202.9999999999976,-744.9999999999957,-649.999999999995,,-1597.9999999999882
2016.08.10,-198.99999999999363,-817.9999999999965,-726.9999999999999,,-1743.99999999999
2016.08.10,-41.000000000002146,-788.9999999999952,-605.9999999999955,,-1435.9999999999927
2016.08.10,-25.999999999992696,-813.9999999999925,-607.9999999999974,,-1447.9999999999827
2016.08.10,-49.00000000001015,-777.9999999999898,-631.9999999999992,,-1458.999999999999
2016.08.10,-79.99999999999119,-779.9999999999918,-644.0000000000001,,-1503.9999999999832
2016.08.10,-59.99999999999339,-781.9999999999939,-649.999999999995,,-1491.9999999999823
2016.08.10,-7.0000000000014495,-836.9999999999989,-620.9999999999937,,-1464.999999999994
2016.08.10,-59.99999999999339,-858.9999999999986,-644.0000000000001,,-1562.9999999999923
2016.08.10,-92.00000000000318,-889.9999999999908,-686.9999999999932,,-1668.9999999999873
2016.08.10,-184.00000000000637,-789.9999999999907,-707.000000000002,,-1680.999999999999
2016.08.10,-191.00000000000784,-759.999999999994,-695.9999999999966,,-1646.9999999999984
2016.08.10,-428.00000000000614,-785.9999999999978,-815.9999999999945,,-2029.9999999999986
2016.08.10,-380.00000000000256,-867.999999999991,-866.0000000000001,,-2113.9999999999936
2016.08.10,-408.00000000000836,-869.999999999993,-829.9999999999974,,-2107.9999999999986
2016.08.10,-326.9999999999884,-1011.9999999999907,-797.9999999999987,,-2136.9999999999777
2016.08.10,-232.00000000000998,-1030.999999999993,-736.9999999999987,,-2000.0000000000018
2016.08.10,-146.00000000000168,-1062.9999999999918,-895.9999999999968,,-2104.99999999999
2016.08.10,-170.00000000000347,-1076.9999999999945,-897.0000000000033,,-2144.0000000000014
2016.08.10,-110.00000000001009,-1127.0000000000002,-856.9999999999967,,-2094.000000000007
2016.08.10,-48.000000000003595,-1131.9999999999998,-824.0000000000025,,-2004.000000000006
2016.08.10,83.9999999999952,-1216.9999999999902,-829.0000000000019,,-1961.9999999999968
2016.08.10,76.99999999999375,-1274.9999999999927,-830.9999999999928,,-2028.9999999999918
2016.08.10,52.99999999999194,-1379.9999999999923,-812.0000000000016,,-2139.000000000002
2016.08.10,53.999999999998494,-1406.9999999999916,-868.9999999999975,,-2221.999999999991
2016.08.10,-163.00000000000205,-1208.9999999999934,-925.9999999999935,,-2297.999999999989
2016.08.10,-472.00000000000574,-1132.9999999999952,-1117.9999999999968,,-2722.9999999999977
2016.08.10,-432.9999999999945,-1138.99999999999,-1041.000000000003,,-2612.9999999999873
2016.08.10,-568.9999999999973,-1093.999999999995,-1103.9999999999939,,-2766.9999999999864
2016.08.10,-670.9999999999993,-966.9999999999957,-1185.9999999999982,,-2823.999999999993
2016.08.10,-743.0000000000048,-1025.9999999999936,-1253.9999999999995,,-3022.999999999998
2016.08.10,-648.0000000000041,-1030.999999999993,-1214.9999999999993,,-2893.9999999999964
2016.08.10,-668.0000000000019,-1058.9999999999989,-1175.0000000000039,,-2902.0000000000045
2016.08.10,-722.0000000000005,-1088.9999999999955,-1258.0000000000036,,-3068.9999999999995
2016.08.10,-594.0000000000057,-1102.9999999999984,-1217.0000000000014,,-2914.0000000000055
2016.08.10,-655.9999999999899,-999.9999999999898,-1247.9999999999936,,-2903.999999999973
2016.08.10,-601.000000000007,-964.9999999999936,-1192.9999999999995,,-2759.0
2016.08.10,-614.0000000000034,-979.999999999992,-1197.0000000000036,,-2790.999999999999
2016.08.10,-659.0000000000095,-913.9999999999926,-1229.9999999999977,,-2803.0
2016.08.10,-478.0000000000006,-911.9999999999906,-1144.999999999996,,-2534.9999999999873
2016.08.10,-656.9999999999965,-861.0000000000007,-1181.999999999994,,-2699.9999999999914
2016.08.11,-574.0000000000078,-940.9999999999918,-1173.9999999999973,,-2688.999999999997
2016.08.11,-607.0000000000019,-973.999999999997,-1249.9999999999955,,-2830.9999999999945
2016.08.11,-546.000000000002,-1007.9999999999978,-1220.9999999999943,,-2774.9999999999945
2016.08.11,-510.99999999999477,-1031.9999999999995,-1213.999999999993,,-2756.9999999999873
2016.08.11,-537.9999999999941,-1023.9999999999916,-1229.0000000000023,,-2790.999999999988
2016.08.11,-522.0000000000002,-983.999999999996,-1215.9999999999948,,-2721.999999999991
2016.08.11,-547.999999999993,-1025.9999999999936,-1266.999999999996,,-2840.9999999999827
2016.08.11,-614.0000000000034,-891.9999999999928,-1271.9999999999955,,-2777.999999999992
2016.08.11,-588.9999999999951,-837.9999999999943,-1208.9999999999934,,-2635.9999999999827
2016.08.11,-514.9999999999987,-956.9999999999967,-1151.9999999999975,,-2623.9999999999927
2016.08.11,-473.99999999999665,-1033.9999999999905,-1142.999999999994,,-2650.999999999981
2016.08.11,-574.9999999999922,-931.9999999999995,-1188.0000000000002,,-2694.999999999992
2016.08.11,-625.9999999999932,-844.9999999999958,-1202.000000000003,,-2672.999999999992
2016.08.11,-707.9999999999975,-811.9999999999905,-1214.9999999999993,,-2734.9999999999873
2016.08.11,-592.9999999999991,-805.0000000000001,-1161.000000000001,,-2559.0
2016.08.11,-629.9999999999973,-855.9999999999901,-1156.0000000000014,,-2641.9999999999886
2016.08.11,-768.9999999999975,-800.9999999999961,-1212.000000000002,,-2781.9999999999955
2016.08.11,-724.9999999999978,-890.9999999999974,-1190.9999999999977,,-2806.9999999999927
2016.08.11,-670.9999999999993,-922.999999999996,-1139.0000000000011,,-2732.9999999999964
2016.08.11,-592.9999999999991,-988.9999999999955,-1124.9999999999982,,-2706.9999999999927
2016.08.11,-951.9999999999973,-911.9999999999906,-1173.0000000000018,,-3036.9999999999895
2016.08.11,-1092.9999999999884,-927.9999999999955,-1317.0000000000016,,-3337.9999999999854
2016.08.11,-1234.0000000000018,-937.9999999999944,-1361.0000000000011,,-3532.9999999999973
2016.08.11,-1194.0000000000061,-922.999999999996,-1342.999999999994,,-3459.9999999999964
2016.08.11,-1086.9999999999936,-1017.9999999999967,-1307.999999999998,,-3412.999999999988
2016.08.11,-1019.9999999999986,-1028.9999999999911,-1249.9999999999955,,-3298.9999999999854
2016.08.11,-1147.9999999999934,-1005.9999999999958,-1286.9999999999936,,-3440.9999999999827
2016.08.11,-903.0000000000093,-1057.9999999999923,-1188.9999999999957,,-3149.9999999999973
2016.08.11,-889.0000000000065,-1031.9999999999995,-1181.999999999994,,-3103.0
2016.08.11,-1059.00000000001,-984.9999999999915,-1281.9999999999943,,-3325.9999999999955
2016.08.11,-1055.000000000006,-1008.9999999999932,-1327.999999999996,,-3391.999999999995
2016.08.11,-990.000000000002,-1034.999999999997,-1317.999999999997,,-3342.9999999999964
2016.08.11,-914.9999999999991,-1066.9999999999957,-1261.9999999999964,,-3243.999999999991
2016.08.11,-926.999999999989,-998.9999999999943,-1346.0000000000027,,-3271.999999999986
2016.08.11,-987.0000000000045,-1044.999999999996,-1415.999999999995,,-3447.9999999999955
2016.08.11,-1062.9999999999918,-1019.9999999999986,-1525.999999999994,,-3608.9999999999845
2016.08.11,-1078.0000000000011,-1039.9999999999966,-1490.999999999998,,-3608.9999999999955
2016.08.11,-1124.9999999999982,-962.9999999999916,-1488.999999999996,,-3576.999999999986
2016.08.11,-1130.0000000000089,-983.999999999996,-1419.999999999999,,-3534.000000000004
2016.08.11,-1015.0000000000103,-953.9999999999993,-1332.9999999999952,,-3302.0000000000045
2016.08.11,-1153.000000000004,-911.9999999999906,-1339.0000000000014,,-3403.999999999996
2016.08.11,-1160.9999999999898,-891.9999999999928,-1295.999999999997,,-3348.99999999998
2016.08.11,-1146.0000000000025,-907.9999999999977,-1286.9999999999936,,-3340.9999999999936
2016.08.11,-1045.9999999999914,-915.9999999999945,-1242.999999999994,,-3204.99999999998
2016.08.11,-1055.000000000006,-891.9999999999928,-1259.9999999999945,,-3206.999999999993
2016.08.11,-1103.9999999999939,-922.0000000000006,-1266.0000000000005,,-3291.999999999995
2016.08.11,-1164.0000000000095,-881.9999999999939,-1290.9999999999977,,-3337.000000000001
2016.08.11,-1167.0000000000068,-850.9999999999907,-1258.0000000000036,,-3276.000000000001
2016.08.12,-1140.0000000000077,-854.9999999999947,-1261.000000000001,,-3256.000000000003
2016.08.12,-1136.0000000000036,-853.9999999999992,-1256.0000000000016,,-3246.0000000000045
2016.08.12,-1167.0000000000068,-891.9999999999928,-1280.0000000000034,,-3339.0000000000027
2016.08.12,-1153.000000000004,-879.9999999999919,-1283.000000000001,,-3315.999999999997
2016.08.12,-1156.0000000000014,-809.9999999999997,-1271.9999999999955,,-3237.9999999999964
2016.08.12,-1181.0000000000098,-780.9999999999984,-1292.9999999999998,,-3255.000000000008
2016.08.12,-1154.999999999995,-807.9999999999976,-1285.9999999999982,,-3248.999999999991
2016.08.12,-1129.0000000000023,-611.9999999999903,-1230.9999999999932,,-2971.999999999986
2016.08.12,-1038.0000000000057,-650.9999999999905,-1190.9999999999977,,-2879.9999999999936
2016.08.12,-991.0000000000085,-693.9999999999947,-1171.9999999999952,,-2856.999999999998
2016.08.12,-968.9999999999976,-653.999999999999,-1173.9999999999973,,-2796.9999999999936
2016.08.12,-984.9999999999915,-691.9999999999926,-1171.9999999999952,,-2848.999999999979
2016.08.12,-958.9999999999987,-749.9999999999951,-1193.999999999995,,-2902.999999999989
2016.08.12,-983.0000000000006,-728.9999999999908,-1181.999999999994,,-2893.9999999999854
2016.08.12,-1025.0000000000093,-664.9999999999934,-1183.9999999999961,,-2873.999999999999
2016.08.12,-1042.9999999999939,-728.9999999999908,-1212.000000000002,,-2983.9999999999864
2016.08.12,-968.9999999999976,-740.9999999999917,-1171.9999999999952,,-2881.9999999999845
2016.08.12,-984.9999999999915,-761.999999999996,-1197.0000000000036,,-2943.999999999991
2016.08.12,-1164.0000000000095,-711.9999999999905,-1273.0000000000018,,-3149.000000000002
2016.08.12,-1120.9999999999943,-732.9999999999948,-1290.0000000000023,,-3143.9999999999914
2016.08.12,-1028.9999999999911,-729.9999999999973,-1332.9999999999952,,-3091.9999999999836
2016.08.12,-1198.0000000000102,-779.9999999999918,-1358.0000000000036,,-3336.0000000000055
2016.08.12,-1181.999999999994,-791.9999999999927,-1436.9999999999993,,-3410.9999999999864
2016.08.12,-1078.0000000000011,-753.9999999999991,-1346.9999999999982,,-3178.999999999998
2016.08.12,-1248.999999999989,-666.9999999999953,-1434.9999999999975,,-3350.999999999982
2016.08.12,-1174.9999999999927,-612.9999999999969,-1378.0000000000014,,-3165.999999999991
2016.08.12,-1126.0000000000048,-651.999999999997,-1378.9999999999968,,-3156.9999999999986
2016.08.12,-1097.999999999999,-661.0000000000005,-1361.9999999999966,,-3120.9999999999964
2016.08.12,-1153.9999999999884,-641.9999999999982,-1371.0,,-3166.9999999999864
2016.08.12,-1147.9999999999934,-639.0000000000007,-1364.999999999994,,-3151.999999999988
2016.08.12,-1052.0000000000084,-658.9999999999985,-1383.9999999999964,,-3095.000000000003
2016.08.12,-601.000000000007,-1094.9999999999905,-1458.999999999999,,-3154.9999999999964
2016.08.12,-882.9999999999893,-1045.9999999999914,-1558.9999999999993,,-3487.99999999998
2016.08.12,-977.99999999999,-973.999999999997,-1593.9999999999955,,-3545.9999999999827
2016.08.12,-1323.0000000000075,-790.9999999999973,-1661.0000000000014,,-3775.000000000006
2016.08.12,-1364.0000000000095,-803.9999999999936,-1732.9999999999957,,-3900.999999999999
2016.08.12,-1367.000000000007,-741.9999999999982,-1718.9999999999927,,-3827.999999999998
2016.08.12,-1402.9999999999986,-544.0,-1700.999999999997,,-3647.9999999999955
2016.08.12,-1573.0000000000023,-445.99999999999085,-1788.0000000000007,,-3806.9999999999936
2016.08.12,-1506.9999999999916,-433.99999999998994,-1746.0000000000032,,-3686.9999999999845
2016.08.12,-1544.9999999999964,-398.9999999999938,-1797.9999999999995,,-3741.99999999999
2016.08.12,-1627.0000000000007,-361.0000000000002,-1800.999999999997,,-3788.999999999998
2016.08.12,-1604.9999999999898,-370.9999999999991,-1832.9999999999957,,-3808.9999999999845
2016.08.12,-1546.000000000003,-361.0000000000002,-1734.9999999999977,,-3642.000000000001
2016.08.12,-1530.000000000009,-389.99999999999034,-1719.9999999999993,,-3639.999999999999
2016.08.12,-1619.9999999999993,-378.999999999996,-1763.9999999999989,,-3762.9999999999945
2016.08.12,-1622.9999999999966,-348.9999999999993,-1763.9999999999989,,-3735.9999999999945
2016.08.12,-1543.9999999999898,-357.99999999999164,-1717.0000000000018,,-3618.999999999983
