date,GBPUSD,AUDUSD,EURGBP,empty,sum
2016.08.08,-373.00000000000114,-244.99999999999523,-400.9999999999958,,-1018.9999999999922
2016.08.08,-289.9999999999903,-241.99999999999778,-337.99999999999386,,-869.9999999999819
2016.08.08,-123.00000000000644,-252.99999999999213,-188.9999999999947,,-564.9999999999933
2016.08.08,-175.99999999999838,-242.99999999999324,-185.00000000000182,,-603.9999999999934
2016.08.08,-156.00000000000057,-244.99999999999523,-197.00000000000273,,-597.9999999999985
2016.08.08,-278.00000000000045,-273.9999999999965,-295.99999999999625,,-847.9999999999932
2016.08.08,-319.0000000000026,-284.9999999999908,-326.9999999999995,,-930.999999999993
2016.08.08,-324.9999999999975,-257.9999999999916,-341.99999999999784,,-924.9999999999869
2016.08.08,-293.99999999999426,-464.9999999999932,-270.0000000000036,,-1028.9999999999911
2016.08.08,-340.9999999999913,-591.9999999999925,-288.9999999999948,,-1221.9999999999786
2016.08.08,-367.0000000000062,-531.9999999999991,-297.9999999999983,,-1197.0000000000036
2016.08.08,-418.9999999999916,-483.0000000000001,-320.9999999999935,,-1222.9999999999852
2016.08.08,-343.00000000000443,-456.9999999999963,-282.99999999999994,,-1083.0000000000007
2016.08.08,-343.00000000000443,-442.9999999999934,-264.999999999993,,-1050.999999999991
2016.08.08,-337.99999999999386,-444.9999999999954,-290.9999999999968,,-1073.9999999999861
2016.08.08,-400.00000000000034,-443.99999999999994,-322.9999999999955,,-1166.9999999999957
2016.08.08,-441.0000000000025,-474.9999999999921,-346.9999999999973,,-1262.9999999999918
2016.08.08,-357.99999999999164,-474.9999999999921,-322.00000000000006,,-1154.9999999999839
2016.08.08,-367.99999999999056,-425.99999999999307,-331.999999999999,,-1125.9999999999827
2016.08.08,-358.9999999999982,-415.99999999999415,-324.00000000000205,,-1098.9999999999943
2016.08.08,-354.9999999999942,-400.00000000000034,-331.999999999999,,-1086.9999999999936
2016.08.08,-322.00000000000006,-383.99999999999545,-303.9999999999932,,-1009.9999999999886
2016.08.08,-319.0000000000026,-378.00000000000057,-331.999999999999,,-1029.0000000000023
2016.08.09,-334.9999999999964,-417.0000000000007,-322.9999999999955,,-1074.9999999999925
2016.08.09,-333.0000000000055,-484.999999999991,-319.99999999999807,,-1137.9999999999945
2016.08.09,-361.9999999999957,-426.9999999999996,-320.9999999999935,,-1109.9999999999886
2016.08.09,-364.9999999999931,-422.9999999999956,-331.0000000000035,,-1118.9999999999923
2016.08.09,-340.9999999999913,-422.00000000000017,-329.00000000000153,,-1091.999999999993
2016.08.09,-439.99999999999596,-476.9999999999941,-378.00000000000057,,-1294.9999999999905
2016.08.09,-506.9999999999908,-511.9999999999902,-456.9999999999963,,-1475.9999999999773
2016.08.09,-716.0000000000056,-481.9999999999935,-597.0000000000031,,-1795.0000000000023
2016.08.09,-794.0000000000058,-389.99999999999034,-612.9999999999969,,-1796.9999999999932
2016.08.09,-848.0000000000043,-357.99999999999164,-636.9999999999986,,-1842.9999999999945
2016.08.09,-929.000000000002,-231.99999999999886,-641.0000000000027,,-1802.0000000000036
2016.08.09,-939.0000000000009,-208.99999999999253,-676.9999999999943,,-1824.9999999999877
2016.08.09,-845.0000000000068,-197.99999999999818,-634.9999999999967,,-1678.0000000000018
2016.08.09,-834.0000000000014,-179.99999999999127,-632.9999999999947,,-1646.9999999999873
2016.08.09,-798.9999999999942,-192.99999999999872,-631.0000000000038,,-1622.9999999999968
2016.08.09,-768.9999999999975,-234.99999999999633,-612.9999999999969,,-1616.999999999991
2016.08.09,-848.0000000000043,-213.99999999999199,-631.9999999999992,,-1693.9999999999955
2016.08.09,-889.9999999999908,-202.9999999999976,-639.9999999999961,,-1732.9999999999845
2016.08.09,-990.000000000002,-219.99999999999798,-680.0000000000028,,-1890.0000000000027
2016.08.09,-1046.999999999998,-213.99999999999199,-719.9999999999984,,-1980.9999999999884
2016.08.09,-1028.0000000000066,-303.9999999999932,-705.0000000000001,,-2037.0
2016.08.09,-893.9999999999948,-344.99999999999534,-614.9999999999989,,-1853.9999999999889
2016.08.09,-902.0000000000028,-400.00000000000034,-646.0000000000022,,-1948.0000000000055
2016.08.09,-944.9999999999958,-495.9999999999964,-705.0000000000001,,-2145.9999999999923
2016.08.09,-835.000000000008,-493.99999999999443,-708.999999999993,,-2037.9999999999952
2016.08.09,-970.9999999999885,-433.99999999998994,-769.999999999993,,-2174.9999999999714
2016.08.09,-1085.0000000000027,-483.0000000000001,-832.9999999999949,,-2400.9999999999977
2016.08.09,-1038.0000000000057,-587.9999999999997,-815.9999999999945,,-2442.0
2016.08.09,-1034.0000000000016,-606.9999999999909,-758.9999999999985,,-2399.999999999991
2016.08.09,-1085.0000000000027,-544.9999999999955,-748.9999999999997,,-2378.9999999999977
2016.08.09,-1097.999999999999,-542.9999999999935,-756.0000000000011,,-2396.9999999999936
2016.08.09,-1039.9999999999966,-461.99999999999574,-737.9999999999942,,-2239.9999999999864
2016.08.09,-1160.9999999999898,-484.999999999991,-868.000000000002,,-2513.9999999999827
2016.08.09,-1134.999999999997,-589.9999999999906,-969.9999999999931,,-2694.999999999981
2016.08.09,-1113.0000000000084,-737.9999999999942,-976.9999999999945,,-2827.9999999999973
2016.08.09,-933.000000000006,-731.9999999999993,-907.0000000000023,,-2572.0000000000077
2016.08.09,-862.0000000000072,-689.9999999999907,-871.999999999995,,-2423.9999999999927
2016.08.09,-730.9999999999927,-646.9999999999976,-785.0000000000024,,-2162.9999999999927
2016.08.09,-751.9999999999972,-640.9999999999916,-802.0000000000027,,-2194.9999999999914
2016.08.09,-777.9999999999898,-600.0000000000006,-786.9999999999933,,-2164.9999999999836
2016.08.09,-707.9999999999975,-572.9999999999902,-717.9999999999964,,-1998.999999999984
2016.08.09,-750.0000000000063,-570.9999999999993,-759.999999999994,,-2080.9999999999995
2016.08.09,-767.9999999999909,-544.9999999999955,-795.9999999999967,,-2108.999999999983
2016.08.09,-778.9999999999964,-547.999999999993,-822.0000000000005,,-2148.99999999999
2016.08.09,-757.0000000000076,-578.0000000000007,-776.9999999999943,,-2112.0000000000027
2016.08.09,-710.999999999995,-579.9999999999916,-785.0000000000024,,-2075.999999999989
2016.08.09,-703.0000000000092,-591.9999999999925,-781.9999999999939,,-2076.9999999999955
2016.08.09,-750.0000000000063,-605.0,-834.0000000000014,,-2189.0000000000077
2016.08.10,-785.9999999999978,-625.9999999999932,-812.999999999997,,-2224.999999999988
2016.08.10,-760.0000000000051,-602.999999999998,-824.999999999998,,-2188.000000000001
2016.08.10,-780.000000000003,-607.9999999999974,-834.0000000000014,,-2222.000000000002
2016.08.10,-679.9999999999917,-574.9999999999922,-793.9999999999947,,-2048.9999999999786
2016.08.10,-679.9999999999917,-556.9999999999964,-792.0000000000039,,-2028.999999999992
2016.08.10,-686.9999999999932,-520.9999999999936,-798.9999999999942,,-2006.999999999981
2016.08.10,-622.9999999999958,-849.9999999999952,-766.0,,-2238.999999999991
2016.08.10,-222.99999999999542,-808.9999999999931,-658.9999999999985,,-1690.9999999999868
2016.08.10,-225.99999999999287,-894.9999999999902,-726.9999999999999,,-1847.9999999999832
2016.08.10,-208.99999999999253,-857.9999999999922,-726.9999999999999,,-1793.9999999999845
2016.08.10,-52.000000000007596,-937.9999999999944,-642.9999999999936,,-1632.9999999999957
2016.08.10,-113.99999999999189,-825.9999999999934,-647.9999999999931,,-1587.9999999999784
2016.08.10,-79.99999999999119,-894.9999999999902,-651.0000000000016,,-1625.999999999983
2016.08.10,-161.99999999999548,-800.9999999999961,-675.0000000000034,,-1637.999999999995
2016.08.10,-69.00000000000794,-905.9999999999957,-675.9999999999989,,-1651.0000000000025
2016.08.10,-89.00000000000574,-885.999999999998,-664.9999999999934,,-1639.999999999997
2016.08.10,-116.00000000000499,-898.9999999999942,-697.0000000000032,,-1712.0000000000023
2016.08.10,-212.99999999999653,-942.9999999999939,-734.9999999999968,,-1890.9999999999873
2016.08.10,-262.999999999991,-839.9999999999964,-758.0000000000031,,-1860.9999999999905
2016.08.10,-438.00000000000506,-817.9999999999965,-837.9999999999943,,-2093.999999999996
2016.08.10,-476.9999999999941,-874.9999999999925,-887.9999999999999,,-2239.9999999999864
2016.08.10,-459.0000000000094,-909.9999999999997,-871.999999999995,,-2241.000000000004
2016.08.10,-438.00000000000506,-1031.9999999999995,-844.9999999999958,,-2315.0000000000005
2016.08.10,-341.99999999999784,-1076.9999999999945,-809.9999999999997,,-2228.999999999992
2016.08.10,-265.99999999998846,-1124.9999999999982,-915.9999999999945,,-2306.999999999981
2016.08.10,-215.99999999999397,-1157.9999999999923,-973.0000000000016,,-2346.999999999988
2016.08.10,-209.9999999999991,-1149.0,-912.9999999999972,,-2271.9999999999964
2016.08.10,-178.99999999999582,-1140.999999999992,-910.9999999999951,,-2230.999999999983
2016.08.10,-46.999999999997044,-1275.9999999999993,-848.9999999999998,,-2171.9999999999964
2016.08.10,15.999999999993797,-1357.9999999999925,-864.9999999999935,,-2206.9999999999923
2016.08.10,-25.999999999992696,-1399.9999999999902,-878.000000000001,,-2303.999999999984
2016.08.10,-25.00000000000835,-1421.99999999999,-907.0000000000023,,-2354.000000000001
2016.08.10,-174.99999999999181,-1427.0000000000005,-936.999999999999,,-2538.9999999999914
2016.08.10,-516.0000000000053,-1256.999999999997,-1149.0,,-2922.0000000000023
2016.08.10,-483.99999999999557,-1188.9999999999957,-1129.0000000000023,,-2801.9999999999936
2016.08.10,-705.0000000000001,-1215.9999999999948,-1156.0000000000014,,-3076.9999999999964
2016.08.10,-807.0000000000022,-1099.9999999999898,-1256.999999999997,,-3163.999999999989
2016.08.10,-754.9999999999945,-1041.9999999999984,-1290.9999999999977,,-3087.999999999991
2016.08.10,-747.0000000000088,-1055.9999999999902,-1264.9999999999939,,-3067.9999999999927
2016.08.10,-690.9999999999972,-1083.0000000000007,-1220.9999999999943,,-2994.999999999992
2016.08.10,-731.9999999999993,-1103.9999999999939,-1266.0000000000005,,-3101.9999999999936
2016.08.10,-778.9999999999964,-1118.9999999999923,-1273.9999999999973,,-3171.999999999986
2016.08.10,-656.9999999999965,-1158.9999999999989,-1256.999999999997,,-3072.9999999999927
2016.08.10,-699.9999999999895,-1019.9999999999986,-1271.9999999999955,,-2991.9999999999836
2016.08.10,-696.0000000000077,-989.9999999999909,-1234.0000000000018,,-2920.0000000000005
2016.08.10,-672.0000000000059,-986.9999999999934,-1241.9999999999986,,-2900.999999999998
2016.08.10,-686.9999999999932,-944.0000000000003,-1241.9999999999986,,-2872.9999999999923
2016.08.10,-665.0000000000044,-928.9999999999909,-1236.0000000000039,,-2829.999999999999
2016.08.11,-676.0000000000099,-1392.9999999999998,-1258.999999999999,,-3328.0000000000086
2016.08.11,-642.0000000000092,-981.999999999994,-1256.0000000000016,,-2880.0000000000045
2016.08.11,-615.00000000001,-1061.9999999999964,-1253.9999999999995,,-2931.000000000006
2016.08.11,-574.9999999999922,-1037.9999999999945,-1253.9999999999995,,-2866.9999999999864
2016.08.11,-575.9999999999987,-1053.9999999999993,-1252.999999999993,,-2882.999999999991
2016.08.11,-584.0000000000067,-1066.9999999999957,-1266.999999999996,,-2917.999999999998
2016.08.11,-550.000000000006,-1122.9999999999961,-1268.999999999998,,-2942.0
2016.08.11,-615.00000000001,-1031.9999999999995,-1281.9999999999943,,-2929.0000000000036
2016.08.11,-655.0000000000056,-936.999999999999,-1273.0000000000018,,-2865.0000000000064
2016.08.11,-663.999999999998,-1003.9999999999937,-1227.9999999999957,,-2895.9999999999873
2016.08.11,-533.99999999999,-1051.9999999999973,-1190.9999999999977,,-2776.999999999985
2016.08.11,-574.9999999999922,-1044.0000000000005,-1188.9999999999957,,-2807.999999999988
2016.08.11,-625.9999999999932,-956.9999999999967,-1210.0,,-2792.99999999999
2016.08.11,-726.0000000000044,-886.9999999999934,-1219.9999999999989,,-2832.9999999999964
2016.08.11,-709.0000000000041,-854.9999999999947,-1217.9999999999968,,-2781.9999999999955
2016.08.11,-638.9999999999895,-861.0000000000007,-1188.9999999999957,,-2688.999999999986
2016.08.11,-771.9999999999949,-876.9999999999944,-1214.9999999999993,,-2863.9999999999886
2016.08.11,-777.0000000000055,-906.9999999999911,-1225.9999999999939,,-2909.9999999999905
2016.08.11,-753.0000000000036,-967.9999999999911,-1203.9999999999939,,-2924.9999999999886
2016.08.11,-672.9999999999902,-1001.9999999999918,-1161.9999999999964,,-2836.999999999978
2016.08.11,-973.0000000000016,-1098.9999999999943,-1237.9999999999948,,-3309.999999999991
2016.08.11,-1093.999999999995,-961.9999999999961,-1320.9999999999943,,-3376.9999999999854
2016.08.11,-1357.9999999999925,-1017.9999999999967,-1415.999999999995,,-3791.999999999984
2016.08.11,-1255.9999999999905,-1005.9999999999958,-1380.9999999999989,,-3642.9999999999854
2016.08.11,-1214.9999999999884,-1027.0000000000002,-1358.0000000000036,,-3599.9999999999923
2016.08.11,-1103.9999999999939,-1049.9999999999955,-1334.9999999999973,,-3488.9999999999864
2016.08.11,-1174.9999999999927,-1033.9999999999905,-1303.999999999994,,-3512.9999999999773
2016.08.11,-1147.9999999999934,-1077.99999999999,-1295.999999999997,,-3521.999999999981
2016.08.11,-910.9999999999951,-1098.9999999999943,-1220.9999999999943,,-3230.9999999999836
2016.08.11,-1096.0000000000082,-1071.9999999999952,-1286.9999999999936,,-3454.9999999999973
2016.08.11,-1110.9999999999952,-1033.9999999999905,-1385.9999999999984,,-3530.9999999999836
2016.08.11,-1151.9999999999975,-1055.9999999999902,-1408.9999999999936,,-3616.9999999999814
2016.08.11,-992.9999999999994,-1083.9999999999961,-1319.9999999999989,,-3396.9999999999945
2016.08.11,-1032.999999999995,-1081.999999999994,-1351.0000000000023,,-3465.9999999999914
2016.08.11,-1036.999999999999,-1095.999999999997,-1422.9999999999966,,-3555.9999999999927
2016.08.11,-1085.0000000000027,-1102.9999999999984,-1534.000000000002,,-3722.0000000000027
2016.08.11,-1136.0000000000036,-1098.9999999999943,-1549.0000000000005,,-3783.9999999999986
2016.08.11,-1171.9999999999952,-1052.9999999999927,-1529.0000000000025,,-3753.999999999991
2016.08.11,-1168.9999999999977,-1041.9999999999984,-1495.9999999999973,,-3706.9999999999936
2016.08.11,-1160.0000000000055,-993.9999999999949,-1441.9999999999989,,-3595.999999999999
2016.08.11,-1167.9999999999914,-964.9999999999936,-1354.999999999995,,-3487.99999999998
2016.08.11,-1194.9999999999905,-945.9999999999912,-1351.0000000000023,,-3491.999999999984
2016.08.11,-1188.9999999999957,-918.999999999992,-1308.9999999999934,,-3416.999999999981
2016.08.11,-1157.000000000008,-927.0,-1300.9999999999966,,-3385.0000000000045
2016.08.11,-1113.0000000000084,-920.9999999999941,-1290.0000000000023,,-3324.0000000000045
2016.08.11,-1107.999999999998,-938.9999999999899,-1266.0000000000005,,-3312.999999999988
2016.08.11,-1164.0000000000095,-922.999999999996,-1290.9999999999977,,-3378.000000000003
2016.08.11,-1187.999999999989,-885.999999999998,-1302.9999999999986,,-3376.999999999986
2016.08.12,-1198.9999999999945,-872.9999999999905,-1271.0,,-3342.999999999985
2016.08.12,-1178.9999999999968,-857.9999999999922,-1280.0000000000034,,-3316.9999999999927
2016.08.12,-1171.9999999999952,-892.9999999999993,-1285.0000000000027,,-3349.9999999999973
2016.08.12,-1198.9999999999945,-916.99999999999,-1310.0,,-3425.9999999999845
2016.08.12,-1170.0000000000043,-880.9999999999984,-1288.0000000000002,,-3339.0000000000027
2016.08.12,-1225.0000000000093,-816.99999999999,-1322.000000000001,,-3364.0
2016.08.12,-1187.0000000000048,-851.9999999999972,-1317.999999999997,,-3356.999999999999
2016.08.12,-1195.999999999997,-811.9999999999905,-1288.9999999999957,,-3296.999999999983
2016.08.12,-1129.0000000000023,-661.9999999999959,-1241.9999999999986,,-3032.999999999997
2016.08.12,-1073.9999999999973,-727.9999999999953,-1229.0000000000023,,-3030.999999999995
2016.08.12,-1041.000000000003,-702.9999999999981,-1188.9999999999957,,-2932.9999999999964
2016.08.12,-1009.9999999999998,-714.999999999999,-1180.0000000000032,,-2905.000000000002
2016.08.12,-984.000000000007,-762.9999999999915,-1195.999999999997,,-2942.9999999999955
2016.08.12,-1008.0000000000089,-759.999999999994,-1197.999999999999,,-2966.000000000002
2016.08.12,-1042.0000000000095,-730.9999999999927,-1185.9999999999982,,-2959.0000000000005
2016.08.12,-1070.9999999999998,-744.0000000000002,-1219.0000000000034,,-3034.0000000000036
2016.08.12,-1049.9999999999955,-757.999999999992,-1215.9999999999948,,-3023.9999999999823
2016.08.12,-984.9999999999915,-795.9999999999967,-1197.0000000000036,,-2977.999999999992
2016.08.12,-1167.9999999999914,-788.9999999999952,-1288.0000000000002,,-3244.999999999987
2016.08.12,-1238.0000000000057,-762.9999999999915,-1319.9999999999989,,-3320.9999999999964
2016.08.12,-1269.9999999999934,-754.9999999999945,-1383.000000000001,,-3407.999999999989
2016.08.12,-1198.0000000000102,-816.99999999999,-1395.9999999999973,,-3410.9999999999973
2016.08.12,-1215.9999999999948,-824.999999999998,-1442.9999999999943,,-3483.9999999999873
2016.08.12,-1194.9999999999905,-794.9999999999901,-1441.0000000000034,,-3430.9999999999836
2016.08.12,-1327.999999999996,-757.999999999992,-1525.999999999994,,-3611.9999999999823
2016.08.12,-1306.000000000007,-683.9999999999957,-1439.9999999999968,,-3429.9999999999995
2016.08.12,-1197.0000000000036,-668.9999999999974,-1403.999999999994,,-3269.999999999995
2016.08.12,-1149.0,-674.9999999999923,-1397.0000000000039,,-3220.9999999999964
2016.08.12,-1195.999999999997,-661.0000000000005,-1417.999999999997,,-3274.9999999999945
2016.08.12,-1184.9999999999916,-670.9999999999993,-1390.9999999999977,,-3246.9999999999886
2016.08.12,-1158.9999999999989,-694.9999999999901,-1419.0000000000036,,-3272.9999999999927
2016.08.12,-1052.9999999999927,-1116.9999999999902,-1522.9999999999966,,-3692.999999999979
2016.08.12,-907.9999999999977,-1111.9999999999907,-1610.9999999999957,,-3630.999999999984
2016.08.12,-1116.9999999999902,-1060.9999999999898,-1685.0000000000032,,-3862.999999999983
2016.08.12,-1349.0000000000002,-1045.9999999999914,-1675.9999999999998,,-4070.999999999992
2016.08.12,-1458.0000000000036,-830.9999999999928,-1785.9999999999986,,-4074.999999999995
2016.08.12,-1435.0000000000084,-890.9999999999974,-1780.9999999999993,,-4107.0000000000055
2016.08.12,-1408.0000000000093,-744.0000000000002,-1747.999999999994,,-3900.0000000000036
2016.08.12,-1587.9999999999893,-553.999999999999,-1795.9999999999975,,-3937.9999999999854
2016.08.12,-1627.0000000000007,-465.9999999999998,-1841.0000000000036,,-3934.000000000004
2016.08.12,-1614.9999999999886,-433.99999999998994,-1820.9999999999948,,-3869.9999999999736
2016.08.12,-1628.0000000000073,-400.9999999999958,-1824.0000000000034,,-3853.0000000000064
2016.08.12,-1635.0000000000086,-403.99999999999324,-1834.9999999999977,,-3873.9999999999995
2016.08.12,-1608.0000000000093,-378.00000000000057,-1834.9999999999977,,-3821.0000000000077
2016.08.12,-1578.999999999997,-408.9999999999927,-1757.999999999993,,-3745.9999999999827
2016.08.12,-1635.0000000000086,-425.99999999999307,-1773.0000000000023,,-3834.000000000004
2016.08.12,-1638.0000000000061,-389.99999999999034,-1774.9999999999932,,-3802.9999999999895
2016.08.12,-1688.0000000000007,-387.99999999999943,-1827.000000000001,,-3903.000000000001
