date,AUDUSD,GBPCHF,CHFJPY,NZDCHF,EURGBP,GBPJPY,EURJPY,CADJPY,NZDJPY,empty,sum
2016.04.18,-255.00000000000523,182.99999999999983,-346.00000000000364,583.0000000000002,-105.99999999999498,-460.00000000000796,-342.9999999999893,-78.99999999999352,378.0000000000001,,-444.99999999999454
2016.04.18,-192.00000000000327,119.00000000000244,-450.00000000000284,504.00000000000443,-124.00000000000189,-677.9999999999973,-490.99999999999966,-189.99999999999773,216.99999999999875,,-1284.9999999999973
2016.04.18,-193.00000000000983,117.00000000001154,-405.00000000000114,534.0000000000011,-134.0000000000008,-610.0000000000136,-424.99999999999716,-177.99999999999727,280.9999999999917,,-1013.0000000000156
2016.04.18,-176.0000000000095,-2.999999999997449,-311.9999999999976,472.00000000000574,-183.99999999999528,-628.0000000000143,-355.99999999999454,-203.00000000000296,272.99999999999613,,-1117.0000000000098
2016.04.18,-5.000000000010552,-190.99999999998562,-329.9999999999983,302.0000000000023,-300.0000000000003,-861.9999999999948,-371.9999999999999,-343.0000000000035,69.99999999999318,,-2030.9999999999977
2016.04.18,-157.00000000000713,-142.99999999998204,-135.99999999999568,348.00000000000387,-258.9999999999981,-532.0000000000107,-170.99999999999227,-129.0000000000049,256.9999999999908,,-921.999999999996
2016.04.18,-385.000000000002,99.00000000000463,-7.000000000005002,511.0000000000059,-158.99999999999804,-94.99999999999886,25.000000000005684,146.0000000000008,521.0000000000008,,656.0000000000139
2016.04.18,-335.0000000000075,9.000000000014552,87.99999999999386,480.0000000000027,-197.00000000000273,-68.00000000001205,106.99999999999932,219.99999999999886,547.9999999999876,,851.9999999999745
2016.04.18,-445.0000000000065,57.00000000001815,280.9999999999917,544.0,-136.00000000000279,252.9999999999859,264.00000000001,510.0000000000051,747.9999999999905,,2075.999999999992
2016.04.18,-485.0000000000021,43.00000000001525,263.9999999999958,492.0000000000035,-151.9999999999966,205.99999999998886,257.000000000005,513.0000000000052,676.9999999999925,,1815.0000000000075
2016.04.18,-600.0000000000006,76.0000000000094,250.0,545.0000000000066,-141.00000000000225,239.00000000000432,260.0000000000051,605.000000000004,728.9999999999992,,1963.000000000026
2016.04.18,-639.0000000000007,165.00000000001512,250.0,565.0000000000044,-73.00000000000084,332.9999999999984,237.99999999999955,722.999999999999,751.9999999999953,,2314.0000000000105
2016.04.18,-567.0000000000064,158.99999999999804,176.00000000000193,568.0000000000018,-104.99999999999955,216.00000000000819,189.99999999999773,477.99999999999443,704.9999999999983,,1819.9999999999945
2016.04.18,-606.0000000000065,-85.99999999998609,179.00000000000205,605.0,-225.99999999999287,-49.000000000006594,165.00000000000625,399.0000000000009,750.0,,1131.0000000000173
2016.04.18,-599.0000000000051,-60.99999999999994,150.00000000000568,599.0000000000051,-227.99999999999488,-62.00000000001182,160.0000000000108,281.9999999999965,721.9999999999942,,963.0000000000006
2016.04.18,-713.0000000000081,-26.999999999999247,259.00000000000034,616.0000000000055,-234.00000000000088,129.99999999999545,325.00000000000284,471.00000000000364,812.9999999999882,,1639.9999999999877
2016.04.18,-703.0000000000092,165.00000000001512,483.99999999999466,621.0000000000049,-131.99999999999878,647.9999999999961,575.0000000000028,754.9999999999955,965.999999999994,,3378.999999999995
2016.04.18,-633.0000000000058,85.00000000000173,466.99999999999875,506.0000000000064,-139.99999999999568,538.0000000000109,501.0000000000048,664.0000000000015,828.9999999999935,,2817.0000000000164
2016.04.18,-679.0000000000074,363.0000000000022,621.9999999999999,465.0000000000043,-34.000000000000696,1063.999999999993,757.000000000005,1033.0000000000014,893.9999999999912,,4484.999999999989
2016.04.18,-811.0000000000061,465.0000000000043,864.0000000000043,431.0000000000036,85.99999999999719,1518.0000000000007,932.0000000000022,1117.999999999995,1012.999999999991,,5615.999999999993
2016.04.18,-1004.0000000000049,595.0000000000122,825.9999999999934,518.0000000000074,158.99999999999804,1609.9999999999852,889.00000000001,1122.0,1081.9999999999936,,5796.999999999995
2016.04.18,-1055.000000000006,604.0000000000045,870.0000000000045,548.0000000000041,196.00000000000728,1681.0000000000116,894.0000000000055,1378.0,1146.9999999999914,,6263.000000000024
2016.04.18,-965.0000000000048,692.0000000000038,899.0000000000009,565.9999999999999,219.00000000000253,1816.0000000000025,969.9999999999989,1409.000000000006,1184.9999999999882,,6790.999999999997
2016.04.18,-1012.0000000000018,768.0000000000131,986.0000000000042,634.0000000000013,265.0000000000041,2022.9999999999961,1043.9999999999968,1545.0000000000018,1322.9999999999932,,7576.000000000009
2016.04.18,-1067.0000000000068,618.0000000000074,974.0000000000038,618.0000000000074,214.00000000000307,1841.0000000000082,987.9999999999995,1493.9999999999998,1295.9999999999923,,6976.000000000015
2016.04.18,-1016.0000000000058,712.0000000000015,858.0000000000041,624.0000000000023,250.00000000000577,1784.9999999999966,894.0000000000055,1393.0000000000007,1223.9999999999895,,6724.0
2016.04.18,-970.0000000000042,795.0000000000124,867.0000000000044,586.0000000000088,285.00000000000193,1888.0000000000052,918.0000000000064,1447.0000000000027,1191.9999999999932,,7008.000000000031
2016.04.18,-974.0000000000082,797.0000000000033,861.9999999999948,599.0000000000051,262.00000000000665,1885.9999999999957,947.0000000000027,1444.0000000000027,1196.9999999999886,,7019.999999999991
2016.04.18,-959.0000000000099,849.0000000000109,751.9999999999953,625.0000000000089,296.0000000000074,1792.0000000000016,820.0000000000074,1427.9999999999973,1152.000000000001,,6755.00000000002
2016.04.18,-992.000000000004,859.0000000000098,688.999999999993,630.0000000000083,296.0000000000074,1713.9999999999986,762.0000000000005,1397.0000000000055,1122.0,,6477.000000000019
2016.04.18,-1007.0000000000024,870.0000000000152,695.999999999998,670.9999999999993,318.00000000000716,1736.9999999999948,740.9999999999997,1506.0000000000002,1169.9999999999875,,6701.999999999999
2016.04.18,-962.0000000000073,825.0000000000091,757.000000000005,635.0000000000077,282.0000000000045,1776.9999999999868,841.9999999999987,1498.9999999999952,1170.9999999999923,,6825.999999999993
2016.04.18,-994.000000000006,765.0000000000157,771.0000000000008,584.0000000000067,319.99999999999807,1788.9999999999873,808.0000000000069,1584.9999999999936,1198.9999999999982,,6827.000000000002
2016.04.19,-996.000000000008,789.0000000000175,769.0000000000055,628.0000000000064,297.00000000000284,1789.999999999992,825.0000000000028,1536.0000000000014,1216.9999999999986,,6855.000000000018
2016.04.19,-1027.0000000000002,800.0000000000007,792.0000000000016,751.0000000000017,297.9999999999983,1838.9999999999986,862.9999999999995,1575.9999999999934,1338.9999999999986,,7230.999999999993
2016.04.19,-996.000000000008,846.0000000000134,805.9999999999974,735.0000000000078,316.0000000000052,1879.9999999999955,862.000000000009,1591.9999999999986,1324.9999999999886,,7366.000000000007
2016.04.19,-1056.0000000000014,828.0000000000065,771.0000000000008,746.0000000000023,287.9999999999994,1800.0000000000114,847.999999999999,1578.000000000003,1309.9999999999882,,7113.000000000009
2016.04.19,-1075.0000000000036,863.9999999999981,876.0000000000048,797.0000000000033,322.00000000000006,1981.9999999999993,935.0000000000023,1674.9999999999973,1438.999999999993,,7814.999999999994
2016.04.19,-1210.0,921.0000000000163,1036.9999999999918,968.0000000000022,377.0000000000051,2266.999999999996,1078.000000000003,1894.0000000000055,1734.9999999999995,,9067.000000000018
2016.04.19,-1119.0000000000034,980.0000000000031,1015.0000000000006,924.9999999999981,409.0000000000038,2302.9999999999973,1048.0000000000018,1837.0000000000032,1674.9999999999973,,9073.0
2016.04.19,-1211.0000000000066,978.0000000000122,1075.9999999999934,944.0000000000003,391.000000000008,2382.000000000005,1137.0000000000005,1909.000000000006,1734.9999999999995,,9341.000000000018
2016.04.19,-1253.000000000004,962.0000000000184,1161.9999999999918,945.0000000000069,397.0000000000029,2492.999999999995,1222.0000000000084,1972.999999999999,1807.9999999999927,,9709.000000000011
2016.04.19,-1220.00000000001,983.0000000000006,1094.9999999999989,953.9999999999993,397.99999999999835,2424.0000000000064,1163.000000000011,1873.9999999999952,1757.9999999999955,,9428.999999999995
2016.04.19,-1173.0000000000018,947.000000000009,1126.0000000000048,909.0000000000042,391.000000000008,2419.9999999999873,1176.0000000000018,1867.999999999995,1732.99999999999,,9396.999999999996
2016.04.19,-1273.0000000000018,984.000000000007,1102.9999999999945,934.0000000000015,413.0000000000078,2430.000000000007,1146.000000000001,1838.9999999999986,1740.9999999999995,,9317.000000000016
2016.04.19,-1217.0000000000014,1011.0000000000064,1164.0000000000014,970.0000000000042,426.00000000000415,2548.000000000002,1221.0000000000036,1872.0,1818.9999999999884,,9814.00000000001
2016.04.19,-1321.0000000000055,1019.0000000000143,1189.9999999999977,1035.0000000000082,430.00000000000813,2590.0000000000036,1243.9999999999998,1926.0000000000018,1914.999999999992,,10028.00000000002
2016.04.19,-1285.0000000000027,982.0000000000161,1147.0000000000055,1014.9999999999992,417.0000000000007,2496.000000000009,1195.999999999998,1840.0000000000034,1861.9999999999948,,9670.000000000025
2016.04.19,-1292.9999999999998,1002.000000000014,1146.000000000001,1080.0000000000032,395.0000000000009,2504.9999999999955,1237.9999999999995,1884.0000000000005,1933.9999999999975,,9891.000000000013
2016.04.19,-1302.0000000000032,1002.9999999999983,1097.999999999999,1074.0000000000082,397.0000000000029,2444.999999999993,1186.9999999999977,1853.999999999999,1896.000000000001,,9651.999999999996
2016.04.19,-1392.0000000000043,1046.0000000000136,1099.9999999999943,1123.0000000000073,416.00000000000523,2503.999999999991,1197.0000000000027,1921.0000000000064,1951.9999999999982,,9867.000000000015
2016.04.19,-1439.0000000000014,1032.0000000000107,1188.999999999993,1043.000000000005,458.00000000000284,2603.999999999985,1207.9999999999984,1930.9999999999973,1922.9999999999877,,9948.999999999978
2016.04.19,-1482.0000000000055,1048.0000000000045,1200.0000000000027,1191.0000000000086,429.0000000000016,2631.0,1278.000000000006,1953.000000000003,2095.9999999999895,,10344.000000000011
2016.04.19,-1383.000000000001,936.0000000000035,1099.9999999999943,1214.0000000000039,345.0000000000064,2364.0000000000045,1200.0000000000027,1816.0000000000025,2050.9999999999877,,9643.000000000005
2016.04.19,-1405.0000000000007,975.9999999999991,1215.999999999994,1266.0000000000005,368.00000000000165,2580.999999999989,1329.0000000000077,1966.9999999999986,2193.999999999988,,10491.999999999978
2016.04.19,-1312.000000000002,981.0000000000097,1194.9999999999932,1162.0000000000075,392.9999999999989,2550.0000000000114,1269.0000000000055,1856.9999999999993,2061.9999999999977,,10157.00000000002
2016.04.19,-1241.0000000000032,1127.0000000000114,1349.9999999999943,1158.0000000000034,407.0000000000018,2941.0000000000027,1557.0000000000023,2054.000000000002,2167.9999999999923,,11521.000000000007
2016.04.19,-1150.0000000000066,1077.0000000000168,1442.9999999999977,1019.0000000000032,379.0000000000071,3003.999999999991,1650.0000000000057,2081.9999999999936,2063.9999999999927,,11568.0
2016.04.19,-1365.000000000005,1357.0000000000082,1492.999999999995,1221.0000000000055,572.0000000000058,3389.9999999999864,1655.0000000000011,2295.000000000002,2327.9999999999886,,12945.999999999989
2016.04.19,-1458.0000000000036,1485.000000000003,1555.9999999999973,1288.0000000000002,623.0000000000069,3615.000000000009,1754.000000000005,2448.999999999998,2446.9999999999886,,13759.000000000005
2016.04.19,-1422.0000000000011,1572.0000000000177,1456.9999999999936,1399.0000000000057,650.0000000000061,3586.999999999989,1689.0000000000073,2418.0000000000064,2503.999999999991,,13854.000000000016
2016.04.19,-1425.0000000000095,1528.0000000000182,1441.0000000000025,1362.0000000000077,623.0000000000069,3507.000000000005,1665.0000000000064,2494.0,2449.9999999999886,,13645.000000000025
2016.04.19,-1429.0000000000025,1594.0000000000066,1587.0000000000032,1346.0000000000027,643.0000000000047,3783.999999999992,1852.0000000000039,2606.999999999999,2533.999999999992,,14518.000000000004
2016.04.19,-1513.0000000000089,1523.0000000000077,1552.9999999999973,1329.0000000000025,653.0000000000035,3705.999999999989,1768.0000000000007,2509.0000000000005,2503.0,,14030.99999999999
2016.04.19,-1511.0000000000068,1410.0000000000002,1585.9999999999986,1240.0000000000077,583.0000000000002,3570.999999999998,1778.000000000006,2408.0000000000014,2412.999999999997,,13478.000000000002
2016.04.19,-1482.0000000000055,1484.0000000000186,1609.9999999999995,1219.0000000000034,597.0000000000031,3689.9999999999977,1849.0000000000036,2448.999999999998,2408.0000000000014,,13824.000000000022
2016.04.19,-1661.0000000000014,1557.0000000000084,1575.0000000000027,1278.0000000000014,601.000000000007,3731.999999999999,1883.0000000000098,2643.000000000001,2447.999999999993,,14056.000000000022
2016.04.19,-1612.0000000000023,1549.0000000000005,1756.0000000000002,1136.0000000000036,634.0000000000013,3969.999999999999,2013.0000000000052,2772.9999999999964,2408.0000000000014,,14627.000000000005
2016.04.19,-1634.000000000002,1377.000000000006,1831.0000000000032,1145.000000000007,543.0000000000045,3876.0000000000045,2085.000000000008,2903.9999999999964,2470.9999999999895,,14598.000000000018
2016.04.19,-1609.0000000000048,1316.0000000000061,1804.9999999999927,1122.0000000000007,513.0000000000078,3770.00000000001,2049.0000000000064,2914.0000000000014,2425.9999999999877,,14306.000000000007
2016.04.19,-1567.0000000000073,1309.0000000000045,1676.0000000000018,1144.0000000000007,514.9999999999987,3585.000000000008,1901.0000000000105,2736.000000000004,2361.9999999999945,,13661.000000000016
2016.04.19,-1502.0000000000034,1280.9999999999989,1561.9999999999977,1145.000000000007,491.0000000000081,3402.999999999992,1782.0000000000107,2638.0000000000055,2289.999999999992,,13090.000000000007
2016.04.19,-1521.0000000000057,1248.0000000000045,1614.0000000000043,1119.9999999999989,457.0000000000074,3430.000000000007,1868.000000000009,2612.9999999999995,2296.9999999999973,,13126.000000000022
2016.04.19,-1590.0000000000025,1260.0000000000166,1605.000000000004,1105.0000000000005,474.00000000000773,3430.000000000007,1841.9999999999986,2602.0000000000036,2271.9999999999914,,13000.000000000025
2016.04.19,-1681.0000000000102,1343.0000000000052,1575.9999999999934,1238.0000000000057,502.9999999999979,3478.0000000000086,1829.0000000000077,2739.999999999995,2399.9999999999914,,13425.999999999993
2016.04.19,-1671.0000000000002,1407.0000000000027,1614.999999999995,1229.0000000000023,553.0000000000035,3615.000000000009,1861.000000000004,2766.999999999996,2420.9999999999923,,13797.000000000005
2016.04.19,-1707.000000000003,1473.9999999999975,1575.9999999999934,1309.0000000000045,557.0000000000075,3633.9999999999864,1870.0000000000045,2816.0000000000027,2481.999999999999,,14010.999999999993
2016.04.19,-1719.0000000000039,1493.000000000011,1587.0000000000032,1335.0000000000084,565.0000000000044,3670.9999999999923,1883.0000000000098,2807.9999999999927,2522.9999999999964,,14146.000000000015
2016.04.19,-1707.000000000003,1533.0000000000066,1513.999999999996,1413.0000000000086,617.0000000000009,3620.0000000000045,1771.000000000001,2716.9999999999986,2563.9999999999927,,14042.000000000005
2016.04.19,-1719.0000000000039,1600.0000000000014,1510.000000000005,1440.000000000008,652.0000000000082,3693.999999999988,1767.00000000001,2748.9999999999955,2589.999999999989,,14283.000000000004
2016.04.19,-1636.9999999999995,1604.0000000000055,1468.999999999994,1367.000000000007,667.0000000000065,3663.000000000011,1747.0,2652.000000000001,2494.0,,14026.000000000025
2016.04.20,-1645.0000000000075,1626.0000000000164,1542.9999999999923,1339.0000000000014,646.0000000000022,3772.9999999999964,1849.0000000000036,2766.0000000000055,2507.9999999999955,,14405.000000000007
2016.04.20,-1653.0000000000045,1573.0000000000023,1521.000000000001,1413.0000000000086,657.0000000000076,3716.9999999999845,1795.0000000000018,2712.9999999999936,2574.9999999999886,,14310.999999999985
2016.04.20,-1583.0000000000011,1544.000000000012,1548.0000000000018,1397.0000000000039,621.0000000000049,3689.9999999999977,1819.0000000000027,2677.000000000007,2569.999999999993,,14283.000000000022
2016.04.20,-1570.0000000000048,1549.0000000000005,1501.0000000000048,1396.0000000000084,602.0000000000025,3621.9999999999854,1799.0000000000066,2557.9999999999927,2535.9999999999873,,13992.999999999984
2016.04.20,-1545.0000000000075,1558.000000000015,1501.0000000000048,1339.0000000000014,614.9999999999989,3633.00000000001,1777.000000000001,2560.0000000000023,2474.9999999999945,,13913.00000000002
2016.04.20,-1489.000000000007,1513.0000000000089,1489.999999999995,1273.0000000000018,587.0000000000042,3564.9999999999977,1776.0000000000105,2501.0000000000045,2381.0,,13597.000000000015
2016.04.20,-1449.0000000000002,1468.0000000000027,1405.0000000000011,1096.0000000000082,568.9999999999973,3391.999999999996,1666.000000000011,2406.9999999999964,2131.0,,12685.000000000013
2016.04.20,-1460.0000000000057,1499.000000000006,1408.0000000000014,1080.0000000000032,585.0000000000022,3430.000000000007,1670.0000000000018,2424.0000000000064,2111.9999999999945,,12748.000000000016
2016.04.20,-1440.000000000008,1443.0000000000166,1311.9999999999977,1124.0000000000027,536.9999999999986,3235.99999999999,1590.0000000000034,2328.0000000000027,2094.999999999999,,12225.000000000004
2016.04.20,-1419.0000000000036,1417.0000000000016,1320.999999999998,1088.0,524.0000000000023,3227.0000000000036,1602.0000000000039,2349.0000000000036,2062.999999999988,,12171.999999999996
2016.04.20,-1408.0000000000093,1321.0000000000166,1412.9999999999968,1065.0000000000048,491.0000000000081,3231.999999999999,1661.0000000000014,2334.9999999999936,2096.999999999994,,12207.000000000005
2016.04.20,-1442.00000000001,1337.0000000000105,1400.9999999999964,1095.0000000000016,484.00000000000665,3240.000000000009,1676.0000000000018,2332.999999999998,2123.9999999999955,,12248.000000000011
2016.04.20,-1379.000000000008,1260.0000000000166,1361.9999999999948,1094.0000000000061,445.0000000000065,3102.0000000000036,1626.0000000000048,2203.9999999999936,2094.999999999999,,11809.000000000018
2016.04.20,-1302.0000000000032,1306.000000000007,1254.9999999999955,1041.9999999999984,470.9999999999992,3004.9999999999955,1507.000000000005,2122.0,1963.9999999999986,,11369.999999999996
2016.04.20,-1350.0000000000068,1350.0000000000068,1325.0000000000027,1063.0000000000027,472.00000000000574,3151.0000000000105,1615.000000000009,2230.000000000004,2036.9999999999918,,11893.000000000025
2016.04.20,-1348.0000000000048,1283.0000000000118,1280.9999999999918,1031.9999999999995,446.00000000000193,3016.999999999996,1555.9999999999973,2197.999999999993,1969.9999999999989,,11434.999999999985
2016.04.20,-1269.000000000009,1240.0000000000189,1188.999999999993,1006.0000000000069,438.00000000000506,2832.999999999998,1426.0000000000018,2087.9999999999936,1881.999999999991,,10832.999999999998
2016.04.20,-1252.0000000000086,1224.000000000003,1206.9999999999936,924.9999999999981,435.0000000000076,2847.000000000008,1450.0000000000027,2093.0000000000036,1803.9999999999877,,10732.999999999995
2016.04.20,-1360.0000000000057,1257.000000000019,1168.9999999999968,995.0000000000015,457.0000000000074,2828.0000000000027,1389.00000000001,2093.0000000000036,1852.9999999999945,,10681.000000000031
2016.04.20,-1399.0000000000057,1280.9999999999989,1224.9999999999943,1005.0000000000003,468.9999999999972,2937.000000000012,1457.0000000000077,2182.0000000000023,1902.000000000001,,11059.000000000007
2016.04.20,-1433.0000000000066,1341.9999999999986,1097.999999999999,991.0000000000085,513.0000000000078,2830.999999999989,1304.000000000002,2115.9999999999995,1802.9999999999973,,10564.999999999996
2016.04.20,-1463.0000000000032,1302.0000000000032,1240.9999999999995,1000.0000000000009,478.0000000000006,2980.9999999999945,1477.0000000000039,2209.9999999999936,1908.0000000000014,,11133.999999999995
2016.04.20,-1570.0000000000048,1290.0000000000134,1250.0,1004.0000000000049,511.0000000000059,2987.9999999999995,1475.999999999999,2313.0000000000023,1913.9999999999873,,11176.000000000007
2016.04.20,-1651.0000000000025,1324.9999999999984,1275.9999999999964,1013.0000000000083,465.9999999999998,3061.0000000000073,1557.0000000000023,2376.9999999999955,1947.9999999999932,,11371.999999999996
2016.04.20,-1630.0000000000093,1405.0000000000118,1384.0000000000005,960.0000000000053,544.0,3288.9999999999873,1618.9999999999998,2456.000000000003,1955.9999999999889,,11982.999999999987
2016.04.20,-1724.0000000000034,1611.0000000000068,1501.9999999999955,1070.0000000000043,594.0000000000057,3693.000000000012,1861.000000000004,2674.9999999999973,2160.9999999999873,,13443.00000000001
2016.04.20,-1690.0000000000025,1438.000000000006,1652.9999999999916,1011.0000000000064,552.0000000000081,3699.9999999999886,1932.0000000000023,2760.9999999999955,2197.999999999993,,13554.999999999989
2016.04.20,-1623.0000000000077,1266.0000000000116,1620.999999999995,936.0000000000035,465.9999999999998,3471.0000000000036,1885.000000000005,2659.9999999999964,2095.9999999999895,,12777.999999999996
2016.04.20,-1710.0000000000005,1299.0000000000057,1650.9999999999964,1018.0000000000077,455.0000000000054,3533.999999999992,1950.0000000000027,2730.000000000004,2204.999999999998,,13132.000000000011
2016.04.20,-1700.0000000000016,1350.0000000000068,1549.9999999999973,1038.0000000000057,407.99999999999727,3453.0000000000027,1962.0000000000032,2691.999999999993,2155.999999999992,,12908.999999999996
2016.04.20,-1714.9999999999998,1483.000000000012,1572.0000000000027,991.0000000000085,474.00000000000773,3651.999999999987,2012.0000000000005,2700.9999999999936,2123.9999999999955,,13294.000000000007
2016.04.20,-1627.0000000000007,1520.0000000000102,1575.0000000000027,897.0000000000033,502.9999999999979,3682.9999999999927,1998.0000000000045,2653.9999999999964,2012.999999999991,,13215.999999999998
2016.04.20,-1520.0000000000102,1663.0000000000146,1536.9999999999918,867.0000000000067,607.0000000000019,3794.9999999999873,1918.9999999999968,2667.000000000002,1955.9999999999889,,13490.99999999998
2016.04.20,-1546.000000000003,1951.0000000000139,1243.9999999999998,940.0000000000075,760.0000000000051,3731.999999999999,1640.0000000000005,2709.9999999999936,1872.9999999999905,,13304.000000000005
2016.04.20,-1478.0000000000016,2043.000000000017,1061.9999999999977,1117.0000000000014,792.0000000000039,3569.999999999993,1450.0000000000027,2567.9999999999977,1919.9999999999875,,13044.0
2016.04.20,-1601.000000000008,2279.0000000000086,1027.000000000001,1244.0000000000007,861.0000000000007,3784.9999999999964,1503.0,2771.000000000001,2036.9999999999918,,13905.999999999993
2016.04.20,-1712.0000000000025,2136.0000000000045,1150.9999999999964,1307.0000000000025,779.0000000000075,3800.9999999999877,1644.0000000000055,3236.9999999999945,2193.999999999988,,14536.999999999985
2016.04.20,-1675.0000000000043,2159.0,1185.0000000000023,1300.0000000000011,722.0000000000005,3870.0000000000045,1793.9999999999968,3239.0000000000045,2208.999999999989,,14802.999999999993
2016.04.20,-1640.0000000000082,2263.9999999999995,1152.000000000001,1280.9999999999989,760.0000000000051,3943.000000000012,1790.0000000000064,3236.9999999999945,2158.999999999992,,14946.0
2016.04.20,-1614.0000000000043,2420.0,1197.0000000000027,1291.0000000000089,778.0000000000009,4188.999999999993,1957.9999999999984,3349.0000000000036,2205.999999999989,,15773.99999999999
2016.04.20,-1623.0000000000077,2510.0000000000123,1135.9999999999957,1343.0000000000052,846.0000000000023,4199.999999999989,1862.9999999999995,3406.000000000006,2221.999999999994,,15902.999999999996
2016.04.20,-1628.0000000000073,2638.000000000007,986.0000000000042,1422.0000000000011,827.0,4138.0000000000055,1847.0000000000084,3355.000000000004,2211.999999999989,,15797.000000000013
2016.04.20,-1659.0000000000105,2595.000000000014,1031.9999999999964,1431.0000000000045,824.0000000000025,4151.999999999987,1856.0000000000086,3477.9999999999945,2253.999999999991,,15962.999999999989
2016.04.20,-1521.0000000000057,2629.999999999999,1007.000000000005,1413.0000000000086,863.9999999999981,4157.999999999987,1799.0000000000066,3409.000000000006,2215.999999999994,,15975.0
2016.04.20,-1453.0000000000043,2689.000000000008,855.000000000004,1441.0000000000034,841.9999999999983,4014.9999999999864,1725.0000000000086,3326.999999999998,2152.000000000001,,15593.000000000004
2016.04.20,-1422.0000000000011,2515.0000000000005,825.0000000000028,1441.0000000000034,755.0000000000057,3776.0000000000105,1674.9999999999973,3266.999999999996,2134.0000000000005,,14966.000000000015
2016.04.20,-1433.0000000000066,2489.0000000000077,870.9999999999951,1444.000000000001,739.0000000000008,3814.9999999999977,1722.999999999999,3251.0000000000045,2165.999999999997,,15064.999999999996
2016.04.20,-1442.00000000001,2443.0000000000173,893.0000000000007,1389.0000000000068,740.0000000000073,3865.9999999999854,1789.0000000000014,3257.000000000005,2161.999999999992,,15097.000000000007
2016.04.21,-1468.0000000000027,2467.000000000019,908.9999999999918,1462.0000000000077,739.0000000000008,3849.9999999999945,1766.0000000000055,3275.0000000000055,2233.9999999999945,,15234.000000000016
2016.04.21,-1446.0000000000027,2383.000000000002,876.0000000000048,1402.9999999999986,711.000000000006,3741.99999999999,1719.9999999999989,3188.9999999999927,2132.9999999999955,,14710.999999999985
2016.04.21,-1466.0000000000007,2405.0000000000127,908.9999999999918,1423.0000000000075,714.0000000000035,3764.9999999999864,1731.0000000000086,3210.9999999999986,2160.9999999999873,,14852.999999999996
2016.04.21,-1472.0000000000066,2388.0000000000123,944.9999999999932,1371.0,706.0000000000066,3794.9999999999873,1767.00000000001,3222.999999999999,2134.0000000000005,,14857.000000000004
2016.04.21,-1535.0000000000086,2361.9999999999973,1042.0000000000016,1395.0000000000018,692.9999999999992,3903.9999999999964,1871.0000000000093,3319.0000000000027,2221.999999999994,,15272.999999999995
