names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,15,"['NZDUSD', 'GBPAUD']",100.0,-0.8492857142857143,B
GBPUSD,50,"['EURJPY', 'GBPUSD', 'EURCHF']",80.0,0.09665221706398176,S
EURUSD,20,['AUDJPY'],80.0,-0.43652596423184664,B
USDJPY,10,"['GBPAUD', 'EURJPY', 'GBPUSD']",80.0,-0.54,B
USDCAD,10,"['NZDUSD', 'EURGBP']",80.0,-1.0,B
NZDUSD,10,"['EURJPY', 'EURAUD', 'USDCAD', 'GBPJPY', 'NZDUSD', 'EURCHF']",80.0,0.74,S
GBPCHF,10,"['USDCHF', 'USDCAD', 'GBPJPY', 'NZDCAD', 'NZDCHF']",80.0,-0.92,B
EURCHF,10,['EURGBP'],100.0,0.5272142857142856,S
CHFJPY,10,"['EURJPY', 'CHFJPY', 'CADCHF', 'AUDCHF']",80.0,1.0,S
CADCHF,10,"['EURJPY', 'CHFJPY', 'CADCHF', 'AUDCHF']",80.0,-1.0,B
NZDCHF,20,['AUDUSD'],80.0,0.7671213231213226,S
GBPJPY,30,"['EURCAD', 'AUDJPY']",100.0,-0.40216677766677766,B
GBPCAD,20,"['GBPJPY', 'AUDUSD']",80.0,-0.44385714285714284,B
GBPAUD,15,"['AUDJPY', 'AUDUSD']",80.0,-0.6046717171717174,B
EURCAD,20,['EURGBP'],100.0,0.3020725108225107,S
EURAUD,30,['EURGBP'],100.0,0.2726864666532523,S
EURNZD,15,"['EURUSD', 'NZDCHF']",80.0,-1.0,B
CADJPY,50,"['AUDJPY', 'USDCHF', 'EURUSD']",80.0,-0.6660817030406814,B
AUDJPY,20,"['EURGBP', 'EURCAD', 'EURUSD', 'NZDCAD']",80.0,-0.5115158730158733,B
NZDJPY,10,"['USDCHF', 'AUDJPY', 'USDCAD', 'AUDUSD', 'GBPJPY']",80.0,0.98,S
AUDCAD,10,['EURNZD'],80.0,-0.99,B
NZDCAD,15,['NZDCHF'],80.0,0.46934759684759697,S
AUDNZD,10,"['NZDCHF', 'GBPJPY', 'NZDCAD', 'USDCAD']",80.0,-0.7013174603174603,B
