date,EURUSD,USDCAD,AUDUSD,NZDUSD,AUDCHF,AUDJPY,NZDCAD,empty,sum
2015.10.05,-25.00000000000835,-42.999999999993044,-17.000000000000348,-43.00000000000415,8.000000000008,-48.00000000000182,-19.00000000000235,,-187.00000000000207
2015.10.05,-35.999999999991594,-63.99999999999739,4.999999999999449,-8.000000000008,10.000000000010001,7.000000000005002,-39.00000000000014,,-124.99999999998268
2015.10.05,-100.0000000000112,-215.99999999999397,-7.9999999999968985,-94.00000000000519,49.00000000001015,-76.99999999999818,-15.999999999993797,,-461.99999999998903
2015.10.05,-49.00000000001015,-251.00000000000122,-46.999999999997044,-157.00000000000713,9.00000000000345,-76.99999999999818,50.0000000000056,,-522.0000000000047
2015.10.05,-36.999999999998145,-234.99999999998522,-30.999999999992145,-185.99999999999727,26.999999999999247,-85.99999999999852,96.00000000000719,,-451.99999999996487
2015.10.05,-12.000000000012001,-234.00000000000088,-86.99999999999264,-84.0000000000063,-69.9999999999923,-87.0000000000033,-46.00000000000159,,-620.000000000009
2015.10.05,-12.000000000012001,-78.00000000000028,-42.999999999993044,-53.999999999998494,-32.999999999994145,-64.99999999999773,23.00000000000635,,-261.9999999999893
2015.10.05,8.999999999992347,-107.99999999999699,-64.99999999999284,-75.9999999999983,-34.99999999999615,-81.00000000000307,21.999999999999797,,-333.9999999999952
2015.10.05,62.000000000006494,-69.9999999999923,81.00000000000884,-48.000000000003595,62.000000000006494,67.00000000000728,19.00000000000235,,173.00000000003556
2015.10.05,235.00000000000742,29.00000000001235,187.00000000000384,83.9999999999952,65.99999999999939,145.00000000001023,-92.00000000000318,,654.0000000000254
2015.10.05,241.00000000000233,29.999999999996696,206.00000000000617,91.99999999999208,126.99999999999933,192.99999999999784,-104.99999999999955,,783.9999999999949
2015.10.05,185.99999999999727,123.00000000000644,189.00000000000583,121.99999999999989,126.0000000000039,216.99999999999875,-85.00000000000173,,878.0000000000103
2015.10.05,150.00000000000568,140.0000000000068,143.00000000000423,49.99999999999449,86.0000000000083,174.0000000000066,21.00000000000435,,764.0000000000305
2015.10.05,49.99999999999449,195.00000000001182,123.00000000000644,64.99999999999284,115.00000000000954,183.00000000000693,39.00000000000014,,770.0000000000222
2015.10.05,70.99999999999883,124.99999999999733,143.00000000000423,95.00000000000064,123.00000000000644,216.99999999999875,-44.99999999999504,,729.0000000000113
2015.10.05,129.00000000000134,76.0000000000094,79.00000000000685,48.99999999999905,51.000000000001044,88.99999999999864,-15.999999999993797,,457.0000000000225
2015.10.05,137.9999999999937,111.00000000001664,94.00000000000519,109.99999999999899,40.00000000000669,85.00000000000796,-70.99999999999883,,507.00000000003024
2015.10.05,107.99999999999699,73.99999999999629,107.00000000000153,139.00000000000023,103.00000000000864,129.0000000000049,-134.99999999999625,,525.0000000000123
2015.10.05,160.00000000000458,172.0000000000166,147.00000000000824,168.00000000000148,152.00000000000767,204.9999999999983,-114.99999999999844,,889.0000000000385
2015.10.05,150.00000000000568,134.00000000001188,74.00000000000739,132.99999999999423,62.000000000006494,109.00000000000887,-90.0000000000012,,572.0000000000334
2015.10.05,259.0000000000092,358.00000000001387,226.99999999999943,339.99999999999585,204.00000000000418,302.99999999999727,-221.99999999999997,,1469.0000000000198
2015.10.05,280.9999999999979,329.00000000000153,256.0000000000007,444.9999999999954,243.99999999999977,415.00000000000625,-375.0000000000031,,1594.9999999999982
2015.10.05,381.0000000000091,377.0000000000051,331.0000000000035,520.9999999999936,287.0000000000039,477.00000000000387,-439.99999999999596,,1934.0000000000232
2015.10.05,380.00000000000256,408.00000000000836,348.00000000000387,490.999999999997,318.00000000000716,539.0000000000015,-380.00000000000256,,2104.0000000000177
2015.10.05,540.9999999999915,568.9999999999973,365.0000000000042,539.0000000000006,289.0000000000059,554.000000000002,-343.9999999999999,,2513.000000000001
2015.10.05,585.9999999999976,722.0000000000005,456.00000000000085,602.999999999998,345.0000000000064,743.9999999999998,-324.9999999999975,,3131.0000000000064
2015.10.05,509.99999999998823,697.9999999999986,464.00000000000887,663.999999999998,389.000000000006,713.9999999999986,-422.9999999999956,,3016.0000000000027
2015.10.05,241.00000000000233,551.0000000000126,434.000000000001,576.9999999999942,475.0000000000032,674.0000000000066,-410.9999999999947,,2541.0000000000255
2015.10.05,70.99999999999883,381.0000000000091,359.0000000000093,522.0000000000002,470.00000000000375,588.0000000000081,-441.99999999999795,,1949.0000000000316
2015.10.05,78.00000000000028,256.00000000001177,319.0000000000026,442.9999999999934,486.00000000000864,540.9999999999968,-417.99999999999613,,1705.0000000000175
2015.10.05,140.99999999999113,414.00000000000324,351.0000000000013,507.9999999999973,498.00000000000955,564.0000000000072,-402.00000000000233,,2074.0000000000073
2015.10.05,-87.99999999999919,294.0000000000165,204.00000000000418,412.00000000000125,480.0000000000027,392.0000000000101,-356.00000000000074,,1338.0000000000348
2015.10.05,-55.000000000005045,374.0000000000077,116.00000000000499,370.9999999999991,377.0000000000051,284.000000000006,-246.99999999999721,,1220.0000000000205
2015.10.05,-70.99999999999883,504.9999999999999,150.00000000000568,385.000000000002,381.0000000000091,353.00000000000864,-169.99999999999238,,1533.000000000034
