date,EURUSD,USDCAD,AUDUSD,NZDUSD,AUDCHF,AUDJPY,NZDCAD,empty,sum
2015.10.05,-26.999999999999247,-63.99999999999739,-44.99999999999504,-72.0000000000054,-51.99999999999649,-69.00000000000261,-24.999999999997247,,-353.99999999999346
2015.10.05,-39.00000000001125,-70.99999999999883,-36.999999999998145,-62.000000000006494,-58.99999999999794,-66.0000000000025,-39.00000000000014,,-373.00000000001535
2015.10.05,-130.0000000000079,-224.000000000002,-18.999999999991246,-102.00000000000209,23.00000000000635,-79.9999999999983,-46.00000000000159,,-577.9999999999968
2015.10.05,-102.00000000000209,-261.0000000000001,-49.99999999999449,-161.00000000000003,7.0000000000014495,-106.99999999999932,-29.999999999996696,,-703.9999999999912
2015.10.05,-73.99999999999629,-253.99999999999866,-60.99999999999994,-209.9999999999991,-4.999999999999449,-112.99999999999955,38.0000000000047,,-678.9999999999883
2015.10.05,-51.000000000001044,-271.99999999998334,-117.00000000000044,-194.0000000000053,-92.99999999999864,-159.9999999999966,-46.00000000000159,,-932.9999999999869
2015.10.05,-42.0000000000087,-258.99999999998704,-124.99999999999733,-94.00000000000519,-95.00000000000064,-153.99999999999636,-115.99999999999389,,-884.9999999999892
2015.10.05,-48.000000000003595,-127.99999999999478,-107.99999999999699,-146.00000000000168,-104.99999999999955,-149.99999999999147,-2.999999999997449,,-687.9999999999856
2015.10.05,-1.0000000000065512,-109.00000000000354,-65.99999999999939,-126.99999999999933,-39.999999999995595,-90.99999999999397,-63.00000000000195,,-497.00000000000034
2015.10.05,48.000000000003595,-79.99999999999119,52.000000000007596,-92.99999999999864,26.999999999999247,30.000000000001137,-104.99999999999955,,-120.99999999997779
2015.10.05,167.9999999999904,17.000000000000348,185.00000000000182,61.999999999995396,64.0000000000085,136.0000000000099,-171.99999999999437,,460.000000000012
2015.10.05,180.0000000000024,22.0000000000109,189.00000000000583,41.000000000002146,119.00000000000244,171.99999999999704,-125.99999999999278,,597.000000000028
2015.10.05,110.99999999999443,87.00000000001484,126.0000000000039,34.000000000000696,77.00000000000485,142.00000000001012,-85.00000000000173,,492.00000000002717
2015.10.05,48.000000000003595,134.00000000001188,121.00000000000443,32.999999999994145,80.00000000000229,161.00000000000136,11.00000000000545,,588.0000000000232
2015.10.05,18.0000000000069,124.99999999999733,109.99999999999899,54.999999999993946,100.00000000000009,138.00000000000523,-68.00000000000139,,478.00000000000114
2015.10.05,49.99999999999449,73.99999999999629,69.00000000000794,46.999999999997044,18.0000000000069,69.00000000000261,-70.99999999999883,,256.0000000000065
2015.10.05,117.99999999999588,75.00000000000284,43.999999999999595,36.999999999998145,-5.999999999994898,-12.000000000000455,-119.00000000000244,,136.9999999999987
2015.10.05,99.99999999998899,70.99999999999883,63.00000000000195,83.9999999999952,-4.999999999999449,24.00000000000091,-187.9999999999993,,148.99999999998718
