date,USDCHF,GBPUSD,EURUSD,USDCAD,GBPCHF,EURCHF,CADCHF,AUDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,NZDJPY,AUDCAD,empty,sum
2019.06.03,-2.999999999997449,-106.99999999999044,-48.000000000003595,-8.000000000008,-173.00000000000094,-9.999999999998899,-65.00000000000395,-40.00000000000669,-6.0000000000060005,-32.00000000001069,-127.00000000001043,-38.99999999998904,-84.99999999999375,-51.000000000001044,-10.000000000005116,-65.99999999999939,,-870.0000000000256
2019.06.03,-30.999999999981043,-43.999999999999595,-31.000000000003247,-22.0000000000109,-127.99999999999478,-49.99999999999449,-104.00000000000409,-30.000000000007798,-43.00000000000415,66.0000000000025,-43.999999999999595,38.0000000000047,-78.99999999999352,-39.00000000001125,41.99999999998738,-76.99999999999375,,-576.0000000000036
2019.06.03,31.000000000003247,12.000000000012001,30.999999999981043,-52.000000000007596,-130.0000000000079,-69.9999999999923,-50.0000000000056,-76.0000000000094,-60.00000000000449,4.9999999999954525,15.999999999993797,113.00000000000753,-66.99999999999307,36.999999999998145,25.99999999999625,-24.999999999997247,,-259.0000000000302
2019.06.03,104.00000000001519,29.999999999996696,43.999999999999595,-79.00000000000685,-133.99999999998968,-76.99999999999375,21.999999999999797,-82.99999999999974,-52.000000000007596,7.000000000005002,121.99999999999989,188.00000000001037,19.000000000005457,127.99999999999478,31.999999999996476,-5.999999999994898,,265.00000000003075
2019.06.03,155.00000000000514,46.999999999997044,58.99999999998684,-52.99999999999194,-134.99999999999625,-80.99999999999774,58.99999999999794,-95.00000000000064,-53.00000000000304,24.00000000000091,141.99999999999767,187.00000000000384,-75.9999999999934,150.99999999999002,40.99999999999682,-17.000000000000348,,354.99999999999284
2019.06.03,166.00000000001057,39.00000000001125,58.99999999998684,-34.000000000000696,-153.00000000000313,-95.999999999985,56.99999999999594,-113.00000000000753,-58.000000000002494,42.00000000000159,117.99999999999588,245.99999999999068,-46.999999999997044,136.99999999998712,21.99999999999136,-46.999999999997044,,337.9999999999783
2019.06.03,166.00000000001057,83.9999999999952,78.99999999998464,-39.00000000001125,-103.99999999999298,-75.99999999998718,22.999999999995246,-119.00000000000244,-38.0000000000047,90.99999999997976,147.99999999999258,96.99999999999153,-128.0000000000001,133.00000000000534,24.00000000000091,-46.999999999997044,,293.9999999999601
2019.06.03,203.00000000000873,151.00000000001222,129.99999999998568,26.999999999999247,-106.00000000000608,-92.00000000000318,38.0000000000047,-30.000000000007798,-41.000000000002146,180.99999999998317,143.99999999998857,106.99999999999044,-191.0000000000025,119.00000000000244,152.9999999999916,57.00000000000705,,849.9999999999523
2019.06.03,204.00000000000418,150.00000000000568,107.99999999999699,52.000000000007596,-109.00000000000354,-95.999999999985,32.999999999994145,-37.00000000000925,-21.999999999999797,182.99999999999272,123.99999999999079,89.00000000000574,-153.99999999999636,82.99999999998863,140.99999999999113,31.000000000003247,,779.9999999999869
2019.06.03,233.00000000000543,177.00000000000495,142.99999999998204,87.99999999999919,-150.00000000000568,-112.99999999998533,-11.00000000000545,-60.99999999999994,-42.0000000000087,132.000000000005,61.99999999998429,-93.99999999999409,-149.0000000000009,66.99999999999484,125.0,31.000000000003247,,437.99999999997885
2019.06.03,240.00000000000688,173.00000000000094,176.99999999998272,175.99999999999838,-177.00000000000495,-122.99999999998423,-4.999999999999449,-6.0000000000060005,-52.000000000007596,121.99999999998568,5.999999999994898,-63.99999999999739,-144.00000000000546,41.000000000002146,175.99999999998772,58.000000000002494,,597.9999999999569
2019.06.03,318.00000000000716,198.00000000000927,192.99999999999872,224.99999999998633,-185.99999999999727,-127.99999999999478,24.999999999997247,13.999999999991797,-55.000000000005045,133.99999999998613,-7.0000000000014495,-178.99999999999582,-105.00000000000398,24.999999999986144,182.99999999999272,87.00000000000374,,741.999999999961
2019.06.03,354.0000000000099,225.99999999999287,200.00000000000017,225.99999999999287,-245.99999999999068,-198.99999999999363,39.00000000000014,-4.999999999999449,-48.000000000003595,115.99999999998545,7.0000000000014495,-202.9999999999976,-75.9999999999934,36.999999999998145,171.99999999999704,126.99999999999933,,726.9999999999989
2019.06.03,337.0000000000095,212.00000000001216,187.99999999998818,224.99999999998633,-239.00000000001143,-194.99999999998963,38.0000000000047,-19.00000000000235,-36.0000000000027,129.99999999999545,24.999999999986144,-106.00000000000608,-81.00000000000307,25.999999999992696,166.99999999998738,104.00000000000409,,775.9999999999513
2019.06.03,352.00000000000784,161.00000000001114,173.00000000000094,209.9999999999991,-272.99999999998994,-197.99999999998707,51.000000000001044,-20.0000000000089,-55.000000000005045,43.99999999998272,-19.00000000001345,-137.9999999999937,-69.99999999999318,21.999999999988695,152.00000000000102,95.99999999999609,,487.99999999999727
2019.06.03,338.00000000000495,117.99999999999588,115.99999999998278,197.00000000000273,-306.9999999999906,-241.99999999998667,63.00000000000195,-45.000000000006146,-72.0000000000054,-63.0000000000166,-60.99999999999994,-164.99999999999292,-13.00000000000523,-33.00000000001635,101.99999999998965,68.99999999999685,,1.9999999999549516
2019.06.03,331.0000000000146,117.99999999999588,114.99999999999844,187.00000000000384,-306.9999999999906,-242.99999999999324,31.000000000003247,-43.00000000000415,-43.999999999999595,-62.00000000001182,-96.00000000000719,-164.99999999999292,-15.000000000000568,-68.00000000000139,102.99999999999443,36.999999999998145,,-120.99999999999298
2019.06.03,245.0000000000063,80.99999999999774,93.99999999999409,225.99999999999287,-252.0000000000078,-192.99999999999872,-28.000000000005798,-13.00000000000745,-51.000000000001044,49.99999999998295,-163.00000000000205,-195.9999999999962,-36.99999999999193,-110.00000000001009,152.9999999999916,14.999999999998348,,-179.00000000005713
2019.06.03,245.0000000000063,15.999999999993797,46.999999999997044,173.00000000000094,-310.9999999999946,-214.00000000000307,-29.999999999996696,-21.999999999999797,-82.00000000000429,31.999999999982265,-212.99999999999653,-231.0000000000034,-58.9999999999975,-133.00000000000534,166.99999999998738,18.0000000000069,,-597.0000000000266
2019.06.03,148.00000000001478,-31.999999999987594,-46.0000000000127,79.99999999999119,-310.0000000000103,-242.99999999999324,-43.999999999999595,-43.00000000000415,-70.0000000000034,61.00000000000705,-195.00000000001182,-171.00000000001003,-125.0,-170.00000000000347,189.99999999999773,18.0000000000069,,-952.0000000000185
2019.06.03,176.0000000000095,15.999999999993797,-30.0000000000189,66.99999999999484,-417.0000000000007,-414.9999999999876,-4.000000000004,-145.00000000000622,-4.000000000004,40.99999999999682,-53.999999999998494,-66.99999999999484,-63.00000000000239,-127.99999999999478,175.99999999998772,31.000000000003247,,-820.000000000026
2019.06.03,366.00000000001074,110.99999999999443,-6.000000000017103,-9.999999999998899,-497.99999999999847,-570.9999999999882,126.0000000000039,-253.0000000000032,12.999999999996348,79.00000000000773,21.999999999988695,-36.999999999998145,-36.99999999999193,-60.99999999999994,199.99999999998863,70.0000000000034,,-486.00000000000205
2019.06.03,447.0000000000085,141.00000000001333,13.999999999980695,1.999999999990898,-421.0000000000047,-504.9999999999999,224.9999999999974,-214.99999999999852,40.99999999999105,212.99999999999386,160.99999999998892,15.999999999993797,-78.00000000000296,-5.999999999994898,243.99999999999977,94.00000000000519,,372.9999999999624
2019.06.03,426.00000000000415,117.00000000001154,53.999999999998494,-52.000000000007596,-446.9999999999974,-419.9999999999982,209.9999999999991,-159.00000000000912,-57.00000000000705,106.99999999999932,144.99999999999514,-120.99999999999334,-128.0000000000001,72.99999999998974,234.99999999999943,158.99999999999804,,141.9999999999822
2019.06.03,332.00000000001006,66.99999999999484,92.99999999998754,35.999999999991594,-482.00000000000466,-343.00000000000443,92.99999999999864,-111.00000000000554,-103.00000000000864,108.99999999998045,1.999999999990898,-208.99999999999253,-171.99999999999704,5.999999999994898,306.99999999998795,134.0000000000008,,-241.00000000007515
2019.06.03,190.0000000000124,99.00000000000463,46.999999999997044,109.99999999998789,-290.9999999999968,-239.99999999999577,-17.999999999995797,-12.000000000000899,-38.0000000000047,204.99999999998408,-28.000000000005798,-180.0000000000024,-173.00000000000182,-56.99999999999594,334.99999999999375,119.00000000000244,,67.99999999998232
2019.06.03,171.00000000001003,127.99999999999478,82.99999999998863,157.00000000000713,-107.99999999999699,-112.99999999998533,-68.00000000000139,90.99999999999665,-48.99999999999905,280.00000000000114,-53.00000000001415,-249.99999999999466,-203.99999999999352,-68.00000000000139,382.99999999999557,131.00000000000333,,511.0000000000109
2019.06.03,193.00000000000983,144.99999999999514,133.99999999998968,194.99999999998963,-137.00000000000932,-92.00000000000318,-55.000000000005045,91.99999999999208,-71.00000000000995,258.99999999998613,-46.999999999997044,-262.999999999991,-221.9999999999942,-29.999999999996696,400.99999999999625,131.00000000000333,,632.9999999999555
2019.06.03,250.00000000000577,-4.000000000004,183.99999999998417,201.99999999999108,-398.9999999999938,-144.99999999999514,-17.999999999995797,62.99999999999084,-197.00000000000273,120.00000000000455,-249.00000000001032,-523.0000000000068,-316.0000000000025,-4.000000000004,394.999999999996,146.00000000000168,,-495.0000000000409
2019.06.03,236.00000000001398,-194.0000000000053,132.99999999998312,171.99999999999437,-480.99999999999807,-114.99999999999844,-34.99999999999615,100.99999999999554,-286.00000000000847,-26.00000000001046,-490.999999999997,-751.9999999999972,-352.99999999999443,-31.000000000003247,430.9999999999974,153.99999999999858,,-1537.000000000026
2019.06.03,272.00000000000557,-167.9999999999904,158.99999999999804,184.00000000000637,-571.0000000000103,-160.99999999998892,7.0000000000014495,35.999999999991594,-326.9999999999995,-6.000000000000227,-480.00000000001376,-740.0000000000073,-367.00000000000443,-1.0000000000065512,431.99999999998795,160.00000000000458,,-1571.0000000000257
2019.06.03,307.00000000001285,-102.00000000000209,259.9999999999936,241.00000000000233,-567.9999999999907,-119.99999999998678,-28.000000000005798,43.999999999999595,-336.00000000000296,-46.999999999997044,-483.0000000000112,-758.9999999999985,-390.00000000000057,43.999999999999595,443.9999999999884,151.9999999999966,,-1341.0000000000027
2019.06.03,225.00000000000853,-116.00000000000499,201.99999999999108,201.99999999999108,-434.000000000001,-55.99999999998939,-65.99999999999939,68.00000000000139,-306.00000000000625,56.99999999998795,-439.0000000000116,-661.0000000000005,-426.00000000000193,-8.000000000008,390.00000000000057,104.99999999999955,,-1263.0000000000427
2019.06.03,232.00000000000998,-58.99999999998684,282.9999999999888,201.99999999999108,-439.99999999999596,-34.99999999998504,-60.00000000000449,27.999999999994696,-314.0000000000032,108.99999999998045,-434.000000000001,-536.0000000000032,-498.00000000000466,70.99999999999883,399.9999999999915,82.99999999999974,,-968.0000000000293
