date,USDCHF,USDCAD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPCAD,EURAUD,EURNZD,CADJPY,AUDCAD,NZDCAD,empty,sum
2021.06.21,-243.00000000000432,42.0000000000087,-215.00000000000963,-103.99999999999298,-34.000000000006025,-184.99999999999073,-329.00000000000153,-404.99999999999983,-243.99999999999977,297.0000000000139,-418.9999999999916,-380.9999999999869,-301.9999999999925,-473.0000000000012,-470.9999999999992,,-3465.999999999954
2021.06.21,-251.99999999999667,95.00000000000064,-209.00000000001472,-112.99999999998533,-33.00000000000125,-191.99999999999218,-309.99999999999915,-440.00000000000705,-234.00000000000088,337.0000000000095,-373.99999999998545,-442.9999999999934,-308.9999999999975,-394.00000000000546,-505.99999999999534,,-3376.9999999999645
2021.06.21,-270.99999999999903,-80.99999999999774,-191.00000000000784,-89.99999999999008,-265.00000000000057,-170.99999999999892,-266.999999999995,-404.99999999999983,-245.99999999999068,398.9999999999938,-262.999999999991,-373.00000000000114,-240.99999999999966,-353.0000000000033,-468.00000000000176,,-3285.9999999999827
2021.06.21,-287.0000000000039,-175.99999999999838,-123.00000000000644,-76.99999999999375,-393.0000000000007,-107.00000000000153,-165.00000000000404,-367.0000000000062,-265.99999999999955,425.0000000000087,-61.99999999998429,-299.99999999998914,26.00000000001046,-319.99999999999807,-517.0000000000008,,-2708.9999999999677
2021.06.21,-261.99999999999557,-147.99999999999258,-134.00000000001188,-95.00000000000064,-364.0000000000043,-85.99999999999719,-161.99999999999548,-339.0000000000004,-284.9999999999908,466.00000000001086,-29.999999999996696,-215.99999999999397,56.000000000011596,-326.9999999999995,-502.9999999999979,,-2428.9999999999545
2021.06.21,-341.0000000000024,-156.99999999998494,-181.00000000000892,-161.99999999999548,-442.0000000000073,-118.99999999999133,-163.99999999999747,-336.00000000000296,-288.9999999999948,472.00000000000574,29.999999999996696,-109.00000000000354,81.00000000000307,-307.0000000000017,-459.99999999999375,,-2483.9999999999795
2021.06.21,-312.9999999999966,-200.00000000000017,-159.00000000002024,-151.9999999999966,-348.0000000000132,-85.99999999999719,-148.99999999999915,-323.0000000000066,-288.9999999999948,534.9999999999966,97.00000000001374,-51.000000000001044,96.00000000000364,-302.0000000000023,-459.99999999999375,,-2104.0000000000077
2021.06.21,-295.99999999999625,-207.00000000000162,-135.00000000001845,-144.99999999999514,-329.00000000000773,-46.999999999997044,-165.9999999999995,-311.00000000000574,-322.9999999999955,563.0000000000024,36.999999999998145,-52.99999999999194,80.0000000000125,-404.99999999999983,-529.9999999999972,,-2266.9999999999927
2021.06.21,-229.00000000000142,-136.00000000000279,-176.00000000002058,-168.99999999999693,-227.00000000000387,-90.0000000000012,-209.9999999999991,-375.0000000000031,-315.9999999999941,509.00000000000387,-38.99999999998904,-200.00000000000017,-125.99999999999056,-416.00000000000523,-539.999999999996,,-2740.0000000000005
2021.06.21,-204.99999999999963,-18.999999999991246,-195.00000000001182,-190.00000000000128,-119.00000000001398,-121.99999999999989,-202.9999999999976,-407.0000000000018,-325.99999999999295,449.0000000000105,-2.999999999997449,-235.99999999999176,-138.9999999999958,-338.00000000000495,-530.9999999999926,,-2583.9999999999827
2021.06.21,-353.99999999999875,-275.9999999999874,-299.00000000000483,-177.99999999998929,-269.00000000000546,-80.99999999999774,-131.99999999999878,-312.00000000000114,-261.0000000000001,646.0000000000132,130.0000000000079,-52.99999999999194,-89.9999999999892,-306.00000000000625,-504.9999999999999,,-2339.99999999995
2021.06.21,-321.0000000000046,-220.99999999998232,-313.00000000000773,-215.99999999999397,-195.0000000000074,-62.99999999999084,-177.00000000000495,-345.0000000000064,-253.99999999999866,751.9999999999972,113.00000000000753,-18.999999999991246,-163.99999999998727,-414.9999999999987,-546.000000000002,,-2383.999999999971
2021.06.21,-170.99999999999892,-136.99999999998712,-335.00000000001864,-222.99999999999542,19.99999999999602,-54.999999999993946,-126.0000000000039,-318.00000000000716,-246.99999999999721,855.0000000000058,199.00000000001583,5.000000000010552,-134.9999999999909,-361.9999999999957,-539.999999999996,,-1569.9999999999568
2021.06.21,-148.0000000000037,-31.999999999987594,-311.0000000000168,-231.0000000000034,6.999999999990791,-41.9999999999976,-92.99999999999864,-280.9999999999979,-261.0000000000001,808.0000000000088,312.00000000000114,146.00000000000168,-137.00000000000045,-282.99999999999994,-478.0000000000006,,-1024.0000000000045
2021.06.21,-126.99999999999933,4.000000000004,-555.0000000000166,-234.00000000000088,19.99999999999602,-176.99999999999383,-209.00000000000364,-403.0000000000089,-245.99999999999068,815.9999999999945,51.000000000001044,-157.99999999999147,-430.9999999999974,-321.0000000000046,-490.00000000000153,,-2460.0000000000127
2021.06.21,-126.0000000000039,243.99999999999977,-607.0000000000019,-265.0000000000041,180.99999999999739,-223.99999999999088,-214.99999999999852,-397.99999999999835,-119.99999999999788,798.0000000000098,79.00000000000685,-127.99999999999478,-475.9999999999991,-268.0000000000016,-449.9999999999948,,-1974.999999999972
2021.06.21,-144.99999999999514,277.00000000001614,-614.0000000000034,-295.0000000000008,181.99999999998795,-230.99999999999233,-221.00000000000452,-391.000000000008,-156.99999999999602,737.9999999999942,97.9999999999981,-49.99999999999449,-474.9999999999943,-234.99999999999633,-385.000000000002,,-1903.999999999991
2021.06.21,-148.99999999999915,246.99999999999721,-696.0000000000077,-255.00000000000523,161.99999999999193,-244.99999999999523,-224.9999999999974,-352.00000000000784,-95.99999999999609,812.0000000000127,35.00000000000725,-9.999999999998899,-516.9999999999959,-243.00000000000432,-329.999999999997,,-1861.999999999996
2021.06.21,-117.00000000000044,268.0000000000016,-663.0000000000135,-241.00000000000233,195.99999999999795,-242.99999999999324,-273.000000000001,-403.0000000000089,-29.999999999996696,832.9999999999949,-85.99999999998609,-150.00000000000568,-526.9999999999868,-322.00000000000006,-424.00000000000216,,-2182.0000000000023
2021.06.21,-124.99999999999733,328.00000000001717,-734.0000000000124,-219.99999999999798,177.99999999999727,-290.00000000000136,-263.99999999999756,-396.00000000000745,-29.999999999996696,760.0000000000051,-95.999999999985,-137.9999999999937,-538.9999999999873,-268.0000000000016,-398.9999999999938,,-2232.9999999999523
2021.06.21,-151.00000000000114,368.00000000001273,-665.0000000000044,-214.00000000000307,160.99999999998715,-314.99999999999864,-256.99999999999613,-377.0000000000051,-42.999999999993044,622.0000000000115,-75.99999999998718,-119.00000000000244,-579.9999999999983,-246.00000000000176,-334.00000000000097,,-2225.999999999981
2021.06.21,-127.99999999999478,375.0000000000142,-602.0000000000136,-191.99999999999218,202.99999999998875,-317.0000000000006,-229.00000000000142,-363.0000000000022,-45.99999999999049,568.000000000013,-48.99999999998794,-114.99999999999844,-603.9999999999992,-178.00000000000037,-295.99999999999625,,-1972.9999999999618
2021.06.21,-105.99999999999498,449.0000000000105,-677.0000000000165,-226.99999999999943,262.999999999991,-346.9999999999973,-239.99999999999577,-399.0000000000049,-34.99999999999615,537.0000000000097,-11.999999999989797,-150.00000000000568,-750.0,-112.000000000001,-273.9999999999965,,-2079.999999999987
2021.06.21,-70.0000000000034,524.0000000000133,-692.0000000000038,-226.99999999999943,378.9999999999907,-336.9999999999984,-207.00000000000162,-362.00000000000676,-60.99999999999994,605.0000000000111,62.000000000006494,-72.99999999998974,-833.999999999989,-82.99999999999974,-249.99999999999466,,-1625.999999999965
2021.06.21,14.999999999998348,663.999999999998,-774.000000000008,-258.0000000000027,492.999999999995,-388.9999999999949,-249.99999999999466,-389.000000000006,-40.99999999999105,563.0000000000024,0.0,-87.99999999999919,-922.9999999999876,-121.00000000000443,-251.00000000000122,,-1748.9999999999961
2021.06.21,102.99999999999754,678.0000000000008,-632.0000000000103,-166.99999999998383,558.9999999999975,-284.9999999999908,-227.99999999999488,-360.0000000000048,6.0000000000060005,544.0000000000111,-105.99999999998388,-170.00000000000347,-891.9999999999959,-180.99999999999784,-290.00000000000136,,-1420.999999999954
2021.06.21,136.99999999999824,714.0000000000147,-610.0000000000216,-96.99999999999153,621.9999999999999,-309.99999999999915,-151.9999999999966,-316.0000000000052,24.000000000001798,588.0000000000107,-27.999999999983594,-190.00000000000128,-893.0000000000007,-95.00000000000064,-243.99999999999977,,-849.9999999999746
2021.06.21,112.000000000001,775.9999999999989,-649.0000000000107,-82.00000000000429,608.9999999999947,-358.9999999999982,-175.99999999999838,-346.0000000000019,87.99999999999919,564.9999999999933,-73.99999999999629,-229.99999999999687,-973.9999999999895,-41.9999999999976,-212.99999999999653,,-995.0000000000032
2021.06.21,131.00000000000333,878.000000000001,-661.0000000000005,-75.99999999998718,626.9999999999953,-361.9999999999957,-192.00000000000327,-360.0000000000048,81.00000000000884,547.999999999993,-119.00000000000244,-269.9999999999925,-953.9999999999935,-9.999999999998899,-195.9999999999962,,-934.9999999999734
2021.06.21,160.00000000000458,902.0000000000028,-666.000000000011,-90.99999999999665,635.9999999999957,-354.9999999999942,-195.9999999999962,-370.00000000000364,84.0000000000063,608.9999999999928,-117.99999999999588,-289.9999999999903,-950.9999999999934,-65.00000000000395,-227.99999999999488,,-938.999999999978
2021.06.21,197.00000000000273,883.0000000000116,-674.000000000019,-85.99999999998609,685.9999999999928,-329.999999999997,-221.99999999999997,-367.0000000000062,92.00000000000318,653.999999999999,-185.99999999999727,-312.00000000000114,-964.9999999999892,-112.99999999999643,-253.99999999999866,,-996.9999999999818
2021.06.21,177.00000000000495,934.9999999999969,-740.0000000000073,-82.99999999998863,736.9999999999948,-362.99999999999113,-234.99999999999633,-380.999999999998,123.00000000000644,662.000000000007,-214.99999999998744,-324.9999999999975,-1045.9999999999923,-94.00000000000519,-249.99999999999466,,-1097.9999999999486
2021.06.21,165.9999999999995,940.0000000000075,-733.0000000000059,-75.99999999998718,746.9999999999999,-378.00000000000057,-253.0000000000032,-394.00000000000546,151.00000000000114,639.0000000000118,-280.9999999999979,-385.99999999999744,-1061.9999999999977,-85.00000000000173,-222.99999999999542,,-1227.9999999999725
2021.06.21,163.99999999999747,955.0000000000169,-736.0000000000033,-73.99999999999629,738.9999999999901,-395.0000000000009,-251.99999999999667,-387.99999999999943,167.00000000000603,615.9999999999943,-273.9999999999965,-390.0000000000015,-1066.9999999999932,-87.99999999999919,-217.0000000000005,,-1239.9999999999827
2021.06.21,168.00000000000148,984.000000000007,-728.0000000000175,-58.99999999998684,746.9999999999999,-390.0000000000015,-258.0000000000027,-386.0000000000086,161.00000000000003,617.0000000000009,-287.9999999999994,-385.99999999999744,-1103.999999999999,-100.00000000000009,-200.99999999999562,,-1222.9999999999993
2021.06.21,202.9999999999976,931.0000000000151,-699.0000000000052,-56.99999999999594,817.9999999999978,-358.9999999999982,-224.000000000002,-343.9999999999999,139.00000000000023,652.0000000000082,-248.00000000000378,-268.0000000000016,-1093.999999999994,-114.00000000000298,-187.9999999999993,,-851.999999999984
2021.06.21,200.00000000000017,951.9999999999973,-663.0000000000135,-63.99999999999739,819.9999999999932,-353.99999999999875,-238.0000000000049,-308.00000000000824,120.00000000000898,607.0000000000019,-227.99999999998377,-197.00000000000273,-1096.999999999994,-114.00000000000298,-159.9999999999935,,-723.9999999999982
2021.06.21,200.00000000000017,938.0000000000166,-693.0000000000102,-68.00000000000139,801.9999999999925,-375.9999999999986,-258.9999999999981,-325.00000000000864,130.0000000000079,594.0000000000057,-280.9999999999979,-182.99999999999983,-1137.0000000000005,-129.9999999999968,-168.00000000000148,,-955.9999999999906
2021.06.22,231.99999999999886,980.0000000000031,-660.0000000000161,-18.999999999991246,751.9999999999953,-314.99999999999864,-192.00000000000327,-277.000000000005,163.00000000000205,595.9999999999966,-282.0000000000045,-550.000000000006,-1098.9999999999895,-48.99999999999905,-137.9999999999937,,-858.0000000000116
2021.06.22,234.00000000000088,989.0000000000176,-666.000000000011,-31.000000000003247,794.9999999999875,-304.9999999999997,-187.9999999999993,-282.99999999999994,176.0000000000095,672.0000000000059,-255.99999999998957,-330.9999999999924,-1075.9999999999934,-60.99999999999994,-124.99999999999733,,-455.99999999996464
2021.06.22,226.00000000000398,943.000000000005,-687.9999999999998,-58.000000000002494,795.9999999999923,-329.999999999997,-236.99999999999832,-311.00000000000574,152.00000000000767,672.0000000000059,-266.999999999995,-323.0000000000066,-1077.9999999999886,-138.00000000000477,-180.99999999999784,,-821.9999999999812
2021.06.22,185.99999999999727,904.0000000000159,-706.0000000000066,-65.99999999998829,801.9999999999925,-334.00000000000097,-248.99999999999923,-342.000000000009,148.99999999999915,710.0000000000106,-262.999999999991,-239.99999999999577,-1056.999999999988,-134.99999999999625,-204.99999999999963,,-845.9999999999591
2021.06.22,163.99999999999747,869.0000000000086,-709.0000000000041,-70.99999999999883,795.9999999999923,-329.999999999997,-256.0000000000007,-341.0000000000024,143.00000000000423,726.0000000000044,-268.9999999999859,-229.99999999999687,-1046.999999999997,-141.00000000000225,-200.99999999999562,,-896.9999999999739
2021.06.22,149.99999999999457,885.0000000000025,-706.0000000000066,-92.99999999998754,821.9999999999885,-344.99999999999534,-275.000000000003,-364.00000000000875,134.0000000000008,695.0000000000011,-296.9999999999917,-248.99999999998812,-1100.999999999999,-165.00000000000404,-214.99999999999852,,-1123.9999999999955
2021.06.22,138.00000000000477,822.0000000000116,-697.0000000000143,-88.99999999998354,693.9999999999884,-337.99999999999386,-219.00000000000253,-306.00000000000625,108.00000000000809,672.0000000000059,-150.99999999999002,-106.99999999999044,-1068.9999999999884,-70.0000000000034,-143.9999999999997,,-755.9999999999536
2021.06.22,100.99999999999554,767.0000000000066,-670.000000000015,-104.99999999999955,604.9999999999898,-330.9999999999924,-190.99999999999673,-301.0000000000068,89.00000000000574,653.999999999999,-72.99999999998974,-73.99999999999629,-959.9999999999937,-48.99999999999905,-143.9999999999997,,-681.9999999999924
2021.06.22,53.00000000000304,763.0000000000026,-665.0000000000044,-106.99999999999044,605.9999999999945,-361.0000000000002,-185.00000000000182,-321.0000000000046,72.0000000000054,587.0000000000042,-56.99999999999594,-130.99999999999224,-939.9999999999977,-24.000000000001798,-153.99999999999858,,-863.999999999978
2021.06.22,70.0000000000034,770.000000000004,-646.0000000000132,-107.99999999999699,596.9999999999942,-345.99999999999073,-170.00000000000347,-277.000000000005,69.00000000000794,583.0000000000002,-25.999999999992696,-1.999999999990898,-950.9999999999934,-2.999999999997449,-95.99999999999609,,-535.9999999999702
2021.06.22,82.99999999999974,807.0000000000022,-687.0000000000153,-106.99999999999044,686.9999999999976,-354.9999999999942,-153.00000000000313,-300.0000000000003,86.0000000000083,600.0000000000006,12.999999999996348,-69.9999999999923,-1062.9999999999882,14.000000000002899,-121.99999999999989,,-566.9999999999761
2021.06.22,53.999999999998494,801.0000000000073,-770.000000000004,-153.00000000000313,732.9999999999899,-384.9999999999909,-146.99999999999713,-309.99999999999915,101.00000000000664,652.0000000000082,41.000000000002146,-73.99999999999629,-1094.9999999999989,46.999999999997044,-117.00000000000044,,-621.9999999999801
2021.06.22,80.00000000000229,811.0000000000061,-714.0000000000147,-148.99999999999915,729.9999999999898,-365.99999999999966,-97.00000000000264,-282.0000000000045,96.00000000000719,651.0000000000016,217.0000000000005,48.000000000003595,-1077.9999999999886,127.99999999999478,-71.99999999999429,,3.0000000000023164
2021.06.22,104.00000000000409,872.0000000000061,-701.0000000000183,-140.99999999999113,799.9999999999972,-365.99999999999966,-75.9999999999983,-263.0000000000021,74.00000000000739,612.9999999999969,251.00000000000122,85.00000000000173,-1109.9999999999995,151.00000000000114,-53.999999999998494,,239.00000000000833
2021.06.22,82.00000000000429,860.0000000000163,-706.0000000000066,-143.99999999998857,774.9999999999915,-376.99999999999403,-139.00000000000023,-318.00000000000716,78.00000000000028,590.0000000000016,100.0000000000112,-48.99999999998794,-1087.9999999999939,75.9999999999983,-109.99999999999899,,-369.99999999995407
2021.06.22,46.999999999997044,832.0000000000105,-711.0000000000172,-141.99999999999767,775.9999999999962,-383.99999999999545,-151.9999999999966,-314.0000000000032,86.0000000000083,605.9999999999955,52.000000000007596,-68.99999999998573,-1084.9999999999936,66.99999999999484,-109.99999999999899,,-500.99999999997846
2021.06.22,-31.999999999998696,750.0000000000063,-733.0000000000059,-168.99999999999693,694.9999999999932,-408.9999999999927,-178.99999999999582,-331.0000000000035,90.0000000000012,577.0000000000052,28.000000000005798,-63.99999999999739,-1083.999999999989,53.00000000000304,-92.99999999999864,,-900.999999999964
2021.06.22,-60.00000000000449,727.0000000000109,-725.0000000000201,-167.9999999999904,634.9999999999909,-409.99999999999926,-149.99999999999457,-296.0000000000074,78.00000000000028,540.0000000000072,104.99999999999955,43.999999999999595,-1053.9999999999877,88.99999999999464,-51.000000000001044,,-696.0000000000019
2021.06.22,-73.99999999999629,728.0000000000175,-799.0000000000164,-181.9999999999933,664.999999999992,-441.99999999999795,-182.00000000000438,-356.00000000000074,98.0000000000092,541.9999999999981,49.00000000001015,-174.00000000000747,-1094.9999999999989,95.00000000000064,-127.99999999999478,,-1254.9999999999825
2021.06.22,-9.00000000000345,753.0000000000036,-730.0000000000084,-144.99999999999514,693.9999999999884,-407.99999999999727,-173.9999999999964,-399.0000000000049,67.00000000000594,499.000000000005,-21.999999999988695,-319.999999999987,-1060.9999999999927,58.000000000002494,-197.00000000000273,,-1393.9999999999711
2021.06.22,22.999999999995246,717.9999999999964,-667.0000000000176,-146.00000000000168,679.9999999999926,-417.0000000000007,-165.00000000000404,-407.0000000000018,-7.0000000000014495,412.9999999999967,9.000000000014552,-303.9999999999932,-1106.9999999999993,73.99999999999629,-214.99999999999852,,-1518.0000000000264
2021.06.22,55.000000000005045,700.0000000000117,-545.0000000000177,-139.00000000000023,791.9999999999874,-364.9999999999931,-65.00000000000395,-330.0000000000081,-86.99999999999264,344.99999999999534,239.00000000001143,-133.00000000000534,-1117.999999999995,132.99999999999423,-180.0000000000024,,-698.0000000000133
2021.06.22,2.999999999997449,675.0000000000034,-542.0000000000202,-116.00000000000499,722.999999999999,-361.0000000000002,-24.000000000001798,-302.0000000000023,-84.99999999999064,283.99999999999534,307.99999999999716,-76.99999999999375,-1080.9999999999889,192.00000000000327,-117.99999999999588,,-521.000000000003
2021.06.22,0.999999999995449,695.0000000000011,-449.0000000000105,-129.99999999998568,763.9999999999958,-354.9999999999942,-9.00000000000345,-318.00000000000716,-108.99999999999244,219.00000000001364,367.0000000000062,-97.9999999999981,-1049.9999999999973,226.00000000000398,-139.99999999999568,,-385.9999999999683
2021.06.22,-4.999999999999449,697.9999999999986,-477.0000000000163,-127.99999999999478,757.9999999999956,-393.9999999999944,-49.99999999999449,-335.0000000000075,-131.99999999999878,168.99999999999693,236.99999999999832,-207.00000000000162,-1102.9999999999945,207.99999999999707,-139.99999999999568,,-901.000000000011
2021.06.22,-107.00000000000153,668.0000000000019,-568.000000000013,-126.99999999998823,569.9999999999932,-427.99999999999505,-92.00000000000318,-375.0000000000031,-43.999999999999595,178.99999999999582,202.9999999999976,-219.99999999999798,-1064.9999999999977,212.99999999999653,-126.99999999999933,,-1320.0000000000136
2021.06.22,-111.00000000000554,692.0000000000038,-571.0000000000103,-158.99999999999804,568.9999999999884,-445.99999999999085,-126.0000000000039,-396.00000000000745,-15.999999999993797,211.00000000000563,80.99999999999774,-307.99999999999716,-1040.9999999999968,149.99999999999457,-186.99999999999272,,-1658.0000000000066
2021.06.22,-48.99999999999905,706.0000000000066,-568.000000000013,-119.00000000000244,621.9999999999999,-413.99999999999216,-122.99999999999534,-391.000000000008,-29.000000000001247,289.0000000000059,94.00000000001629,-292.00000000000335,-1060.9999999999927,134.99999999999625,-183.99999999999528,,-1383.9999999999775
2021.06.22,-31.999999999998696,721.000000000016,-576.0000000000209,-123.99999999999079,682.9999999999927,-425.99999999999307,-170.00000000000347,-429.0000000000016,-9.999999999998899,283.000000000011,-19.999999999997797,-411.0000000000058,-1106.9999999999993,29.000000000001247,-273.000000000001,,-1861.9999999999905
2021.06.22,0.999999999995449,695.0000000000011,-704.0000000000157,-116.99999999998934,766.9999999999959,-381.99999999999346,-187.9999999999993,-458.00000000000284,36.0000000000027,493.0000000000101,-69.9999999999923,-490.999999999997,-1112.9999999999995,-0.999999999995449,-300.0000000000003,,-1831.9999999999798
2021.06.22,-24.000000000001798,629.9999999999973,-714.0000000000147,-106.99999999999044,788.9999999999873,-378.00000000000057,-199.00000000000472,-464.00000000000887,98.0000000000092,608.0000000000085,-109.99999999998789,-516.0000000000053,-1135.9999999999957,-16.0000000000049,-324.9999999999975,,-1864.0000000000102
2021.06.22,-65.00000000000395,560.0000000000049,-668.0000000000019,-127.99999999999478,772.9999999999961,-349.99999999999477,-116.00000000000499,-414.00000000000324,23.00000000000635,575.0000000000144,65.00000000000395,-414.00000000000324,-1122.0,26.999999999999247,-314.99999999999864,,-1568.9999999999804
2021.06.22,-56.0000000000005,575.0000000000144,-649.0000000000107,-170.00000000000347,908.9999999999918,-366.9999999999951,-139.99999999999568,-419.00000000000273,-13.999999999991797,473.99999999999665,117.99999999999588,-299.99999999998914,-1260.9999999999957,4.999999999999449,-317.0000000000006,,-1611.9999999999873
2021.06.22,-7.9999999999968985,591.0000000000082,-623.000000000018,-170.99999999998784,972.999999999999,-395.99999999999636,-121.00000000000443,-441.99999999999795,-53.999999999998494,449.0000000000105,154.0000000000097,-373.00000000000114,-1238.99999999999,14.000000000002899,-336.9999999999984,,-1582.999999999959
2021.06.22,2.000000000002,719.000000000003,-733.0000000000059,-165.9999999999995,953.9999999999935,-400.00000000000034,-138.00000000000477,-458.9999999999983,7.0000000000014495,451.0000000000014,117.00000000001154,-401.99999999999125,-1303.9999999999877,85.99999999999719,-286.99999999999284,,-1552.9999999999704
2021.06.22,-50.0000000000056,683.0000000000114,-907.0000000000133,-193.99999999998306,964.9999999999892,-405.9999999999952,-200.99999999999562,-480.99999999999807,97.00000000000264,590.0000000000016,42.0000000000087,-489.99999999999045,-1309.9999999999882,14.999999999998348,-317.0000000000006,,-1963.9999999999582
2021.06.22,-43.00000000000415,724.0000000000135,-938.0000000000166,-207.99999999998596,937.9999999999882,-501.99999999999136,-273.9999999999965,-589.0000000000061,140.0000000000068,631.0000000000038,-124.99999999999733,-699.9999999999895,-1414.999999999992,9.999999999998899,-364.9999999999931,,-2715.9999999999613
2021.06.22,-36.0000000000027,829.0000000000131,-892.0000000000039,-251.00000000000122,1028.9999999999964,-491.99999999999244,-270.0000000000036,-579.0000000000073,114.00000000000298,575.0000000000144,-88.99999999998354,-621.9999999999892,-1417.9999999999923,4.000000000004,-365.99999999999966,,-2463.9999999999445
2021.06.22,-33.000000000005244,940.0000000000075,-938.0000000000166,-309.0000000000037,1003.9999999999907,-539.999999999996,-310.9999999999946,-622.0000000000003,74.00000000000739,500.9999999999959,-78.00000000000028,-638.9999999999895,-1500.0,31.000000000003247,-344.99999999999534,,-2764.999999999997
2021.06.22,80.00000000000229,1016.0000000000169,-869.0000000000086,-334.9999999999964,1109.9999999999995,-559.9999999999939,-280.9999999999979,-604.0000000000045,29.000000000001247,374.0000000000077,-9.999999999998899,-587.0000000000042,-1606.9999999999993,-2.999999999997449,-388.9999999999949,,-2635.999999999968
2021.06.22,139.99999999999568,1170.0000000000043,-860.0000000000163,-299.00000000000483,1184.9999999999882,-624.9999999999977,-292.9999999999988,-607.0000000000019,59.000000000009045,246.00000000001288,-43.999999999999595,-607.0000000000019,-1701.9999999999982,60.00000000000449,-329.999999999997,,-2507.0000000000014
2021.06.22,146.99999999999713,1210.0,-835.000000000008,-286.99999999999284,1179.9999999999927,-573.9999999999967,-314.0000000000032,-613.000000000008,57.00000000000705,330.0000000000081,-97.9999999999981,-626.9999999999998,-1622.0,53.999999999998494,-324.9999999999975,,-2317.0000000000005
2021.06.22,160.00000000000458,1239.9999999999966,-846.0000000000134,-297.9999999999983,1180.9999999999973,-574.9999999999922,-322.9999999999955,-611.000000000006,45.000000000006146,297.9999999999983,-82.99999999998863,-590.999999999986,-1622.9999999999905,73.99999999999629,-300.0000000000003,,-2251.999999999972
2021.06.22,173.00000000000094,1331.9999999999998,-817.000000000001,-282.9999999999888,1131.999999999991,-619.9999999999983,-371.99999999999454,-679.0000000000074,31.000000000003247,212.00000000001216,-231.99999999998778,-807.9999999999865,-1648.9999999999868,31.000000000003247,-341.0000000000024,,-2889.999999999943
2021.06.22,175.00000000000293,1375.9999999999995,-902.0000000000028,-299.99999999998914,1131.999999999991,-639.9999999999961,-392.9999999999989,-680.9999999999983,68.00000000000139,171.99999999999437,-241.99999999998667,-818.9999999999919,-1721.999999999994,29.999999999996696,-329.999999999997,,-3075.999999999969
