date,GBPUSD,CHFJPY,GBPJPY,EURJPY,EURCAD,EURNZD,CADJPY,AUDJPY,empty,sum
2021.07.06,-451.0000000000014,146.0000000000008,-313.0000000000166,84.00000000000318,547.0000000000086,-401.00000000000693,4.9999999999954525,-335.9999999999985,,-719.0000000000155
2021.07.06,-584.9999999999911,182.99999999999272,-391.9999999999959,79.00000000000773,499.000000000005,-634.0000000000013,-31.00000000000591,-338.99999999999864,,-1219.9999999999873
2021.07.06,-629.9999999999973,115.99999999999966,-465.0000000000034,24.00000000000091,496.99999999999187,-748.9999999999997,-46.00000000000648,-409.9999999999966,,-1663.0000000000111
2021.07.06,-659.999999999994,36.99999999999193,-520.0000000000102,-15.999999999991132,526.0000000000042,-760.9999999999894,-68.00000000001205,-462.0000000000033,,-1924.000000000004
2021.07.06,-715.9999999999833,-5.000000000009663,-567.0000000000073,-33.999999999991815,522.0000000000002,-865.0000000000047,-91.00000000000819,-510.9999999999957,,-2267.0
2021.07.06,-734.9999999999968,-28.000000000005798,-603.0000000000086,-66.0000000000025,512.0000000000014,-909.0000000000042,-115.99999999999966,-563.0000000000024,,-2508.0000000000186
2021.07.06,-706.999999999991,21.000000000000796,-561.000000000007,-38.99999999998727,550.000000000006,-872.9999999999905,-78.00000000000296,-542.0000000000016,,-2228.9999999999736
2021.07.06,-714.999999999999,21.99999999999136,-566.0000000000025,-45.99999999999227,574.0000000000078,-1063.9999999999982,-72.00000000000273,-588.9999999999986,,-2455.999999999994
2021.07.06,-736.9999999999877,9.999999999990905,-563.999999999993,-63.99999999999295,573.0000000000013,-975.9999999999991,-82.00000000000784,-570.0000000000074,,-2409.9999999999955
2021.07.06,-753.9999999999881,3.0000000000001137,-575.000000000017,-93.99999999999409,595.9999999999966,-855.9999999999901,-91.00000000000819,-625.0,,-2396.000000000001
2021.07.06,-827.9999999999843,-103.00000000000864,-646.000000000015,-206.99999999999363,536.0000000000032,-1088.0,-200.00000000000284,-850.9999999999991,,-3387.0
2021.07.06,-818.9999999999919,-76.99999999999818,-717.000000000013,-247.99999999999045,517.9999999999962,-1075.0000000000036,-243.99999999999977,-820.0000000000074,,-3482.000000000008
2021.07.06,-805.9999999999956,-87.0000000000033,-706.0000000000173,-270.9999999999866,571.0000000000103,-1076.9999999999945,-210.00000000000796,-819.0000000000026,,-3404.9999999999973
2021.07.06,-747.9999999999931,-48.00000000000182,-662.0000000000061,-219.99999999999886,536.0000000000032,-1018.0000000000077,-195.0000000000074,-760.0000000000051,,-3115.000000000017
2021.07.06,-584.9999999999911,158.99999999999181,-312.0000000000118,73.0000000000075,448.000000000004,-1124.9999999999982,-19.000000000005457,-629.9999999999955,,-1990.9999999999986
2021.07.06,-452.99999999999227,307.9999999999927,-257.000000000005,266.9999999999959,405.9999999999952,-1256.999999999997,48.99999999999238,-641.0000000000053,,-1578.0000000000234
2021.07.06,-432.9999999999945,360.99999999999,-187.00000000001182,293.00000000000637,388.0000000000106,-1278.0000000000014,80.99999999998886,-653.9999999999964,,-1429.0000000000082
2021.07.06,-325.99999999998187,435.0000000000023,-90.00000000000341,403.99999999999636,439.99999999999596,-1334.9999999999973,167.0000000000016,-646.0000000000008,,-950.9999999999872
2021.07.06,-349.99999999998363,373.9999999999952,-99.00000000001796,336.00000000001273,443.99999999999994,-1407.0000000000027,140.00000000000057,-701.9999999999982,,-1263.999999999994
2021.07.06,-361.9999999999957,346.9999999999942,-33.00000000001546,390.99999999999113,497.99999999999847,-1428.000000000007,214.9999999999892,-626.9999999999953,,-999.0000000000405
2021.07.06,-424.99999999998647,391.9999999999959,-33.00000000001546,473.99999999998954,439.99999999999596,-1458.0000000000036,215.99999999999397,-549.0000000000066,,-943.0000000000367
2021.07.06,-422.9999999999956,445.99999999999795,9.999999999990905,498.9999999999952,489.99999999999045,-1486.0000000000095,246.9999999999999,-543.9999999999969,,-761.0000000000277
2021.07.06,-563.0000000000024,478.9999999999992,-156.0000000000059,512.0000000000005,564.9999999999933,-1520.9999999999945,338.99999999999864,-507.000000000005,,-852.0000000000163
2021.07.06,-596.9999999999809,462.99999999999386,-168.00000000000637,520.0000000000102,547.0000000000086,-1506.0000000000073,321.9999999999885,-522.0000000000056,,-940.9999999999989
2021.07.06,-483.99999999999557,426.9999999999925,-129.99999999999545,501.0000000000048,689.0000000000063,-1344.9999999999961,375.99999999999056,-436.9999999999976,,-402.9999999999907
2021.07.06,-288.99999999998374,435.0000000000023,-25.000000000005684,491.00000000001387,763.0000000000026,-1227.0000000000002,424.99999999999716,-370.00000000000455,,203.0000000000217
2021.07.06,-286.99999999999284,450.00000000000284,146.99999999999136,552.9999999999973,1015.0000000000103,-1035.9999999999925,607.9999999999899,-206.00000000000307,,1244.0000000000032
2021.07.06,-30.999999999981043,578.000000000003,469.99999999999886,662.0000000000061,1480.999999999999,-93.99999999999409,956.9999999999936,147.00000000000557,,4170.000000000031
2021.07.06,16.000000000016,691.9999999999931,638.9999999999816,787.0000000000061,1778.9999999999973,232.00000000000998,1241.9999999999902,378.0000000000001,,5764.999999999994
2021.07.06,58.000000000002494,634.0000000000003,614.9999999999807,776.0000000000105,1488.0000000000005,1.999999999990898,1072.9999999999932,304.9999999999926,,4950.999999999971
2021.07.06,194.0000000000053,691.9999999999931,717.9999999999893,816.0000000000025,1496.9999999999927,96.99999999999153,1082.9999999999984,373.00000000000466,,5469.999999999977
2021.07.06,322.00000000000006,746.9999999999999,891.9999999999959,876.0000000000048,1635.999999999993,211.99999999998997,1211.999999999989,501.0000000000048,,6397.999999999977
2021.07.06,246.00000000001288,706.9999999999936,747.9999999999905,794.0000000000111,1547.9999999999939,42.999999999993044,1091.9999999999986,411.00000000000136,,5588.9999999999945
2021.07.06,168.0000000000126,676.9999999999925,665.9999999999968,753.9999999999907,1407.0000000000027,-4.999999999988347,984.9999999999994,394.999999999996,,5047.000000000003
2021.07.06,150.00000000000568,662.9999999999967,650.0000000000057,743.9999999999998,1436.9999999999993,1.999999999990898,997.9999999999905,400.99999999999625,,5044.999999999985
2021.07.06,70.0000000000145,674.9999999999972,615.9999999999854,757.000000000005,1486.9999999999939,32.0000000000098,1025.9999999999964,390.00000000000057,,5053.000000000003
2021.07.06,128.000000000017,710.9999999999985,641.9999999999959,752.0000000000095,1547.9999999999939,62.000000000006494,1058.9999999999975,358.0000000000041,,5260.000000000022
2021.07.06,103.00000000000864,691.9999999999931,634.9999999999909,736.9999999999948,1500.9999999999968,66.99999999999484,1036.0000000000014,361.0000000000042,,5131.9999999999845
2021.07.06,110.00000000001009,718.9999999999941,643.0000000000007,766.9999999999959,1489.000000000007,102.00000000000209,1039.999999999992,408.9999999999918,,5278.9999999999945
2021.07.06,118.00000000001809,713.9999999999986,644.9999999999818,771.9999999999914,1479.9999999999925,99.00000000000463,1030.0000000000011,420.0000000000017,,5277.99999999999
2021.07.07,93.00000000000975,737.9999999999995,638.0000000000052,796.999999999997,1367.9999999999914,-17.000000000000348,1081.9999999999936,448.99999999999807,,5147.9999999999945
2021.07.07,101.00000000001774,762.999999999991,668.0000000000064,823.0000000000075,1432.0000000000111,-18.0000000000069,1064.9999999999977,430.9999999999974,,5265.000000000022
2021.07.07,131.00000000001444,731.9999999999993,639.9999999999864,775.0000000000057,1465.0000000000052,-8.000000000008,1051.9999999999925,420.0000000000017,,5206.999999999997
2021.07.07,141.99999999999767,730.9999999999945,650.0000000000057,775.0000000000057,1485.000000000003,131.99999999999878,1050.9999999999877,408.00000000000125,,5373.999999999994
2021.07.07,130.0000000000079,718.9999999999941,631.0000000000002,781.0000000000059,1462.999999999992,35.999999999991594,1039.0000000000014,394.999999999996,,5193.999999999989
2021.07.07,108.00000000001918,746.9999999999999,644.0000000000055,783.9999999999918,1483.9999999999964,-126.99999999998823,1045.0000000000018,403.99999999999636,,5089.000000000023
2021.07.07,103.00000000000864,798.0000000000018,685.0000000000023,835.000000000008,1486.9999999999939,8.000000000008,1086.999999999989,459.99999999999375,,5463.0000000000055
2021.07.07,131.99999999999878,859.9999999999994,841.9999999999845,950.9999999999934,1510.0000000000114,-18.999999999991246,1176.9999999999925,518.0000000000007,,5970.99999999999
2021.07.07,111.00000000001664,884.9999999999909,847.9999999999848,993.9999999999998,1547.9999999999939,-18.0000000000069,1222.999999999999,548.0000000000018,,6138.999999999979
2021.07.07,92.00000000000318,887.0000000000005,855.9999999999945,998.9999999999952,1550.0000000000068,-41.000000000002146,1227.9999999999945,549.9999999999972,,6120.99999999999
2021.07.07,93.00000000000975,857.9999999999899,873.9999999999952,986.9999999999948,1619.9999999999993,8.000000000008,1271.9999999999914,581.9999999999936,,6293.999999999983
2021.07.07,146.00000000000168,762.999999999991,835.000000000008,903.9999999999964,1618.0000000000084,117.99999999999588,1206.9999999999936,569.9999999999932,,6160.999999999987
2021.07.07,150.00000000000568,738.9999999999901,771.9999999999914,866.0000000000139,1581.9999999999945,2.999999999997449,1156.9999999999964,486.99999999999477,,5755.999999999984
2021.07.07,137.00000000000932,676.0000000000019,704.0000000000077,798.0000000000018,1588.999999999996,15.00000000000945,1117.999999999995,462.0000000000033,,5499.0000000000255
2021.07.07,97.9999999999981,625.9999999999906,626.0000000000048,743.9999999999998,1568.9999999999982,-24.000000000001798,1069.9999999999932,384.00000000000034,,5092.999999999983
2021.07.07,97.9999999999981,631.0000000000002,635.9999999999957,751.0000000000048,1570.0000000000048,-4.999999999988347,1074.9999999999886,394.00000000000546,,5150.000000000009
2021.07.07,83.00000000001084,676.9999999999925,686.000000000007,814.9999999999977,1625.999999999994,-104.99999999999955,1149.9999999999914,408.9999999999918,,5340.999999999986
2021.07.07,14.000000000002899,602.9999999999944,597.9999999999848,723.0000000000132,1617.0000000000018,-178.99999999999582,1097.999999999999,322.9999999999933,,4796.999999999994
2021.07.07,1.0000000000065512,537.9999999999967,448.99999999998386,662.0000000000061,1551.9999999999977,-175.99999999999838,1012.0000000000005,293.99999999999693,,4331.99999999999
2021.07.07,-0.9999999999843467,509.00000000000034,401.9999999999868,621.0000000000093,1489.9999999999914,-299.00000000000483,962.9999999999939,221.00000000000364,,3905.9999999999964
2021.07.07,23.00000000001745,498.9999999999952,424.99999999998295,618.9999999999998,1383.000000000001,-377.9999999999894,925.9999999999877,203.00000000000296,,3699.9999999999973
2021.07.07,101.00000000001774,522.9999999999961,632.000000000005,740.0000000000091,1259.00000000001,-472.00000000000574,933.9999999999975,231.99999999999932,,3949.000000000029
2021.07.07,45.000000000006146,424.99999999999716,478.00000000000864,634.0000000000146,1299.0000000000057,-438.00000000000506,844.9999999999989,147.00000000000557,,3435.000000000031
2021.07.07,106.00000000000608,408.00000000000125,531.0000000000059,628.9999999999907,1289.0000000000068,-363.0000000000022,840.999999999994,158.00000000000125,,3599.000000000004
2021.07.07,124.99999999999733,400.99999999999625,461.9999999999891,576.9999999999982,1283.0000000000118,-231.0000000000034,824.9999999999886,167.99999999999216,,3609.99999999997
2021.07.07,51.000000000001044,366.9999999999902,389.99999999998636,575.000000000017,1272.0000000000064,-302.0000000000023,784.9999999999966,78.00000000000296,,3215.999999999998
2021.07.07,-98.99999999998244,357.9999999999899,191.0000000000025,555.0000000000068,1246.9999999999982,-377.9999999999894,775.9999999999962,85.99999999999852,,2736.0000000000205
2021.07.07,-102.00000000000209,411.9999999999919,191.0000000000025,600.9999999999991,1181.0000000000098,-513.9999999999923,772.9999999999961,63.99999999999295,,2605.9999999999973
2021.07.07,-140.99999999999113,479.99999999998977,251.00000000000477,676.9999999999925,1208.9999999999934,-626.9999999999998,815.9999999999883,75.9999999999934,,2740.999999999971
2021.07.07,-203.99999999998198,500.0,183.9999999999975,693.000000000012,1178.9999999999968,-897.9999999999987,809.9999999999881,42.00000000000159,,2306.0000000000155
2021.07.07,-265.99999999998846,494.99999999999034,252.9999999999859,694.0000000000168,1158.9999999999989,-914.9999999999991,808.9999999999975,-3.0000000000001137,,2226.000000000002
2021.07.07,-207.00000000000162,623.9999999999952,421.99999999999704,856.9999999999993,1217.0000000000014,-811.0000000000061,947.9999999999933,158.00000000000125,,3207.99999999998
2021.07.07,-88.99999999998354,646.0000000000008,405.00000000000114,771.000000000015,1120.0000000000098,-703.9999999999935,831.9999999999936,186.9999999999976,,3168.000000000041
2021.07.07,-43.999999999999595,588.9999999999986,281.0000000000059,721.0000000000036,990.000000000002,-917.9999999999966,728.9999999999992,79.9999999999983,,2428.000000000012
2021.07.07,48.000000000003595,656.9999999999965,486.99999999999477,905.0000000000011,1134.999999999997,-634.0000000000013,914.0000000000015,233.0000000000041,,3744.9999999999977
2021.07.07,348.00000000001495,802.9999999999973,876.0000000000048,1018.0000000000007,1557.0000000000084,-107.99999999999699,1268.9999999999914,573.9999999999981,,6337.000000000018
2021.07.07,296.0000000000074,786.0000000000014,783.9999999999918,995.0000000000045,1693.0000000000111,-208.00000000000819,1318.9999999999884,539.999999999992,,6204.999999999988
2021.07.07,226.00000000001506,765.0000000000006,783.9999999999918,956.9999999999936,1695.000000000002,-268.0000000000016,1336.999999999989,489.9999999999949,,5985.9999999999845
2021.07.07,146.00000000000168,810.9999999999928,715.0000000000034,1008.0000000000098,1642.00000000001,-283.99999999999534,1312.9999999999882,515.0000000000006,,5866.000000000012
2021.07.07,150.00000000000568,792.9999999999922,650.0000000000057,967.9999999999893,1506.0000000000073,-299.99999999998914,1193.9999999999884,471.00000000000364,,5432.000000000003
2021.07.07,165.00000000001512,778.9999999999964,618.9999999999998,932.0000000000164,1400.0000000000011,-312.00000000000114,1091.9999999999986,472.999999999999,,5148.000000000026
2021.07.07,137.00000000000932,762.999999999991,585.000000000008,907.0000000000107,1401.0000000000077,-307.99999999999716,1089.999999999989,480.000000000004,,5055.000000000022
2021.07.07,-21.999999999988695,738.9999999999901,581.9999999999936,884.0000000000146,1340.000000000008,-584.0000000000067,1048.9999999999923,344.99999999999886,,4333.000000000002
2021.07.07,77.00000000001594,810.9999999999928,658.9999999999918,969.9999999999989,1408.9999999999936,-512.0000000000014,1137.0000000000005,435.0000000000023,,4985.9999999999945
2021.07.07,87.99999999999919,804.000000000002,667.0000000000016,985.0000000000136,1465.0000000000052,-258.0000000000027,1182.9999999999927,519.0000000000055,,5453.000000000017
2021.07.07,73.00000000001194,833.999999999989,657.999999999987,1031.000000000006,1473.9999999999975,-248.00000000000378,1210.9999999999986,545.9999999999923,,5578.999999999978
2021.07.07,133.00000000000534,869.9999999999903,670.9999999999923,1109.0000000000089,1415.0000000000107,-347.9999999999928,1234.9999999999995,551.0000000000019,,5636.000000000016
2021.07.07,121.00000000001555,873.9999999999952,651.9999999999868,1105.9999999999945,1329.0000000000025,-600.0000000000006,1220.9999999999895,528.9999999999964,,5231.99999999998
2021.07.08,104.00000000001519,771.0000000000008,616.9999999999902,1081.9999999999936,1289.9999999999911,-699.0000000000052,1152.9999999999916,436.9999999999976,,4754.9999999999745
2021.07.08,133.00000000000534,891.9999999999959,668.0000000000064,1110.0000000000136,1266.0000000000116,-522.0000000000002,1210.9999999999986,536.9999999999919,,5295.000000000023
2021.07.08,124.99999999999733,819.0000000000026,615.9999999999854,1064.9999999999977,1373.000000000002,-449.9999999999948,1199.9999999999886,480.99999999999454,,5228.999999999974
2021.07.08,110.00000000001009,829.9999999999983,626.0000000000048,1066.0000000000025,1432.0000000000111,-425.99999999999307,1203.9999999999936,492.999999999995,,5335.000000000022
2021.07.08,100.0000000000112,858.9999999999947,675.9999999999877,1096.0000000000036,1408.9999999999936,-380.00000000000256,1221.999999999994,525.0000000000057,,5506.999999999987
2021.07.08,124.99999999999733,860.99999999999,663.9999999999873,1097.0000000000084,1418.0000000000082,-343.99999999998875,1222.999999999999,531.9999999999965,,5575.999999999998
2021.07.08,131.00000000001444,858.9999999999947,668.0000000000064,1099.9999999999943,1387.000000000005,-314.99999999999864,1215.999999999994,536.9999999999919,,5583.000000000002
2021.07.08,161.00000000001114,950.9999999999934,800.9999999999877,1212.9999999999939,1533.0000000000066,-177.00000000000495,1362.9999999999995,685.9999999999928,,6530.99999999998
2021.07.08,231.0000000000034,1010.9999999999957,920.9999999999923,1251.0000000000048,1560.000000000006,-1.0000000000065512,1427.9999999999973,778.9999999999964,,7179.999999999989
2021.07.08,209.00000000001472,967.9999999999893,908.9999999999918,1229.0000000000134,1652.000000000009,116.00000000000499,1455.9999999999889,789.999999999992,,7329.000000000004
2021.07.08,260.0000000000158,966.9999999999987,906.9999999999823,1252.0000000000095,1675.0000000000043,164.00000000000858,1484.9999999999995,843.0000000000035,,7553.000000000022
2021.07.08,326.0000000000041,938.0000000000024,956.9999999999936,1204.0000000000077,1706.9999999999918,110.99999999999443,1465.999999999994,802.9999999999973,,7511.999999999986
2021.07.08,290.00000000001245,896.9999999999914,912.0000000000061,1181.0000000000116,1680.999999999999,56.99999999999594,1439.9999999999977,775.9999999999962,,7234.000000000011
2021.07.08,303.0000000000088,878.0000000000001,883.9999999999861,1156.000000000006,1761.9999999999968,144.99999999999514,1482.99999999999,774.0000000000009,,7384.9999999999845
2021.07.08,284.00000000001756,929.000000000002,944.9999999999932,1197.0000000000027,1845.0000000000077,208.99999999999253,1545.9999999999923,795.9999999999923,,7751.000000000002
2021.07.08,290.00000000001245,936.9999999999976,959.0000000000032,1198.0000000000075,1889.0000000000073,185.99999999999727,1574.9999999999886,807.9999999999927,,7842.000000000007
2021.07.08,285.00000000000193,948.9999999999981,979.9999999999898,1206.0000000000173,1924.9999999999989,324.9999999999975,1593.999999999994,831.0000000000031,,8095.000000000001
2021.07.08,207.00000000000162,1078.000000000003,1183.9999999999975,1365.000000000009,1949.0000000000007,330.0000000000081,1725.999999999999,989.9999999999949,,8829.000000000015
2021.07.08,214.00000000000307,1066.9999999999932,1200.9999999999934,1348.9999999999895,1987.0000000000055,371.99999999999454,1736.9999999999948,1010.0000000000051,,8936.99999999998
2021.07.08,351.0000000000124,1149.9999999999914,1365.9999999999854,1459.0000000000032,2001.0000000000084,509.00000000000387,1813.999999999993,1161.9999999999918,,9811.999999999989
2021.07.08,379.0000000000182,1230.9999999999945,1546.999999999997,1570.999999999998,2208.999999999994,696.999999999992,2018.0000000000007,1319.0000000000027,,10970.999999999996
