date,GBPUSD,CHFJPY,GBPJPY,EURJPY,EURCAD,EURNZD,CADJPY,AUDJPY,empty,sum
2021.07.05,-393.99999999998323,66.0000000000025,-200.9999999999934,-39.99999999999204,852.9999999999926,611.000000000006,94.99999999999886,-156.0000000000059,,834.0000000000255
2021.07.05,-325.99999999998187,94.99999999999886,-140.00000000001478,-6.000000000000227,828.9999999999909,692.0000000000038,101.99999999998965,-102.99999999999443,,1142.9999999999918
2021.07.05,-454.9999999999832,36.99999999999193,-243.99999999999977,-28.999999999996362,852.0000000000083,587.0000000000042,102.99999999999443,-131.00000000000023,,720.0000000000193
2021.07.05,-398.9999999999938,90.99999999999397,-183.9999999999975,18.000000000000682,851.0000000000017,564.9999999999933,134.9999999999909,-141.00000000000534,,935.999999999984
2021.07.05,-405.9999999999952,85.99999999999852,-227.00000000000387,-12.000000000000455,917.9999999999966,632.9999999999947,155.9999999999917,-129.0000000000049,,1018.9999999999769
2021.07.05,-383.99999999998437,60.000000000002274,-294.00000000001114,25.000000000005684,800.0000000000007,442.00000000000904,102.99999999999443,-186.00000000000705,,566.0000000000097
2021.07.05,-306.9999999999906,34.99999999999659,-225.9999999999991,-3.9999999999906777,905.0000000000002,551.9999999999969,150.99999999999625,-143.00000000000068,,963.0000000000089
2021.07.05,-251.99999999998556,83.99999999998897,-230.99999999999454,-25.000000000005684,737.0000000000099,558.9999999999984,31.999999999996476,-156.99999999999648,,747.0000000000115
2021.07.05,-307.99999999999716,67.99999999999784,-268.0000000000007,-56.99999999998795,862.9999999999916,522.0000000000002,84.99999999999375,-162.9999999999967,,742.0000000000009
2021.07.05,-248.99999999998812,79.9999999999983,-224.99999999999432,-2.999999999985903,869.999999999993,531.9999999999991,128.99999999999068,-126.99999999999534,,1007.0000000000174
2021.07.05,-248.99999999998812,66.0000000000025,-187.00000000001182,-2.999999999985903,750.9999999999906,478.0000000000006,53.999999999987836,-195.0000000000074,,714.9999999999883
2021.07.05,-347.9999999999928,112.99999999999955,-286.00000000000136,-20.999999999986585,668.0000000000019,476.0000000000098,-8.000000000009777,-191.0000000000025,,403.0000000000183
2021.07.05,-374.999999999992,98.99999999998954,-280.00000000000114,-13.00000000000523,530.9999999999926,462.0000000000068,-87.0000000000033,-189.99999999999773,,146.99999999998954
2021.07.05,-395.99999999999636,131.00000000000023,-311.00000000000705,-18.000000000000682,539.0000000000006,462.0000000000068,-82.99999999999841,-197.00000000000273,,127.00000000000239
2021.07.05,-413.99999999998107,110.99999999999,-308.9999999999975,-14.000000000010004,567.9999999999907,426.9999999999996,-64.00000000000716,-198.99999999999807,,105.99999999998641
2021.07.05,-378.999999999996,117.999999999995,-268.0000000000007,-8.000000000009777,517.0000000000119,276.00000000000955,-91.99999999999875,-167.0000000000016,,-2.9999999999903366
2021.07.05,-370.999999999988,128.0000000000001,-242.00000000001864,-32.00000000001069,590.0000000000016,486.999999999993,-52.00000000000671,-162.9999999999967,,344.99999999997385
2021.07.05,-383.99999999998437,129.99999999999545,-272.99999999999613,-28.999999999996362,600.0000000000006,441.0000000000025,-44.00000000001114,-170.0000000000017,,271.00000000000887
2021.07.05,-375.9999999999986,132.99999999999557,-209.00000000000318,-12.000000000000455,635.0000000000077,292.00000000000335,-23.000000000010346,-176.00000000000193,,263.99999999999216
2021.07.05,-336.9999999999873,102.99999999999443,-171.99999999999704,-56.99999999998795,608.0000000000085,353.0000000000033,-50.00000000001137,-213.99999999999864,,234.00000000002393
2021.07.05,-353.99999999998766,113.99999999999011,-311.00000000000705,-45.99999999999227,530.9999999999926,415.99999999999415,-88.99999999999864,-227.99999999999443,,32.999999999996874
2021.07.05,-319.0000000000026,95.99999999998943,-276.00000000001046,-57.999999999992724,625.9999999999932,231.0000000000034,-26.00000000001046,-216.00000000000819,,57.999999999961574
2021.07.05,-300.99999999999574,128.0000000000001,-151.00000000001046,-24.00000000000091,534.0000000000123,191.99999999999218,-4.0000000000048885,-180.99999999999739,,192.99999999999523
2021.07.06,-258.0000000000027,102.99999999999443,-167.0000000000016,-6.000000000000227,482.00000000000466,217.0000000000005,-18.000000000000682,-174.99999999999716,,177.99999999999727
2021.07.06,-281.99999999998226,165.99999999999682,-235.00000000001364,-25.000000000005684,546.000000000002,367.99999999999056,-21.000000000000796,-186.00000000000705,,330.99999999998
2021.07.06,-397.99999999998727,94.99999999999886,-330.0000000000125,13.00000000000523,466.00000000001086,-432.9999999999945,-100.00000000000853,-353.9999999999992,,-1040.999999999987
2021.07.06,-410.99999999998363,89.9999999999892,-340.0000000000034,-14.999999999986358,561.9999999999958,-390.0000000000015,-60.000000000002274,-353.9999999999992,,-917.9999999999914
2021.07.06,-383.99999999998437,81.00000000000307,-349.9999999999943,-43.99999999998272,615.00000000001,-270.99999999999903,-51.00000000000193,-335.9999999999985,,-739.9999999999479
2021.07.06,-380.9999999999869,137.99999999999102,-296.99999999999704,12.000000000000455,612.0000000000125,-232.99999999999432,-15.000000000000568,-293.99999999999693,,-457.9999999999718
2021.07.06,-393.99999999998323,182.00000000000216,-252.00000000000955,88.99999999999864,644.0000000000001,-310.9999999999946,57.999999999992724,-250.0,,-233.99999999999375
2021.07.06,-424.00000000000216,164.00000000000148,-270.00000000001023,100.99999999999909,598.0000000000097,-331.999999999999,36.99999999999193,-268.0000000000007,,-394.0000000000099
2021.07.06,-435.9999999999919,221.9999999999942,-225.9999999999991,151.00000000001046,608.0000000000085,-312.00000000000114,72.99999999999329,-233.0000000000041,,-152.99999999998977
2021.07.06,-570.9999999999882,201.99999999999818,-373.0000000000189,98.00000000001319,533.0000000000057,-628.9999999999907,-4.0000000000048885,-335.9999999999985,,-1079.999999999984
2021.07.06,-580.0000000000027,141.9999999999959,-436.00000000000705,45.000000000015916,567.0000000000064,-642.0000000000092,-23.000000000010346,-381.0000000000002,,-1308.0000000000114
2021.07.06,-651.0000000000016,39.00000000000148,-510.0000000000193,-13.00000000000523,557.0000000000075,-743.0000000000048,-66.0000000000025,-450.00000000000284,,-1837.0000000000273
2021.07.06,-705.0000000000001,-4.0000000000048885,-561.000000000007,-33.999999999991815,543.0000000000045,-858.0000000000032,-87.0000000000033,-509.00000000000034,,-2215.0000000000064
2021.07.06,-682.9999999999892,22.999999999996135,-536.0000000000014,-20.999999999986585,551.0000000000126,-825.9999999999934,-77.00000000001239,-540.9999999999968,,-2109.999999999971
2021.07.06,-679.9999999999917,36.000000000001364,-538.0000000000109,-18.000000000000682,615.00000000001,-848.0000000000043,-35.0000000000108,-501.99999999999534,,-1970.0000000000027
2021.07.06,-661.0000000000005,51.9999999999925,-489.0000000000043,-14.999999999986358,591.9999999999925,-897.9999999999987,-46.00000000000648,-447.00000000000273,,-1912.000000000014
2021.07.06,-685.0000000000023,42.999999999992156,-510.9999999999957,-43.99999999998272,635.0000000000077,-795.9999999999967,-41.00000000001103,-512.0000000000005,,-1910.999999999989
2021.07.06,-748.9999999999997,3.0000000000001137,-572.0000000000027,-91.99999999998454,608.9999999999928,-818.0000000000076,-91.00000000000819,-625.0,,-2335.00000000001
2021.07.06,-793.9999999999836,-72.00000000000273,-618.9999999999998,-192.00000000000728,553.0000000000035,-907.9999999999977,-193.00000000001205,-778.0000000000058,,-3003.000000000006
2021.07.06,-805.9999999999956,-63.00000000000239,-706.0000000000173,-237.99999999999955,578.0000000000118,-1068.0000000000023,-209.00000000000318,-814.9999999999977,,-3327.0000000000064
2021.07.06,-703.9999999999935,-39.00000000000148,-618.9999999999998,-216.00000000000819,591.0000000000082,-869.999999999993,-184.0000000000117,-745.9999999999951,,-2786.9999999999945
2021.07.06,-552.9999999999812,165.99999999999682,-290.9999999999968,78.00000000000296,541.9999999999981,-937.9999999999944,-14.000000000010004,-623.0000000000047,,-1632.9999999999893
2021.07.06,-397.99999999998727,349.9999999999943,-158.00000000001546,312.0000000000118,507.9999999999973,-1113.9999999999927,122.99999999999045,-564.9999999999977,,-941.9999999999993
2021.07.06,-408.9999999999927,415.9999999999968,-156.0000000000059,362.99999999999955,415.0000000000098,-1227.0000000000002,98.99999999998954,-626.9999999999953,,-1125.9999999999986
2021.07.06,-297.9999999999983,468.9999999999941,-45.99999999999227,406.0000000000059,537.9999999999941,-1245.0000000000073,205.99999999998886,-570.999999999998,,-541.0000000000127
2021.07.06,-309.99999999998806,442.99999999999784,-50.00000000001137,408.00000000001546,523.0000000000068,-1272.0000000000064,196.99999999998852,-615.9999999999997,,-676.9999999999968
2021.07.06,-315.99999999998295,414.0000000000015,-3.0000000000143245,438.0000000000166,561.0000000000115,-1384.9999999999918,242.999999999995,-600.9999999999991,,-648.9999999999636
2021.07.06,-323.99999999999096,453.9999999999935,63.99999999999295,522.9999999999961,497.99999999999847,-1326.000000000005,265.00000000000057,-504.99999999999545,,-351.0000000000099
2021.07.06,-420.9999999999825,454.9999999999983,12.000000000000455,502.00000000000955,496.99999999999187,-1442.00000000001,246.9999999999999,-542.0000000000016,,-691.999999999994
2021.07.06,-397.0000000000029,515.0000000000006,46.999999999997044,572.0000000000027,574.9999999999922,-1394.0000000000064,340.999999999994,-468.0000000000035,,-209.00000000002638
2021.07.06,-519.9999999999872,493.9999999999998,-100.99999999999909,562.0000000000118,628.0000000000064,-1435.0000000000084,370.9999999999951,-483.99999999999466,,-484.9999999999761
2021.07.06,-456.9999999999963,527.000000000001,-106.99999999999932,546.999999999997,734.0000000000124,-1323.0000000000075,418.99999999999693,-424.99999999999716,,-84.99999999999295
2021.07.06,-276.9999999999939,450.00000000000284,-10.000000000019327,514.00000000001,781.0000000000094,-1222.9999999999964,428.99999999998784,-361.0000000000042,,302.99999999999636
2021.07.06,-207.00000000000162,471.9999999999942,156.0000000000059,568.000000000012,1019.9999999999986,-992.9999999999994,611.9999999999948,-201.99999999999818,,1426.0000000000064
2021.07.06,46.0000000000127,686.9999999999976,540.9999999999968,751.0000000000048,1775.9999999999998,-82.00000000000429,1191.9999999999932,237.99999999999955,,5149.0
2021.07.06,62.000000000006494,703.9999999999935,676.9999999999925,801.9999999999925,1872.000000000007,385.99999999999744,1280.9999999999918,408.9999999999918,,6192.999999999973
2021.07.06,196.0000000000184,697.9999999999933,823.9999999999839,795.9999999999923,1828.9999999999918,323.0000000000066,1256.999999999991,420.99999999999227,,6343.999999999969
2021.07.06,222.00000000001108,689.9999999999977,730.9999999999945,829.0000000000077,1513.0000000000089,100.0000000000112,1089.999999999989,373.9999999999952,,5549.0000000000155
2021.07.06,328.00000000001717,778.9999999999964,900.999999999982,902.0000000000152,1656.9999999999973,228.00000000000597,1226.9999999999895,504.0000000000049,,6526.000000000008
2021.07.06,358.9999999999982,777.9999999999916,917.0000000000016,887.0000000000005,1730.9999999999936,232.99999999999432,1256.0000000000002,518.0000000000007,,6678.999999999981
2021.07.06,251.00000000000122,707.9999999999984,759.9999999999909,795.9999999999923,1591.9999999999934,75.00000000000284,1109.9999999999995,418.99999999999693,,5710.999999999975
2021.07.06,182.99999999999983,689.9999999999977,687.9999999999882,759.0000000000146,1439.0000000000125,4.000000000004,998.9999999999952,405.9999999999917,,5168.000000000004
2021.07.06,151.00000000001222,691.0000000000025,668.0000000000064,769.0000000000055,1512.0000000000023,154.0000000000097,1045.9999999999923,420.0000000000017,,5411.000000000033
2021.07.06,150.00000000000568,792.0000000000016,707.9999999999984,807.0000000000164,1571.9999999999957,80.99999999999774,1107.99999999999,417.99999999999216,,5635.999999999997
2021.07.06,141.00000000001333,717.9999999999893,647.9999999999961,752.0000000000095,1563.0000000000032,86.99999999999264,1062.9999999999882,364.0000000000043,,5335.999999999997
2021.07.06,161.00000000001114,742.999999999995,692.9999999999836,799.0000000000066,1571.0000000000114,178.99999999999582,1099.9999999999943,433.9999999999975,,5679.999999999995
2021.07.06,118.00000000001809,753.9999999999907,647.9999999999961,778.9999999999964,1493.000000000011,164.00000000000858,1039.999999999992,423.9999999999924,,5420.0000000000055
2021.07.06,162.00000000001768,771.9999999999914,754.9999999999955,811.000000000007,1480.999999999999,99.00000000000463,1129.9999999999955,447.9999999999933,,5658.000000000005
2021.07.07,162.00000000001768,829.9999999999983,741.9999999999902,848.9999999999895,1472.999999999991,82.00000000000429,1102.9999999999945,495.9999999999951,,5736.999999999981
2021.07.07,192.00000000001438,816.9999999999931,778.9999999999964,844.9999999999989,1475.000000000004,11.999999999989797,1067.9999999999977,441.0000000000025,,5628.999999999997
2021.07.07,157.00000000000713,732.9999999999899,650.0000000000057,775.0000000000057,1503.0000000000098,181.9999999999933,1051.9999999999925,420.99999999999227,,5472.999999999996
2021.07.07,151.00000000001222,745.9999999999951,670.9999999999923,810.0000000000023,1506.9999999999916,175.99999999999838,1076.9999999999982,436.9999999999976,,5574.999999999987
2021.07.07,134.00000000001188,746.9999999999999,640.9999999999911,783.9999999999918,1500.9999999999968,38.0000000000047,1052.9999999999973,408.9999999999918,,5306.9999999999845
2021.07.07,112.000000000001,795.9999999999923,682.9999999999927,836.0000000000127,1502.0000000000034,19.999999999997797,1083.999999999989,447.9999999999933,,5480.999999999983
2021.07.07,168.0000000000126,888.9999999999958,867.999999999995,969.9999999999989,1516.0000000000061,87.99999999999919,1182.9999999999927,548.9999999999924,,6230.999999999993
2021.07.07,184.00000000000637,965.999999999994,1019.0000000000055,1069.0000000000168,1622.9999999999966,92.00000000000318,1313.999999999993,605.9999999999945,,6873.000000000009
2021.07.07,114.0000000000141,888.9999999999958,859.9999999999852,1000.0,1564.0000000000098,-15.999999999993797,1230.9999999999945,554.000000000002,,6196.000000000007
2021.07.07,104.00000000001519,899.0000000000009,909.9999999999966,1031.000000000006,1638.0000000000061,21.00000000000435,1295.9999999999923,602.0000000000039,,6501.0000000000255
2021.07.07,157.00000000000713,857.9999999999899,927.9999999999973,990.0000000000091,1651.0000000000025,150.00000000000568,1277.9999999999916,617.999999999995,,6629.999999999998
2021.07.07,202.9999999999976,775.9999999999962,862.9999999999995,926.9999999999925,1639.999999999997,270.99999999999903,1231.9999999999993,579.9999999999983,,6491.999999999979
2021.07.07,164.00000000000858,756.9999999999908,806.999999999988,888.0000000000052,1601.000000000008,15.00000000000945,1178.9999999999877,498.00000000000466,,5909.000000000003
2021.07.07,139.00000000000023,679.9999999999926,718.9999999999941,808.9999999999975,1608.0000000000093,97.9999999999981,1125.9999999999905,486.0000000000042,,5664.999999999986
2021.07.07,97.9999999999981,634.9999999999909,635.9999999999957,758.0000000000098,1577.0000000000061,-1.0000000000065512,1078.9999999999936,393.0000000000007,,5174.999999999989
2021.07.07,136.00000000000279,747.9999999999905,813.999999999993,911.0000000000014,1673.9999999999977,26.999999999999247,1237.9999999999995,501.99999999999534,,6049.999999999979
2021.07.07,93.00000000000975,685.0000000000023,695.999999999998,828.000000000003,1625.999999999994,-87.99999999999919,1153.9999999999964,418.99999999999693,,5413.000000000001
2021.07.07,40.0000000000178,625.9999999999906,612.9999999999995,756.0000000000002,1645.0000000000075,-157.99999999999147,1110.99999999999,343.0000000000035,,4976.000000000018
2021.07.07,2.999999999997449,548.0000000000018,454.00000000000773,674.0000000000066,1602.9999999999989,-160.99999999998892,1034.9999999999966,301.00000000000193,,4457.000000000022
2021.07.07,66.00000000001049,539.0000000000015,484.9999999999852,657.0000000000107,1510.0000000000114,-268.0000000000016,967.9999999999893,233.0000000000041,,4190.000000000011
2021.07.07,178.00000000001148,527.000000000001,683.9999999999975,756.0000000000002,1431.0000000000045,-367.99999999999056,983.9999999999947,257.99999999999557,,4450.000000000015
2021.07.07,144.0000000000108,548.0000000000018,674.0000000000066,760.9999999999957,1357.9999999999925,-374.0000000000077,946.9999999999885,263.00000000000523,,4320.999999999994
2021.07.07,144.0000000000108,439.9999999999977,597.0000000000084,703.000000000003,1305.0000000000007,-326.0000000000041,871.9999999999999,197.00000000000273,,3932.000000000019
2021.07.07,355.0000000000164,441.99999999999307,751.0000000000048,639.00000000001,1375.9999999999995,-144.99999999999514,875.0,218.9999999999941,,4512.000000000024
2021.07.07,131.99999999999878,485.99999999999,498.9999999999952,658.9999999999918,1302.0000000000032,-178.99999999999582,845.9999999999894,191.0000000000025,,3935.9999999999754
2021.07.07,51.000000000001044,393.99999999999125,418.9999999999827,592.000000000013,1300.0000000000123,-259.9999999999936,796.999999999997,96.00000000000364,,3389.0000000000073
2021.07.07,-88.99999999998354,420.0000000000017,198.99999999998386,600.9999999999991,1295.0000000000018,-377.9999999999894,799.9999999999972,96.9999999999942,,2945.0000000000045
2021.07.07,-80.99999999999774,509.00000000000034,260.9999999999957,687.0000000000118,1242.999999999994,-418.0000000000073,825.9999999999934,102.00000000000387,,3128.9999999999936
2021.07.07,-81.9999999999821,604.9999999999898,389.99999999998636,825.9999999999934,1271.0,-554.00000000001,934.9999999999881,222.99999999999898,,3613.9999999999645
2021.07.07,-151.9999999999966,554.000000000002,277.9999999999916,739.0000000000043,1185.9999999999982,-848.9999999999886,824.9999999999886,69.99999999999318,,2650.9999999999927
2021.07.07,-205.99999999999508,625.0,421.99999999999704,858.0000000000041,1323.9999999999918,-804.0000000000047,990.9999999999997,158.00000000000125,,3367.999999999994
2021.07.07,-63.99999999999739,716.9999999999987,510.9999999999957,927.9999999999973,1300.0000000000123,-533.0000000000057,1022.9999999999961,314.9999999999977,,4196.9999999999945
2021.07.07,74.0000000000185,677.9999999999973,463.99999999999864,818.000000000012,1164.0000000000095,-668.0000000000019,867.999999999995,207.9999999999984,,3606.000000000028
2021.07.07,57.00000000001815,682.0000000000022,489.9999999999807,913.0000000000109,1136.0000000000036,-591.9999999999925,914.999999999992,240.99999999999966,,3842.000000000014
2021.07.07,514.9999999999987,832.9999999999984,930.0000000000068,1073.0000000000075,1558.9999999999993,-21.999999999988695,1277.9999999999916,588.9999999999986,,6755.000000000013
2021.07.07,374.0000000000077,820.999999999998,894.9999999999818,1027.0000000000152,1784.0000000000077,-18.999999999991246,1381.0000000000002,602.0000000000039,,6865.000000000024
2021.07.07,436.9999999999985,842.9999999999893,935.0000000000023,1036.0000000000014,1761.9999999999968,-147.99999999999258,1376.9999999999955,572.9999999999933,,6814.9999999999845
2021.07.07,232.00000000000998,838.9999999999986,787.0000000000061,1021.9999999999914,1848.0000000000052,-140.0000000000068,1417.9999999999923,548.9999999999924,,6554.999999999991
2021.07.07,245.0000000000063,822.0000000000027,782.999999999987,1020.0000000000102,1758.9999999999995,-235.99999999999176,1363.99999999999,522.0000000000056,,6279.000000000009
2021.07.07,185.00000000001293,826.9999999999982,664.999999999992,993.9999999999998,1516.0000000000061,-297.9999999999983,1203.9999999999936,475.9999999999991,,5569.000000000004
2021.07.07,190.00000000000128,792.9999999999922,638.9999999999816,947.0000000000027,1428.9999999999914,-241.00000000000233,1115.9999999999995,507.99999999999557,,5380.999999999962
2021.07.07,201.00000000000674,819.0000000000026,695.999999999998,990.0000000000091,1571.0000000000114,-297.9999999999983,1238.99999999999,509.00000000000034,,5727.000000000019
2021.07.07,87.00000000001484,807.9999999999927,683.9999999999975,983.0000000000041,1418.9999999999925,-493.99999999999443,1137.0000000000005,435.99999999999284,,5060.0
2021.07.07,146.00000000000168,816.9999999999931,697.0000000000027,1003.0000000000143,1502.0000000000034,-262.00000000000665,1196.9999999999886,530.9999999999917,,5630.999999999989
2021.07.07,110.00000000001009,846.9999999999942,681.999999999988,1032.0000000000107,1516.9999999999907,-137.00000000000932,1228.999999999999,578.9999999999935,,5858.999999999977
2021.07.07,160.00000000000458,882.9999999999956,729.9999999999898,1126.0000000000048,1483.000000000012,-248.00000000000378,1271.000000000001,572.9999999999933,,5977.999999999997
2021.07.07,150.00000000000568,893.9999999999912,677.9999999999973,1129.9999999999955,1428.000000000007,-330.9999999999924,1240.9999999999995,557.9999999999927,,5747.999999999996
2021.07.07,141.00000000001333,920.0000000000017,717.9999999999893,1163.000000000011,1329.0000000000025,-590.0000000000016,1271.000000000001,573.9999999999981,,5526.0000000000155
2021.07.08,148.00000000001478,912.9999999999967,713.9999999999986,1122.000000000014,1322.000000000001,-478.0000000000006,1263.999999999996,581.9999999999936,,5587.000000000015
2021.07.08,165.00000000001512,958.999999999989,674.999999999983,1134.0000000000146,1373.000000000002,-448.000000000004,1227.9999999999945,548.0000000000018,,5633.999999999996
2021.07.08,134.00000000001188,836.9999999999891,631.0000000000002,1069.0000000000168,1434.000000000002,-418.0000000000073,1205.9999999999889,495.9999999999951,,5388.999999999997
2021.07.08,120.00000000000898,864.9999999999949,681.999999999988,1104.0000000000134,1449.9999999999957,-360.0000000000048,1238.99999999999,525.9999999999962,,5625.999999999983
2021.07.08,131.99999999999878,870.9999999999951,693.9999999999884,1114.0000000000043,1421.0000000000057,-339.0000000000004,1229.9999999999898,539.0000000000015,,5661.999999999983
2021.07.08,158.99999999999804,885.9999999999957,687.9999999999882,1121.0000000000093,1418.9999999999925,-293.99999999999426,1227.9999999999945,551.9999999999925,,5758.999999999976
2021.07.08,171.00000000001003,960.9999999999985,805.0000000000068,1216.0000000000082,1554.9999999999952,-120.99999999999334,1375.0,691.9999999999931,,6654.000000000018
2021.07.08,255.00000000000523,1009.9999999999909,925.9999999999877,1253.9999999999907,1604.0000000000055,26.999999999999247,1427.9999999999973,783.9999999999918,,7287.999999999968
2021.07.08,304.9999999999997,1069.0000000000027,1066.0000000000025,1325.000000000017,1666.9999999999964,133.00000000000534,1518.0000000000007,858.0000000000041,,7941.000000000029
2021.07.08,343.00000000000443,1075.9999999999934,1079.0000000000077,1360.0000000000136,1700.999999999997,314.99999999999864,1562.9999999999882,953.000000000003,,8390.000000000005
2021.07.08,330.0000000000081,972.999999999999,965.0000000000034,1258.0000000000098,1720.0000000000105,192.99999999999872,1503.0,856.9999999999993,,7799.000000000029
2021.07.08,341.00000000001353,938.0000000000024,966.0000000000082,1209.0000000000032,1717.9999999999973,112.000000000001,1467.9999999999893,804.9999999999926,,7557.000000000007
2021.07.08,331.0000000000146,926.0000000000019,960.000000000008,1218.999999999994,1774.0000000000089,197.00000000000273,1509.999999999991,852.9999999999944,,7770.0000000000155
2021.07.08,321.0000000000157,935.9999999999928,962.9999999999939,1209.0000000000032,1846.9999999999986,251.00000000000122,1546.999999999997,817.9999999999978,,7892.000000000001
2021.07.08,299.00000000000483,953.000000000003,967.9999999999893,1215.0000000000034,1903.9999999999945,228.99999999999034,1580.9999999999889,828.9999999999935,,7977.999999999968
2021.07.08,295.0000000000008,950.9999999999934,984.9999999999852,1210.000000000008,1929.000000000003,331.999999999999,1595.9999999999895,831.9999999999936,,8129.999999999972
2021.07.08,301.0000000000179,1086.999999999989,1186.000000000007,1366.0000000000139,1974.000000000009,390.0000000000015,1728.999999999999,998.9999999999952,,9032.000000000033
2021.07.08,215.00000000000963,1122.0,1243.9999999999998,1402.9999999999916,2045.000000000008,442.00000000000904,1792.9999999999923,1063.0000000000023,,9327.000000000013
2021.07.08,356.00000000000074,1153.9999999999964,1421.999999999997,1471.0000000000036,2029.9999999999984,499.000000000005,1831.9999999999936,1164.999999999992,,9928.999999999989
2021.07.08,409.99999999999926,1281.9999999999964,1616.9999999999902,1631.0000000000002,2235.000000000009,741.9999999999982,2058.9999999999973,1391.0000000000055,,11366.999999999996
2021.07.08,463.9999999999977,1307.0000000000023,1949.9999999999886,1775.0000000000057,2401.0000000000086,828.0000000000065,2262.0000000000005,1554.9999999999927,,12542.000000000004
2021.07.08,364.00000000000875,1084.9999999999936,2085.000000000008,1819.9999999999932,2546.0000000000036,1028.9999999999911,2372.9999999999905,1665.9999999999968,,12967.999999999985
